trial,step,preclip_gradient,ade,cv_ade,normalized_ade,gain_percent,moving_ade,moving_cv_ade,zero_rows,easy_absolute_harm,easy_relative_degradation,max_prediction_norm
mixed_zero_training_cost_scale_seed17,500,2.8688981533050537,424.0227966308594,1276.2939453125,0.3760225474834442,66.7770266532898,812.9055786132812,2552.587890625,16,35.13996887207031,,10411.01171875
mixed_zero_training_cost_scale_seed17,600,7.055377006530762,281.0919494628906,1276.2939453125,0.24927176535129547,77.97592282295227,525.4203491210938,2552.587890625,16,36.7635498046875,,14550.7265625
mixed_zero_training_cost_scale_seed17,700,8.808417320251465,197.69464111328125,1276.2939453125,0.17531520128250122,84.51025485992432,363.81048583984375,2552.587890625,16,31.578805923461914,,17692.974609375
mixed_zero_training_cost_scale_seed17,800,7.60313606262207,176.19281005859375,1276.2939453125,0.15624742209911346,86.19496822357178,312.889892578125,2552.587890625,16,39.49573516845703,,19148.51171875
mixed_zero_training_cost_scale_seed17,900,8.042184829711914,153.22418212890625,1276.2939453125,0.13587889075279236,87.99459934234619,270.80206298828125,2552.587890625,16,35.64634704589844,,20512.85546875
mixed_zero_training_cost_scale_seed17,1000,8.02383804321289,133.22592163085938,1276.2939453125,0.11814447492361069,89.56150412559509,232.40330505371094,2552.587890625,16,34.04853820800781,,21720.611328125
mixed_zero_training_cost_scale_seed17,1100,8.163124084472656,117.47850036621094,1276.2939453125,0.10417969524860382,90.79533815383911,200.95587158203125,2552.587890625,16,34.00112533569336,,22691.279296875
mixed_zero_training_cost_scale_seed17,1200,7.765866279602051,100.56837463378906,1276.2939453125,0.08918382972478867,92.12027788162231,170.24127197265625,2552.587890625,16,30.89546775817871,,23637.537109375
mixed_zero_training_cost_scale_seed17,1300,8.54178237915039,90.3050765991211,1276.2939453125,0.08008235692977905,92.92442798614502,149.86962890625,2552.587890625,16,30.740520477294922,,24264.556640625
mixed_zero_training_cost_scale_seed17,1400,8.660148620605469,77.77143859863281,1276.2939453125,0.0689675509929657,93.9064621925354,126.33291625976562,2552.587890625,16,29.2099609375,,24905.3515625
mixed_zero_training_cost_scale_seed17,1500,8.688055038452148,68.24623107910156,1276.2939453125,0.06052061915397644,94.65278387069702,110.26433563232422,2552.587890625,16,26.22812271118164,,25457.31640625
mixed_zero_training_cost_scale_seed17,1600,9.404675483703613,63.674110412597656,1276.2939453125,0.05646606907248497,95.0110137462616,100.51023864746094,2552.587890625,16,26.837989807128906,,25977.017578125
mixed_zero_training_cost_scale_seed17,1700,9.308526992797852,57.085792541503906,1276.2939453125,0.050623562186956406,95.52721977233887,90.02372741699219,2552.587890625,16,24.147872924804688,,26466.37890625
mixed_zero_training_cost_scale_seed17,1800,9.652083396911621,54.14830017089844,1276.2939453125,0.048018600791692734,95.75737714767456,83.40740203857422,2552.587890625,16,24.889196395874023,,26568.953125
mixed_zero_training_cost_scale_seed17,1900,9.964914321899414,51.02150344848633,1276.2939453125,0.045245762914419174,96.00237011909485,78.03987884521484,2552.587890625,16,24.00312614440918,,26570.9453125
mixed_zero_training_cost_scale_seed17,2000,9.788752555847168,47.60154342651367,1276.2939453125,0.04221295192837715,96.2703287601471,73.68717193603516,2552.587890625,16,21.515911102294922,,26578.115234375
mixed_zero_context_radius_seed29,0,,1276.2939453125,1276.2939453125,1.1318148374557495,0.0,2552.587890625,2552.587890625,16,0.0,,0.0
mixed_zero_context_radius_seed29,1,37.86163330078125,1494.73974609375,1276.2939453125,1.325532078742981,-17.115628719329834,2535.16064453125,2552.587890625,16,454.3189697265625,,1903.964111328125
mixed_zero_context_radius_seed29,100,75.8876953125,555.6751098632812,1276.2939453125,0.49277153611183167,56.46182298660278,990.4078369140625,2552.587890625,16,120.94236755371094,,13277.9326171875
mixed_zero_context_radius_seed29,200,73.05982208251953,212.86883544921875,1276.2939453125,0.18877165019512177,83.32133293151855,311.6963195800781,2552.587890625,16,114.04135131835938,,17787.015625
mixed_zero_context_radius_seed29,300,94.20463562011719,107.63970184326172,1276.2939453125,0.09545466303825378,91.56622886657715,147.86485290527344,2552.587890625,16,67.41456604003906,,26450.33203125
mixed_zero_context_radius_seed29,400,127.31581115722656,92.78034973144531,1276.2939453125,0.08227742463350296,92.73048639297485,123.51044464111328,2552.587890625,16,62.050254821777344,,26688.138671875
mixed_zero_context_radius_seed29,500,142.658935546875,67.09290313720703,1276.2939453125,0.05949784815311432,94.74314451217651,92.39957427978516,2552.587890625,16,41.78623962402344,,26406.005859375
mixed_zero_context_radius_seed29,600,122.02381896972656,65.02935791015625,1276.2939453125,0.05766789987683296,94.90482807159424,88.51748657226562,2552.587890625,16,41.541229248046875,,26529.947265625
mixed_zero_context_radius_seed29,700,138.71070861816406,56.45394515991211,1276.2939453125,0.05006324127316475,95.5767273902893,76.24187469482422,2552.587890625,16,36.666015625,,26493.896484375
mixed_zero_context_radius_seed29,800,143.70355224609375,55.9701042175293,1276.2939453125,0.0496341735124588,95.61463594436646,74.30994415283203,2552.587890625,16,37.63025665283203,,26645.0703125
mixed_zero_context_radius_seed29,900,70.99360656738281,77.51609802246094,1276.2939453125,0.06874111294746399,93.9264714717865,93.93978881835938,2552.587890625,16,61.09239196777344,,26626.994140625
mixed_zero_context_radius_seed29,1000,129.1568145751953,48.61954879760742,1276.2939453125,0.04311571642756462,96.19056582450867,59.558570861816406,2552.587890625,16,37.68052673339844,,26594.234375
mixed_zero_context_radius_seed29,1100,116.00088500976562,42.77012252807617,1276.2939453125,0.03792845830321312,96.64888381958008,50.960533142089844,2552.587890625,16,34.5797119140625,,26532.173828125
mixed_zero_context_radius_seed29,1200,119.93277740478516,35.309566497802734,1276.2939453125,0.031312450766563416,97.23343253135681,41.08832550048828,2552.587890625,16,29.530797958374023,,26558.15234375
mixed_zero_context_radius_seed29,1300,122.57996368408203,41.04814147949219,1276.2939453125,0.036401405930519104,96.78380489349365,48.09978103637695,2552.587890625,16,33.99649429321289,,26581.771484375
mixed_zero_context_radius_seed29,1400,134.07359313964844,38.62828826904297,1276.2939453125,0.034255485981702805,96.97340130805969,43.60374450683594,2552.587890625,16,33.652835845947266,,26577.515625
mixed_zero_context_radius_seed29,1500,126.13733673095703,43.28325653076172,1276.2939453125,0.03838350251317024,96.6086745262146,51.13605499267578,2552.587890625,16,35.430450439453125,,26605.103515625
mixed_zero_context_radius_seed29,1600,132.66455078125,38.10490036010742,1276.2939453125,0.033791348338127136,97.01440930366516,43.541175842285156,2552.587890625,16,32.66862869262695,,26560.833984375
mixed_zero_context_radius_seed29,1700,134.10171508789062,34.44635009765625,1276.2939453125,0.030546952039003372,97.30106592178345,42.523887634277344,2552.587890625,16,26.368816375732422,,26562.9765625
mixed_zero_context_radius_seed29,1800,136.53329467773438,33.437049865722656,1276.2939453125,0.029651906341314316,97.38014340400696,40.13551712036133,2552.587890625,16,26.73858070373535,,26611.484375
mixed_zero_context_radius_seed29,1900,86.5566635131836,54.09751510620117,1276.2939453125,0.04797356575727463,95.76135873794556,68.02879333496094,2552.587890625,16,40.166236877441406,,26594.314453125
mixed_zero_context_radius_seed29,2000,137.95729064941406,49.979190826416016,1276.2939453125,0.044321443885564804,96.08404040336609,63.64314651489258,2552.587890625,16,36.31523132324219,,26617.466796875
mixed_zero_training_cost_scale_seed29,0,,1276.2939453125,1276.2939453125,1.1318148374557495,0.0,2552.587890625,2552.587890625,16,0.0,,0.0
mixed_zero_training_cost_scale_seed29,1,0.037783753126859665,1276.7259521484375,1276.2939453125,1.1321979761123657,-0.0338435173034668,2552.58935546875,2552.587890625,16,0.8623478412628174,,1.460284948348999
mixed_zero_training_cost_scale_seed29,100,0.4239290952682495,1053.075439453125,1276.2939453125,0.9338651299476624,17.489582300186157,2092.5869140625,2552.587890625,16,13.563899040222168,,3979.36474609375
mixed_zero_training_cost_scale_seed29,200,1.5516077280044556,830.37353515625,1276.2939453125,0.7363735437393188,34.938693046569824,1643.664794921875,2552.587890625,16,17.082340240478516,,4692.322265625
mixed_zero_training_cost_scale_seed29,300,1.7812480926513672,653.7269287109375,1276.2939453125,0.5797237157821655,48.77927899360657,1283.385009765625,2552.587890625,16,24.068824768066406,,5083.11962890625
mixed_zero_training_cost_scale_seed29,400,3.898458242416382,506.8310241699219,1276.2939453125,0.44945672154426575,60.288846492767334,988.677734375,2552.587890625,16,24.984352111816406,,8597.556640625
mixed_zero_training_cost_scale_seed29,500,5.0445332527160645,329.27069091796875,1276.2939453125,0.291996568441391,74.20102953910828,625.1402587890625,2552.587890625,16,33.40109634399414,,12766.41015625
mixed_zero_training_cost_scale_seed29,600,1.3976153135299683,195.48611450195312,1276.2939453125,0.17335668206214905,84.68329906463623,351.3109130859375,2552.587890625,16,39.66130828857422,,17183.953125
mixed_zero_training_cost_scale_seed29,700,6.904146671295166,138.45135498046875,1276.2939453125,0.12277837842702866,89.15207982063293,235.6471710205078,2552.587890625,16,41.25553894042969,,20186.521484375
mixed_zero_training_cost_scale_seed29,800,6.9185686111450195,101.839599609375,1276.2939453125,0.09031114727258682,92.02067852020264,168.07424926757812,2552.587890625,16,35.604942321777344,,22110.806640625
mixed_zero_training_cost_scale_seed29,900,6.951423168182373,82.74482727050781,1276.2939453125,0.07337794452905655,93.5167908668518,132.88629150390625,2552.587890625,16,32.603355407714844,,23718.498046875
mixed_zero_training_cost_scale_seed29,1000,7.635723114013672,69.53301239013672,1276.2939453125,0.0616617314517498,94.55195665359497,109.58274841308594,2552.587890625,16,29.4832706451416,,24604.84765625
mixed_zero_training_cost_scale_seed29,1100,8.41888427734375,59.510101318359375,1276.2939453125,0.05277343466877937,95.33727169036865,91.17949676513672,2552.587890625,16,27.84070587158203,,25413.291015625
mixed_zero_training_cost_scale_seed29,1200,8.071791648864746,49.53137969970703,1276.2939453125,0.043924324214458466,96.11912369728088,75.65737915039062,2552.587890625,16,23.405378341674805,,26235.875
mixed_zero_training_cost_scale_seed29,1300,8.251087188720703,45.98860168457031,1276.2939453125,0.04078259691596031,96.39670848846436,68.50318908691406,2552.587890625,16,23.474010467529297,,26489.83984375
mixed_zero_training_cost_scale_seed29,1400,8.60629940032959,42.28773498535156,1276.2939453125,0.03750067576766014,96.68667912483215,62.75126266479492,2552.587890625,16,21.824207305908203,,26490.265625
mixed_zero_training_cost_scale_seed29,1500,8.56436824798584,39.20059585571289,1276.2939453125,0.03476300835609436,96.92856073379517,57.2471809387207,2552.587890625,16,21.154006958007812,,26494.158203125
mixed_zero_training_cost_scale_seed29,1600,8.498285293579102,35.78500747680664,1276.2939453125,0.03173407167196274,97.19617962837219,51.273597717285156,2552.587890625,16,20.29641342163086,,26493.87109375
mixed_zero_training_cost_scale_seed29,1700,8.241488456726074,32.40191650390625,1276.2939453125,0.028733953833580017,97.46124744415283,46.483890533447266,2552.587890625,16,18.319944381713867,,26502.505859375
mixed_zero_training_cost_scale_seed29,1800,4.2880473136901855,28.262676239013672,1276.2939453125,0.02506328374147415,97.78556823730469,40.867347717285156,2552.587890625,16,15.65800952911377,,26536.828125
mixed_zero_training_cost_scale_seed29,1900,7.589333534240723,32.33514404296875,1276.2939453125,0.028674738481640816,97.46648073196411,42.901268005371094,2552.587890625,16,21.769023895263672,,26504.669921875
mixed_zero_training_cost_scale_seed29,2000,7.776240825653076,29.892459869384766,1276.2939453125,0.026508571580052376,97.65787124633789,40.81239318847656,2552.587890625,16,18.972524642944336,,26497.29296875
mixed_zero_context_radius_seed43,0,,1276.2939453125,1276.2939453125,1.1318148374557495,0.0,2552.587890625,2552.587890625,16,0.0,,0.0
mixed_zero_context_radius_seed43,1,36.84749221801758,1452.0577392578125,1276.2939453125,1.2876818180084229,-13.771414756774902,2511.92236328125,2552.587890625,16,392.19287109375,,1452.71142578125
mixed_zero_context_radius_seed43,100,82.27962493896484,565.8301391601562,1276.2939453125,0.5017769932746887,55.666160583496094,1006.6401977539062,2552.587890625,16,125.01996612548828,,12414.6953125
mixed_zero_context_radius_seed43,200,62.1624870300293,146.2947998046875,1276.2939453125,0.12973393499851227,88.53753209114075,184.12391662597656,2552.587890625,16,108.46566772460938,,26574.3125
mixed_zero_context_radius_seed43,300,125.79306030273438,70.61538696289062,1276.2939453125,0.0626215785741806,94.46715116500854,94.90257263183594,2552.587890625,16,46.328224182128906,,26443.716796875
mixed_zero_context_radius_seed43,400,136.145263671875,82.31272888183594,1276.2939453125,0.07299476116895676,93.55064630508423,109.78712463378906,2552.587890625,16,54.83832550048828,,26569.90234375
mixed_zero_context_radius_seed43,500,121.10104370117188,63.11305236816406,1276.2939453125,0.055968526750802994,95.05497217178345,85.2889633178711,2552.587890625,16,40.93714904785156,,26601.361328125
mixed_zero_context_radius_seed43,600,120.95143127441406,61.434814453125,1276.2939453125,0.05448026582598686,95.18646597862244,77.07974243164062,2552.587890625,16,45.789894104003906,,26501.013671875
mixed_zero_context_radius_seed43,700,122.38931274414062,50.71525955200195,1276.2939453125,0.0449741892516613,96.02636694908142,58.29616165161133,2552.587890625,16,43.13436508178711,,26406.55078125
mixed_zero_context_radius_seed43,800,124.90535736083984,41.734066009521484,1276.2939453125,0.03700968250632286,96.73005938529968,46.64881134033203,2552.587890625,16,36.81931686401367,,26543.740234375
mixed_zero_context_radius_seed43,900,128.42510986328125,41.351219177246094,1276.2939453125,0.036670174449682236,96.76005244255066,46.0706901550293,2552.587890625,16,36.63174057006836,,26528.53515625
mixed_zero_context_radius_seed43,1000,107.01628875732422,47.384315490722656,1276.2939453125,0.04202031344175339,96.28735184669495,53.76360321044922,2552.587890625,16,41.005027770996094,,26653.759765625
mixed_zero_context_radius_seed43,1100,143.1051788330078,39.15940856933594,1276.2939453125,0.03472648188471794,96.93178534507751,46.95946502685547,2552.587890625,16,31.35934829711914,,26603.021484375
mixed_zero_context_radius_seed43,1200,145.24769592285156,33.088191986083984,1276.2939453125,0.029342541471123695,97.40747809410095,39.11676025390625,2552.587890625,16,27.059627532958984,,26633.58203125
mixed_zero_context_radius_seed43,1300,148.67762756347656,38.871944427490234,1276.2939453125,0.03447156026959419,96.95430994033813,45.335227966308594,2552.587890625,16,32.40866470336914,,26557.16015625
mixed_zero_context_radius_seed43,1400,124.64903259277344,52.29594421386719,1276.2939453125,0.04637593775987625,95.90251445770264,63.264739990234375,2552.587890625,16,41.327152252197266,,26687.048828125
mixed_zero_context_radius_seed43,1500,92.86221313476562,69.90904998779297,1276.2939453125,0.06199520081281662,94.5224940776825,82.50990295410156,2552.587890625,16,57.308189392089844,,26771.833984375
mixed_zero_context_radius_seed43,1600,135.41497802734375,32.019081115722656,1276.2939453125,0.028394455090165138,97.49124646186829,38.286502838134766,2552.587890625,16,25.75165557861328,,26619.201171875
mixed_zero_context_radius_seed43,1700,137.24578857421875,34.15888595581055,1276.2939453125,0.030292030423879623,97.32359051704407,41.00364685058594,2552.587890625,16,27.314125061035156,,26596.240234375
mixed_zero_context_radius_seed43,1800,135.67886352539062,26.386716842651367,1276.2939453125,0.023399686440825462,97.9325532913208,33.45414352416992,2552.587890625,16,19.31928825378418,,26647.203125
mixed_zero_context_radius_seed43,1900,108.63539123535156,54.740684509277344,1276.2939453125,0.04854392632842064,95.71096301078796,63.70325469970703,2552.587890625,16,45.77811050415039,,26526.87890625
mixed_zero_context_radius_seed43,2000,114.16386413574219,38.194969177246094,1276.2939453125,0.03387121856212616,97.00735211372375,45.542236328125,2552.587890625,16,30.84770393371582,,26559.75
mixed_zero_training_cost_scale_seed43,0,,1276.2939453125,1276.2939453125,1.1318148374557495,0.0,2552.587890625,2552.587890625,16,0.0,,0.0
mixed_zero_training_cost_scale_seed43,1,0.036908749490976334,1276.656005859375,1276.2939453125,1.1321358680725098,-0.028371810913085938,2552.5537109375,2552.587890625,16,0.7579479217529297,,1.313297986984253
mixed_zero_training_cost_scale_seed43,100,0.4339376986026764,1056.531494140625,1276.2939453125,0.9369299411773682,17.218798398971558,2091.29541015625,2552.587890625,16,21.767663955688477,,3396.167724609375
mixed_zero_training_cost_scale_seed43,200,1.6932029724121094,796.7728881835938,1276.2939453125,0.7065765857696533,37.571364641189575,1568.826171875,2552.587890625,16,24.719640731811523,,4715.36181640625
mixed_zero_training_cost_scale_seed43,300,1.755657434463501,608.3873291015625,1276.2939453125,0.5395166277885437,52.331721782684326,1192.832275390625,2552.587890625,16,23.942413330078125,,5630.35205078125
mixed_zero_training_cost_scale_seed43,400,5.303309917449951,441.7552795410156,1276.2939453125,0.39174768328666687,65.3876543045044,837.0872192382812,2552.587890625,16,46.42333221435547,,9860.669921875
mixed_zero_training_cost_scale_seed43,500,7.156265735626221,272.7423095703125,1276.2939453125,0.2418673187494278,78.630131483078,500.4461669921875,2552.587890625,16,45.03844451904297,,12784.2216796875
mixed_zero_training_cost_scale_seed43,600,4.421737194061279,192.0061798095703,1276.2939453125,0.17027068138122559,84.95596051216125,336.71063232421875,2552.587890625,16,47.3017463684082,,16246.9775390625
mixed_zero_training_cost_scale_seed43,700,10.106525421142578,148.74014282226562,1276.2939453125,0.13190245628356934,88.34593296051025,247.68841552734375,2552.587890625,16,49.791847229003906,,18405.935546875
mixed_zero_training_cost_scale_seed43,800,9.262392044067383,116.40402221679688,1276.2939453125,0.10322684794664383,90.87952971458435,193.03118896484375,2552.587890625,16,39.77686309814453,,20208.888671875
mixed_zero_training_cost_scale_seed43,900,9.205300331115723,93.6510009765625,1276.2939453125,0.08304951339960098,92.66226887702942,149.46893310546875,2552.587890625,16,37.83308029174805,,21977.556640625
mixed_zero_training_cost_scale_seed43,1000,9.430707931518555,77.98875427246094,1276.2939453125,0.06916026771068573,93.88943910598755,119.6546630859375,2552.587890625,16,36.32284927368164,,23456.166015625
mixed_zero_training_cost_scale_seed43,1100,9.488045692443848,65.84475708007812,1276.2939453125,0.05839099362492561,94.84094381332397,97.5338363647461,2552.587890625,16,34.15567398071289,,24699.564453125
mixed_zero_training_cost_scale_seed43,1200,9.925333976745605,59.003387451171875,1276.2939453125,0.0523240827023983,95.37697434425354,86.1083984375,2552.587890625,16,31.89836883544922,,25797.849609375
mixed_zero_training_cost_scale_seed43,1300,9.839521408081055,54.381134033203125,1276.2939453125,0.048225078731775284,95.73913812637329,78.13700103759766,2552.587890625,16,30.62527084350586,,26475.453125
mixed_zero_training_cost_scale_seed43,1400,9.216434478759766,50.860511779785156,1276.2939453125,0.04510299861431122,96.01498246192932,72.95741271972656,2552.587890625,16,28.76361656188965,,26492.79296875
mixed_zero_training_cost_scale_seed43,1500,9.038981437683105,48.25973129272461,1276.2939453125,0.042796630412340164,96.21875882148743,69.83067321777344,2552.587890625,16,26.688785552978516,,26492.921875
mixed_zero_training_cost_scale_seed43,1600,9.464911460876465,46.65494918823242,1276.2939453125,0.041373513638973236,96.34450078010559,66.02705383300781,2552.587890625,16,27.28284454345703,,26486.3359375
mixed_zero_training_cost_scale_seed43,1700,9.46891975402832,43.354576110839844,1276.2939453125,0.03844675049185753,96.60308957099915,60.75379180908203,2552.587890625,16,25.955360412597656,,26497.375
mixed_zero_training_cost_scale_seed43,1800,9.200511932373047,40.79045104980469,1276.2939453125,0.03617288917303085,96.80399298667908,57.09825897216797,2552.587890625,16,24.482646942138672,,26497.85546875
mixed_zero_training_cost_scale_seed43,1900,9.18124771118164,38.54310607910156,1276.2939453125,0.03417994827032089,96.98007702827454,52.112274169921875,2552.587890625,16,24.97394371032715,,26499.421875
mixed_zero_training_cost_scale_seed43,2000,8.678389549255371,37.88572311401367,1276.2939453125,0.033596981316804886,97.03158140182495,51.726070404052734,2552.587890625,16,24.045381546020508,,26521.564453125
