view,subset,locality,rows,model_error,reference_error,gain_percent,model_p95,model_p99
neural_fold0_seed17_all_supported_original,all,eu-locality-008,157961,17.73973024700709,18.214515006924465,2.6066286131521066,62.94231474145358,129.33291840085855
neural_fold0_seed17_all_supported_original,all,eu-locality-020,1225,6.415669647008513,6.529874789510041,1.7489637425359805,20.840106881217874,42.958840384020256
neural_fold0_seed17_all_supported_original,all,eu-locality-048,8058,26.27956839259547,26.698045849916497,1.5674460208567553,88.62027954269679,159.6517723345381
neural_fold0_seed17_all_supported_original,all,eu-locality-067,6903,28.294473746725462,29.011553933538778,2.4717055434398394,92.2999757224274,166.8480231307203
neural_fold0_seed17_all_supported_original,all,eu-locality-110,8550,29.958159320265484,30.697946977148565,2.4098929398561286,120.45600575008815,270.73137899676516
neural_fold0_seed17_all_supported_original,all,eu-locality-119,5639,28.601018537542586,28.946880038043894,1.1948144326668464,114.31522229375783,201.6878989025234
neural_fold0_seed17_all_supported_original,all,eu-locality-124,3550,41.87045209230962,42.613481942133895,1.7436496994853834,181.40098604312882,334.5241333078915
neural_fold0_seed17_all_supported_original,easy,eu-locality-007,2133,1.774527748798435,1.8525004364762494,4.209050974699413,4.244468854793484,4.740048263449418
neural_fold0_seed17_all_supported_original,easy,eu-locality-008,52276,2.1502799069306846,2.3343046202023725,7.883491797901421,4.318615433573608,4.716215053066804
neural_fold0_seed17_all_supported_original,easy,eu-locality-020,695,1.6148348116925002,1.6834998531827923,4.078707898932999,4.2424120646997014,4.638669667326358
neural_fold0_seed17_all_supported_original,easy,eu-locality-048,2050,2.1116200854327967,2.2919612794697164,7.868422370496797,4.348689395981964,4.7313703290367375
neural_fold0_seed17_all_supported_original,easy,eu-locality-067,1508,2.025537961589385,2.126958008841005,4.768314505037385,4.328427348215871,4.678394960951697
neural_fold0_seed17_all_supported_original,easy,eu-locality-110,2579,2.1058393752257882,2.356118809479549,10.622530292054577,4.156085849592223,4.698559582363866
