group,subset,component,mean_pp,low_pp,high_pp
damping097_fold1_seed17_easy,all,ranking_at_supported_count,-0.49568793030009,-0.6477077617941391,-0.3404346944551271
damping097_fold1_seed17_easy,all,coverage_with_supported_ranking,-2.4494296930082395,-2.9702633808259638,-1.8478604827448428
damping097_fold1_seed17_easy,all,coverage_with_control_ranking,-2.365097546472672,-2.878524202401932,-1.7821266600415453
damping097_fold1_seed17_easy,easy,full_total,0.7483593518975717,0.23800019860965904,1.4642413313579337
damping097_fold1_seed17_easy,easy,support_difference,0.0,0.0,0.0
damping097_fold1_seed17_easy,easy,total,0.7483593518975717,0.23800019860965904,1.4642413313579337
damping097_fold1_seed17_easy,easy,ranking_at_control_count,0.0025101527086344,-0.018558680831463673,0.025830993787339985
damping097_fold1_seed17_easy,easy,ranking_at_supported_count,0.027368545022576563,-0.15685208657227429,0.26064489965877913
damping097_fold1_seed17_easy,easy,coverage_with_supported_ranking,0.7458491991889373,0.23824774766836748,1.461569096447837
damping097_fold1_seed17_easy,easy,coverage_with_control_ranking,0.7209908068749953,0.11357466374209872,1.5572693420817685
damping097_fold1_seed17_easy,hard,full_total,-3.845790570675725,-4.579371865842591,-2.9076883101612006
damping097_fold1_seed17_easy,hard,support_difference,0.0,0.0,0.0
damping097_fold1_seed17_easy,hard,total,-3.845790570675725,-4.579371865842591,-2.9076883101612006
damping097_fold1_seed17_easy,hard,ranking_at_control_count,-0.5103067024622927,-0.8529789768554968,-0.19489595547954355
damping097_fold1_seed17_easy,hard,ranking_at_supported_count,-0.49169373991562515,-0.7963810243474291,-0.025400828156363547
damping097_fold1_seed17_easy,hard,coverage_with_supported_ranking,-3.335483868213432,-4.099678792055912,-2.4942234006903834
damping097_fold1_seed17_easy,hard,coverage_with_control_ranking,-3.3540968307601,-3.874245946473229,-2.8113475293932386
neural_fold1_seed29_all,all,full_total,0.0,0.0,0.0
neural_fold1_seed29_all,all,support_difference,0.0,0.0,0.0
neural_fold1_seed29_all,all,total,0.0,0.0,0.0
neural_fold1_seed29_all,all,ranking_at_control_count,0.0,0.0,0.0
neural_fold1_seed29_all,all,ranking_at_supported_count,0.0,0.0,0.0
neural_fold1_seed29_all,all,coverage_with_supported_ranking,0.0,0.0,0.0
neural_fold1_seed29_all,all,coverage_with_control_ranking,0.0,0.0,0.0
neural_fold1_seed29_all,easy,full_total,0.0,0.0,0.0
neural_fold1_seed29_all,easy,support_difference,0.0,0.0,0.0
neural_fold1_seed29_all,easy,total,0.0,0.0,0.0
neural_fold1_seed29_all,easy,ranking_at_control_count,0.0,0.0,0.0
neural_fold1_seed29_all,easy,ranking_at_supported_count,0.0,0.0,0.0
neural_fold1_seed29_all,easy,coverage_with_supported_ranking,0.0,0.0,0.0
neural_fold1_seed29_all,easy,coverage_with_control_ranking,0.0,0.0,0.0
neural_fold1_seed29_all,hard,full_total,0.0,0.0,0.0
neural_fold1_seed29_all,hard,support_difference,0.0,0.0,0.0
neural_fold1_seed29_all,hard,total,0.0,0.0,0.0
neural_fold1_seed29_all,hard,ranking_at_control_count,0.0,0.0,0.0
neural_fold1_seed29_all,hard,ranking_at_supported_count,0.0,0.0,0.0
neural_fold1_seed29_all,hard,coverage_with_supported_ranking,0.0,0.0,0.0
neural_fold1_seed29_all,hard,coverage_with_control_ranking,0.0,0.0,0.0
neural_fold1_seed29_easy,all,full_total,0.003282381033928014,-0.2656973447087129,0.20942045879392474
neural_fold1_seed29_easy,all,support_difference,0.0,0.0,0.0
neural_fold1_seed29_easy,all,total,0.003282381033928014,-0.2656973447087129,0.20942045879392474
neural_fold1_seed29_easy,all,ranking_at_control_count,0.011287052853190732,-0.2737039185648309,0.21947553927440244
neural_fold1_seed29_easy,all,ranking_at_supported_count,0.03729617200235236,-0.2038705993742828,0.2287610568140822
neural_fold1_seed29_easy,all,coverage_with_supported_ranking,-0.008004671819262727,-0.031092691966750543,0.018064647665778186
neural_fold1_seed29_easy,all,coverage_with_control_ranking,-0.03401379096842438,-0.0718763881266262,-0.0010349929746353136
neural_fold1_seed29_easy,easy,full_total,-0.6389239261008335,-1.1489443587371841,-0.25750869288328376
neural_fold1_seed29_easy,easy,support_difference,0.0,0.0,0.0
neural_fold1_seed29_easy,easy,total,-0.6389239261008335,-1.1489443587371841,-0.25750869288328376
neural_fold1_seed29_easy,easy,ranking_at_control_count,-0.29996373172458757,-0.9346562742901027,0.21488249584464666
neural_fold1_seed29_easy,easy,ranking_at_supported_count,-0.34823095390102055,-0.9494913657467006,0.13348566897139658
neural_fold1_seed29_easy,easy,coverage_with_supported_ranking,-0.338960194376246,-0.6498618219487247,-0.042833549376951136
neural_fold1_seed29_easy,easy,coverage_with_control_ranking,-0.29069297219981294,-0.562831617882522,-0.029817273453356805
neural_fold1_seed29_easy,hard,full_total,0.13231800440025315,0.02015354431023045,0.28162091156556857
neural_fold1_seed29_easy,hard,support_difference,0.0,0.0,0.0
neural_fold1_seed29_easy,hard,total,0.13231800440025315,0.02015354431023045,0.28162091156556857
neural_fold1_seed29_easy,hard,ranking_at_control_count,0.12691356590873232,0.01688686751736563,0.27441786482894887
neural_fold1_seed29_easy,hard,ranking_at_supported_count,0.12942878821668075,0.020821583596849175,0.27474208041401904
neural_fold1_seed29_easy,hard,coverage_with_supported_ranking,0.005404438491520832,-0.0035574613290098598,0.016671459710565627
neural_fold1_seed29_easy,hard,coverage_with_control_ranking,0.002889216183572409,-0.0009555262644203318,0.009886707868839127
damping097_fold1_seed29_all,all,full_total,0.0,0.0,0.0
damping097_fold1_seed29_all,all,support_difference,0.0,0.0,0.0
damping097_fold1_seed29_all,all,total,0.0,0.0,0.0
damping097_fold1_seed29_all,all,ranking_at_control_count,0.0,0.0,0.0
damping097_fold1_seed29_all,all,ranking_at_supported_count,0.0,0.0,0.0
damping097_fold1_seed29_all,all,coverage_with_supported_ranking,0.0,0.0,0.0
damping097_fold1_seed29_all,all,coverage_with_control_ranking,0.0,0.0,0.0
damping097_fold1_seed29_all,easy,full_total,0.0,0.0,0.0
damping097_fold1_seed29_all,easy,support_difference,0.0,0.0,0.0
damping097_fold1_seed29_all,easy,total,0.0,0.0,0.0
damping097_fold1_seed29_all,easy,ranking_at_control_count,0.0,0.0,0.0
damping097_fold1_seed29_all,easy,ranking_at_supported_count,0.0,0.0,0.0
damping097_fold1_seed29_all,easy,coverage_with_supported_ranking,0.0,0.0,0.0
damping097_fold1_seed29_all,easy,coverage_with_control_ranking,0.0,0.0,0.0
damping097_fold1_seed29_all,hard,full_total,0.0,0.0,0.0
damping097_fold1_seed29_all,hard,support_difference,0.0,0.0,0.0
damping097_fold1_seed29_all,hard,total,0.0,0.0,0.0
damping097_fold1_seed29_all,hard,ranking_at_control_count,0.0,0.0,0.0
damping097_fold1_seed29_all,hard,ranking_at_supported_count,0.0,0.0,0.0
damping097_fold1_seed29_all,hard,coverage_with_supported_ranking,0.0,0.0,0.0
damping097_fold1_seed29_all,hard,coverage_with_control_ranking,0.0,0.0,0.0
damping097_fold1_seed29_easy,all,full_total,-1.2964884684506717,-1.583840361125989,-0.9663236033430684
damping097_fold1_seed29_easy,all,support_difference,0.0,0.0,0.0
damping097_fold1_seed29_easy,all,total,-1.2964884684506717,-1.583840361125989,-0.9663236033430684
damping097_fold1_seed29_easy,all,ranking_at_control_count,-0.1650519187135392,-0.3625865293318023,-0.0024524317811598644
damping097_fold1_seed29_easy,all,ranking_at_supported_count,-0.007512389348668963,-0.1905913479377872,0.1957697415170339
damping097_fold1_seed29_easy,all,coverage_with_supported_ranking,-1.1314365497371326,-1.409666961405986,-0.8168264569292797
damping097_fold1_seed29_easy,all,coverage_with_control_ranking,-1.2889760791020026,-1.6699293089636646,-0.9407229143815983
damping097_fold1_seed29_easy,easy,full_total,0.6905142866982817,0.20811323967795414,1.294686539547882
damping097_fold1_seed29_easy,easy,support_difference,0.0,0.0,0.0
damping097_fold1_seed29_easy,easy,total,0.6905142866982817,0.20811323967795414,1.294686539547882
damping097_fold1_seed29_easy,easy,ranking_at_control_count,-0.07464223303793294,-0.3937780230058778,0.12426954070691484
damping097_fold1_seed29_easy,easy,ranking_at_supported_count,0.16087229845232523,-0.058842304481465546,0.43853545801502125
damping097_fold1_seed29_easy,easy,coverage_with_supported_ranking,0.7651565197362147,0.1696200196485697,1.6277663308612256
damping097_fold1_seed29_easy,easy,coverage_with_control_ranking,0.5296419882459565,0.24860103036754716,0.8612235355553131
damping097_fold1_seed29_easy,hard,full_total,-1.7888858733599748,-2.0392881715983515,-1.499273416931823
damping097_fold1_seed29_easy,hard,support_difference,0.0,0.0,0.0
damping097_fold1_seed29_easy,hard,total,-1.7888858733599748,-2.0392881715983515,-1.499273416931823
damping097_fold1_seed29_easy,hard,ranking_at_control_count,-0.2505347697015888,-0.5326912163710615,-0.015871708449648508
damping097_fold1_seed29_easy,hard,ranking_at_supported_count,-0.08775506496622038,-0.3487744000450196,0.2112902958745365
damping097_fold1_seed29_easy,hard,coverage_with_supported_ranking,-1.5383511036583861,-1.7449805267133178,-1.3099477853914756
damping097_fold1_seed29_easy,hard,coverage_with_control_ranking,-1.7011308083937546,-2.1055600990633825,-1.2967015177241263
neural_fold1_seed43_all,all,full_total,0.0,0.0,0.0
neural_fold1_seed43_all,all,support_difference,0.0,0.0,0.0
neural_fold1_seed43_all,all,total,0.0,0.0,0.0
neural_fold1_seed43_all,all,ranking_at_control_count,0.0,0.0,0.0
neural_fold1_seed43_all,all,ranking_at_supported_count,0.0,0.0,0.0
neural_fold1_seed43_all,all,coverage_with_supported_ranking,0.0,0.0,0.0
neural_fold1_seed43_all,all,coverage_with_control_ranking,0.0,0.0,0.0
neural_fold1_seed43_all,easy,full_total,0.0,0.0,0.0
neural_fold1_seed43_all,easy,support_difference,0.0,0.0,0.0
neural_fold1_seed43_all,easy,total,0.0,0.0,0.0
neural_fold1_seed43_all,easy,ranking_at_control_count,0.0,0.0,0.0
neural_fold1_seed43_all,easy,ranking_at_supported_count,0.0,0.0,0.0
neural_fold1_seed43_all,easy,coverage_with_supported_ranking,0.0,0.0,0.0
neural_fold1_seed43_all,easy,coverage_with_control_ranking,0.0,0.0,0.0
neural_fold1_seed43_all,hard,full_total,0.0,0.0,0.0
neural_fold1_seed43_all,hard,support_difference,0.0,0.0,0.0
neural_fold1_seed43_all,hard,total,0.0,0.0,0.0
neural_fold1_seed43_all,hard,ranking_at_control_count,0.0,0.0,0.0
neural_fold1_seed43_all,hard,ranking_at_supported_count,0.0,0.0,0.0
neural_fold1_seed43_all,hard,coverage_with_supported_ranking,0.0,0.0,0.0
neural_fold1_seed43_all,hard,coverage_with_control_ranking,0.0,0.0,0.0
neural_fold1_seed43_easy,all,full_total,0.15879080017681618,-0.11301661326875004,0.45752850275025003
neural_fold1_seed43_easy,all,support_difference,0.0,0.0,0.0
neural_fold1_seed43_easy,all,total,0.15879080017681618,-0.11301661326875004,0.45752850275025003
neural_fold1_seed43_easy,all,ranking_at_control_count,0.11479429391291686,-0.02042430116782527,0.27518118023802757
neural_fold1_seed43_easy,all,ranking_at_supported_count,0.060115676746677005,-0.17881929079415995,0.30724474955132886
neural_fold1_seed43_easy,all,coverage_with_supported_ranking,0.043996506263899324,-0.1118814715536173,0.19113572645267105
neural_fold1_seed43_easy,all,coverage_with_control_ranking,0.09867512343013923,0.045388053221801984,0.16133312349208787
neural_fold1_seed43_easy,easy,full_total,0.5348306342936345,0.0009238664965474829,1.0325578725208069
neural_fold1_seed43_easy,easy,support_difference,0.0,0.0,0.0
neural_fold1_seed43_easy,easy,total,0.5348306342936345,0.0009238664965474829,1.0325578725208069
neural_fold1_seed43_easy,easy,ranking_at_control_count,-0.2577369941336585,-0.5212443544149064,-0.06507684159060144
neural_fold1_seed43_easy,easy,ranking_at_supported_count,-0.6159521745406907,-0.9285401371046386,-0.34162153304583126
neural_fold1_seed43_easy,easy,coverage_with_supported_ranking,0.7925676284272929,0.14169914293044195,1.4364724099771276
neural_fold1_seed43_easy,easy,coverage_with_control_ranking,1.1507828088343253,0.594925176280127,1.7780205670448042
neural_fold1_seed43_easy,hard,full_total,0.19236235300014884,-0.003567341771911491,0.4836738270547415
neural_fold1_seed43_easy,hard,support_difference,0.0,0.0,0.0
neural_fold1_seed43_easy,hard,total,0.19236235300014884,-0.003567341771911491,0.4836738270547415
neural_fold1_seed43_easy,hard,ranking_at_control_count,0.1556544373719341,0.019228644429853912,0.34967728902084916
neural_fold1_seed43_easy,hard,ranking_at_supported_count,0.16492511196306794,-0.0035736737682362436,0.425152983293619
neural_fold1_seed43_easy,hard,coverage_with_supported_ranking,0.0367079156282147,-0.0431379386834508,0.14688433222614447
neural_fold1_seed43_easy,hard,coverage_with_control_ranking,0.027437241037080867,-0.0019352090773508072,0.06720136620888348
damping097_fold1_seed43_all,all,full_total,0.0,0.0,0.0
damping097_fold1_seed43_all,all,support_difference,0.0,0.0,0.0
damping097_fold1_seed43_all,all,total,0.0,0.0,0.0
damping097_fold1_seed43_all,all,ranking_at_control_count,0.0,0.0,0.0
damping097_fold1_seed43_all,all,ranking_at_supported_count,0.0,0.0,0.0
damping097_fold1_seed43_all,all,coverage_with_supported_ranking,0.0,0.0,0.0
damping097_fold1_seed43_all,all,coverage_with_control_ranking,0.0,0.0,0.0
damping097_fold1_seed43_all,easy,full_total,0.0,0.0,0.0
damping097_fold1_seed43_all,easy,support_difference,0.0,0.0,0.0
damping097_fold1_seed43_all,easy,total,0.0,0.0,0.0
damping097_fold1_seed43_all,easy,ranking_at_control_count,0.0,0.0,0.0
damping097_fold1_seed43_all,easy,ranking_at_supported_count,0.0,0.0,0.0
damping097_fold1_seed43_all,easy,coverage_with_supported_ranking,0.0,0.0,0.0
damping097_fold1_seed43_all,easy,coverage_with_control_ranking,0.0,0.0,0.0
damping097_fold1_seed43_all,hard,full_total,0.0,0.0,0.0
damping097_fold1_seed43_all,hard,support_difference,0.0,0.0,0.0
damping097_fold1_seed43_all,hard,total,0.0,0.0,0.0
damping097_fold1_seed43_all,hard,ranking_at_control_count,0.0,0.0,0.0
damping097_fold1_seed43_all,hard,ranking_at_supported_count,0.0,0.0,0.0
damping097_fold1_seed43_all,hard,coverage_with_supported_ranking,0.0,0.0,0.0
damping097_fold1_seed43_all,hard,coverage_with_control_ranking,0.0,0.0,0.0
damping097_fold1_seed43_easy,all,full_total,-0.9588147164366776,-1.374495723915429,-0.46090652366108353
damping097_fold1_seed43_easy,all,support_difference,0.0,0.0,0.0
damping097_fold1_seed43_easy,all,total,-0.9588147164366776,-1.374495723915429,-0.46090652366108353
damping097_fold1_seed43_easy,all,ranking_at_control_count,-0.06444349085463638,-0.30594612096037954,0.16445018812102682
damping097_fold1_seed43_easy,all,ranking_at_supported_count,0.03522504471723327,-0.13704077234992743,0.20857869356861863
damping097_fold1_seed43_easy,all,coverage_with_supported_ranking,-0.8943712255820411,-1.2526884487046053,-0.46577816397863603
damping097_fold1_seed43_easy,all,coverage_with_control_ranking,-0.9940397611539108,-1.3653449157173305,-0.5861063678519463
damping097_fold1_seed43_easy,easy,full_total,0.4217574385019395,0.15764998038481315,0.7269357370174511
damping097_fold1_seed43_easy,easy,support_difference,0.0,0.0,0.0
damping097_fold1_seed43_easy,easy,total,0.4217574385019395,0.15764998038481315,0.7269357370174511
damping097_fold1_seed43_easy,easy,ranking_at_control_count,0.21854150830207092,0.0064433015333987065,0.4887713328955138
damping097_fold1_seed43_easy,easy,ranking_at_supported_count,0.17957434491883245,-0.0070518527285384205,0.4289305528256549
damping097_fold1_seed43_easy,easy,coverage_with_supported_ranking,0.2032159301998685,0.05942996426308376,0.3720933429841999
damping097_fold1_seed43_easy,easy,coverage_with_control_ranking,0.24218309358310702,0.09290498425379341,0.41060542784527326
damping097_fold1_seed43_easy,hard,full_total,-1.136440280005293,-1.6908822562500445,-0.47121580642306377
damping097_fold1_seed43_easy,hard,support_difference,0.0,0.0,0.0
damping097_fold1_seed43_easy,hard,total,-1.136440280005293,-1.6908822562500445,-0.47121580642306377
damping097_fold1_seed43_easy,hard,ranking_at_control_count,0.033420639094669954,-0.26640062993180397,0.34133040523718694
damping097_fold1_seed43_easy,hard,ranking_at_supported_count,0.20144112008403786,-0.041662616740737776,0.46283512748228384
damping097_fold1_seed43_easy,hard,coverage_with_supported_ranking,-1.169860919099963,-1.6084990370381074,-0.638157842970781
damping097_fold1_seed43_easy,hard,coverage_with_control_ranking,-1.3378814000893309,-1.7645854209484721,-0.8289630341750304
neural_fold2_seed17_all,all,full_total,0.0,0.0,0.0
neural_fold2_seed17_all,all,support_difference,0.0,0.0,0.0
neural_fold2_seed17_all,all,total,0.0,0.0,0.0
neural_fold2_seed17_all,all,ranking_at_control_count,0.0,0.0,0.0
neural_fold2_seed17_all,all,ranking_at_supported_count,0.0,0.0,0.0
neural_fold2_seed17_all,all,coverage_with_supported_ranking,0.0,0.0,0.0
neural_fold2_seed17_all,all,coverage_with_control_ranking,0.0,0.0,0.0
neural_fold2_seed17_all,easy,full_total,0.0,0.0,0.0
neural_fold2_seed17_all,easy,support_difference,0.0,0.0,0.0
neural_fold2_seed17_all,easy,total,0.0,0.0,0.0
neural_fold2_seed17_all,easy,ranking_at_control_count,0.0,0.0,0.0
neural_fold2_seed17_all,easy,ranking_at_supported_count,0.0,0.0,0.0
neural_fold2_seed17_all,easy,coverage_with_supported_ranking,0.0,0.0,0.0
neural_fold2_seed17_all,easy,coverage_with_control_ranking,0.0,0.0,0.0
neural_fold2_seed17_all,hard,full_total,0.0,0.0,0.0
neural_fold2_seed17_all,hard,support_difference,0.0,0.0,0.0
neural_fold2_seed17_all,hard,total,0.0,0.0,0.0
neural_fold2_seed17_all,hard,ranking_at_control_count,0.0,0.0,0.0
neural_fold2_seed17_all,hard,ranking_at_supported_count,0.0,0.0,0.0
neural_fold2_seed17_all,hard,coverage_with_supported_ranking,0.0,0.0,0.0
neural_fold2_seed17_all,hard,coverage_with_control_ranking,0.0,0.0,0.0
neural_fold2_seed17_easy,all,full_total,0.025582835827455765,0.006600907910419403,0.05143295609504014
neural_fold2_seed17_easy,all,support_difference,0.0,0.0,0.0
neural_fold2_seed17_easy,all,total,0.025582835827455765,0.006600907910419403,0.05143295609504014
neural_fold2_seed17_easy,all,ranking_at_control_count,0.016403975178164457,0.003839914704512557,0.03159360982936442
neural_fold2_seed17_easy,all,ranking_at_supported_count,0.02266184459097517,0.00379946137683286,0.04778493132640744
neural_fold2_seed17_easy,all,coverage_with_supported_ranking,0.009178860649291307,-0.0021826843162374605,0.025027836667975017
neural_fold2_seed17_easy,all,coverage_with_control_ranking,0.002920991236480595,-0.0021957960832521845,0.01079144948053402
neural_fold2_seed17_easy,easy,full_total,0.03833699630945482,-0.08306783793586255,0.20742142836045796
neural_fold2_seed17_easy,easy,support_difference,0.0,0.0,0.0
neural_fold2_seed17_easy,easy,total,0.03833699630945482,-0.08306783793586255,0.20742142836045796
neural_fold2_seed17_easy,easy,ranking_at_control_count,0.013517056996535198,-0.08081250696963455,0.1286462053722584
neural_fold2_seed17_easy,easy,ranking_at_supported_count,0.03362108711364465,-0.06948189597980477,0.1678604397184285
neural_fold2_seed17_easy,easy,coverage_with_supported_ranking,0.024819939312919613,-0.009408013331013688,0.08054847607009545
neural_fold2_seed17_easy,easy,coverage_with_control_ranking,0.004715909195810178,-0.018477043823540245,0.04084200134947244
neural_fold2_seed17_easy,hard,full_total,0.011512734793916523,-0.0013769939320276755,0.031045992301110006
neural_fold2_seed17_easy,hard,support_difference,0.0,0.0,0.0
neural_fold2_seed17_easy,hard,total,0.011512734793916523,-0.0013769939320276755,0.031045992301110006
neural_fold2_seed17_easy,hard,ranking_at_control_count,0.008778975196083717,-0.00941658467413738,0.0321181320754948
neural_fold2_seed17_easy,hard,ranking_at_supported_count,0.007766585557305066,-0.005903885386290211,0.030562207350753975
neural_fold2_seed17_easy,hard,coverage_with_supported_ranking,0.002733759597832805,-0.0036048719071909816,0.012447457833777492
neural_fold2_seed17_easy,hard,coverage_with_control_ranking,0.003746149236611457,-0.002983563504998339,0.01422201121483271
damping097_fold2_seed17_all,all,full_total,0.0011654644798300624,-5.4015703442186815e-05,0.0035504091429323734
damping097_fold2_seed17_all,all,support_difference,0.0,0.0,0.0
damping097_fold2_seed17_all,all,total,0.0011654644798300624,-5.4015703442186815e-05,0.0035504091429323734
damping097_fold2_seed17_all,all,ranking_at_control_count,0.0,0.0,0.0
damping097_fold2_seed17_all,all,ranking_at_supported_count,-1.8909668986897286e-05,-5.672900696069186e-05,0.0
damping097_fold2_seed17_all,all,coverage_with_supported_ranking,0.0011654644798300624,-5.4015703442186815e-05,0.0035504091429323734
damping097_fold2_seed17_all,all,coverage_with_control_ranking,0.0011843741488169596,0.0,0.003551313577438542
damping097_fold2_seed17_all,easy,full_total,0.0,0.0,0.0
damping097_fold2_seed17_all,easy,support_difference,0.0,0.0,0.0
damping097_fold2_seed17_all,easy,total,0.0,0.0,0.0
damping097_fold2_seed17_all,easy,ranking_at_control_count,0.0,0.0,0.0
damping097_fold2_seed17_all,easy,ranking_at_supported_count,0.0,0.0,0.0
damping097_fold2_seed17_all,easy,coverage_with_supported_ranking,0.0,0.0,0.0
damping097_fold2_seed17_all,easy,coverage_with_control_ranking,0.0,0.0,0.0
damping097_fold2_seed17_all,hard,full_total,-2.707296524852962e-05,-8.121889574558885e-05,0.0
damping097_fold2_seed17_all,hard,support_difference,0.0,0.0,0.0
damping097_fold2_seed17_all,hard,total,-2.707296524852962e-05,-8.121889574558885e-05,0.0
damping097_fold2_seed17_all,hard,ranking_at_control_count,0.0,0.0,0.0
damping097_fold2_seed17_all,hard,ranking_at_supported_count,-2.8432887774463614e-05,-8.529866332339084e-05,0.0
damping097_fold2_seed17_all,hard,coverage_with_supported_ranking,-2.707296524852962e-05,-8.121889574558885e-05,0.0
damping097_fold2_seed17_all,hard,coverage_with_control_ranking,1.359922525933993e-06,0.0,4.079767577801979e-06
damping097_fold2_seed17_easy,all,full_total,-0.08065809131739374,-0.1987042663604466,0.04775945338105946
damping097_fold2_seed17_easy,all,support_difference,0.0,0.0,0.0
damping097_fold2_seed17_easy,all,total,-0.08065809131739374,-0.1987042663604466,0.04775945338105946
damping097_fold2_seed17_easy,all,ranking_at_control_count,-0.09268143609404464,-0.12767929168020292,-0.05503368972443168
damping097_fold2_seed17_easy,all,ranking_at_supported_count,-0.07159074784612174,-0.11234616140232198,-0.02497254416684979
damping097_fold2_seed17_easy,all,coverage_with_supported_ranking,0.012023344776650902,-0.07229856143924888,0.10469595349740993
damping097_fold2_seed17_easy,all,coverage_with_control_ranking,-0.009067343471272,-0.09439860650478175,0.08574493066105139
damping097_fold2_seed17_easy,easy,full_total,0.17800725725602068,0.08964722296440493,0.2773972978592497
damping097_fold2_seed17_easy,easy,support_difference,0.0,0.0,0.0
damping097_fold2_seed17_easy,easy,total,0.17800725725602068,0.08964722296440493,0.2773972978592497
damping097_fold2_seed17_easy,easy,ranking_at_control_count,0.14087570906755498,0.08770767057819909,0.20189970889696757
damping097_fold2_seed17_easy,easy,ranking_at_supported_count,0.15225278711199786,0.0870158827553461,0.2184628660136164
damping097_fold2_seed17_easy,easy,coverage_with_supported_ranking,0.03713154818846573,-0.037570820565318214,0.1475605270098515
damping097_fold2_seed17_easy,easy,coverage_with_control_ranking,0.02575447014402285,-0.055404380874339264,0.15003537519342272
damping097_fold2_seed17_easy,hard,full_total,-0.10565147053523903,-0.18709769138293536,-0.022296861272835863
damping097_fold2_seed17_easy,hard,support_difference,0.0,0.0,0.0
damping097_fold2_seed17_easy,hard,total,-0.10565147053523903,-0.18709769138293536,-0.022296861272835863
damping097_fold2_seed17_easy,hard,ranking_at_control_count,-0.11650172912527719,-0.15104068043243238,-0.07568297402705777
damping097_fold2_seed17_easy,hard,ranking_at_supported_count,-0.08577265354858182,-0.12205941867256868,-0.04790239054484145
damping097_fold2_seed17_easy,hard,coverage_with_supported_ranking,0.010850258590038162,-0.03834664782011318,0.06484109122774906
damping097_fold2_seed17_easy,hard,coverage_with_control_ranking,-0.019878816986657215,-0.06958633530711603,0.02878789816358142
neural_fold2_seed29_all,all,full_total,0.0,0.0,0.0
neural_fold2_seed29_all,all,support_difference,0.0,0.0,0.0
neural_fold2_seed29_all,all,total,0.0,0.0,0.0
neural_fold2_seed29_all,all,ranking_at_control_count,0.0,0.0,0.0
neural_fold2_seed29_all,all,ranking_at_supported_count,0.0,0.0,0.0
neural_fold2_seed29_all,all,coverage_with_supported_ranking,0.0,0.0,0.0
neural_fold2_seed29_all,all,coverage_with_control_ranking,0.0,0.0,0.0
neural_fold2_seed29_all,easy,full_total,0.0,0.0,0.0
neural_fold2_seed29_all,easy,support_difference,0.0,0.0,0.0
neural_fold2_seed29_all,easy,total,0.0,0.0,0.0
neural_fold2_seed29_all,easy,ranking_at_control_count,0.0,0.0,0.0
neural_fold2_seed29_all,easy,ranking_at_supported_count,0.0,0.0,0.0
neural_fold2_seed29_all,easy,coverage_with_supported_ranking,0.0,0.0,0.0
neural_fold2_seed29_all,easy,coverage_with_control_ranking,0.0,0.0,0.0
neural_fold2_seed29_all,hard,full_total,0.0,0.0,0.0
neural_fold2_seed29_all,hard,support_difference,0.0,0.0,0.0
neural_fold2_seed29_all,hard,total,0.0,0.0,0.0
neural_fold2_seed29_all,hard,ranking_at_control_count,0.0,0.0,0.0
neural_fold2_seed29_all,hard,ranking_at_supported_count,0.0,0.0,0.0
neural_fold2_seed29_all,hard,coverage_with_supported_ranking,0.0,0.0,0.0
neural_fold2_seed29_all,hard,coverage_with_control_ranking,0.0,0.0,0.0
neural_fold2_seed29_easy,all,full_total,0.05670953678357206,0.011837813864522454,0.11138786867162179
neural_fold2_seed29_easy,all,support_difference,0.0,0.0,0.0
neural_fold2_seed29_easy,all,total,0.05670953678357206,0.011837813864522454,0.11138786867162179
neural_fold2_seed29_easy,all,ranking_at_control_count,0.013466131623054073,-0.09346965087844328,0.09895108534395748
neural_fold2_seed29_easy,all,ranking_at_supported_count,0.06035265684613154,0.015065814927819587,0.11613527519892691
neural_fold2_seed29_easy,all,coverage_with_supported_ranking,0.04324340516051798,-0.0004070600334406329,0.12060104776218238
neural_fold2_seed29_easy,all,coverage_with_control_ranking,-0.0036431200625594755,-0.013738918374451417,0.0029241458859957763
neural_fold2_seed29_easy,easy,full_total,0.002689202037234821,-0.1485732932890737,0.12650228307432657
neural_fold2_seed29_easy,easy,support_difference,0.0,0.0,0.0
neural_fold2_seed29_easy,easy,total,0.002689202037234821,-0.1485732932890737,0.12650228307432657
neural_fold2_seed29_easy,easy,ranking_at_control_count,-0.016111369206755398,-0.16098446172593223,0.09598084024325358
neural_fold2_seed29_easy,easy,ranking_at_supported_count,-0.05647431841078779,-0.19043403321853036,0.05782934098106157
neural_fold2_seed29_easy,easy,coverage_with_supported_ranking,0.018800571243990212,0.00040481596191927947,0.04329036542678373
neural_fold2_seed29_easy,easy,coverage_with_control_ranking,0.0591635204480226,0.01257383737605202,0.12730714927156409
neural_fold2_seed29_easy,hard,full_total,0.06094276232059291,-0.0011320225179596451,0.12996957760265196
neural_fold2_seed29_easy,hard,support_difference,0.0,0.0,0.0
neural_fold2_seed29_easy,hard,total,0.06094276232059291,-0.0011320225179596451,0.12996957760265196
neural_fold2_seed29_easy,hard,ranking_at_control_count,0.027563807798656033,-0.08112658279143141,0.1199663547235475
neural_fold2_seed29_easy,hard,ranking_at_supported_count,0.05767020795269814,-0.005244911456147951,0.12789617459391725
neural_fold2_seed29_easy,hard,coverage_with_supported_ranking,0.03337895452193688,-0.000614764435298147,0.09742291272725173
neural_fold2_seed29_easy,hard,coverage_with_control_ranking,0.0032725543678947776,0.0,0.009816487199756143
