model,dataset,subset,horizon,ADE,FDE,baseline_ADE,baseline_FDE,improvement,ci_low,ci_high,episodes,alpha_mean,failure_prob,intervention_rate,false_intervention_rate,residual_mag
learned_alpha_gate,tgsim_i90,verified_t50,25,0.579167,1.577347,0.593701,1.598133,0.013006,-0.139347,0.063257,6,0.05405,0.359824,0.0,0.0,1.988971
learned_alpha_gate,tgsim_i90,verified_t50,50,1.825409,4.479506,1.863436,4.548539,0.015177,-0.056946,0.059128,6,0.05405,0.359824,0.0,0.0,1.988971
learned_alpha_gate,tgsim_i90,verified_t50,100,4.593199,10.207618,4.693825,10.327657,0.011623,-0.012298,0.036706,6,0.05405,0.359824,0.0,0.0,1.988971
learned_alpha_gate,tgsim_i90,verified_t100,1,0.006646,0.006646,0.006646,0.006646,0.0,0.0,0.0,6,0.05405,0.359824,0.0,0.0,1.988971
learned_alpha_gate,tgsim_i90,verified_t100,10,0.109517,0.270223,0.11102,0.273352,0.011449,-0.032055,0.026166,6,0.05405,0.359824,0.0,0.0,1.988971
learned_alpha_gate,tgsim_i90,verified_t100,25,0.579167,1.577347,0.593701,1.598133,0.013006,-0.139347,0.063257,6,0.05405,0.359824,0.0,0.0,1.988971
learned_alpha_gate,tgsim_i90,verified_t100,50,1.825409,4.479506,1.863436,4.548539,0.015177,-0.056946,0.059128,6,0.05405,0.359824,0.0,0.0,1.988971
learned_alpha_gate,tgsim_i90,verified_t100,100,4.593199,10.207618,4.693825,10.327657,0.011623,-0.012298,0.036706,6,0.05405,0.359824,0.0,0.0,1.988971
learned_alpha_gate,trajnet,all,1,0.059189,0.059189,0.059189,0.059189,0.0,0.0,0.0,7,0.0,0.221421,0.0,0.0,1.692506
learned_alpha_gate,trajnet,all,10,0.82033,1.434586,0.82033,1.434586,0.0,0.0,0.0,7,0.0,0.221421,0.0,0.0,1.692506
learned_alpha_gate,trajnet,easy,1,0.019507,0.019507,0.019507,0.019507,0.0,0.0,0.0,2,0.0,0.23259,0.0,0.0,2.054149
learned_alpha_gate,trajnet,easy,10,0.121791,0.18701,0.121791,0.18701,0.0,0.0,0.0,2,0.0,0.23259,0.0,0.0,2.054149
learned_alpha_gate,trajnet,medium,1,0.0,0.0,0.0,0.0,0.0,,,1,0.0,0.117108,0.0,0.0,0.401755
learned_alpha_gate,trajnet,medium,10,0.013868,0.069338,0.013868,0.069338,0.0,,,1,0.0,0.117108,0.0,0.0,0.401755
learned_alpha_gate,trajnet,hard,1,0.093828,0.093828,0.093828,0.093828,0.0,0.0,0.0,4,0.0,0.241914,0.0,0.0,1.834371
learned_alpha_gate,trajnet,hard,10,1.371215,2.399685,1.371215,2.399685,0.0,0.0,0.0,4,0.0,0.241914,0.0,0.0,1.834371
learned_alpha_gate,trajnet,baseline_failure,1,0.093828,0.093828,0.093828,0.093828,0.0,0.0,0.0,4,0.0,0.241914,0.0,0.0,1.834371
learned_alpha_gate,trajnet,baseline_failure,10,1.371215,2.399685,1.371215,2.399685,0.0,0.0,0.0,4,0.0,0.241914,0.0,0.0,1.834371
learned_alpha_gate,trajnet,pedestrian_drone,1,0.059189,0.059189,0.059189,0.059189,0.0,0.0,0.0,7,0.0,0.221421,0.0,0.0,1.692506
learned_alpha_gate,trajnet,pedestrian_drone,10,0.82033,1.434586,0.82033,1.434586,0.0,0.0,0.0,7,0.0,0.221421,0.0,0.0,1.692506
hybrid_failure_predictor_plus_learned_gate,eth_ucy,all,1,0.084168,0.084168,0.084168,0.084168,0.0,0.0,0.0,6,0.025675,0.122073,0.083333,0.083333,0.738201
hybrid_failure_predictor_plus_learned_gate,eth_ucy,all,10,0.381825,0.68748,0.395439,0.713643,0.036662,-0.070001,0.070165,6,0.025675,0.122073,0.083333,0.083333,0.738201
hybrid_failure_predictor_plus_learned_gate,eth_ucy,easy,1,0.0,0.0,0.0,0.0,0.0,,,1,0.013861,0.080802,0.0,0.0,0.18309
hybrid_failure_predictor_plus_learned_gate,eth_ucy,easy,10,0.005414,0.009843,0.0,0.0,-0.098428,,,1,0.013861,0.080802,0.0,0.0,0.18309
hybrid_failure_predictor_plus_learned_gate,eth_ucy,medium,1,0.012018,0.012018,0.012018,0.012018,0.0,0.0,0.0,3,0.031138,0.142077,0.166667,0.166667,0.294415
hybrid_failure_predictor_plus_learned_gate,eth_ucy,medium,10,0.135424,0.248808,0.144023,0.263202,0.054687,-0.083784,0.14029,3,0.031138,0.142077,0.166667,0.166667,0.294415
hybrid_failure_predictor_plus_learned_gate,eth_ucy,hard,1,0.234475,0.234475,0.234475,0.234475,0.0,0.0,0.0,2,0.023387,0.112703,0.0,0.0,1.681433
hybrid_failure_predictor_plus_learned_gate,eth_ucy,hard,10,0.939631,1.684307,0.970284,1.746128,0.035404,-0.046666,0.101329,2,0.023387,0.112703,0.0,0.0,1.681433
hybrid_failure_predictor_plus_learned_gate,eth_ucy,baseline_failure,1,0.234475,0.234475,0.234475,0.234475,0.0,0.0,0.0,2,0.023387,0.112703,0.0,0.0,1.681433
hybrid_failure_predictor_plus_learned_gate,eth_ucy,baseline_failure,10,0.939631,1.684307,0.970284,1.746128,0.035404,-0.046666,0.101329,2,0.023387,0.112703,0.0,0.0,1.681433
hybrid_failure_predictor_plus_learned_gate,eth_ucy,pedestrian_drone,1,0.084168,0.084168,0.084168,0.084168,0.0,0.0,0.0,6,0.025675,0.122073,0.083333,0.083333,0.738201
hybrid_failure_predictor_plus_learned_gate,eth_ucy,pedestrian_drone,10,0.381825,0.68748,0.395439,0.713643,0.036662,-0.070001,0.070165,6,0.025675,0.122073,0.083333,0.083333,0.738201
hybrid_failure_predictor_plus_learned_gate,tgsim,all,1,0.001326,0.001326,0.001326,0.001326,0.0,0.0,0.0,4,0.057194,0.17568,0.2,0.15,0.705338
hybrid_failure_predictor_plus_learned_gate,tgsim,all,10,0.042997,0.112008,0.042997,0.112008,0.0,0.0,0.0,4,0.057194,0.17568,0.2,0.15,0.705338
hybrid_failure_predictor_plus_learned_gate,tgsim,all,25,0.257363,0.75285,0.257363,0.75285,0.0,0.0,0.0,4,0.057194,0.17568,0.2,0.15,0.705338
hybrid_failure_predictor_plus_learned_gate,tgsim,all,50,1.183745,3.026422,0.982001,2.62938,-0.151002,-0.33748,0.107527,4,0.057194,0.17568,0.2,0.15,0.705338
hybrid_failure_predictor_plus_learned_gate,tgsim,all,100,2.689784,6.124096,2.659638,6.062032,-0.010238,-0.524087,-0.004662,4,0.057194,0.17568,0.2,0.15,0.705338
hybrid_failure_predictor_plus_learned_gate,tgsim,medium,1,0.000224,0.000224,0.000224,0.000224,0.0,0.0,0.0,2,0.043791,0.142705,0.2,0.2,0.554644
hybrid_failure_predictor_plus_learned_gate,tgsim,medium,10,0.003985,0.010922,0.003985,0.010922,0.0,0.0,0.0,2,0.043791,0.142705,0.2,0.2,0.554644
hybrid_failure_predictor_plus_learned_gate,tgsim,medium,25,0.012411,0.019863,0.012411,0.019863,0.0,0.0,0.0,2,0.043791,0.142705,0.2,0.2,0.554644
hybrid_failure_predictor_plus_learned_gate,tgsim,medium,50,0.043652,0.106863,0.027277,0.069851,-0.370121,-0.486043,-0.188917,2,0.043791,0.142705,0.2,0.2,0.554644
hybrid_failure_predictor_plus_learned_gate,tgsim,medium,100,0.098203,0.195978,0.064928,0.129012,-0.519071,-0.697275,-0.256206,2,0.043791,0.142705,0.2,0.2,0.554644
hybrid_failure_predictor_plus_learned_gate,tgsim,hard,1,0.002428,0.002428,0.002428,0.002428,0.0,0.0,0.0,2,0.070597,0.208655,0.2,0.1,0.856032
hybrid_failure_predictor_plus_learned_gate,tgsim,hard,10,0.08201,0.213094,0.08201,0.213094,0.0,0.0,0.0,2,0.070597,0.208655,0.2,0.1,0.856032
hybrid_failure_predictor_plus_learned_gate,tgsim,hard,25,0.502315,1.485838,0.502315,1.485838,0.0,0.0,0.0,2,0.070597,0.208655,0.2,0.1,0.856032
hybrid_failure_predictor_plus_learned_gate,tgsim,hard,50,2.323838,5.94598,1.936726,5.18891,-0.145902,-0.149118,0.206341,2,0.070597,0.208655,0.2,0.1,0.856032
hybrid_failure_predictor_plus_learned_gate,tgsim,hard,100,5.281364,12.052214,5.254347,11.995052,-0.004765,-0.0048,-0.004525,2,0.070597,0.208655,0.2,0.1,0.856032
hybrid_failure_predictor_plus_learned_gate,tgsim,baseline_failure,1,0.004669,0.004669,0.004669,0.004669,0.0,,,1,0.107119,0.325744,0.2,0.0,1.570641
hybrid_failure_predictor_plus_learned_gate,tgsim,baseline_failure,10,0.159947,0.418199,0.159947,0.418199,0.0,,,1,0.107119,0.325744,0.2,0.0,1.570641
hybrid_failure_predictor_plus_learned_gate,tgsim,baseline_failure,25,0.998028,2.956981,0.998028,2.956981,0.0,,,1,0.107119,0.325744,0.2,0.0,1.570641
hybrid_failure_predictor_plus_learned_gate,tgsim,baseline_failure,50,4.628149,11.827155,3.847094,10.292379,-0.149118,,,1,0.107119,0.325744,0.2,0.0,1.570641
hybrid_failure_predictor_plus_learned_gate,tgsim,baseline_failure,100,10.142705,21.068108,10.089779,20.967461,-0.0048,,,1,0.107119,0.325744,0.2,0.0,1.570641
hybrid_failure_predictor_plus_learned_gate,tgsim,traffic,1,0.001326,0.001326,0.001326,0.001326,0.0,0.0,0.0,4,0.057194,0.17568,0.2,0.15,0.705338
hybrid_failure_predictor_plus_learned_gate,tgsim,traffic,10,0.042997,0.112008,0.042997,0.112008,0.0,0.0,0.0,4,0.057194,0.17568,0.2,0.15,0.705338
hybrid_failure_predictor_plus_learned_gate,tgsim,traffic,25,0.257363,0.75285,0.257363,0.75285,0.0,0.0,0.0,4,0.057194,0.17568,0.2,0.15,0.705338
hybrid_failure_predictor_plus_learned_gate,tgsim,traffic,50,1.183745,3.026422,0.982001,2.62938,-0.151002,-0.33748,0.107527,4,0.057194,0.17568,0.2,0.15,0.705338
hybrid_failure_predictor_plus_learned_gate,tgsim,traffic,100,2.689784,6.124096,2.659638,6.062032,-0.010238,-0.524087,-0.004662,4,0.057194,0.17568,0.2,0.15,0.705338
hybrid_failure_predictor_plus_learned_gate,tgsim,verified_t50,1,0.001326,0.001326,0.001326,0.001326,0.0,0.0,0.0,4,0.057194,0.17568,0.2,0.15,0.705338
hybrid_failure_predictor_plus_learned_gate,tgsim,verified_t50,10,0.042997,0.112008,0.042997,0.112008,0.0,0.0,0.0,4,0.057194,0.17568,0.2,0.15,0.705338
hybrid_failure_predictor_plus_learned_gate,tgsim,verified_t50,25,0.257363,0.75285,0.257363,0.75285,0.0,0.0,0.0,4,0.057194,0.17568,0.2,0.15,0.705338
hybrid_failure_predictor_plus_learned_gate,tgsim,verified_t50,50,1.183745,3.026422,0.982001,2.62938,-0.151002,-0.33748,0.107527,4,0.057194,0.17568,0.2,0.15,0.705338
hybrid_failure_predictor_plus_learned_gate,tgsim,verified_t50,100,2.689784,6.124096,2.659638,6.062032,-0.010238,-0.524087,-0.004662,4,0.057194,0.17568,0.2,0.15,0.705338
hybrid_failure_predictor_plus_learned_gate,tgsim,verified_t100,1,0.001326,0.001326,0.001326,0.001326,0.0,0.0,0.0,4,0.057194,0.17568,0.2,0.15,0.705338
hybrid_failure_predictor_plus_learned_gate,tgsim,verified_t100,10,0.042997,0.112008,0.042997,0.112008,0.0,0.0,0.0,4,0.057194,0.17568,0.2,0.15,0.705338
hybrid_failure_predictor_plus_learned_gate,tgsim,verified_t100,25,0.257363,0.75285,0.257363,0.75285,0.0,0.0,0.0,4,0.057194,0.17568,0.2,0.15,0.705338
hybrid_failure_predictor_plus_learned_gate,tgsim,verified_t100,50,1.183745,3.026422,0.982001,2.62938,-0.151002,-0.33748,0.107527,4,0.057194,0.17568,0.2,0.15,0.705338
hybrid_failure_predictor_plus_learned_gate,tgsim,verified_t100,100,2.689784,6.124096,2.659638,6.062032,-0.010238,-0.524087,-0.004662,4,0.057194,0.17568,0.2,0.15,0.705338
hybrid_failure_predictor_plus_learned_gate,tgsim_i90,all,1,0.006646,0.006646,0.006646,0.006646,0.0,0.0,0.0,6,0.044,0.359824,0.0,0.0,2.024119
hybrid_failure_predictor_plus_learned_gate,tgsim_i90,all,10,0.109516,0.27021,0.11102,0.273352,0.011495,-0.031843,0.026247,6,0.044,0.359824,0.0,0.0,2.024119
hybrid_failure_predictor_plus_learned_gate,tgsim_i90,all,25,0.579011,1.577227,0.593701,1.598133,0.013081,-0.139922,0.063506,6,0.044,0.359824,0.0,0.0,2.024119
hybrid_failure_predictor_plus_learned_gate,tgsim_i90,all,50,1.84825,4.521268,1.863436,4.548539,0.005996,-0.021392,0.022452,6,0.044,0.359824,0.0,0.0,2.024119
hybrid_failure_predictor_plus_learned_gate,tgsim_i90,all,100,4.593456,10.212168,4.693825,10.327657,0.011183,-0.011829,0.036532,6,0.044,0.359824,0.0,0.0,2.024119
hybrid_failure_predictor_plus_learned_gate,tgsim_i90,hard,1,0.005737,0.005737,0.005737,0.005737,0.0,,,1,0.044,0.436376,0.0,0.0,1.255346
hybrid_failure_predictor_plus_learned_gate,tgsim_i90,hard,10,0.088948,0.221762,0.089575,0.222759,0.004477,,,1,0.044,0.436376,0.0,0.0,1.255346
hybrid_failure_predictor_plus_learned_gate,tgsim_i90,hard,25,0.509822,1.475466,0.507399,1.470148,-0.003617,,,1,0.044,0.436376,0.0,0.0,1.255346
hybrid_failure_predictor_plus_learned_gate,tgsim_i90,hard,50,1.762357,4.030772,1.74692,4.008431,-0.005573,,,1,0.044,0.436376,0.0,0.0,1.255346
hybrid_failure_predictor_plus_learned_gate,tgsim_i90,hard,100,3.218277,6.091389,3.376514,6.388728,0.046541,,,1,0.044,0.436376,0.0,0.0,1.255346
hybrid_failure_predictor_plus_learned_gate,tgsim_i90,extreme,1,0.006827,0.006827,0.006827,0.006827,0.0,0.0,0.0,5,0.044,0.344514,0.0,0.0,2.177874
hybrid_failure_predictor_plus_learned_gate,tgsim_i90,extreme,10,0.11363,0.2799,0.115309,0.283471,0.012598,-0.036389,0.026446,5,0.044,0.344514,0.0,0.0,2.177874
hybrid_failure_predictor_plus_learned_gate,tgsim_i90,extreme,25,0.592849,1.59758,0.610961,1.62373,0.016105,-0.162159,0.071082,5,0.044,0.344514,0.0,0.0,2.177874
hybrid_failure_predictor_plus_learned_gate,tgsim_i90,extreme,50,1.865429,4.619367,1.886739,4.656561,0.007987,-0.025325,0.02725,5,0.044,0.344514,0.0,0.0,2.177874
hybrid_failure_predictor_plus_learned_gate,tgsim_i90,extreme,100,4.868492,11.036324,4.957287,11.115443,0.007118,-0.021089,0.02947,5,0.044,0.344514,0.0,0.0,2.177874
hybrid_failure_predictor_plus_learned_gate,tgsim_i90,baseline_failure,1,0.005499,0.005499,0.005499,0.005499,0.0,0.0,0.0,5,0.044,0.386893,0.0,0.0,1.813404
hybrid_failure_predictor_plus_learned_gate,tgsim_i90,baseline_failure,10,0.090017,0.22194,0.090014,0.222019,0.000356,-0.040151,0.017426,5,0.044,0.386893,0.0,0.0,1.813404
hybrid_failure_predictor_plus_learned_gate,tgsim_i90,baseline_failure,25,0.532819,1.499724,0.522242,1.470105,-0.020148,-0.172108,0.026475,5,0.044,0.386893,0.0,0.0,1.813404
hybrid_failure_predictor_plus_learned_gate,tgsim_i90,baseline_failure,50,1.80229,4.642319,1.803892,4.643147,0.000178,-0.028958,0.013844,5,0.044,0.386893,0.0,0.0,1.813404
hybrid_failure_predictor_plus_learned_gate,tgsim_i90,baseline_failure,100,4.951159,11.620231,5.039774,11.775393,0.013177,-0.003089,0.04306,5,0.044,0.386893,0.0,0.0,1.813404
hybrid_failure_predictor_plus_learned_gate,tgsim_i90,traffic,1,0.006646,0.006646,0.006646,0.006646,0.0,0.0,0.0,6,0.044,0.359824,0.0,0.0,2.024119
hybrid_failure_predictor_plus_learned_gate,tgsim_i90,traffic,10,0.109516,0.27021,0.11102,0.273352,0.011495,-0.031843,0.026247,6,0.044,0.359824,0.0,0.0,2.024119
hybrid_failure_predictor_plus_learned_gate,tgsim_i90,traffic,25,0.579011,1.577227,0.593701,1.598133,0.013081,-0.139922,0.063506,6,0.044,0.359824,0.0,0.0,2.024119
hybrid_failure_predictor_plus_learned_gate,tgsim_i90,traffic,50,1.84825,4.521268,1.863436,4.548539,0.005996,-0.021392,0.022452,6,0.044,0.359824,0.0,0.0,2.024119
hybrid_failure_predictor_plus_learned_gate,tgsim_i90,traffic,100,4.593456,10.212168,4.693825,10.327657,0.011183,-0.011829,0.036532,6,0.044,0.359824,0.0,0.0,2.024119
hybrid_failure_predictor_plus_learned_gate,tgsim_i90,verified_t50,1,0.006646,0.006646,0.006646,0.006646,0.0,0.0,0.0,6,0.044,0.359824,0.0,0.0,2.024119
hybrid_failure_predictor_plus_learned_gate,tgsim_i90,verified_t50,10,0.109516,0.27021,0.11102,0.273352,0.011495,-0.031843,0.026247,6,0.044,0.359824,0.0,0.0,2.024119
hybrid_failure_predictor_plus_learned_gate,tgsim_i90,verified_t50,25,0.579011,1.577227,0.593701,1.598133,0.013081,-0.139922,0.063506,6,0.044,0.359824,0.0,0.0,2.024119
hybrid_failure_predictor_plus_learned_gate,tgsim_i90,verified_t50,50,1.84825,4.521268,1.863436,4.548539,0.005996,-0.021392,0.022452,6,0.044,0.359824,0.0,0.0,2.024119
hybrid_failure_predictor_plus_learned_gate,tgsim_i90,verified_t50,100,4.593456,10.212168,4.693825,10.327657,0.011183,-0.011829,0.036532,6,0.044,0.359824,0.0,0.0,2.024119
hybrid_failure_predictor_plus_learned_gate,tgsim_i90,verified_t100,1,0.006646,0.006646,0.006646,0.006646,0.0,0.0,0.0,6,0.044,0.359824,0.0,0.0,2.024119
hybrid_failure_predictor_plus_learned_gate,tgsim_i90,verified_t100,10,0.109516,0.27021,0.11102,0.273352,0.011495,-0.031843,0.026247,6,0.044,0.359824,0.0,0.0,2.024119
hybrid_failure_predictor_plus_learned_gate,tgsim_i90,verified_t100,25,0.579011,1.577227,0.593701,1.598133,0.013081,-0.139922,0.063506,6,0.044,0.359824,0.0,0.0,2.024119
hybrid_failure_predictor_plus_learned_gate,tgsim_i90,verified_t100,50,1.84825,4.521268,1.863436,4.548539,0.005996,-0.021392,0.022452,6,0.044,0.359824,0.0,0.0,2.024119
hybrid_failure_predictor_plus_learned_gate,tgsim_i90,verified_t100,100,4.593456,10.212168,4.693825,10.327657,0.011183,-0.011829,0.036532,6,0.044,0.359824,0.0,0.0,2.024119
hybrid_failure_predictor_plus_learned_gate,trajnet,all,1,0.059189,0.059189,0.059189,0.059189,0.0,0.0,0.0,7,0.0,0.221421,0.0,0.0,1.705358
hybrid_failure_predictor_plus_learned_gate,trajnet,all,10,0.82033,1.434586,0.82033,1.434586,0.0,0.0,0.0,7,0.0,0.221421,0.0,0.0,1.705358
hybrid_failure_predictor_plus_learned_gate,trajnet,easy,1,0.019507,0.019507,0.019507,0.019507,0.0,0.0,0.0,2,0.0,0.23259,0.0,0.0,2.063814
hybrid_failure_predictor_plus_learned_gate,trajnet,easy,10,0.121791,0.18701,0.121791,0.18701,0.0,0.0,0.0,2,0.0,0.23259,0.0,0.0,2.063814
hybrid_failure_predictor_plus_learned_gate,trajnet,medium,1,0.0,0.0,0.0,0.0,0.0,,,1,0.0,0.117108,0.0,0.0,0.402354
hybrid_failure_predictor_plus_learned_gate,trajnet,medium,10,0.013868,0.069338,0.013868,0.069338,0.0,,,1,0.0,0.117108,0.0,0.0,0.402354
hybrid_failure_predictor_plus_learned_gate,trajnet,hard,1,0.093828,0.093828,0.093828,0.093828,0.0,0.0,0.0,4,0.0,0.241914,0.0,0.0,1.85188
hybrid_failure_predictor_plus_learned_gate,trajnet,hard,10,1.371215,2.399685,1.371215,2.399685,0.0,0.0,0.0,4,0.0,0.241914,0.0,0.0,1.85188
hybrid_failure_predictor_plus_learned_gate,trajnet,baseline_failure,1,0.093828,0.093828,0.093828,0.093828,0.0,0.0,0.0,4,0.0,0.241914,0.0,0.0,1.85188
hybrid_failure_predictor_plus_learned_gate,trajnet,baseline_failure,10,1.371215,2.399685,1.371215,2.399685,0.0,0.0,0.0,4,0.0,0.241914,0.0,0.0,1.85188
hybrid_failure_predictor_plus_learned_gate,trajnet,pedestrian_drone,1,0.059189,0.059189,0.059189,0.059189,0.0,0.0,0.0,7,0.0,0.221421,0.0,0.0,1.705358
hybrid_failure_predictor_plus_learned_gate,trajnet,pedestrian_drone,10,0.82033,1.434586,0.82033,1.434586,0.0,0.0,0.0,7,0.0,0.221421,0.0,0.0,1.705358
no_interaction_ablation,eth_ucy,all,1,0.084168,0.084168,0.084168,0.084168,0.0,0.0,0.0,6,0.149585,0.122073,0.5,0.333333,0.550142
no_interaction_ablation,eth_ucy,all,10,0.381186,0.67609,0.395439,0.713643,0.052622,-0.155878,0.174664,6,0.149585,0.122073,0.5,0.333333,0.550142
no_interaction_ablation,eth_ucy,easy,1,0.0,0.0,0.0,0.0,0.0,,,1,0.095673,0.080802,0.5,0.5,0.030798
no_interaction_ablation,eth_ucy,easy,10,0.006309,0.01147,0.0,0.0,-0.114701,,,1,0.095673,0.080802,0.5,0.5,0.030798
no_interaction_ablation,eth_ucy,medium,1,0.012018,0.012018,0.012018,0.012018,0.0,0.0,0.0,3,0.169987,0.142077,0.5,0.5,0.055968
no_interaction_ablation,eth_ucy,medium,10,0.13779,0.258514,0.144023,0.263202,0.017809,-0.043124,0.040141,3,0.169987,0.142077,0.5,0.5,0.055968
no_interaction_ablation,eth_ucy,hard,1,0.234475,0.234475,0.234475,0.234475,0.0,0.0,0.0,2,0.145939,0.112703,0.5,0.0,1.551077
no_interaction_ablation,eth_ucy,hard,10,0.93372,1.634765,0.970284,1.746128,0.063777,-0.344724,0.391915,2,0.145939,0.112703,0.5,0.0,1.551077
no_interaction_ablation,eth_ucy,baseline_failure,1,0.234475,0.234475,0.234475,0.234475,0.0,0.0,0.0,2,0.145939,0.112703,0.5,0.0,1.551077
no_interaction_ablation,eth_ucy,baseline_failure,10,0.93372,1.634765,0.970284,1.746128,0.063777,-0.344724,0.391915,2,0.145939,0.112703,0.5,0.0,1.551077
no_interaction_ablation,eth_ucy,pedestrian_drone,1,0.084168,0.084168,0.084168,0.084168,0.0,0.0,0.0,6,0.149585,0.122073,0.5,0.333333,0.550142
no_interaction_ablation,eth_ucy,pedestrian_drone,10,0.381186,0.67609,0.395439,0.713643,0.052622,-0.155878,0.174664,6,0.149585,0.122073,0.5,0.333333,0.550142
no_interaction_ablation,tgsim,all,1,0.001326,0.001326,0.001326,0.001326,0.0,0.0,0.0,4,0.016,0.17568,0.0,0.0,0.396567
no_interaction_ablation,tgsim,all,10,0.042997,0.112008,0.042997,0.112008,0.0,0.0,0.0,4,0.016,0.17568,0.0,0.0,0.396567
no_interaction_ablation,tgsim,all,25,0.257363,0.75285,0.257363,0.75285,0.0,0.0,0.0,4,0.016,0.17568,0.0,0.0,0.396567
no_interaction_ablation,tgsim,all,50,0.982001,2.62938,0.982001,2.62938,0.0,0.0,0.0,4,0.016,0.17568,0.0,0.0,0.396567
no_interaction_ablation,tgsim,all,100,2.674515,6.088911,2.659638,6.062032,-0.004434,-0.787014,0.208659,4,0.016,0.17568,0.0,0.0,0.396567
no_interaction_ablation,tgsim,medium,1,0.000224,0.000224,0.000224,0.000224,0.0,0.0,0.0,2,0.016,0.142705,0.0,0.0,0.253712
no_interaction_ablation,tgsim,medium,10,0.003985,0.010922,0.003985,0.010922,0.0,0.0,0.0,2,0.016,0.142705,0.0,0.0,0.253712
no_interaction_ablation,tgsim,medium,25,0.012411,0.019863,0.012411,0.019863,0.0,0.0,0.0,2,0.016,0.142705,0.0,0.0,0.253712
no_interaction_ablation,tgsim,medium,50,0.027277,0.069851,0.027277,0.069851,0.0,0.0,0.0,2,0.016,0.142705,0.0,0.0,0.253712
no_interaction_ablation,tgsim,medium,100,0.073831,0.146471,0.064928,0.129012,-0.13533,-1.049232,0.279349,2,0.016,0.142705,0.0,0.0,0.253712
no_interaction_ablation,tgsim,hard,1,0.002428,0.002428,0.002428,0.002428,0.0,0.0,0.0,2,0.016,0.208655,0.0,0.0,0.539422
no_interaction_ablation,tgsim,hard,10,0.08201,0.213094,0.08201,0.213094,0.0,0.0,0.0,2,0.016,0.208655,0.0,0.0,0.539422
no_interaction_ablation,tgsim,hard,25,0.502315,1.485838,0.502315,1.485838,0.0,0.0,0.0,2,0.016,0.208655,0.0,0.0,0.539422
no_interaction_ablation,tgsim,hard,50,1.936726,5.18891,1.936726,5.18891,0.0,0.0,0.0,2,0.016,0.208655,0.0,0.0,0.539422
no_interaction_ablation,tgsim,hard,100,5.275199,12.03135,5.254347,11.995052,-0.003026,-0.00341,-0.00036,2,0.016,0.208655,0.0,0.0,0.539422
no_interaction_ablation,tgsim,baseline_failure,1,0.004669,0.004669,0.004669,0.004669,0.0,,,1,0.016,0.325744,0.0,0.0,1.025983
no_interaction_ablation,tgsim,baseline_failure,10,0.159947,0.418199,0.159947,0.418199,0.0,,,1,0.016,0.325744,0.0,0.0,1.025983
no_interaction_ablation,tgsim,baseline_failure,25,0.998028,2.956981,0.998028,2.956981,0.0,,,1,0.016,0.325744,0.0,0.0,1.025983
no_interaction_ablation,tgsim,baseline_failure,50,3.847094,10.292379,3.847094,10.292379,0.0,,,1,0.016,0.325744,0.0,0.0,1.025983
no_interaction_ablation,tgsim,baseline_failure,100,10.132174,21.038969,10.089779,20.967461,-0.00341,,,1,0.016,0.325744,0.0,0.0,1.025983
no_interaction_ablation,tgsim,traffic,1,0.001326,0.001326,0.001326,0.001326,0.0,0.0,0.0,4,0.016,0.17568,0.0,0.0,0.396567
no_interaction_ablation,tgsim,traffic,10,0.042997,0.112008,0.042997,0.112008,0.0,0.0,0.0,4,0.016,0.17568,0.0,0.0,0.396567
no_interaction_ablation,tgsim,traffic,25,0.257363,0.75285,0.257363,0.75285,0.0,0.0,0.0,4,0.016,0.17568,0.0,0.0,0.396567
no_interaction_ablation,tgsim,traffic,50,0.982001,2.62938,0.982001,2.62938,0.0,0.0,0.0,4,0.016,0.17568,0.0,0.0,0.396567
no_interaction_ablation,tgsim,traffic,100,2.674515,6.088911,2.659638,6.062032,-0.004434,-0.787014,0.208659,4,0.016,0.17568,0.0,0.0,0.396567
no_interaction_ablation,tgsim,verified_t50,1,0.001326,0.001326,0.001326,0.001326,0.0,0.0,0.0,4,0.016,0.17568,0.0,0.0,0.396567
no_interaction_ablation,tgsim,verified_t50,10,0.042997,0.112008,0.042997,0.112008,0.0,0.0,0.0,4,0.016,0.17568,0.0,0.0,0.396567
no_interaction_ablation,tgsim,verified_t50,25,0.257363,0.75285,0.257363,0.75285,0.0,0.0,0.0,4,0.016,0.17568,0.0,0.0,0.396567
no_interaction_ablation,tgsim,verified_t50,50,0.982001,2.62938,0.982001,2.62938,0.0,0.0,0.0,4,0.016,0.17568,0.0,0.0,0.396567
no_interaction_ablation,tgsim,verified_t50,100,2.674515,6.088911,2.659638,6.062032,-0.004434,-0.787014,0.208659,4,0.016,0.17568,0.0,0.0,0.396567
no_interaction_ablation,tgsim,verified_t100,1,0.001326,0.001326,0.001326,0.001326,0.0,0.0,0.0,4,0.016,0.17568,0.0,0.0,0.396567
no_interaction_ablation,tgsim,verified_t100,10,0.042997,0.112008,0.042997,0.112008,0.0,0.0,0.0,4,0.016,0.17568,0.0,0.0,0.396567
no_interaction_ablation,tgsim,verified_t100,25,0.257363,0.75285,0.257363,0.75285,0.0,0.0,0.0,4,0.016,0.17568,0.0,0.0,0.396567
no_interaction_ablation,tgsim,verified_t100,50,0.982001,2.62938,0.982001,2.62938,0.0,0.0,0.0,4,0.016,0.17568,0.0,0.0,0.396567
no_interaction_ablation,tgsim,verified_t100,100,2.674515,6.088911,2.659638,6.062032,-0.004434,-0.787014,0.208659,4,0.016,0.17568,0.0,0.0,0.396567
