trial,objective,arm,site,seed,mode,ade,fde,cv_ade,gain_percent,native_pixel_ade,native_pixel_fde,native_pixel_cv_ade,native_pixel_cv_fde,hard_rows,hard_gain_percent,easy_rows,easy_absolute_harm,easy_native_pixel_harm,easy_nonzero_predictions,intervention_rate,oracle_binary_gain_percent,training_ade,training_cv_ade,training_gain_percent
ade_mask_only_deathCircle_seed17,ade,mask_only,deathCircle,17,fixed_probability_gate,1272.0253931050745,2735.1078073628687,1271.9512415452677,-0.005829748608654652,1.2720254535230386,2.7351079372735185,1.27195130195971,2.7350816691361715,419,-0.0006287975530261392,2067,0.0897100464124812,8.971005067347974e-05,25,0.011132940406024885,0.00040534611096543216,995.4835345149085,977.7138587465373,-1.8174720148850687
log_ade_mask_only_deathCircle_seed17,log_ade,mask_only,deathCircle,17,uncontrolled,1284.3737310368692,2747.2468246379844,1271.9512415452677,-0.9766482460844687,1.2843737920413483,2.747246955125207,1.27195130195971,2.7350816691361715,419,-0.04805723325138622,2067,15.32580278301006,0.01532580351094663,2067,1.0,0.016682137664358887,994.2210909592044,977.7138587465373,-1.6883500284868624
log_ade_mask_only_deathCircle_seed17,log_ade,mask_only,deathCircle,17,fixed_probability_gate,1272.018981645019,2735.156048847038,1271.9512415452677,-0.005325683684933897,1.2720190420626787,2.7351561787599796,1.27195130195971,2.7350816691361715,419,-0.00048446517939559897,2067,0.07742971134807519,7.742971502578914e-05,25,0.011132940406024885,5.5977186674827095e-05,994.2210909592044,977.7138587465373,-1.6883500284868624
ade_past_rgb_deathCircle_seed17,ade,past_rgb,deathCircle,17,uncontrolled,1284.7583791119287,2762.0512508086645,1271.9512415452677,-1.0068890338203358,1.2847584401346772,2.7620513819990586,1.27195130195971,2.7350816691361715,419,-0.0333704397349921,2067,16.44661549254579,0.016446616273718108,2067,1.0,0.020406808767048368,993.2542596891974,977.7138587465373,-1.589463093280008
ade_past_rgb_deathCircle_seed17,ade,past_rgb,deathCircle,17,fixed_probability_gate,1272.0827603365606,2735.324856156137,1271.9512415452677,-0.01033992396855087,1.2720828207572494,2.735324986077096,1.27195130195971,2.7350816691361715,419,-0.0003159732590241049,2067,0.1745865980379205,0.000174586606330339,56,0.023575638506876228,0.0005199561702973199,993.2542596891974,977.7138587465373,-1.589463093280008
log_ade_past_rgb_deathCircle_seed17,log_ade,past_rgb,deathCircle,17,uncontrolled,1284.3789918504096,2762.5957586317936,1271.9512415452677,-0.9770618479088614,1.2843790528551384,2.762595889848051,1.27195130195971,2.7350816691361715,419,-0.04346331629858646,2067,15.582718243982592,0.015582718984121995,2067,1.0,0.009243343770448664,992.9625227611245,977.7138587465373,-1.55962441139339
log_ade_past_rgb_deathCircle_seed17,log_ade,past_rgb,deathCircle,17,fixed_probability_gate,1272.082881423255,2735.3611891342775,1271.9512415452677,-0.010349443727679977,1.2720829418439499,2.7353613190569623,1.27195130195971,2.7350816691361715,419,-0.00035260834125860896,2067,0.160865210895111,0.0001608652185357985,56,0.023575638506876228,8.101412862782098e-05,992.9625227611245,977.7138587465373,-1.55962441139339
ade_mask_only_deathCircle_seed29,ade,mask_only,deathCircle,29,uncontrolled,1285.5872602222184,2747.7252152962,1271.9512415452677,-1.0720551410747927,1.2855873212843367,2.7477253458061446,1.27195130195971,2.7350816691361715,419,-0.0331570977860185,2067,17.45957468691018,0.01745957551619548,2067,1.0,0.04010917971581929,994.7300946899958,977.7138587465373,-1.7404106315189072
ade_mask_only_deathCircle_seed29,ade,mask_only,deathCircle,29,fixed_probability_gate,1271.9808153815832,2735.0697428962594,1271.9512415452677,-0.002325076256814119,1.27198087579743,2.7350698728051017,1.27195130195971,2.7350816691361715,419,-0.0005373661824847886,2067,0.03401612684750897,3.40161284631883e-05,3,0.0022920759659463,0.0002490805570354304,994.7300946899958,977.7138587465373,-1.7404106315189072
log_ade_mask_only_deathCircle_seed29,log_ade,mask_only,deathCircle,29,uncontrolled,1284.5142743281647,2744.8808950737493,1271.9512415452677,-0.9876976705203221,1.2845143353393191,2.7448810254485956,1.27195130195971,2.7350816691361715,419,-0.04194620376489766,2067,15.718565116309875,0.015718565862901657,2067,1.0,0.006860551346710153,993.2713495202165,977.7138587465373,-1.5912110311727012
