family,seed,step,loss,gradient_norm,learning_rate,supported_batch_rows,mean_past_normalized_ADE
eqmotion,17,2750,1.1415570974349976,15.384906768798828,6.90281353524261e-05,63,232.89833068847656
eqmotion,17,2800,0.7458574771881104,30.376684188842773,6.424220662753214e-05,63,373.9117431640625
eqmotion,17,2850,0.9222242832183838,19.38618278503418,5.95908903846265e-05,63,95.61506652832031
eqmotion,17,2900,0.9153668284416199,16.005413055419922,5.508136220310183e-05,64,122.07894897460938
eqmotion,17,2950,0.7478397488594055,14.290534973144531,5.072057892609671e-05,61,208.05653381347656
eqmotion,17,3000,1.2516069412231445,16.8977108001709,4.651526792818301e-05,63,302.98193359375
eqmotion,17,3050,0.9683896899223328,31.57919692993164,4.2471916737054047e-05,64,98.44813537597656
eqmotion,17,3100,1.149044156074524,14.12414264678955,3.8596763025224284e-05,63,151.55419921875
eqmotion,17,3150,0.929426908493042,12.450413703918457,3.489578498718005e-05,61,259.75372314453125
eqmotion,17,3200,0.6523965001106262,18.517480850219727,3.13746921168271e-05,63,38.69452667236328
eqmotion,17,3250,1.129478096961975,10.12177848815918,2.803891639946175e-05,63,72.79808044433594
eqmotion,17,3300,0.8688080310821533,13.166410446166992,2.4893603931854464e-05,63,161.84312438964844
eqmotion,17,3350,1.0394718647003174,14.222667694091797,2.1943606983373167e-05,63,267.0513916015625
eqmotion,17,3400,1.366597056388855,8.17573070526123,1.9193476510393732e-05,62,83.0693588256836
eqmotion,17,3450,1.2373192310333252,14.312196731567383,1.6647455135545614e-05,64,271.671142578125
eqmotion,17,3500,1.1843793392181396,5.975647926330566,1.4309470602623549e-05,63,21.550674438476562
eqmotion,17,3550,1.0195155143737793,13.41917896270752,1.2183129717262534e-05,62,230.9119110107422
eqmotion,17,3600,0.9353483319282532,19.048114776611328,1.0271712782723344e-05,64,138.0692901611328
eqmotion,17,3650,1.4296119213104248,21.77812385559082,8.578168539373221e-06,62,139.87449645996094
eqmotion,17,3700,1.0599782466888428,13.68128490447998,7.105109615667955e-06,64,45.30152893066406
eqmotion,17,3750,1.1562819480895996,4.612593650817871,5.854808497653461e-06,64,410.6357116699219
eqmotion,17,3800,0.6718741655349731,5.207711219787598,4.829194023204497e-06,64,167.110107421875
eqmotion,17,3850,0.9082132577896118,13.209084510803223,4.029848406409195e-06,63,132.36581420898438
eqmotion,17,3900,0.9732511043548584,5.964479923248291,3.458004796689305e-06,63,104.67948150634766
eqmotion,17,3950,0.8447510600090027,9.41037368774414,3.1145453764223597e-06,61,260.5784912109375
eqmotion,17,4000,0.9060304164886475,6.973522663116455,2.9999999999999997e-06,63,49.07611846923828
eqmotion,29,1,18.839553833007812,4.028078079223633,0.0003,63,49662.08203125
eqmotion,29,50,5.2511749267578125,56.63236999511719,0.00029988999006034904,64,7867.75634765625
eqmotion,29,100,1.6227730512619019,21.655912399291992,0.0002995511049040809,62,1471.69873046875
eqmotion,29,150,1.2811918258666992,25.055753707885742,0.00029898382150483655,61,740.3864135742188
eqmotion,29,200,1.1821540594100952,13.008234024047852,0.0002981890150099629,62,455.24407958984375
eqmotion,29,250,1.1982475519180298,42.55623245239258,0.00029716791156638426,64,485.67645263671875
eqmotion,29,300,1.0294499397277832,34.53487014770508,0.00029592208642902746,63,384.463623046875
eqmotion,29,350,0.9179115295410156,15.950302124023438,0.0002944534615306779,63,347.267333984375
eqmotion,29,400,1.1289253234863281,41.89678192138672,0.0002927643025170163,64,1041.322509765625
eqmotion,29,450,1.3488683700561523,19.35797119140625,0.0002908572152514106,64,414.0629577636719
eqmotion,29,500,1.2965309619903564,34.73086929321289,0.00028873514179485345,63,574.83056640625
eqmotion,29,550,1.1788944005966187,58.11073303222656,0.00028640135586724896,63,529.8773803710938
eqmotion,29,600,1.1479355096817017,25.91377067565918,0.0002838594577970492,63,229.4157257080078
eqmotion,29,650,0.9283524751663208,23.80071449279785,0.00028111336896703226,62,629.5940551757812
eqmotion,29,700,1.1671977043151855,37.6633415222168,0.00027816732576479037,64,680.892822265625
eqmotion,29,750,1.0140068531036377,30.95975685119629,0.00027502587304726044,64,449.47509765625
eqmotion,29,800,1.2141175270080566,45.52623748779297,0.00027169385712937896,63,569.3406982421875
eqmotion,29,850,0.9677603244781494,28.95673179626465,0.0002681764183076788,62,543.1057739257812
eqmotion,29,900,0.8065249919891357,27.309263229370117,0.00026447898293036027,62,87.47772979736328
eqmotion,29,950,0.8626163005828857,21.709392547607422,0.000260607255026071,62,323.1568908691406
eqmotion,29,1000,0.8302682638168335,27.41364860534668,0.00025656720750430874,63,414.7073974609375
eqmotion,29,1050,0.7587278485298157,29.534372329711914,0.00025236507294102155,61,355.2476501464844
eqmotion,29,1100,1.0379197597503662,15.11785888671875,0.0002480073339636212,61,87.59098815917969
eqmotion,29,1150,0.8904513716697693,34.31705856323242,0.00024350071325024268,63,308.98199462890625
eqmotion,29,1200,0.8174768090248108,26.171419143676758,0.00023885216315867728,63,508.2332763671875
eqmotion,29,1250,0.9293853044509888,36.29877471923828,0.0002340688550009797,64,529.7454833984375
eqmotion,29,1300,0.7854630947113037,21.254703521728516,0.00022915816798029423,60,322.5702209472656
eqmotion,29,1350,0.7110491394996643,12.215738296508789,0.00022412767780696793,62,130.88958740234375
eqmotion,29,1400,0.8695095181465149,23.427885055541992,0.00021898514501151274,63,266.86016845703125
eqmotion,29,1450,0.799210786819458,23.203550338745117,0.0002137385029724445,61,167.7274169921875
eqmotion,29,1500,1.0261600017547607,32.949066162109375,0.00020839584567747136,64,204.74269104003906
eqmotion,29,1550,0.7765802145004272,15.21762466430664,0.00020296541523690906,62,196.4788360595703
eqmotion,29,1600,0.6572001576423645,25.465585708618164,0.00019745558916858856,64,119.5772705078125
eqmotion,29,1650,0.8344100713729858,20.195072174072266,0.0001918748674738704,63,136.31948852539062
eqmotion,29,1700,1.0617029666900635,19.129413604736328,0.0001862318595247038,62,73.56063079833984
eqmotion,29,1750,1.0196127891540527,46.0435905456543,0.00018053527078196,62,241.09799194335938
eqmotion,29,1800,0.9599429368972778,12.056153297424316,0.0001747938893655294,62,84.65091705322266
eqmotion,29,1850,0.8639780879020691,22.768465042114258,0.00016901657249690066,64,291.55853271484375
eqmotion,29,1900,0.9689295887947083,18.682720184326172,0.00016321223283513668,62,110.44940185546875
eqmotion,29,1950,0.7872247695922852,28.18779945373535,0.00015738982472732766,64,427.91943359375
eqmotion,29,2000,0.860770046710968,17.712982177734375,0.0001515583303947313,62,252.0273895263672
eqmotion,29,2050,1.2674177885055542,15.84813404083252,0.00014572674607591255,61,58.24065399169922
eqmotion,29,2100,0.8062784671783447,35.547943115234375,0.00013990406814825762,63,663.275390625
eqmotion,29,2150,1.1994588375091553,14.741397857666016,0.0001340992792492751,61,148.4410400390625
eqmotion,29,2200,0.8224732875823975,29.472023010253906,0.00012832133441909274,62,177.68765258789062
eqmotion,29,2250,0.8184478282928467,19.31365966796875,0.00012257914728552898,61,154.3481903076172
eqmotion,29,2300,1.1127359867095947,25.102998733520508,0.00011688157631305119,63,412.36419677734375
eqmotion,29,2350,0.9925664663314819,21.428878784179688,0.00011123741113683434,63,160.545654296875
eqmotion,29,2400,0.6877037286758423,15.632898330688477,0.00010565535900300224,64,860.7927856445312
eqmotion,29,2450,0.8629053831100464,13.747621536254883,0.00010014403133597081,63,265.0192565917969
eqmotion,29,2500,0.9083755016326904,15.845783233642578,9.471193045361487e-05,62,313.5888977050781
eqmotion,29,2550,0.8672047853469849,12.627400398254395,8.936743645075374e-05,63,302.7657470703125
eqmotion,29,2600,0.9683279991149902,28.379003524780273,8.411879427119006e-05,64,385.1993103027344
eqmotion,29,2650,0.7525656223297119,10.14448356628418,7.897410098824593e-05,64,161.02777099609375
eqmotion,29,2700,0.8653874397277832,14.632478713989258,7.394129331341849e-05,61,259.1395263671875
eqmotion,29,2750,0.8183825612068176,20.434541702270508,6.90281353524261e-05,64,298.46380615234375
eqmotion,29,2800,0.715886116027832,40.894432067871094,6.424220662753214e-05,62,551.4854125976562
eqmotion,29,2850,0.9585336446762085,13.395503044128418,5.95908903846265e-05,63,35.357826232910156
eqmotion,29,2900,1.0022761821746826,17.497325897216797,5.508136220310183e-05,64,56.82542419433594
eqmotion,29,2950,1.0012155771255493,22.208269119262695,5.072057892609671e-05,64,139.94305419921875
eqmotion,29,3000,0.764001190662384,15.108245849609375,4.651526792818301e-05,64,225.0772247314453
eqmotion,29,3050,0.9253360033035278,14.628560066223145,4.2471916737054047e-05,62,182.18264770507812
eqmotion,29,3100,0.9202437996864319,15.223212242126465,3.8596763025224284e-05,63,116.39855194091797
eqmotion,29,3150,0.769667387008667,7.693480014801025,3.489578498718005e-05,64,43.643280029296875
eqmotion,29,3200,0.8603174686431885,8.189288139343262,3.13746921168271e-05,63,220.35531616210938
eqmotion,29,3250,0.9480777978897095,14.748112678527832,2.803891639946175e-05,64,247.45803833007812
eqmotion,29,3300,0.779085636138916,5.996276378631592,2.4893603931854464e-05,63,102.56951904296875
eqmotion,29,3350,1.1674647331237793,9.537007331848145,2.1943606983373167e-05,64,71.69127655029297
eqmotion,29,3400,0.8323250412940979,23.444849014282227,1.9193476510393732e-05,64,176.90599060058594
eqmotion,29,3450,0.8106368184089661,13.534653663635254,1.6647455135545614e-05,62,97.00897216796875
eqmotion,29,3500,0.8661758899688721,10.90805435180664,1.4309470602623549e-05,63,63.37761306762695
eqmotion,29,3550,1.0808231830596924,4.88628625869751,1.2183129717262534e-05,64,165.2804718017578
eqmotion,29,3600,0.9679232835769653,8.578719139099121,1.0271712782723344e-05,62,224.39309692382812
eqmotion,29,3650,0.9742535352706909,15.48322582244873,8.578168539373221e-06,63,235.02566528320312
eqmotion,29,3700,1.1873183250427246,11.047487258911133,7.105109615667955e-06,62,116.06537628173828
eqmotion,29,3750,0.984439492225647,6.558954238891602,5.854808497653461e-06,63,32.83623123168945
eqmotion,29,3800,0.8287564516067505,6.219780445098877,4.829194023204497e-06,64,91.80307006835938
eqmotion,29,3850,0.8406692743301392,8.485756874084473,4.029848406409195e-06,62,131.4719696044922
eqmotion,29,3900,0.8970317840576172,7.286067008972168,3.458004796689305e-06,63,121.41199493408203
eqmotion,29,3950,1.134291410446167,8.675289154052734,3.1145453764223597e-06,64,90.29025268554688
eqmotion,29,4000,0.8587108254432678,7.673427104949951,2.9999999999999997e-06,63,29.941020965576172
eqmotion,43,1,20.92263412475586,4.319058418273926,0.0003,63,27146.978515625
eqmotion,43,50,4.19061279296875,55.08759307861328,0.00029988999006034904,63,5038.99609375
eqmotion,43,100,1.8714375495910645,20.900814056396484,0.0002995511049040809,63,936.5921020507812
eqmotion,43,150,0.9246840476989746,22.51869773864746,0.00029898382150483655,63,855.8726806640625
eqmotion,43,200,1.0465114116668701,36.946571350097656,0.0002981890150099629,63,640.8941650390625
eqmotion,43,250,1.2046701908111572,35.063865661621094,0.00029716791156638426,63,636.4277954101562
eqmotion,43,300,0.9897581338882446,21.392932891845703,0.00029592208642902746,64,382.939208984375
eqmotion,43,350,1.16987144947052,23.524932861328125,0.0002944534615306779,63,429.9129638671875
eqmotion,43,400,0.8018448352813721,32.272605895996094,0.0002927643025170163,63,705.4816284179688
eqmotion,43,450,1.0282808542251587,21.555978775024414,0.0002908572152514106,64,666.3081665039062
eqmotion,43,500,0.8422989249229431,21.070796966552734,0.00028873514179485345,63,138.20143127441406
eqmotion,43,550,1.0015664100646973,27.210880279541016,0.00028640135586724896,62,1019.4765625
eqmotion,43,600,0.9059228897094727,19.459659576416016,0.0002838594577970492,62,381.78765869140625
eqmotion,43,650,0.7353919744491577,17.985668182373047,0.00028111336896703226,64,401.504150390625
eqmotion,43,700,0.835094153881073,12.240434646606445,0.00027816732576479037,63,322.6773986816406
eqmotion,43,750,0.9344327449798584,34.53584671020508,0.00027502587304726044,63,375.1015625
eqmotion,43,800,0.7922104597091675,37.76646041870117,0.00027169385712937896,63,374.4730224609375
eqmotion,43,850,0.9850091934204102,42.88914489746094,0.0002681764183076788,64,464.9786682128906
eqmotion,43,900,0.8282838463783264,17.918853759765625,0.00026447898293036027,63,133.49815368652344
eqmotion,43,950,1.032583475112915,17.154563903808594,0.000260607255026071,64,407.827880859375
eqmotion,43,1000,1.036675214767456,24.955543518066406,0.00025656720750430874,63,296.5978088378906
eqmotion,43,1050,0.8802459239959717,43.07932662963867,0.00025236507294102155,64,1610.2618408203125
eqmotion,43,1100,1.0701855421066284,26.01720428466797,0.0002480073339636212,62,1189.8580322265625
eqmotion,43,1150,1.3181390762329102,21.846742630004883,0.00024350071325024268,63,325.2781982421875
eqmotion,43,1200,0.7952114343643188,25.03571891784668,0.00023885216315867728,64,210.17869567871094
eqmotion,43,1250,0.8480641841888428,21.932857513427734,0.0002340688550009797,64,176.59156799316406
eqmotion,43,1300,0.9040734767913818,35.63666534423828,0.00022915816798029423,62,982.4468383789062
eqmotion,43,1350,0.9035952091217041,11.896780014038086,0.00022412767780696793,63,159.20965576171875
eqmotion,43,1400,0.9838994741439819,31.421175003051758,0.00021898514501151274,64,931.7891845703125
eqmotion,43,1450,0.8797078728675842,19.32394027709961,0.0002137385029724445,64,310.5423583984375
eqmotion,43,1500,1.1875617504119873,41.34196090698242,0.00020839584567747136,62,163.24615478515625
eqmotion,43,1550,0.9798616766929626,31.70602798461914,0.00020296541523690906,63,271.0342102050781
eqmotion,43,1600,0.9649556875228882,29.24770736694336,0.00019745558916858856,64,341.1047668457031
eqmotion,43,1650,1.2027174234390259,31.572315216064453,0.0001918748674738704,62,115.20512390136719
eqmotion,43,1700,1.036413311958313,30.90212059020996,0.0001862318595247038,63,372.9158630371094
eqmotion,43,1750,0.546958327293396,14.709142684936523,0.00018053527078196,63,163.98045349121094
eqmotion,43,1800,0.9137918949127197,52.37275695800781,0.0001747938893655294,62,158.779296875
eqmotion,43,1850,0.8310271501541138,16.363962173461914,0.00016901657249690066,62,210.33460998535156
eqmotion,43,1900,0.8070560097694397,24.02764129638672,0.00016321223283513668,64,223.65399169921875
eqmotion,43,1950,0.8122470378875732,16.828947067260742,0.00015738982472732766,64,198.16236877441406
eqmotion,43,2000,0.8055135011672974,37.453670501708984,0.0001515583303947313,62,232.34881591796875
eqmotion,43,2050,1.2020666599273682,24.64765167236328,0.00014572674607591255,64,181.10418701171875
eqmotion,43,2100,0.8405101895332336,15.837665557861328,0.00013990406814825762,62,262.095458984375
eqmotion,43,2150,0.8780817985534668,22.950647354125977,0.0001340992792492751,63,187.00921630859375
eqmotion,43,2200,0.8692135214805603,12.76219367980957,0.00012832133441909274,64,191.14199829101562
eqmotion,43,2250,0.7454390525817871,10.721235275268555,0.00012257914728552898,62,57.28958511352539
eqmotion,43,2300,0.7473030686378479,14.191276550292969,0.00011688157631305119,61,619.287353515625
eqmotion,43,2350,0.8179266452789307,9.358772277832031,0.00011123741113683434,62,312.4183349609375
eqmotion,43,2400,1.3174278736114502,14.9967041015625,0.00010565535900300224,62,114.84172058105469
eqmotion,43,2450,0.8984583020210266,18.986005783081055,0.00010014403133597081,64,124.37040710449219
eqmotion,43,2500,1.2907264232635498,25.797609329223633,9.471193045361487e-05,62,56.55403137207031
eqmotion,43,2550,0.8857262134552002,13.402323722839355,8.936743645075374e-05,62,84.2185287475586
eqmotion,43,2600,1.0037620067596436,25.57304573059082,8.411879427119006e-05,63,276.3241882324219
eqmotion,43,2650,0.7545962333679199,20.44228744506836,7.897410098824593e-05,62,249.28150939941406
eqmotion,43,2700,0.8435696363449097,27.67897605895996,7.394129331341849e-05,64,148.63584899902344
eqmotion,43,2750,0.9955509901046753,16.325267791748047,6.90281353524261e-05,64,63.7927360534668
eqmotion,43,2800,0.8973617553710938,10.6611967086792,6.424220662753214e-05,63,80.52796936035156
eqmotion,43,2850,1.0334782600402832,8.496419906616211,5.95908903846265e-05,63,78.2391357421875
eqmotion,43,2900,1.0005451440811157,8.119217872619629,5.508136220310183e-05,64,139.7525177001953
eqmotion,43,2950,1.0589094161987305,8.472951889038086,5.072057892609671e-05,63,58.143192291259766
eqmotion,43,3000,0.8655952215194702,7.333049774169922,4.651526792818301e-05,61,106.51785278320312
eqmotion,43,3050,0.9427090883255005,10.804011344909668,4.2471916737054047e-05,61,74.68998718261719
eqmotion,43,3100,1.028715968132019,6.523420333862305,3.8596763025224284e-05,61,571.73193359375
eqmotion,43,3150,1.1500825881958008,9.774510383605957,3.489578498718005e-05,62,239.5998077392578
eqmotion,43,3200,0.886792004108429,21.9869441986084,3.13746921168271e-05,61,134.087158203125
eqmotion,43,3250,0.9834825992584229,14.984102249145508,2.803891639946175e-05,64,112.84717559814453
eqmotion,43,3300,0.9735572934150696,6.856861591339111,2.4893603931854464e-05,64,65.8807144165039
eqmotion,43,3350,0.7735555171966553,10.985759735107422,2.1943606983373167e-05,64,62.762630462646484
eqmotion,43,3400,0.8632619380950928,10.279370307922363,1.9193476510393732e-05,64,165.8224334716797
eqmotion,43,3450,0.7417275905609131,7.657098770141602,1.6647455135545614e-05,60,64.36315155029297
eqmotion,43,3500,0.8555259704589844,8.815910339355469,1.4309470602623549e-05,63,134.92874145507812
eqmotion,43,3550,0.7764050960540771,4.984143257141113,1.2183129717262534e-05,61,38.16448974609375
eqmotion,43,3600,0.9601050019264221,10.220182418823242,1.0271712782723344e-05,64,98.00838470458984
eqmotion,43,3650,0.7852855324745178,13.095794677734375,8.578168539373221e-06,64,294.20928955078125
eqmotion,43,3700,0.7558503150939941,17.641141891479492,7.105109615667955e-06,64,145.8698272705078
eqmotion,43,3750,0.997674286365509,8.182669639587402,5.854808497653461e-06,64,138.42503356933594
eqmotion,43,3800,0.8583447933197021,5.453240871429443,4.829194023204497e-06,62,169.6955108642578
eqmotion,43,3850,0.9246811866760254,9.218722343444824,4.029848406409195e-06,64,105.18070983886719
eqmotion,43,3900,0.9425592422485352,14.63606071472168,3.458004796689305e-06,63,39.16743469238281
eqmotion,43,3950,0.9088097810745239,13.166974067687988,3.1145453764223597e-06,63,84.5242691040039
eqmotion,43,4000,0.9921370148658752,7.3085784912109375,2.9999999999999997e-06,63,625.6868286132812
