group,action,metric,subset,locality,rows,model_error,reference_error,gain_percent,model_p95,model_p99,reference_p95
fold0_seed17_all,original_neural,ADE_vs_floor,endpoint,eu-locality-020,622,7.0299785546236615,7.128113022911997,1.3767243585069422,23.184089237308584,41.43936474820229,23.162697824857958
fold0_seed17_all,original_neural,ADE_vs_floor,endpoint,eu-locality-048,5582,26.780166791075857,25.57295659880867,-4.720651629008055,92.54413676848729,163.94054289950935,88.8155445153149
fold0_seed17_all,original_neural,ADE_vs_floor,endpoint,eu-locality-067,4600,29.491548138268598,28.58529837729804,-3.1703351457414986,92.79327413739152,172.3080192547819,89.76955862063203
fold0_seed17_all,original_neural,ADE_vs_floor,endpoint,eu-locality-110,7204,28.79792360105443,28.234037911959536,-1.9971840048285783,117.49574425097029,267.0963251895917,112.91972776434844
fold0_seed17_all,original_neural,ADE_vs_floor,endpoint,eu-locality-119,4147,29.141861650652835,27.995592141723304,-4.094464239680029,112.1886999689655,199.20259613742255,105.41418433651175
fold0_seed17_all,original_neural,ADE_vs_floor,endpoint,eu-locality-124,2645,41.08038104958347,40.62517922181616,-1.1204918636343209,188.62124065831787,355.18898387505243,185.79735430064034
fold0_seed17_all,original_neural,ADE_vs_floor,easy_complete,eu-locality-007,1240,1.6756371697419243,1.7315046790726785,3.2265295038460096,4.129149184903739,4.669512376837103,4.143589786619863
fold0_seed17_all,original_neural,ADE_vs_floor,easy_complete,eu-locality-008,36851,2.09059837201558,2.1870994952782383,4.412287756958289,4.262537524966863,4.704637010865794,4.204277962755498
fold0_seed17_all,original_neural,ADE_vs_floor,easy_complete,eu-locality-020,204,1.6244021880551591,1.6932532888362615,4.06620209953481,3.750466124064976,4.628110795136974,3.8940355081043756
fold0_seed17_all,original_neural,ADE_vs_floor,easy_complete,eu-locality-048,1444,2.025997049744507,2.1170002601557147,4.298686784502992,4.206398897523208,4.702902220898486,4.165527843320581
fold0_seed17_all,original_neural,ADE_vs_floor,easy_complete,eu-locality-067,683,2.0471180586260793,2.1271835845432236,3.763921764859668,4.313912462315838,4.611737494289869,4.261100995393959
fold0_seed17_all,original_neural,ADE_vs_floor,easy_complete,eu-locality-110,1995,2.0427375308179743,2.16051908099176,5.451539456884569,4.085671248108527,4.662187152543299,4.152018276222719
fold0_seed17_all,original_neural,ADE_vs_floor,easy_complete,eu-locality-119,975,2.0507555851347727,2.1841199204926904,6.106090334446179,4.073636148391644,4.646712328191377,4.189597300016665
fold0_seed17_all,original_neural,ADE_vs_floor,easy_complete,eu-locality-124,675,2.328964490706839,2.4234188547293893,3.8975666067060155,4.388938952769988,4.743867864277066,4.26628769645539
fold0_seed17_all,original_neural,ADE_vs_floor,hard_complete,eu-locality-007,586,39.57992992222055,39.05547779210846,-1.3428388532429114,77.54893247161547,113.50489090118086,77.49716651844344
