tag,pair,bank,weighting,bin,mean_target_minus_cap,normalized_mean_target_minus_cap,rows
fold1_seed29_controller2_motion_only_eu-locality-048,motion_only,original_in_sample,registered_risk_weights,2,-1.423118170726021,-2.795846524360181,19034
fold1_seed29_controller2_motion_only_eu-locality-048,motion_only,original_in_sample,uniform_positive_envelope,0,-0.1131181742619133,-0.7623440908578197,15209
fold1_seed29_controller2_motion_only_eu-locality-048,motion_only,original_in_sample,uniform_positive_envelope,1,-0.6222871170943953,-2.059557193617843,15208
fold1_seed29_controller2_motion_only_eu-locality-048,motion_only,original_in_sample,uniform_positive_envelope,2,-2.0455916019812554,-6.432969258722798,15208
fold1_seed29_controller2_motion_only_eu-locality-067,motion_only,in_sample_next,registered_risk_weights,0,-0.1295807458818847,-0.9754695402913787,12126
fold1_seed29_controller2_motion_only_eu-locality-067,motion_only,in_sample_next,registered_risk_weights,1,-0.8805087993968029,-4.372412211716985,15363
fold1_seed29_controller2_motion_only_eu-locality-067,motion_only,in_sample_next,registered_risk_weights,2,-2.366954411937978,-3.8755060259344,18501
fold1_seed29_controller2_motion_only_eu-locality-067,motion_only,in_sample_next,uniform_positive_envelope,0,-0.25429635146196505,-1.6508368250192462,15330
fold1_seed29_controller2_motion_only_eu-locality-067,motion_only,in_sample_next,uniform_positive_envelope,1,-1.1716340880263378,-3.5317794118696826,15330
fold1_seed29_controller2_motion_only_eu-locality-067,motion_only,in_sample_next,uniform_positive_envelope,2,-2.30288335451354,-7.480313511577875,15330
fold1_seed29_controller2_motion_only_eu-locality-067,motion_only,in_sample_prev,registered_risk_weights,0,-0.22135841629275216,-1.8019294754886277,12727
fold1_seed29_controller2_motion_only_eu-locality-067,motion_only,in_sample_prev,registered_risk_weights,1,-1.00830593181724,-4.622038986815903,18872
fold1_seed29_controller2_motion_only_eu-locality-067,motion_only,in_sample_prev,registered_risk_weights,2,-2.1491446749249157,-3.5397440996300973,14391
fold1_seed29_controller2_motion_only_eu-locality-067,motion_only,in_sample_prev,uniform_positive_envelope,0,-0.3450047773363426,-2.7156085868121136,15330
fold1_seed29_controller2_motion_only_eu-locality-067,motion_only,in_sample_prev,uniform_positive_envelope,1,-1.0558878625060322,-3.300053581165597,15330
fold1_seed29_controller2_motion_only_eu-locality-067,motion_only,in_sample_prev,uniform_positive_envelope,2,-2.062719767779353,-6.218140945783764,15330
fold1_seed29_controller2_motion_only_eu-locality-067,motion_only,oof,registered_risk_weights,0,-0.14155918611152385,-0.29098326654104456,18196
fold1_seed29_controller2_motion_only_eu-locality-067,motion_only,oof,registered_risk_weights,1,-0.9330066180406842,-5.1833432688333385,12716
fold1_seed29_controller2_motion_only_eu-locality-067,motion_only,oof,registered_risk_weights,2,-2.24442090476019,-5.574249641704168,15078
fold1_seed29_controller2_motion_only_eu-locality-067,motion_only,oof,uniform_positive_envelope,0,-0.10528233032679371,-0.5295988639032897,15330
fold1_seed29_controller2_motion_only_eu-locality-067,motion_only,oof,uniform_positive_envelope,1,-0.6471347791820827,-2.2001783313459624,15330
fold1_seed29_controller2_motion_only_eu-locality-067,motion_only,oof,uniform_positive_envelope,2,-3.086494024093468,-9.639358810642044,15330
fold1_seed29_controller2_motion_only_eu-locality-067,motion_only,original_in_sample,registered_risk_weights,0,-0.07566661418663222,-0.48813467829944157,15309
fold1_seed29_controller2_motion_only_eu-locality-067,motion_only,original_in_sample,registered_risk_weights,1,-0.624559868217017,-3.3875348152960294,14811
fold1_seed29_controller2_motion_only_eu-locality-067,motion_only,original_in_sample,registered_risk_weights,2,-2.2068388985812817,-3.6121456246802093,15870
fold1_seed29_controller2_motion_only_eu-locality-067,motion_only,original_in_sample,uniform_positive_envelope,0,-0.07707636237219596,-0.39906375572507324,15330
fold1_seed29_controller2_motion_only_eu-locality-067,motion_only,original_in_sample,uniform_positive_envelope,1,-0.6210353077744182,-2.2363369199033274,15330
fold1_seed29_controller2_motion_only_eu-locality-067,motion_only,original_in_sample,uniform_positive_envelope,2,-2.3547944097795406,-6.970173976980403,15330
fold1_seed43_controller0_full_eu-locality-074,full,in_sample_next,registered_risk_weights,0,-0.1179036145811486,-1.2439271219010375,1840
fold1_seed43_controller0_full_eu-locality-074,full,in_sample_next,registered_risk_weights,1,-0.2757159464877787,-2.5356356479773527,2102
fold1_seed43_controller0_full_eu-locality-074,full,in_sample_next,registered_risk_weights,2,-0.8644058478181866,-3.1451969139573754,2131
fold1_seed43_controller0_full_eu-locality-074,full,in_sample_next,uniform_positive_envelope,0,-0.13772727574212534,-2.0236246118857717,2025
fold1_seed43_controller0_full_eu-locality-074,full,in_sample_next,uniform_positive_envelope,1,-0.2877894758688275,-2.8084485337640186,2024
fold1_seed43_controller0_full_eu-locality-074,full,in_sample_next,uniform_positive_envelope,2,-0.8389613022574096,-2.6975568890738777,2024
fold1_seed43_controller0_full_eu-locality-074,full,in_sample_prev,registered_risk_weights,0,-0.1572721478431235,-1.5389128437412232,2102
fold1_seed43_controller0_full_eu-locality-074,full,in_sample_prev,registered_risk_weights,1,-0.39118226910247544,-1.8103097706873765,2264
fold1_seed43_controller0_full_eu-locality-074,full,in_sample_prev,registered_risk_weights,2,-0.8416609625453184,-4.25348646280345,1707
fold1_seed43_controller0_full_eu-locality-074,full,in_sample_prev,uniform_positive_envelope,0,-0.15211525057428754,-1.330254567781392,2025
fold1_seed43_controller0_full_eu-locality-074,full,in_sample_prev,uniform_positive_envelope,1,-0.3346170740546152,-2.7410586347131,2024
fold1_seed43_controller0_full_eu-locality-074,full,in_sample_prev,uniform_positive_envelope,2,-0.8306281349220721,-2.868058087031573,2024
fold1_seed43_controller0_full_eu-locality-074,full,oof,registered_risk_weights,0,-0.10406358923977903,-0.512813692954355,1971
fold1_seed43_controller0_full_eu-locality-074,full,oof,registered_risk_weights,1,-0.22628190774473456,-1.3000871298417906,2068
fold1_seed43_controller0_full_eu-locality-074,full,oof,registered_risk_weights,2,-1.0668205564742075,-6.772498097086931,2034
fold1_seed43_controller0_full_eu-locality-074,full,oof,uniform_positive_envelope,0,-0.1135202234530863,-0.481206323027233,2025
fold1_seed43_controller0_full_eu-locality-074,full,oof,uniform_positive_envelope,1,-0.22725392410227757,-1.2226329517887564,2024
fold1_seed43_controller0_full_eu-locality-074,full,oof,uniform_positive_envelope,2,-0.8743932437134747,-5.945028811150658,2024
fold1_seed43_controller0_full_eu-locality-074,full,original_in_sample,registered_risk_weights,0,-0.2210368507371071,-2.4085782273688094,2028
fold1_seed43_controller0_full_eu-locality-074,full,original_in_sample,registered_risk_weights,1,-0.3033277336014949,-1.7002756001373076,2059
fold1_seed43_controller0_full_eu-locality-074,full,original_in_sample,registered_risk_weights,2,-0.7889337417372185,-3.3322523809041384,1986
fold1_seed43_controller0_full_eu-locality-074,full,original_in_sample,uniform_positive_envelope,0,-0.2227823491073162,-2.1833723803006526,2025
fold1_seed43_controller0_full_eu-locality-074,full,original_in_sample,uniform_positive_envelope,1,-0.30084703271413893,-1.6008910594619041,2024
fold1_seed43_controller0_full_eu-locality-074,full,original_in_sample,uniform_positive_envelope,2,-0.8045870036211424,-3.1287998943751343,2024
fold1_seed43_controller0_full_eu-locality-082,full,in_sample_next,registered_risk_weights,0,-0.3323647500488322,-1.097825802732845,15066
fold1_seed43_controller0_full_eu-locality-082,full,in_sample_next,registered_risk_weights,1,-0.5068214861474236,-1.3545558401952882,19018
fold1_seed43_controller0_full_eu-locality-082,full,in_sample_next,registered_risk_weights,2,-0.7083614614693386,-1.45657432376545,21505
fold1_seed43_controller0_full_eu-locality-082,full,in_sample_next,uniform_positive_envelope,0,-0.49116536333387045,-0.916571528832578,18530
fold1_seed43_controller0_full_eu-locality-082,full,in_sample_next,uniform_positive_envelope,1,-0.6998694755168109,-1.2292012227550717,18530
fold1_seed43_controller0_full_eu-locality-082,full,in_sample_next,uniform_positive_envelope,2,-0.773821289774413,-1.4186821774178782,18529
fold1_seed43_controller0_full_eu-locality-082,full,in_sample_prev,registered_risk_weights,0,-0.34755454949313813,-1.2402622225887745,19961
fold1_seed43_controller0_full_eu-locality-082,full,in_sample_prev,registered_risk_weights,1,-0.5125261339426186,-1.2374452866110977,21709
fold1_seed43_controller0_full_eu-locality-082,full,in_sample_prev,registered_risk_weights,2,-0.591051757325421,-1.265733696675824,13919
fold1_seed43_controller0_full_eu-locality-082,full,in_sample_prev,uniform_positive_envelope,0,-0.38574787184248516,-0.940492247541148,18530
fold1_seed43_controller0_full_eu-locality-082,full,in_sample_prev,uniform_positive_envelope,1,-0.5661878342668607,-0.9745063793394894,18530
fold1_seed43_controller0_full_eu-locality-082,full,in_sample_prev,uniform_positive_envelope,2,-0.6664269483484284,-1.0496865703707345,18529
fold1_seed43_controller0_full_eu-locality-082,full,oof,registered_risk_weights,0,-0.2825080996627876,-0.572938841415154,30645
fold1_seed43_controller0_full_eu-locality-082,full,oof,registered_risk_weights,1,-0.4545278973777692,-1.295854508900512,12553
fold1_seed43_controller0_full_eu-locality-082,full,oof,registered_risk_weights,2,-0.6711428325205419,-2.101978562640874,12391
fold1_seed43_controller0_full_eu-locality-082,full,oof,uniform_positive_envelope,0,-0.009029518068802016,-0.012750091645310284,18530
fold1_seed43_controller0_full_eu-locality-082,full,oof,uniform_positive_envelope,1,-0.2748542162118613,-0.601185344658128,18530
fold1_seed43_controller0_full_eu-locality-082,full,oof,uniform_positive_envelope,2,-0.8655098120010105,-1.9436400447210957,18529
fold1_seed43_controller0_full_eu-locality-082,full,original_in_sample,registered_risk_weights,0,-0.3836544658743185,-1.1521884443872248,21793
fold1_seed43_controller0_full_eu-locality-082,full,original_in_sample,registered_risk_weights,1,-0.5301663839974586,-1.2771520176345186,18079
fold1_seed43_controller0_full_eu-locality-082,full,original_in_sample,registered_risk_weights,2,-0.6560394207870582,-1.5255394916272915,15717
fold1_seed43_controller0_full_eu-locality-082,full,original_in_sample,uniform_positive_envelope,0,-0.3279519020051883,-0.6362278943015328,18530
fold1_seed43_controller0_full_eu-locality-082,full,original_in_sample,uniform_positive_envelope,1,-0.607648583260463,-1.0278615225704246,18530
fold1_seed43_controller0_full_eu-locality-082,full,original_in_sample,uniform_positive_envelope,2,-0.7772561088700347,-1.4342957161536363,18529
fold1_seed43_controller0_full_eu-locality-112,full,in_sample_next,registered_risk_weights,0,-0.25269065213352604,-0.8873312954852243,9800
fold1_seed43_controller0_full_eu-locality-112,full,in_sample_next,registered_risk_weights,1,-0.4853994368149738,-1.0447569916105215,21153
fold1_seed43_controller0_full_eu-locality-112,full,in_sample_next,registered_risk_weights,2,-0.8201365008833722,-1.9963561842982498,22515
fold1_seed43_controller0_full_eu-locality-112,full,in_sample_next,uniform_positive_envelope,0,-0.48685450719710666,-0.9009521843695181,17823
fold1_seed43_controller0_full_eu-locality-112,full,in_sample_next,uniform_positive_envelope,1,-0.7122958078290833,-1.2515412817898375,17823
fold1_seed43_controller0_full_eu-locality-112,full,in_sample_next,uniform_positive_envelope,2,-0.7988982839293834,-1.5399165234997907,17822
fold1_seed43_controller0_full_eu-locality-112,full,in_sample_prev,registered_risk_weights,0,-0.31336285651400686,-1.0223360417644944,14632
fold1_seed43_controller0_full_eu-locality-112,full,in_sample_prev,registered_risk_weights,1,-0.5215089396550502,-1.1798281359812193,28754
fold1_seed43_controller0_full_eu-locality-112,full,in_sample_prev,registered_risk_weights,2,-0.6356078511823289,-1.5132898214976809,10082
fold1_seed43_controller0_full_eu-locality-112,full,in_sample_prev,uniform_positive_envelope,0,-0.4742604276300201,-1.0002802639534245,17823
fold1_seed43_controller0_full_eu-locality-112,full,in_sample_prev,uniform_positive_envelope,1,-0.5470464871693526,-1.0701388197854496,17823
fold1_seed43_controller0_full_eu-locality-112,full,in_sample_prev,uniform_positive_envelope,2,-0.5553655374140914,-0.8792515149563062,17822
fold1_seed43_controller0_full_eu-locality-112,full,oof,registered_risk_weights,0,-0.3030845268289124,-0.6423977412066055,26814
fold1_seed43_controller0_full_eu-locality-112,full,oof,registered_risk_weights,1,-0.4786653572434059,-1.3720559401714232,11129
fold1_seed43_controller0_full_eu-locality-112,full,oof,registered_risk_weights,2,-0.9343492328924138,-2.6817082675511976,15525
fold1_seed43_controller0_full_eu-locality-112,full,oof,uniform_positive_envelope,0,-0.08432843990671332,-0.1344299038284101,17823
fold1_seed43_controller0_full_eu-locality-112,full,oof,uniform_positive_envelope,1,-0.3741121021833247,-0.706385716073721,17823
fold1_seed43_controller0_full_eu-locality-112,full,oof,uniform_positive_envelope,2,-0.88731357838647,-1.931391347527411,17822
fold1_seed43_controller0_full_eu-locality-112,full,original_in_sample,registered_risk_weights,0,-0.4214627831588693,-1.1694589183598527,16672
fold1_seed43_controller0_full_eu-locality-112,full,original_in_sample,registered_risk_weights,1,-0.42956494511208054,-1.112017086807112,19909
fold1_seed43_controller0_full_eu-locality-112,full,original_in_sample,registered_risk_weights,2,-0.6661035717374104,-1.5418583786013693,16887
fold1_seed43_controller0_full_eu-locality-112,full,original_in_sample,uniform_positive_envelope,0,-0.4577367717124974,-0.8218717373120702,17823
fold1_seed43_controller0_full_eu-locality-112,full,original_in_sample,uniform_positive_envelope,1,-0.5811450714457327,-1.0902829223684216,17823
fold1_seed43_controller0_full_eu-locality-112,full,original_in_sample,uniform_positive_envelope,2,-0.6632554098993528,-1.230001278623165,17822
fold1_seed43_controller0_full_eu-locality-126,full,in_sample_next,registered_risk_weights,0,-0.22144248887687346,-1.2444109176183968,9974
fold1_seed43_controller0_full_eu-locality-126,full,in_sample_next,registered_risk_weights,1,-0.41134985802072277,-0.987061105408864,23741
fold1_seed43_controller0_full_eu-locality-126,full,in_sample_next,registered_risk_weights,2,-0.7088956980213976,-1.477937086525135,19383
fold1_seed43_controller0_full_eu-locality-126,full,in_sample_next,uniform_positive_envelope,0,-0.3602068789982026,-0.8718953751111554,17700
fold1_seed43_controller0_full_eu-locality-126,full,in_sample_next,uniform_positive_envelope,1,-0.5568086832960455,-0.916772620781136,17699
fold1_seed43_controller0_full_eu-locality-126,full,in_sample_next,uniform_positive_envelope,2,-0.6876366422534392,-1.0485266829162567,17699
fold1_seed43_controller0_full_eu-locality-126,full,in_sample_prev,registered_risk_weights,0,-0.36855066812650855,-1.20238705788984,16847
fold1_seed43_controller0_full_eu-locality-126,full,in_sample_prev,registered_risk_weights,1,-0.5173838636922165,-1.1815090054235153,26255
fold1_seed43_controller0_full_eu-locality-126,full,in_sample_prev,registered_risk_weights,2,-0.6109304458005222,-1.5791167868258644,9996
fold1_seed43_controller0_full_eu-locality-126,full,in_sample_prev,uniform_positive_envelope,0,-0.4601710450721312,-0.9294123960387126,17700
fold1_seed43_controller0_full_eu-locality-126,full,in_sample_prev,uniform_positive_envelope,1,-0.5401273426546436,-1.0051573310979791,17699
fold1_seed43_controller0_full_eu-locality-126,full,in_sample_prev,uniform_positive_envelope,2,-0.5488377743468337,-0.8314292800109694,17699
fold1_seed43_controller0_full_eu-locality-126,full,oof,registered_risk_weights,0,-0.14415204037533433,-0.29332013661905815,29719
fold1_seed43_controller0_full_eu-locality-126,full,oof,registered_risk_weights,1,-0.4315765452091618,-1.3540549190296942,11277
fold1_seed43_controller0_full_eu-locality-126,full,oof,registered_risk_weights,2,-0.7427951598811783,-2.4463066714289208,12102
fold1_seed43_controller0_full_eu-locality-126,full,oof,uniform_positive_envelope,0,0.007873325562034832,0.011641038257665434,17700
fold1_seed43_controller0_full_eu-locality-126,full,oof,uniform_positive_envelope,1,-0.2018002759569698,-0.3832128748612779,17699
fold1_seed43_controller0_full_eu-locality-126,full,oof,uniform_positive_envelope,2,-0.8883186386647977,-1.8329049003913316,17699
fold1_seed43_controller0_full_eu-locality-126,full,original_in_sample,registered_risk_weights,0,-0.3326268055591349,-1.038990630666489,16796
fold1_seed43_controller0_full_eu-locality-126,full,original_in_sample,registered_risk_weights,1,-0.41249836097868564,-1.126169045110035,20550
fold1_seed43_controller0_full_eu-locality-126,full,original_in_sample,registered_risk_weights,2,-0.5426235595456199,-1.217220861558624,15752
fold1_seed43_controller0_full_eu-locality-126,full,original_in_sample,uniform_positive_envelope,0,-0.36202587061723335,-0.7007381791723025,17700
fold1_seed43_controller0_full_eu-locality-126,full,original_in_sample,uniform_positive_envelope,1,-0.4790651506186337,-0.8695485073720837,17699
fold1_seed43_controller0_full_eu-locality-126,full,original_in_sample,uniform_positive_envelope,2,-0.5812663292398533,-0.9199800010469408,17699
fold1_seed43_controller0_motion_only_eu-locality-074,motion_only,in_sample_next,registered_risk_weights,0,-0.028144417187657346,-1.0756431617241748,1038
fold1_seed43_controller0_motion_only_eu-locality-074,motion_only,in_sample_next,registered_risk_weights,1,-0.1484124797679927,-10.598198786071194,1196
fold1_seed43_controller0_motion_only_eu-locality-074,motion_only,in_sample_next,registered_risk_weights,2,-1.1788922125747758,-5.210660455959861,1277
fold1_seed43_controller0_motion_only_eu-locality-074,motion_only,in_sample_next,uniform_positive_envelope,0,-0.03352363090024114,-1.6672551543625578,1171
fold1_seed43_controller0_motion_only_eu-locality-074,motion_only,in_sample_next,uniform_positive_envelope,1,-0.16569929335998732,-17.4341197012393,1170
fold1_seed43_controller0_motion_only_eu-locality-074,motion_only,in_sample_next,uniform_positive_envelope,2,-1.2515511150410978,-4.872400212725223,1170
fold1_seed43_controller0_motion_only_eu-locality-074,motion_only,in_sample_prev,registered_risk_weights,0,-0.046140159114830506,-1.329291855270392,1164
fold1_seed43_controller0_motion_only_eu-locality-074,motion_only,in_sample_prev,registered_risk_weights,1,-0.24413206803572848,-20.567418308191527,1110
fold1_seed43_controller0_motion_only_eu-locality-074,motion_only,in_sample_prev,registered_risk_weights,2,-1.2756434075268572,-5.662877151379023,1237
fold1_seed43_controller0_motion_only_eu-locality-074,motion_only,in_sample_prev,uniform_positive_envelope,0,-0.04714933627822192,-1.5605181710106864,1171
fold1_seed43_controller0_motion_only_eu-locality-074,motion_only,in_sample_prev,uniform_positive_envelope,1,-0.24867246491346617,-18.515639363083906,1170
fold1_seed43_controller0_motion_only_eu-locality-074,motion_only,in_sample_prev,uniform_positive_envelope,2,-1.3671207363536446,-5.346650847660275,1170
fold1_seed43_controller0_motion_only_eu-locality-074,motion_only,oof,registered_risk_weights,0,-0.033570610931487346,-0.15744890221497354,1071
fold1_seed43_controller0_motion_only_eu-locality-074,motion_only,oof,registered_risk_weights,1,-0.15987601874592267,-4.474236974918514,1183
fold1_seed43_controller0_motion_only_eu-locality-074,motion_only,oof,registered_risk_weights,2,-1.0816621763955325,-14.859128902833842,1257
fold1_seed43_controller0_motion_only_eu-locality-074,motion_only,oof,uniform_positive_envelope,0,-0.04141157471523529,-0.17130302244969464,1171
fold1_seed43_controller0_motion_only_eu-locality-074,motion_only,oof,uniform_positive_envelope,1,-0.18609445770931812,-4.6415266259727765,1170
fold1_seed43_controller0_motion_only_eu-locality-074,motion_only,oof,uniform_positive_envelope,2,-1.1999712096437423,-15.02672168572348,1170
fold1_seed43_controller0_motion_only_eu-locality-074,motion_only,original_in_sample,registered_risk_weights,0,-0.09831296087542865,-3.653633443341404,1067
fold1_seed43_controller0_motion_only_eu-locality-074,motion_only,original_in_sample,registered_risk_weights,1,-0.30411301676592384,-20.335504429041947,1202
fold1_seed43_controller0_motion_only_eu-locality-074,motion_only,original_in_sample,registered_risk_weights,2,-1.1707377707519866,-5.178289247033354,1242
fold1_seed43_controller0_motion_only_eu-locality-074,motion_only,original_in_sample,uniform_positive_envelope,0,-0.11103476506427155,-6.519323249180421,1171
fold1_seed43_controller0_motion_only_eu-locality-074,motion_only,original_in_sample,uniform_positive_envelope,1,-0.3102642691409567,-18.98110469490823,1170
fold1_seed43_controller0_motion_only_eu-locality-074,motion_only,original_in_sample,uniform_positive_envelope,2,-1.23544576679896,-4.811981852551775,1170
fold1_seed43_controller0_motion_only_eu-locality-082,motion_only,in_sample_next,registered_risk_weights,0,-0.06416006661351734,-0.2800474996450483,13609
fold1_seed43_controller0_motion_only_eu-locality-082,motion_only,in_sample_next,registered_risk_weights,1,-0.3127037797561076,-1.069366591007791,11206
fold1_seed43_controller0_motion_only_eu-locality-082,motion_only,in_sample_next,registered_risk_weights,2,-1.047252785490067,-3.0765211126123013,12499
fold1_seed43_controller0_motion_only_eu-locality-082,motion_only,in_sample_next,uniform_positive_envelope,0,-0.03412966328531701,-0.11150090569866924,12438
fold1_seed43_controller0_motion_only_eu-locality-082,motion_only,in_sample_next,uniform_positive_envelope,1,-0.30985347898402205,-0.7520551865095657,12438
fold1_seed43_controller0_motion_only_eu-locality-082,motion_only,in_sample_next,uniform_positive_envelope,2,-0.8620911815863681,-1.9559522939597236,12438
fold1_seed43_controller0_motion_only_eu-locality-082,motion_only,in_sample_prev,registered_risk_weights,0,-0.05160365975221655,-0.2438146334462407,13667
fold1_seed43_controller0_motion_only_eu-locality-082,motion_only,in_sample_prev,registered_risk_weights,1,-0.2982805890788863,-1.035803051957569,13075
fold1_seed43_controller0_motion_only_eu-locality-082,motion_only,in_sample_prev,registered_risk_weights,2,-1.0586384748258928,-2.980557329508003,10572
fold1_seed43_controller0_motion_only_eu-locality-082,motion_only,in_sample_prev,uniform_positive_envelope,0,-0.02035887217051028,-0.06558707781172295,12438
fold1_seed43_controller0_motion_only_eu-locality-082,motion_only,in_sample_prev,uniform_positive_envelope,1,-0.236137554507449,-0.5807276953157164,12438
fold1_seed43_controller0_motion_only_eu-locality-082,motion_only,in_sample_prev,uniform_positive_envelope,2,-0.8085024282495632,-1.826172588745201,12438
fold1_seed43_controller0_motion_only_eu-locality-082,motion_only,oof,registered_risk_weights,0,-0.03667810817580246,-0.12232177174652703,20718
fold1_seed43_controller0_motion_only_eu-locality-082,motion_only,oof,registered_risk_weights,1,-0.3131802598302801,-1.0680748340115471,9443
fold1_seed43_controller0_motion_only_eu-locality-082,motion_only,oof,registered_risk_weights,2,-0.9877306178126175,-3.5370865076653284,7153
fold1_seed43_controller0_motion_only_eu-locality-082,motion_only,oof,uniform_positive_envelope,0,0.03415388474004341,0.10280963737823279,12438
fold1_seed43_controller0_motion_only_eu-locality-082,motion_only,oof,uniform_positive_envelope,1,-0.07705510909975213,-0.1753776215392354,12438
fold1_seed43_controller0_motion_only_eu-locality-082,motion_only,oof,uniform_positive_envelope,2,-0.9715215937996415,-2.47322729671659,12438
fold1_seed43_controller0_motion_only_eu-locality-082,motion_only,original_in_sample,registered_risk_weights,0,-0.07146430262412776,-0.30288047332753637,16251
fold1_seed43_controller0_motion_only_eu-locality-082,motion_only,original_in_sample,registered_risk_weights,1,-0.30415417710550396,-1.1103636697171144,11217
fold1_seed43_controller0_motion_only_eu-locality-082,motion_only,original_in_sample,registered_risk_weights,2,-1.1733459311499028,-3.343109946714372,9846
fold1_seed43_controller0_motion_only_eu-locality-082,motion_only,original_in_sample,uniform_positive_envelope,0,-0.0060274166061648,-0.019724852914558028,12438
fold1_seed43_controller0_motion_only_eu-locality-082,motion_only,original_in_sample,uniform_positive_envelope,1,-0.21820878016118156,-0.5116028514107401,12438
fold1_seed43_controller0_motion_only_eu-locality-082,motion_only,original_in_sample,uniform_positive_envelope,2,-0.9547764868355217,-2.235500518142482,12438
fold1_seed43_controller0_motion_only_eu-locality-112,motion_only,in_sample_next,registered_risk_weights,0,-0.04249116581360293,-0.19670124242059447,10914
fold1_seed43_controller0_motion_only_eu-locality-112,motion_only,in_sample_next,registered_risk_weights,1,-0.2874406478150455,-1.153380057202961,10161
fold1_seed43_controller0_motion_only_eu-locality-112,motion_only,in_sample_next,registered_risk_weights,2,-1.180689031612253,-2.757937574720211,14774
fold1_seed43_controller0_motion_only_eu-locality-112,motion_only,in_sample_next,uniform_positive_envelope,0,-0.03228047236569881,-0.10769560044756563,11950
fold1_seed43_controller0_motion_only_eu-locality-112,motion_only,in_sample_next,uniform_positive_envelope,1,-0.31218269423231737,-0.7740205607515285,11950
fold1_seed43_controller0_motion_only_eu-locality-112,motion_only,in_sample_next,uniform_positive_envelope,2,-0.8767419619988152,-1.980731884683276,11949
fold1_seed43_controller0_motion_only_eu-locality-112,motion_only,in_sample_prev,registered_risk_weights,0,-0.06435440820537945,-0.381793999806333,8991
fold1_seed43_controller0_motion_only_eu-locality-112,motion_only,in_sample_prev,registered_risk_weights,1,-0.3595357883946392,-1.1034800433507215,14867
fold1_seed43_controller0_motion_only_eu-locality-112,motion_only,in_sample_prev,registered_risk_weights,2,-0.9963395584476046,-2.5107461640038458,11991
fold1_seed43_controller0_motion_only_eu-locality-112,motion_only,in_sample_prev,uniform_positive_envelope,0,-0.10473622860323417,-0.3377434697766661,11950
fold1_seed43_controller0_motion_only_eu-locality-112,motion_only,in_sample_prev,uniform_positive_envelope,1,-0.3518365055769749,-0.8346465419257657,11950
fold1_seed43_controller0_motion_only_eu-locality-112,motion_only,in_sample_prev,uniform_positive_envelope,2,-0.6799737355414417,-1.6274118883103417,11949
fold1_seed43_controller0_motion_only_eu-locality-112,motion_only,oof,registered_risk_weights,0,-0.051234990320526586,-0.17675315446305337,16106
fold1_seed43_controller0_motion_only_eu-locality-112,motion_only,oof,registered_risk_weights,1,-0.49015893101465774,-1.9321185520019548,10187
fold1_seed43_controller0_motion_only_eu-locality-112,motion_only,oof,registered_risk_weights,2,-0.9619573670163377,-2.5371593765071405,9556
fold1_seed43_controller0_motion_only_eu-locality-112,motion_only,oof,uniform_positive_envelope,0,0.009040737337063018,0.025338476165421692,11950
fold1_seed43_controller0_motion_only_eu-locality-112,motion_only,oof,uniform_positive_envelope,1,-0.20818241785688768,-0.5454217029743821,11950
fold1_seed43_controller0_motion_only_eu-locality-112,motion_only,oof,uniform_positive_envelope,2,-1.1860913272686322,-2.831694420947629,11949
fold1_seed43_controller0_motion_only_eu-locality-112,motion_only,original_in_sample,registered_risk_weights,0,-0.10269842523848136,-0.4561897387831435,12226
fold1_seed43_controller0_motion_only_eu-locality-112,motion_only,original_in_sample,registered_risk_weights,1,-0.3111703640056205,-1.1035229923677459,10829
fold1_seed43_controller0_motion_only_eu-locality-112,motion_only,original_in_sample,registered_risk_weights,2,-1.137505186585868,-2.8274441747973773,12794
fold1_seed43_controller0_motion_only_eu-locality-112,motion_only,original_in_sample,uniform_positive_envelope,0,-0.06750389446986663,-0.22269098318104188,11950
fold1_seed43_controller0_motion_only_eu-locality-112,motion_only,original_in_sample,uniform_positive_envelope,1,-0.29031656701957764,-0.6705167555177813,11950
fold1_seed43_controller0_motion_only_eu-locality-112,motion_only,original_in_sample,uniform_positive_envelope,2,-0.9601552066854875,-2.3350092848932897,11949
fold1_seed43_controller0_motion_only_eu-locality-126,motion_only,in_sample_next,registered_risk_weights,0,-0.03359457678707144,-0.16436157798757642,11569
fold1_seed43_controller0_motion_only_eu-locality-126,motion_only,in_sample_next,registered_risk_weights,1,-0.2162579382747813,-0.9391859032355528,8460
fold1_seed43_controller0_motion_only_eu-locality-126,motion_only,in_sample_next,registered_risk_weights,2,-0.8675904118333118,-2.5789181906797407,15965
fold1_seed43_controller0_motion_only_eu-locality-126,motion_only,in_sample_next,uniform_positive_envelope,0,-0.01521673748740756,-0.04788552646448006,11998
fold1_seed43_controller0_motion_only_eu-locality-126,motion_only,in_sample_next,uniform_positive_envelope,1,-0.2181958490238679,-0.5062889366763357,11998
fold1_seed43_controller0_motion_only_eu-locality-126,motion_only,in_sample_next,uniform_positive_envelope,2,-0.7760997210657881,-1.719915652488206,11998
fold1_seed43_controller0_motion_only_eu-locality-126,motion_only,in_sample_prev,registered_risk_weights,0,-0.11036660374204613,-0.4987639554567367,12354
fold1_seed43_controller0_motion_only_eu-locality-126,motion_only,in_sample_prev,registered_risk_weights,1,-0.3348723777680692,-1.135182598708905,12324
fold1_seed43_controller0_motion_only_eu-locality-126,motion_only,in_sample_prev,registered_risk_weights,2,-0.8016401249526408,-2.986998686221535,11316
