tag,pair,bank,weighting,rows,mse,floor,floor_share_percent,distance,cross,above_cap_fraction,mean_target_minus_cap,envelope_floor,identity_error
fold1_seed29_controller0_full_eu-locality-126,full,oof,registered_risk_weights,55161,0.19278806731734371,0.1641183760597974,85.12890779160422,0.007733868375675856,0.0209358228818705,0.04782903047723349,-0.42032499088528463,0.0,4.973799150320701e-14
fold1_seed29_controller0_full_eu-locality-126,full,oof,uniform_positive_envelope,55161,0.45153750430591516,0.398982347267359,88.36084344326132,0.006836757668617927,0.04571839936993838,0.06665941516651253,-0.2406498928168928,0.0,4.973799150320701e-14
fold1_seed29_controller0_full_eu-locality-126,full,original_in_sample,registered_risk_weights,55161,0.18716858851644264,0.14316000627598596,76.48719660212079,0.008348638096755876,0.03565994414370079,0.047689878838312036,-0.3954993879470736,0.0,4.263256414560601e-14
fold1_seed29_controller0_full_eu-locality-126,full,original_in_sample,uniform_positive_envelope,55161,0.4439105695674678,0.3422994112134725,77.1099934716576,0.01709562687818532,0.08451553147581006,0.06094885879516319,-0.4057689086953456,0.0,4.263256414560601e-14
fold1_seed29_controller0_motion_only_eu-locality-074,motion_only,in_sample_next,registered_risk_weights,3427,0.009779412591009737,0.0023860311816769446,24.39851227741874,0.0034379524819612758,0.003955428927371516,0.004832804063132752,-0.495795196376254,0.0,8.881784197001252e-16
fold1_seed29_controller0_motion_only_eu-locality-074,motion_only,in_sample_next,uniform_positive_envelope,3427,0.011801078673466438,0.0026555439556953516,22.50255276804552,0.004326574774953488,0.004818959942817597,0.0032098044937262913,-0.5222480008519625,0.0,8.881784197001252e-16
fold1_seed29_controller0_motion_only_eu-locality-074,motion_only,in_sample_prev,registered_risk_weights,3427,0.020389509351634402,0.006399376058756018,31.385630465124706,0.004421623282357189,0.009568510010521197,0.00528604234532963,-0.5965147274084409,0.0,7.105427357601002e-15
fold1_seed29_controller0_motion_only_eu-locality-074,motion_only,in_sample_prev,uniform_positive_envelope,3427,0.02538224814238226,0.007726535535959441,30.440706010820147,0.005598609368816026,0.012057103237606795,0.003793405310767435,-0.6256001951615814,0.0,7.105427357601002e-15
fold1_seed29_controller0_motion_only_eu-locality-074,motion_only,oof,registered_risk_weights,3427,0.020463353433717895,0.013967796417169102,68.25761213777442,0.0009597178795072346,0.005535839137041554,0.005703684575387544,-0.49236797769537355,0.0,1.7763568394002505e-15
fold1_seed29_controller0_motion_only_eu-locality-074,motion_only,oof,uniform_positive_envelope,3427,0.025491353084206983,0.01750598258776736,68.674199168396,0.0011475338984779614,0.00683783659796166,0.004377006127808579,-0.49731342187457445,0.0,1.7763568394002505e-15
fold1_seed29_controller0_motion_only_eu-locality-074,motion_only,original_in_sample,registered_risk_weights,3427,0.0170834230933479,0.006500850981059461,38.05356189762005,0.0033710286227964827,0.007211543489491955,0.00601857877949432,-0.5451507829616536,0.0,2.220446049250313e-16
fold1_seed29_controller0_motion_only_eu-locality-074,motion_only,original_in_sample,uniform_positive_envelope,3427,0.021154444554944182,0.00772379274370254,36.51144195084691,0.0043169390228578065,0.009113712788383839,0.003793405310767435,-0.5865660644690132,0.0,2.220446049250313e-16
fold1_seed29_controller0_motion_only_eu-locality-082,motion_only,in_sample_next,registered_risk_weights,38280,0.08204453915079152,0.05356241708979401,65.28456085462363,0.00850807060731047,0.019974051453687056,0.01633481008200627,-0.5253239925531312,0.0,1.4210854715202004e-14
fold1_seed29_controller0_motion_only_eu-locality-082,motion_only,in_sample_next,uniform_positive_envelope,38280,0.15615101483211066,0.10563123645612665,67.64684595210508,0.013772129708354737,0.03674764866762931,0.03322884012539186,-0.44838937781222177,0.0,1.4210854715202004e-14
fold1_seed29_controller0_motion_only_eu-locality-082,motion_only,in_sample_prev,registered_risk_weights,38280,0.08506322687496427,0.05543354782704366,65.16746408941935,0.006879876841226797,0.022749802206693828,0.01694782147258853,-0.5361172290680064,0.0,8.881784197001252e-15
fold1_seed29_controller0_motion_only_eu-locality-082,motion_only,in_sample_prev,uniform_positive_envelope,38280,0.15655401820421602,0.11354942654486644,72.53050917974365,0.008691948309469911,0.034312643349879685,0.03477011494252874,-0.403484667060802,0.0,8.881784197001252e-15
fold1_seed29_controller0_motion_only_eu-locality-082,motion_only,oof,registered_risk_weights,38280,0.09157791472894722,0.06654432122409551,72.66415862498478,0.006095632208822747,0.018937961296028993,0.017057402584476543,-0.49477539043908414,0.0,1.0658141036401503e-14
fold1_seed29_controller0_motion_only_eu-locality-082,motion_only,oof,uniform_positive_envelope,38280,0.15991769796406707,0.11823528445055315,73.93508408126297,0.010843278029847431,0.030839135483666517,0.03555381400208987,-0.41605306399495384,0.0,1.0658141036401503e-14
fold1_seed29_controller0_motion_only_eu-locality-082,motion_only,original_in_sample,registered_risk_weights,38280,0.08746266500952232,0.056414814190771975,64.50159526311018,0.00770297994455514,0.023344870874195192,0.016656900812651185,-0.5419358213350014,0.0,7.105427357601002e-15
fold1_seed29_controller0_motion_only_eu-locality-082,motion_only,original_in_sample,uniform_positive_envelope,38280,0.15750661666989738,0.1097344259499562,69.66972452969247,0.011523619053983934,0.03624857166595721,0.034038662486938355,-0.43091183750716117,0.0,7.105427357601002e-15
fold1_seed29_controller0_motion_only_eu-locality-112,motion_only,in_sample_next,registered_risk_weights,36860,0.10179482740560537,0.05843068663175773,57.40044766610629,0.012718194401659779,0.0306459463721879,0.020714749661678716,-0.5471130611076902,0.0,1.4210854715202004e-14
fold1_seed29_controller0_motion_only_eu-locality-112,motion_only,in_sample_next,uniform_positive_envelope,36860,0.1540534998420633,0.10266021725499208,66.63932812966927,0.01422485816192919,0.03716842442514204,0.03339663591969615,-0.45111112731674596,0.0,1.4210854715202004e-14
fold1_seed29_controller0_motion_only_eu-locality-112,motion_only,in_sample_prev,registered_risk_weights,36860,0.09482733165540931,0.05972608326377499,62.984038695523054,0.008572330148927722,0.026528918242706596,0.02041805572894291,-0.512034069752141,0.0,7.105427357601002e-15
fold1_seed29_controller0_motion_only_eu-locality-112,motion_only,in_sample_prev,uniform_positive_envelope,36860,0.15255390948906605,0.10606764105580675,69.52797303658016,0.010128014103930499,0.03635825432932883,0.033016820401519265,-0.4185332443617764,0.0,7.105427357601002e-15
fold1_seed29_controller0_motion_only_eu-locality-112,motion_only,oof,registered_risk_weights,36860,0.10326847100638326,0.07312035628520702,70.80608008681303,0.0093668748232365,0.02078123989793973,0.021823958411967305,-0.5208398486836021,0.0,7.105427357601002e-15
fold1_seed29_controller0_motion_only_eu-locality-112,motion_only,oof,uniform_positive_envelope,36860,0.1568315237001643,0.11209154941581695,71.47258840009569,0.013921519808317125,0.030818454476030203,0.03559413998914813,-0.4744620897503009,0.0,7.105427357601002e-15
fold1_seed29_controller0_motion_only_eu-locality-112,motion_only,original_in_sample,registered_risk_weights,36860,0.09795088803673298,0.05838688074176196,59.60832199894507,0.010757621849028922,0.028806385445942127,0.02087978011521975,-0.5330385037537898,0.0,7.105427357601002e-15
fold1_seed29_controller0_motion_only_eu-locality-112,motion_only,original_in_sample,uniform_positive_envelope,36860,0.15366108720858485,0.1031109995156072,67.10286995148016,0.012949472619364098,0.037600615073613584,0.03355941399891481,-0.44452132241206255,0.0,7.105427357601002e-15
fold1_seed29_controller0_motion_only_eu-locality-126,motion_only,in_sample_next,registered_risk_weights,36948,0.07699506200475909,0.05505171743758546,71.50032223388911,0.004566609988419413,0.01737673457875419,0.01948176939136643,-0.41889059849687327,0.0,8.881784197001252e-15
fold1_seed29_controller0_motion_only_eu-locality-126,motion_only,in_sample_next,uniform_positive_envelope,36948,0.1696271694092152,0.12400531211852833,73.104628551204,0.008867454218308164,0.03675440307237872,0.03743098408574211,-0.38183114714402056,0.0,8.881784197001252e-15
fold1_seed29_controller0_motion_only_eu-locality-126,motion_only,in_sample_prev,registered_risk_weights,36948,0.0767137934605007,0.05346892969906763,69.69923828183303,0.0050955760304673145,0.01814928773096575,0.019287309288602034,-0.4660055462166641,0.0,7.105427357601002e-15
fold1_seed29_controller0_motion_only_eu-locality-126,motion_only,in_sample_prev,uniform_positive_envelope,36948,0.16876355352159067,0.11908001200733892,70.56026584087333,0.010392713868188113,0.03929082764606362,0.03550936451228752,-0.40544053146098596,0.0,7.105427357601002e-15
fold1_seed29_controller0_motion_only_eu-locality-126,motion_only,oof,registered_risk_weights,36948,0.07985405695348322,0.061148951434956626,76.57588576943218,0.004507245223520914,0.014197860295005683,0.02153142388319111,-0.48380640002501074,0.0,8.43769498715119e-15
fold1_seed29_controller0_motion_only_eu-locality-126,motion_only,oof,uniform_positive_envelope,36948,0.17286245119401533,0.13707375788568535,79.29643305349067,0.006196132673889522,0.029592560634440466,0.040705856879939356,-0.4228612972373479,0.0,8.43769498715119e-15
fold1_seed29_controller0_motion_only_eu-locality-126,motion_only,original_in_sample,registered_risk_weights,36948,0.07753453385665618,0.05578530145344174,71.94897380382288,0.004209480357355797,0.017539752045858656,0.019976907002564305,-0.45130226150299246,0.0,1.0658141036401503e-14
fold1_seed29_controller0_motion_only_eu-locality-126,motion_only,original_in_sample,uniform_positive_envelope,36948,0.1702162401038655,0.1243146990717825,73.0333950485136,0.008260821584886354,0.03764071944719666,0.03710620331276386,-0.3890113850462794,0.0,1.0658141036401503e-14
fold1_seed29_controller2_full_eu-locality-008,full,in_sample_next,registered_risk_weights,7720,0.13815408267332652,0.07234050001172711,52.362187647237675,0.03913566278741898,0.026677919874180472,0.05787487546865243,-0.8801107951862372,0.0,1.099120794378905e-14
fold1_seed29_controller2_full_eu-locality-008,full,in_sample_next,uniform_positive_envelope,7720,0.11175624505177814,0.06947588009922642,62.167335764580606,0.015114913347142983,0.027165451605408744,0.04792746113989636,-0.9663456332495413,0.0,1.099120794378905e-14
fold1_seed29_controller2_full_eu-locality-008,full,in_sample_prev,registered_risk_weights,7720,0.1634930119185784,0.06748298923107446,41.27576367892827,0.05186685620159534,0.044143166485908596,0.06172100212946563,-0.797048950814638,0.0,3.552713678800501e-15
fold1_seed29_controller2_full_eu-locality-008,full,in_sample_prev,uniform_positive_envelope,7720,0.10945129330032496,0.05578104213047115,50.96426040157675,0.024038793604190853,0.029631457565662964,0.04779792746113989,-0.8706609270257101,0.0,3.552713678800501e-15
fold1_seed29_controller2_full_eu-locality-008,full,oof,registered_risk_weights,7720,0.23483325547345607,0.19950407794226876,84.95563268500501,0.014132206258554145,0.02119697127263322,0.07869254714828107,-0.6262751449988814,0.0,7.105427357601002e-15
fold1_seed29_controller2_full_eu-locality-008,full,oof,uniform_positive_envelope,7720,0.14047444841028323,0.10698274916756437,76.15815572032021,0.01511631794852445,0.018375381294194446,0.05608808290155439,-0.7518093952723865,0.0,7.105427357601002e-15
fold1_seed29_controller2_full_eu-locality-008,full,original_in_sample,registered_risk_weights,7720,0.1388783460140995,0.07103574743119573,51.14962085160769,0.038686407263140765,0.02915619131976301,0.06303292239474807,-0.8245392296592053,0.0,1.4210854715202004e-14
fold1_seed29_controller2_full_eu-locality-008,full,original_in_sample,uniform_positive_envelope,7720,0.11430660049684506,0.07111911648452605,62.21785634022857,0.015932675841288595,0.0272548081710304,0.051165803108808285,-0.8866604225650248,0.0,1.4210854715202004e-14
fold1_seed29_controller2_full_eu-locality-020,full,in_sample_next,registered_risk_weights,79288,0.06971520676067194,0.0387654731080086,55.605476780823594,0.009498453558245827,0.021451280094417526,0.03720444121528971,-1.0142416260916567,0.0,2.042810365310288e-14
fold1_seed29_controller2_full_eu-locality-020,full,in_sample_next,uniform_positive_envelope,79288,0.08998826967741094,0.0498577777131257,55.40475207697111,0.010763809234550264,0.029366682729734965,0.042238421955403074,-1.0193738227326516,0.0,2.042810365310288e-14
fold1_seed29_controller2_full_eu-locality-020,full,in_sample_prev,registered_risk_weights,79288,0.07636572319858606,0.03478762792071456,45.553982158003926,0.01709223090468427,0.024485864373187255,0.03710879870749423,-1.0002947283109722,0.0,2.842170943040401e-14
fold1_seed29_controller2_full_eu-locality-020,full,in_sample_prev,uniform_positive_envelope,79288,0.09121911352750947,0.048890262764915364,53.596511601892786,0.014889728892515806,0.027439121870078343,0.04034658460296639,-1.1052862501958898,0.0,2.842170943040401e-14
fold1_seed29_controller2_full_eu-locality-020,full,oof,registered_risk_weights,79288,0.07477455535618838,0.04855686891471079,64.93768994467474,0.009190853608906303,0.017026832832571275,0.036617853487498894,-0.9312213088378005,0.0,1.4210854715202004e-14
fold1_seed29_controller2_full_eu-locality-020,full,oof,uniform_positive_envelope,79288,0.09615613189833636,0.060949665732742624,63.386145562909384,0.016130982568268164,0.019075483597325547,0.04300776914539399,-0.797769567412188,0.0,1.4210854715202004e-14
fold1_seed29_controller2_full_eu-locality-020,full,original_in_sample,registered_risk_weights,79288,0.06955417950862433,0.03978023137264139,57.19315741149511,0.008755869122812706,0.021018079013170234,0.0377838727204652,-0.9616841837300258,0.0,2.842170943040401e-14
fold1_seed29_controller2_full_eu-locality-020,full,original_in_sample,uniform_positive_envelope,79288,0.09023194760966238,0.05066306345133993,56.14758939982665,0.012384479141735096,0.02718440501658736,0.0428690344062153,-0.9825323381333964,0.0,2.842170943040401e-14
fold1_seed29_controller2_full_eu-locality-048,full,in_sample_next,registered_risk_weights,75393,0.07607375188775779,0.030076360645004574,39.535792436503485,0.027254078610718106,0.01874331263203514,0.04836693249861106,-0.7346546995555061,0.0,2.042810365310288e-14
fold1_seed29_controller2_full_eu-locality-048,full,in_sample_next,uniform_positive_envelope,75393,0.07513678165692429,0.042618808067365024,56.72163104079059,0.008553739200329967,0.02396423438922929,0.04223203745705832,-0.9930111585291624,0.0,2.042810365310288e-14
fold1_seed29_controller2_full_eu-locality-048,full,in_sample_prev,registered_risk_weights,75393,0.12398851080095431,0.02947497242443537,23.772341674264634,0.07985848261795706,0.01465505575856189,0.047584373941561064,-0.8057615171008465,0.0,5.684341886080802e-14
fold1_seed29_controller2_full_eu-locality-048,full,in_sample_prev,uniform_positive_envelope,75393,0.07658125798674165,0.04570489536812775,59.68156774865273,0.008943203569434618,0.021933159049179262,0.04643667183956066,-1.0185005546161956,0.0,5.684341886080802e-14
fold1_seed29_controller2_full_eu-locality-048,full,oof,registered_risk_weights,75393,0.11104119366323945,0.09411416286519109,84.75607993787975,0.008494358613732652,0.008432672184315756,0.06255818694406484,-0.7484656927977668,0.0,3.907985046680551e-14
fold1_seed29_controller2_full_eu-locality-048,full,oof,uniform_positive_envelope,75393,0.08531154892511247,0.06250507590620372,73.26683982853417,0.011984704351105727,0.010821768667803038,0.05130449776504444,-0.5356521096828534,0.0,3.907985046680551e-14
fold1_seed29_controller2_full_eu-locality-048,full,original_in_sample,registered_risk_weights,75393,0.07701163055831198,0.02904306148751272,37.71256533196213,0.026144062478392918,0.021824506592406374,0.04891791699751385,-0.784634619656384,0.0,1.4210854715202004e-14
fold1_seed29_controller2_full_eu-locality-048,full,original_in_sample,uniform_positive_envelope,75393,0.07574747377095126,0.0452834897719583,59.782178226680706,0.008342229716441614,0.022121754282551368,0.045362301539930726,-0.9484615191329697,0.0,1.4210854715202004e-14
fold1_seed29_controller2_full_eu-locality-067,full,in_sample_next,registered_risk_weights,76132,0.10827082350788081,0.047194305076013104,43.58912544207067,0.030091189846248576,0.03098532858561925,0.051657366717940814,-1.1613533001583316,0.0,2.842170943040401e-14
fold1_seed29_controller2_full_eu-locality-067,full,in_sample_next,uniform_positive_envelope,76132,0.07890025814004364,0.04396493741809107,55.722171833779946,0.011165030609967748,0.02377029011198483,0.04057426574896229,-1.1329002835275916,0.0,2.842170943040401e-14
fold1_seed29_controller2_full_eu-locality-067,full,in_sample_prev,registered_risk_weights,76132,0.12600073924688654,0.04445956436246265,35.28516152222594,0.053845615718437816,0.027695559165986094,0.053677348611019964,-1.1632124951751441,0.0,5.684341886080802e-14
fold1_seed29_controller2_full_eu-locality-067,full,in_sample_prev,uniform_positive_envelope,76132,0.07926960763332125,0.047244346930888206,59.599572069824255,0.008966727839184568,0.023058532863248493,0.046695213576419856,-1.0589656904318698,0.0,5.684341886080802e-14
fold1_seed29_controller2_full_eu-locality-067,full,oof,registered_risk_weights,76132,0.14152587492409877,0.09580751099729617,67.6961093147655,0.014659688564461301,0.031058675362341352,0.061030779763257034,-1.1245396211135135,0.0,2.1316282072803006e-14
fold1_seed29_controller2_full_eu-locality-067,full,oof,uniform_positive_envelope,76132,0.08872679328033108,0.056342858086596,63.501515160794234,0.014985839796576635,0.017398095397158433,0.04752272369043236,-0.8407397740392784,0.0,2.1316282072803006e-14
fold1_seed29_controller2_full_eu-locality-067,full,original_in_sample,registered_risk_weights,76132,0.10823784094888933,0.049553950137229935,45.78246360312163,0.02799664365569066,0.03068724715596869,0.05528596209909861,-0.9786200405841472,0.0,1.4210854715202004e-14
fold1_seed29_controller2_full_eu-locality-067,full,original_in_sample,uniform_positive_envelope,76132,0.07908399990110485,0.049741040704804604,62.896465488602196,0.007687059583757828,0.021655899612542398,0.044935112698996436,-0.8801785196945152,0.0,1.4210854715202004e-14
fold1_seed29_controller2_motion_only_eu-locality-008,motion_only,in_sample_next,registered_risk_weights,5611,0.11802632117012381,0.06811680497183051,57.713232350643686,0.023635005798790867,0.026274510399502418,0.0265226169923459,-0.7779673279328619,0.0,1.892930256985892e-14
fold1_seed29_controller2_motion_only_eu-locality-008,motion_only,in_sample_next,uniform_positive_envelope,5611,0.08433222295405296,0.0582734404675005,69.09985107264377,0.007914609912071893,0.018144172574480574,0.01051505970415256,-0.8510523020686869,0.0,1.892930256985892e-14
fold1_seed29_controller2_motion_only_eu-locality-008,motion_only,in_sample_prev,registered_risk_weights,5611,0.11978712853796246,0.06347846317933124,52.99272463920353,0.031203906520469903,0.0251047588381613,0.024498795987404932,-0.7795792857740946,0.0,1.3322676295501878e-15
fold1_seed29_controller2_motion_only_eu-locality-008,motion_only,in_sample_prev,uniform_positive_envelope,5611,0.08418978567238158,0.05390929479596869,64.03305860137569,0.01073294086937327,0.019547550007039616,0.011049723756906077,-0.8295433491162538,0.0,1.3322676295501878e-15
fold1_seed29_controller2_motion_only_eu-locality-008,motion_only,oof,registered_risk_weights,5611,0.1918770269405191,0.1720356594539477,89.65933139420481,0.009779100323595729,0.010062267162975716,0.03156534511763424,-0.6926488330067941,0.0,7.105427357601002e-15
fold1_seed29_controller2_motion_only_eu-locality-008,motion_only,oof,uniform_positive_envelope,5611,0.10537828185349277,0.08677926645758464,82.35023852280463,0.010502489787760864,0.00809652560814728,0.011762609160577437,-0.8297978199843561,0.0,7.105427357601002e-15
fold1_seed29_controller2_motion_only_eu-locality-008,motion_only,original_in_sample,registered_risk_weights,5611,0.11267125852901788,0.06036152090818459,53.57313097966222,0.028682496646541968,0.02362724097429132,0.02450999584730767,-0.7063196178716631,0.0,8.881784197001252e-16
fold1_seed29_controller2_motion_only_eu-locality-008,motion_only,original_in_sample,uniform_positive_envelope,5611,0.08468572036293139,0.0587756498220639,69.40443981603204,0.009654701398800525,0.016255369142066947,0.010158617002316878,-0.7447645617332785,0.0,8.881784197001252e-16
fold1_seed29_controller2_motion_only_eu-locality-020,motion_only,in_sample_next,registered_risk_weights,48412,0.058430098534641844,0.03198353215479657,54.73811093410065,0.006520828037055837,0.019925738342789448,0.0045372782395185374,-0.867657650910026,0.0,4.263256414560601e-14
fold1_seed29_controller2_motion_only_eu-locality-020,motion_only,in_sample_next,uniform_positive_envelope,48412,0.09350422306604184,0.0524440908468951,56.08740346396328,0.010927796179721564,0.030132336039425146,0.004317111459968603,-0.9513765103326901,0.0,4.263256414560601e-14
fold1_seed29_controller2_motion_only_eu-locality-020,motion_only,in_sample_prev,registered_risk_weights,48412,0.05959181858516979,0.03175596662337742,53.28913830342528,0.008024629532553444,0.01981122242923896,0.0045773967148253995,-0.914078567630674,0.0,4.263256414560601e-14
fold1_seed29_controller2_motion_only_eu-locality-020,motion_only,in_sample_prev,uniform_positive_envelope,48412,0.09387503717829179,0.04789922069562648,51.0244492416595,0.016313215115235674,0.02966260136742962,0.0038833347104023797,-1.1955382234874419,0.0,4.263256414560601e-14
fold1_seed29_controller2_motion_only_eu-locality-020,motion_only,oof,registered_risk_weights,48412,0.06044628237585038,0.04334216740240046,71.70361137001306,0.005825075020402581,0.011279039953047354,0.0043633117131564175,-0.8790262724054131,0.0,2.1316282072803006e-14
fold1_seed29_controller2_motion_only_eu-locality-020,motion_only,oof,uniform_positive_envelope,48412,0.09443886393134879,0.05688619246821254,60.2359982957496,0.016669564606492188,0.020883106856644056,0.004854168388002974,-1.1181572618091302,0.0,2.1316282072803006e-14
fold1_seed29_controller2_motion_only_eu-locality-020,motion_only,original_in_sample,registered_risk_weights,48412,0.05993927688071527,0.03761650974172849,62.75769695485122,0.0054963258964807965,0.016826441242505985,0.004806026586153184,-0.7827105341761733,0.0,2.1316282072803006e-14
fold1_seed29_controller2_motion_only_eu-locality-020,motion_only,original_in_sample,uniform_positive_envelope,48412,0.09379012952168637,0.05237293850387697,55.840565282263704,0.012676242378866841,0.028740948638942575,0.0045649838882921585,-0.9663639633518325,0.0,2.1316282072803006e-14
fold1_seed29_controller2_motion_only_eu-locality-048,motion_only,in_sample_next,registered_risk_weights,45625,0.06505348760146464,0.02632523976993307,40.46706908507143,0.016608479691824458,0.022119768139707136,0.01789271936562742,-0.650099801773538,0.0,7.105427357601002e-15
fold1_seed29_controller2_motion_only_eu-locality-048,motion_only,in_sample_next,uniform_positive_envelope,45625,0.07055162379476244,0.03999866176742164,56.69417600334668,0.00781759289452066,0.022735369132820135,0.00433972602739726,-0.9360988062934622,0.0,7.105427357601002e-15
fold1_seed29_controller2_motion_only_eu-locality-048,motion_only,in_sample_prev,registered_risk_weights,45625,0.09048859777104554,0.021526309278325245,23.78897431120677,0.052815884922842754,0.016146403569877562,0.019494447231823652,-0.7107258509202442,0.0,7.105427357601002e-15
fold1_seed29_controller2_motion_only_eu-locality-048,motion_only,in_sample_prev,uniform_positive_envelope,45625,0.07126640247456414,0.036035299831210364,50.564219014804074,0.011204594506853696,0.02402650813650007,0.0038575342465753427,-1.10871264386183,0.0,7.105427357601002e-15
fold1_seed29_controller2_motion_only_eu-locality-048,motion_only,oof,registered_risk_weights,45625,0.11025251517974188,0.09019600945404496,81.80857308062377,0.01144784846326812,0.008608657262428814,0.021073860140612986,-0.7614949214408219,0.0,1.3322676295501878e-14
fold1_seed29_controller2_motion_only_eu-locality-048,motion_only,oof,uniform_positive_envelope,45625,0.08378853989174034,0.04513959543806525,53.87323313711902,0.020750131803170445,0.017898812650504643,0.0047561643835616445,-1.1924149977848062,0.0,1.3322676295501878e-14
fold1_seed29_controller2_motion_only_eu-locality-048,motion_only,original_in_sample,registered_risk_weights,45625,0.0615264239446585,0.027249063871031997,44.2883920826308,0.015514483340721289,0.0187628767329052,0.020477143770400944,-0.617170318532857,0.0,1.4210854715202004e-14
fold1_seed29_controller2_motion_only_eu-locality-048,motion_only,original_in_sample,uniform_positive_envelope,45625,0.07066839947815344,0.0421163259889992,59.59711313685421,0.008053911553121813,0.020498161936032447,0.004975342465753425,-0.926981125962782,0.0,1.4210854715202004e-14
fold1_seed29_controller2_motion_only_eu-locality-067,motion_only,in_sample_next,registered_risk_weights,45990,0.10533375468928563,0.0497631751139657,47.243331694343865,0.020510574125676723,0.03506000544964333,0.01754899240418683,-1.1256525859657005,0.0,1.4210854715202004e-14
fold1_seed29_controller2_motion_only_eu-locality-067,motion_only,in_sample_next,uniform_positive_envelope,45990,0.07534797300097204,0.03834007838880472,50.88402097865341,0.012360978996717715,0.024646915615449648,0.00380517503805175,-1.2429379313339477,0.0,1.4210854715202004e-14
fold1_seed29_controller2_motion_only_eu-locality-067,motion_only,in_sample_prev,registered_risk_weights,45990,0.12819079352208745,0.03843097241704945,29.97951051018944,0.06131043599637234,0.028449385108665647,0.01629296731285657,-1.1260326951317585,0.0,1.4210854715202004e-14
fold1_seed29_controller2_motion_only_eu-locality-067,motion_only,in_sample_prev,uniform_positive_envelope,45990,0.07563367511330757,0.03820932851684136,50.51893678259,0.011739193813076858,0.02568515278338932,0.0037834311806914547,-1.1545374692072428,0.0,1.4210854715202004e-14
fold1_seed29_controller2_motion_only_eu-locality-067,motion_only,oof,registered_risk_weights,45990,0.14974649425818237,0.11650772762969097,77.8033089902035,0.0135287114409345,0.019710055187556835,0.017744779789001557,-1.1063049312308622,0.0,1.7763568394002505e-14
fold1_seed29_controller2_motion_only_eu-locality-067,motion_only,oof,uniform_positive_envelope,45990,0.09156184560164302,0.04561009365168959,49.81342758218838,0.027383645859999577,0.018568106089953847,0.004305283757338551,-1.2796370445341152,0.0,1.7763568394002505e-14
fold1_seed29_controller2_motion_only_eu-locality-067,motion_only,original_in_sample,registered_risk_weights,45990,0.10670410209261405,0.05230177400131569,49.01571071365209,0.02585279603306751,0.028549532058230923,0.01699274553109733,-0.968890456866949,0.0,2.1316282072803006e-14
fold1_seed29_controller2_motion_only_eu-locality-067,motion_only,original_in_sample,uniform_positive_envelope,45990,0.07585023057383783,0.04465333828592325,58.87040546627557,0.011316396354077215,0.01988049593383736,0.004761904761904762,-1.017635359975385,0.0,2.1316282072803006e-14
fold1_seed43_controller0_full_eu-locality-074,full,in_sample_next,registered_risk_weights,6073,0.03344058944954444,0.014549631165157216,43.50889564046074,0.011903553717970514,0.006987404566416713,0.04428387184743654,-0.41917287234827727,0.0,2.6645352591003757e-15
fold1_seed43_controller0_full_eu-locality-074,full,in_sample_next,uniform_positive_envelope,6073,0.0377973190529908,0.014944106006969597,39.537476152788436,0.01407136672746153,0.008781846318559664,0.04429441791536308,-0.42144595888445713,0.0,2.6645352591003757e-15
fold1_seed43_controller0_full_eu-locality-074,full,in_sample_prev,registered_risk_weights,6073,0.029467305337838746,0.021244722841271824,72.0959130728239,0.0026520120025602125,0.005570570494006712,0.043674988436204654,-0.46334323353364615,0.0,3.552713678800501e-15
fold1_seed43_controller0_full_eu-locality-074,full,in_sample_prev,uniform_positive_envelope,6073,0.03499732818196595,0.025874401523423855,73.93250532981223,0.0025166532612372013,0.00660627339730489,0.04594105055162193,-0.439072894019718,0.0,3.552713678800501e-15
fold1_seed43_controller0_full_eu-locality-074,full,oof,registered_risk_weights,6073,0.03258165674402057,0.025909961224368228,79.52315447900992,0.002668156357258246,0.004003539162394099,0.049502678374620024,-0.4656596527390515,0.0,7.993605777301127e-15
fold1_seed43_controller0_full_eu-locality-074,full,oof,uniform_positive_envelope,6073,0.03832322217107796,0.03089256200642277,80.61055479238118,0.00313587523359492,0.004294784931060273,0.04824633624238432,-0.40500779189059477,0.0,7.993605777301127e-15
fold1_seed43_controller0_full_eu-locality-074,full,original_in_sample,registered_risk_weights,6073,0.029188559582621884,0.01986017935061274,68.04097096465486,0.0029692601363661467,0.006359120095643003,0.04751536259518031,-0.43774378345407006,0.0,8.881784197001252e-16
fold1_seed43_controller0_full_eu-locality-074,full,original_in_sample,uniform_positive_envelope,6073,0.03431012484795455,0.022932760885629185,66.8396311212967,0.0034579606239400614,0.0079194033383853,0.04725835666062901,-0.44270257640127203,0.0,8.881784197001252e-16
fold1_seed43_controller0_full_eu-locality-082,full,in_sample_next,registered_risk_weights,55589,0.14031413925554312,0.08774879427279433,62.537385568096134,0.013749084921729758,0.03881626006101906,0.05460030544765354,-0.5158080613616396,0.0,8.526512829121202e-14
fold1_seed43_controller0_full_eu-locality-082,full,in_sample_next,uniform_positive_envelope,55589,0.29245042706350105,0.19272793265151766,65.90106042473646,0.021862026826337973,0.07786046758564537,0.0514670168558528,-0.6549499045158794,0.0,8.526512829121202e-14
fold1_seed43_controller0_full_eu-locality-082,full,in_sample_prev,registered_risk_weights,55589,0.14948834229878985,0.09699736423259334,64.88623978364804,0.011951701706810904,0.0405392763593856,0.055571814981756035,-0.4837009401828384,0.0,4.263256414560601e-14
