policy,seed,subset,site,rows,model_error,reference_error,absolute_harm,gain_percent,model_p95,model_p99,reference_p95,status
transformer__aggregate_selected,17,zero_CV,coupa,2463,0.0,0.0,0.0,,0.0,0.0,0.0,zero_reference_percentage_undefined
transformer__aggregate_selected,17,zero_CV,deathCircle,2984,0.0,0.0,0.0,,0.0,0.0,0.0,zero_reference_percentage_undefined
transformer__aggregate_selected,17,zero_CV,gates,1565,0.0,0.0,0.0,,0.0,0.0,0.0,zero_reference_percentage_undefined
transformer__aggregate_selected,17,zero_CV,hyang,4554,0.0,0.0,0.0,,0.0,0.0,0.0,zero_reference_percentage_undefined
transformer__aggregate_selected,17,positive_easy,coupa,11220,2.2010179488562303,2.2054217761071366,-0.004403827250906378,0.1996818612483131,5.6752407200710415,6.125000007450581,5.688593111585037,defined
transformer__aggregate_selected,17,positive_easy,deathCircle,4581,2.669310714528616,2.6720498000786166,-0.002739085550000464,0.10250877621815757,4.737632390987025,4.962196491644734,4.73875633966901,defined
transformer__aggregate_selected,17,positive_easy,gates,2923,2.8291753670221667,2.8291753670221667,0.0,0.0,5.050768113241588,5.230939722866429,5.050768113241588,defined
transformer__aggregate_selected,17,positive_easy,hyang,19679,2.658481241394412,2.6604463533503466,-0.0019651119559345176,0.07386399479395456,5.085069058834519,5.289324312711391,5.0852898573061935,defined
transformer__aggregate_selected,17,hard,coupa,4416,42.67197764252309,42.671640735975274,0.0003369065478153743,-0.0007895326779250311,83.68020660994014,117.51461239101063,83.68020660994014,defined
transformer__aggregate_selected,17,hard,deathCircle,12715,56.322373121387045,56.32319009010599,-0.0008169687189436559,0.001450501503263979,131.76230141042365,384.3017765189178,131.7154986698712,defined
transformer__aggregate_selected,17,hard,gates,6404,45.072436876713674,45.072436876713674,0.0,0.0,100.44817818608435,162.71421020469313,100.44817818608435,defined
transformer__aggregate_selected,17,hard,hyang,18309,44.16197263326178,44.16203406081268,-6.142755089655338e-05,0.0001390958369595907,88.51562033239446,159.51821920567963,88.51562033239446,defined
transformer__aggregate_selected,29,all,coupa,27778,11.906864992053562,11.908205875359586,-0.001340883306024665,0.011260162278514674,45.2720158430477,77.69192946370413,45.2720158430477,defined
transformer__aggregate_selected,29,all,deathCircle,35760,24.809911589231035,24.81068191340851,-0.0007703241774734693,0.0031048085665785763,74.1003428865828,186.71668884635787,74.1003428865828,defined
transformer__aggregate_selected,29,all,gates,20236,19.761524366102755,19.761524366102755,0.0,0.0,63.51413075556157,119.37381405539219,63.51413075556157,defined
transformer__aggregate_selected,29,all,hyang,89183,15.922151543811122,15.923360932222653,-0.00120938841153162,0.007595057454767851,48.76025072922511,89.31745547278106,48.7622634939038,defined
transformer__aggregate_selected,29,complete,coupa,24834,11.909916080071485,11.91138462404965,-0.0014685439781647602,0.012328910739722865,46.686806643226895,80.40344616150492,46.686806643226895,defined
transformer__aggregate_selected,29,complete,deathCircle,27394,27.409293134640098,27.410282071573928,-0.0009889369338296206,0.003607904987068533,77.00976659652929,186.96553273984352,77.00976659652929,defined
transformer__aggregate_selected,29,complete,gates,15281,21.857657394899473,21.857657394899473,0.0,0.0,67.08977164913256,122.41314224932498,67.08977164913256,defined
transformer__aggregate_selected,29,complete,hyang,76409,16.873195568057003,16.87458958863734,-0.0013940205803351091,0.008261063612913233,51.00479833178511,91.37704807716683,51.00479833178511,defined
transformer__aggregate_selected,29,zero_CV,coupa,2463,0.0,0.0,0.0,,0.0,0.0,0.0,zero_reference_percentage_undefined
transformer__aggregate_selected,29,zero_CV,deathCircle,2984,0.0,0.0,0.0,,0.0,0.0,0.0,zero_reference_percentage_undefined
transformer__aggregate_selected,29,zero_CV,gates,1565,0.0,0.0,0.0,,0.0,0.0,0.0,zero_reference_percentage_undefined
transformer__aggregate_selected,29,zero_CV,hyang,4554,0.0,0.0,0.0,,0.0,0.0,0.0,zero_reference_percentage_undefined
transformer__aggregate_selected,29,positive_easy,coupa,11220,2.2033931071135133,2.2054217761071366,-0.002028668993623306,0.09198553381495334,5.685022522032341,6.1274838102663045,5.688593111585037,defined
transformer__aggregate_selected,29,positive_easy,deathCircle,4581,2.670023190326289,2.6720498000786166,-0.0020266097523276017,0.07584475978957839,4.737632390987025,4.962196491644734,4.73875633966901,defined
transformer__aggregate_selected,29,positive_easy,gates,2923,2.8291753670221667,2.8291753670221667,0.0,0.0,5.050768113241588,5.230939722866429,5.050768113241588,defined
transformer__aggregate_selected,29,positive_easy,hyang,19679,2.6593033704323927,2.6604463533503466,-0.0011429829179538942,0.04296207350750203,5.085069058834519,5.289324312711391,5.0852898573061935,defined
transformer__aggregate_selected,29,hard,coupa,4416,42.6716003943425,42.671640735975274,-4.034163277566449e-05,9.453968040640248e-05,83.68020660994014,117.51461239101063,83.68020660994014,defined
transformer__aggregate_selected,29,hard,deathCircle,12715,56.323057354678724,56.32319009010599,-0.00013273542726466303,0.0002356674525194613,131.7154986698712,384.3017765189178,131.7154986698712,defined
transformer__aggregate_selected,29,hard,gates,6404,45.072436876713674,45.072436876713674,0.0,0.0,100.44817818608435,162.71421020469313,100.44817818608435,defined
transformer__aggregate_selected,29,hard,hyang,18309,44.161893477345316,44.16203406081268,-0.00014058346736334215,0.00031833558021832076,88.51562033239446,159.51821920567963,88.51562033239446,defined
transformer__aggregate_selected,43,all,coupa,27778,11.893619268283148,11.908205875359586,-0.01458660707643844,0.12249206328067697,45.2720158430477,77.69192946370413,45.2720158430477,defined
transformer__aggregate_selected,43,all,deathCircle,35760,24.809684178589965,24.81068191340851,-0.0009977348185437052,0.004021392164976767,74.1003428865828,186.71668884635787,74.1003428865828,defined
transformer__aggregate_selected,43,all,gates,20236,19.761164171844854,19.761524366102755,-0.0003601942579010142,0.0018227048239172206,63.51413075556157,119.37381405539219,63.51413075556157,defined
transformer__aggregate_selected,43,all,hyang,89183,15.922543870515577,15.923360932222653,-0.0008170617070764052,0.0051312138847681155,48.76025072922511,89.31745547278106,48.7622634939038,defined
transformer__aggregate_selected,43,complete,coupa,24834,11.89538678534726,11.91138462404965,-0.0159978387023898,0.13430712891336904,46.686806643226895,80.40344616150492,46.686806643226895,defined
transformer__aggregate_selected,43,complete,deathCircle,27394,27.409014276147005,27.410282071573928,-0.001267795426922902,0.004625254944889967,77.00976659652929,186.96553273984352,77.00976659652929,defined
transformer__aggregate_selected,43,complete,gates,15281,21.857180404453633,21.857657394899473,-0.000476990445839931,0.0021822578569197226,67.08977164913256,122.41314224932498,67.08977164913256,defined
transformer__aggregate_selected,43,complete,hyang,76409,16.873635931159523,16.87458958863734,-0.000953657477815284,0.0056514410190944275,51.00479833178511,91.37704807716683,51.00479833178511,defined
transformer__aggregate_selected,43,zero_CV,coupa,2463,0.0,0.0,0.0,,0.0,0.0,0.0,zero_reference_percentage_undefined
transformer__aggregate_selected,43,zero_CV,deathCircle,2984,0.0,0.0,0.0,,0.0,0.0,0.0,zero_reference_percentage_undefined
transformer__aggregate_selected,43,zero_CV,gates,1565,0.0,0.0,0.0,,0.0,0.0,0.0,zero_reference_percentage_undefined
transformer__aggregate_selected,43,zero_CV,hyang,4554,0.0,0.0,0.0,,0.0,0.0,0.0,zero_reference_percentage_undefined
transformer__aggregate_selected,43,positive_easy,coupa,11220,2.1905979571768053,2.2054217761071366,-0.014823818930331356,0.672153467011527,5.638029656520988,6.1136415599144,5.688593111585037,defined
transformer__aggregate_selected,43,positive_easy,deathCircle,4581,2.671192199747281,2.6720498000786166,-0.0008576003313356395,0.03209522260065878,4.73875633966901,4.964727692325079,4.73875633966901,defined
transformer__aggregate_selected,43,positive_easy,gates,2923,2.828451228470234,2.8291753670221667,-0.0007241385519325405,0.025595392932276084,5.050768113241588,5.230939722866429,5.050768113241588,defined
transformer__aggregate_selected,43,positive_easy,hyang,19679,2.6595432757415765,2.6604463533503466,-0.0009030776087701753,0.03394459007349804,5.0852028361705965,5.289324312711391,5.0852898573061935,defined
transformer__aggregate_selected,43,hard,coupa,4416,42.671761762079086,42.671640735975274,0.00012102610381248269,-0.00028362186623720476,83.68020660994014,117.51461239101063,83.68020660994014,defined
transformer__aggregate_selected,43,hard,deathCircle,12715,56.32305564612872,56.32319009010599,-0.00013444397726658508,0.0002387009277238228,131.7154986698712,384.3017765189178,131.7154986698712,defined
transformer__aggregate_selected,43,hard,gates,6404,45.072436876713674,45.072436876713674,0.0,0.0,100.44817818608435,162.71421020469313,100.44817818608435,defined
transformer__aggregate_selected,43,hard,hyang,18309,44.161885521184985,44.16203406081268,-0.00014853962769478812,0.00033635141780674616,88.51562033239446,159.51821920567963,88.51562033239446,defined
transformer__aggregate_population,17,all,coupa,27778,11.594531195000885,11.908205875359586,-0.3136746803587016,2.634105285396149,45.02391362202833,77.69192946370413,45.2720158430477,defined
transformer__aggregate_population,17,all,deathCircle,35760,24.55266730126341,24.81068191340851,-0.25801461214510013,1.0399335779870733,73.45284507359324,184.25141273107158,74.1003428865828,defined
transformer__aggregate_population,17,all,gates,20236,19.704984810172743,19.761524366102755,-0.05653955593001214,0.2861092842968871,63.55262466468805,119.37381405539219,63.51413075556157,defined
transformer__aggregate_population,17,all,hyang,89183,15.70431617068849,15.923360932222653,-0.21904476153416397,1.375618893941566,48.53625836470187,89.28757796115109,48.7622634939038,defined
transformer__aggregate_population,17,complete,coupa,24834,11.571653266020531,11.91138462404965,-0.3397313580291179,2.852156728640798,46.33400281615055,80.40344616150492,46.686806643226895,defined
transformer__aggregate_population,17,complete,deathCircle,27394,27.113790930114025,27.410282071573928,-0.29649114145990296,1.081678549260101,76.18015119471121,184.19466442657412,77.00976659652929,defined
transformer__aggregate_population,17,complete,gates,15281,21.788284791531847,21.857657394899473,-0.06937260336762563,0.31738352429210304,67.10542548750762,122.41314224932498,67.08977164913256,defined
transformer__aggregate_population,17,complete,hyang,76409,16.633541696281096,16.87458958863734,-0.24104789235624224,1.4284666959755499,50.530077920725006,91.36915605352502,51.00479833178511,defined
transformer__aggregate_population,17,zero_CV,coupa,2463,0.0,0.0,0.0,,0.0,0.0,0.0,zero_reference_percentage_undefined
transformer__aggregate_population,17,zero_CV,deathCircle,2984,0.0,0.0,0.0,,0.0,0.0,0.0,zero_reference_percentage_undefined
transformer__aggregate_population,17,zero_CV,gates,1565,0.0,0.0,0.0,,0.0,0.0,0.0,zero_reference_percentage_undefined
transformer__aggregate_population,17,zero_CV,hyang,4554,0.0005691202946501145,0.0,0.0005691202946501145,,0.0,0.0,0.0,zero_reference_percentage_undefined
transformer__aggregate_population,17,positive_easy,coupa,11220,2.1354845041055786,2.2054217761071366,-0.06993727200155808,3.1711517841728543,5.515702039125203,6.166667094826698,5.688593111585037,defined
transformer__aggregate_population,17,positive_easy,deathCircle,4581,2.673530000702721,2.6720498000786166,0.0014802006241043664,-0.05539569749264395,4.759474389244744,4.999999996685864,4.73875633966901,defined
transformer__aggregate_population,17,positive_easy,gates,2923,2.812815489934129,2.8291753670221667,-0.016359877088037766,0.5782560274889326,5.059483595506503,5.24015634275813,5.050768113241588,defined
transformer__aggregate_population,17,positive_easy,hyang,19679,2.650793489952437,2.6604463533503466,-0.009652863397909606,0.36282871803648975,5.10627821876203,5.330181201212559,5.0852898573061935,defined
transformer__aggregate_population,17,hard,coupa,4416,42.307876683744674,42.671640735975274,-0.36376405223060004,0.8524726163714691,83.71133658468676,117.51461239101063,83.68020660994014,defined
transformer__aggregate_population,17,hard,deathCircle,12715,55.80033267448738,56.32319009010599,-0.5228574156186099,0.9283164088932816,130.74996764855146,384.3017765189178,131.7154986698712,defined
transformer__aggregate_population,17,hard,gates,6404,45.02954644152536,45.072436876713674,-0.042890435188311926,0.09515890011810857,100.54001763001311,162.71421020469313,100.44817818608435,defined
transformer__aggregate_population,17,hard,hyang,18309,43.77367738978033,44.16203406081268,-0.38835667103234783,0.8793903616340804,88.46782285506575,159.51821920567963,88.51562033239446,defined
transformer__aggregate_population,29,all,coupa,27778,11.61851409018402,11.908205875359586,-0.2896917851755667,2.4327072290125207,44.90654904376023,77.62349525932119,45.2720158430477,defined
transformer__aggregate_population,29,all,deathCircle,35760,24.6018832651898,24.81068191340851,-0.20879864821870697,0.8415675512161824,73.55885551309697,186.71668884635787,74.1003428865828,defined
transformer__aggregate_population,29,all,gates,20236,19.701556590795175,19.761524366102755,-0.05996777530758024,0.30345723435406535,63.55262466468805,119.37381405539219,63.51413075556157,defined
transformer__aggregate_population,29,all,hyang,89183,15.708207112292254,15.923360932222653,-0.21515381993039995,1.3511834646353638,48.53625836470187,89.2464529009132,48.7622634939038,defined
transformer__aggregate_population,29,complete,coupa,24834,11.596794010884757,11.91138462404965,-0.3145906131648921,2.641091888928837,46.169437885546145,80.30660459193457,46.686806643226895,defined
transformer__aggregate_population,29,complete,deathCircle,27394,27.165854279475777,27.410282071573928,-0.24442779209815058,0.8917376021884693,76.45101043434084,186.96553273984352,77.00976659652929,defined
transformer__aggregate_population,29,complete,gates,15281,21.785753976097922,21.857657394899473,-0.0719034188015506,0.3289621458625769,67.08977164913256,122.41314224932498,67.08977164913256,defined
transformer__aggregate_population,29,complete,hyang,76409,16.635524195940274,16.87458958863734,-0.23906539269706428,1.4167182641173115,50.5498833076243,91.29897791824264,51.00479833178511,defined
transformer__aggregate_population,29,zero_CV,coupa,2463,0.0,0.0,0.0,,0.0,0.0,0.0,zero_reference_percentage_undefined
transformer__aggregate_population,29,zero_CV,deathCircle,2984,0.0,0.0,0.0,,0.0,0.0,0.0,zero_reference_percentage_undefined
transformer__aggregate_population,29,zero_CV,gates,1565,0.0,0.0,0.0,,0.0,0.0,0.0,zero_reference_percentage_undefined
transformer__aggregate_population,29,zero_CV,hyang,4554,0.00040683172904852844,0.0,0.00040683172904852844,,0.0,0.0,0.0,zero_reference_percentage_undefined
transformer__aggregate_population,29,positive_easy,coupa,11220,2.141145192879903,2.2054217761071366,-0.06427658322723362,2.9144803013911647,5.54544053516454,6.150511110429549,5.688593111585037,defined
transformer__aggregate_population,29,positive_easy,deathCircle,4581,2.666666971370502,2.6720498000786166,-0.005382828708114573,0.20144941564922414,4.767420812032943,5.0000000817805645,4.73875633966901,defined
transformer__aggregate_population,29,positive_easy,gates,2923,2.8088035323969645,2.8291753670221667,-0.0203718346252022,0.7200626324781134,5.051458799003305,5.2384582936373025,5.050768113241588,defined
transformer__aggregate_population,29,positive_easy,hyang,19679,2.652082257563888,2.6604463533503466,-0.00836409578645858,0.31438693645995386,5.1056981664649514,5.327659455678018,5.0852898573061935,defined
transformer__aggregate_population,29,hard,coupa,4416,42.351779849494584,42.671640735975274,-0.31986088648069,0.7495865660750778,83.71133658468676,118.30204856557926,83.68020660994014,defined
transformer__aggregate_population,29,hard,deathCircle,12715,55.91973950082273,56.32319009010599,-0.40345058928325983,0.716313455679296,130.75751638548476,384.3017765189178,131.7154986698712,defined
transformer__aggregate_population,29,hard,gates,6404,45.02618996305993,45.072436876713674,-0.046246913653746446,0.10260575388955084,100.44817818608435,162.71421020469313,100.44817818608435,defined
transformer__aggregate_population,29,hard,hyang,18309,43.77877550541508,44.16203406081268,-0.3832585553976031,0.86784624745736,88.47841457665002,159.51821920567963,88.51562033239446,defined
transformer__aggregate_population,43,all,coupa,27778,11.621719076304492,11.908205875359586,-0.2864867990550941,2.4057931316747827,45.06120606198131,77.76220658836061,45.2720158430477,defined
transformer__aggregate_population,43,all,deathCircle,35760,24.552158602965463,24.81068191340851,-0.2585233104430458,1.0419838976829188,73.3425997699185,186.53984027641866,74.1003428865828,defined
transformer__aggregate_population,43,all,gates,20236,19.695477047821594,19.761524366102755,-0.06604731828116073,0.3342217789354951,63.41479671046864,119.37381405539219,63.51413075556157,defined
transformer__aggregate_population,43,all,hyang,89183,15.722634886814829,15.923360932222653,-0.20072604540782457,1.2605758687642021,48.53193614410445,89.22248445410185,48.7622634939038,defined
transformer__aggregate_population,43,complete,coupa,24834,11.598616189987327,11.91138462404965,-0.31276843406232224,2.6257940947589598,46.47476475280045,80.30660459193457,46.686806643226895,defined
transformer__aggregate_population,43,complete,deathCircle,27394,27.11895782362131,27.410282071573928,-0.29132424795261613,1.0628283473767541,75.98014997956547,186.96553273984352,77.00976659652929,defined
transformer__aggregate_population,43,complete,gates,15281,21.776541625197893,21.857657394899473,-0.08111576970157941,0.3711091643357367,67.07418342919954,122.41314224932498,67.08977164913256,defined
transformer__aggregate_population,43,complete,hyang,76409,16.65181101986203,16.87458958863734,-0.22277856877530766,1.320201404633381,50.53829168399603,91.27122456058704,51.00479833178511,defined
transformer__aggregate_population,43,zero_CV,coupa,2463,0.0,0.0,0.0,,0.0,0.0,0.0,zero_reference_percentage_undefined
transformer__aggregate_population,43,zero_CV,deathCircle,2984,0.0,0.0,0.0,,0.0,0.0,0.0,zero_reference_percentage_undefined
transformer__aggregate_population,43,zero_CV,gates,1565,0.0,0.0,0.0,,0.0,0.0,0.0,zero_reference_percentage_undefined
transformer__aggregate_population,43,zero_CV,hyang,4554,0.0,0.0,0.0,,0.0,0.0,0.0,zero_reference_percentage_undefined
transformer__aggregate_population,43,positive_easy,coupa,11220,2.13521442456134,2.2054217761071366,-0.07020735154579683,3.183397947113864,5.500052194860738,6.1369266278081485,5.688593111585037,defined
transformer__aggregate_population,43,positive_easy,deathCircle,4581,2.675133030602821,2.6720498000786166,0.003083230524204339,-0.11538821335266292,4.756922300530245,5.000000106173156,4.73875633966901,defined
transformer__aggregate_population,43,positive_easy,gates,2923,2.812591283371789,2.8291753670221667,-0.016584083650377668,0.5861808300640314,5.059483595506503,5.248459458471043,5.050768113241588,defined
transformer__aggregate_population,43,positive_easy,hyang,19679,2.6505971226809963,2.6604463533503466,-0.009849230669350284,0.3702097077412203,5.10596405928233,5.3283590617078715,5.0852898573061935,defined
transformer__aggregate_population,43,hard,coupa,4416,42.416274691526105,42.671640735975274,-0.25536604444916833,0.5984444001795208,83.62407643008272,118.3262979297204,83.68020660994014,defined
transformer__aggregate_population,43,hard,deathCircle,12715,55.793547087213,56.32319009010599,-0.529643002892989,0.940363999350291,130.61815952052237,384.3017765189178,131.7154986698712,defined
transformer__aggregate_population,43,hard,gates,6404,45.02113017157904,45.072436876713674,-0.05130670513463542,0.11383166451588433,100.44817818608435,162.71421020469313,100.44817818608435,defined
transformer__aggregate_population,43,hard,hyang,18309,43.79918963150407,44.16203406081268,-0.36284442930860905,0.8216207360579486,88.39012507540076,159.51821920567963,88.51562033239446,defined
transformer__scene_uniform,17,all,coupa,27778,11.908184545827638,11.908205875359586,-2.132953194866616e-05,0.00017911625119770846,45.2720158430477,77.69192946370413,45.2720158430477,defined
transformer__scene_uniform,17,all,deathCircle,35760,24.81068191340851,24.81068191340851,0.0,0.0,74.1003428865828,186.71668884635787,74.1003428865828,defined
transformer__scene_uniform,17,all,gates,20236,19.761524366102755,19.761524366102755,0.0,0.0,63.51413075556157,119.37381405539219,63.51413075556157,defined
transformer__scene_uniform,17,all,hyang,89183,15.923333627486462,15.923360932222653,-2.7304736191169354e-05,0.0001714759610527139,48.7622634939038,89.31745547278106,48.7622634939038,defined
transformer__scene_uniform,17,complete,coupa,24834,11.91136076596241,11.91138462404965,-2.3858087239148063e-05,0.0002002965061809192,46.686806643226895,80.40344616150492,46.686806643226895,defined
transformer__scene_uniform,17,complete,deathCircle,27394,27.410282071573928,27.410282071573928,0.0,0.0,77.00976659652929,186.96553273984352,77.00976659652929,defined
transformer__scene_uniform,17,complete,gates,15281,21.857657394899473,21.857657394899473,0.0,0.0,67.08977164913256,122.41314224932498,67.08977164913256,defined
transformer__scene_uniform,17,complete,hyang,76409,16.87455771911558,16.87458958863734,-3.186952175937563e-05,0.00018886101846860015,51.00479833178511,91.37704807716683,51.00479833178511,defined
transformer__scene_uniform,17,zero_CV,coupa,2463,0.0,0.0,0.0,,0.0,0.0,0.0,zero_reference_percentage_undefined
transformer__scene_uniform,17,zero_CV,deathCircle,2984,0.0,0.0,0.0,,0.0,0.0,0.0,zero_reference_percentage_undefined
transformer__scene_uniform,17,zero_CV,gates,1565,0.0,0.0,0.0,,0.0,0.0,0.0,zero_reference_percentage_undefined
transformer__scene_uniform,17,zero_CV,hyang,4554,0.0,0.0,0.0,,0.0,0.0,0.0,zero_reference_percentage_undefined
transformer__scene_uniform,17,positive_easy,coupa,11220,2.2053689693568272,2.2054217761071366,-5.280675030938653e-05,0.002394405953609624,5.686954141716333,6.125000007450581,5.688593111585037,defined
transformer__scene_uniform,17,positive_easy,deathCircle,4581,2.6720498000786166,2.6720498000786166,0.0,0.0,4.73875633966901,4.964727692325079,4.73875633966901,defined
transformer__scene_uniform,17,positive_easy,gates,2923,2.8291753670221667,2.8291753670221667,0.0,0.0,5.050768113241588,5.230939722866429,5.050768113241588,defined
transformer__scene_uniform,17,positive_easy,hyang,19679,2.6603940162082282,2.6604463533503466,-5.2337142118386026e-05,0.0019672316283525504,5.0852028361705965,5.289945462088267,5.0852898573061935,defined
transformer__scene_uniform,17,hard,coupa,4416,42.671640735975274,42.671640735975274,0.0,0.0,83.68020660994014,117.51461239101063,83.68020660994014,defined
transformer__scene_uniform,17,hard,deathCircle,12715,56.32319009010599,56.32319009010599,0.0,0.0,131.7154986698712,384.3017765189178,131.7154986698712,defined
transformer__scene_uniform,17,hard,gates,6404,45.072436876713674,45.072436876713674,0.0,0.0,100.44817818608435,162.71421020469313,100.44817818608435,defined
transformer__scene_uniform,17,hard,hyang,18309,44.16203406081268,44.16203406081268,0.0,0.0,88.51562033239446,159.51821920567963,88.51562033239446,defined
transformer__scene_uniform,29,all,coupa,27778,11.908205875359586,11.908205875359586,0.0,0.0,45.2720158430477,77.69192946370413,45.2720158430477,defined
transformer__scene_uniform,29,all,deathCircle,35760,24.81068191340851,24.81068191340851,0.0,0.0,74.1003428865828,186.71668884635787,74.1003428865828,defined
transformer__scene_uniform,29,all,gates,20236,19.761524366102755,19.761524366102755,0.0,0.0,63.51413075556157,119.37381405539219,63.51413075556157,defined
transformer__scene_uniform,29,all,hyang,89183,15.923326524918396,15.923360932222653,-3.44073042573001e-05,0.00021608066540501625,48.7622634939038,89.31745547278106,48.7622634939038,defined
transformer__scene_uniform,29,complete,coupa,24834,11.91138462404965,11.91138462404965,0.0,0.0,46.686806643226895,80.40344616150492,46.686806643226895,defined
transformer__scene_uniform,29,complete,deathCircle,27394,27.410282071573928,27.410282071573928,0.0,0.0,77.00976659652929,186.96553273984352,77.00976659652929,defined
transformer__scene_uniform,29,complete,gates,15281,21.857657394899473,21.857657394899473,0.0,0.0,67.08977164913256,122.41314224932498,67.08977164913256,defined
transformer__scene_uniform,29,complete,hyang,76409,16.87454942914545,16.87458958863734,-4.0159491888402954e-05,0.00023798796218166274,51.00479833178511,91.37704807716683,51.00479833178511,defined
transformer__scene_uniform,29,zero_CV,coupa,2463,0.0,0.0,0.0,,0.0,0.0,0.0,zero_reference_percentage_undefined
transformer__scene_uniform,29,zero_CV,deathCircle,2984,0.0,0.0,0.0,,0.0,0.0,0.0,zero_reference_percentage_undefined
transformer__scene_uniform,29,zero_CV,gates,1565,0.0,0.0,0.0,,0.0,0.0,0.0,zero_reference_percentage_undefined
transformer__scene_uniform,29,zero_CV,hyang,4554,0.0,0.0,0.0,,0.0,0.0,0.0,zero_reference_percentage_undefined
transformer__scene_uniform,29,positive_easy,coupa,11220,2.2054217761071366,2.2054217761071366,0.0,0.0,5.688593111585037,6.125000007450581,5.688593111585037,defined
transformer__scene_uniform,29,positive_easy,deathCircle,4581,2.6720498000786166,2.6720498000786166,0.0,0.0,4.73875633966901,4.964727692325079,4.73875633966901,defined
transformer__scene_uniform,29,positive_easy,gates,2923,2.8291753670221667,2.8291753670221667,0.0,0.0,5.050768113241588,5.230939722866429,5.050768113241588,defined
transformer__scene_uniform,29,positive_easy,hyang,19679,2.660421421788803,2.6604463533503466,-2.4931561543706238e-05,0.0009371194992224829,5.0852028361705965,5.289945462088267,5.0852898573061935,defined
transformer__scene_uniform,29,hard,coupa,4416,42.671640735975274,42.671640735975274,0.0,0.0,83.68020660994014,117.51461239101063,83.68020660994014,defined
transformer__scene_uniform,29,hard,deathCircle,12715,56.32319009010599,56.32319009010599,0.0,0.0,131.7154986698712,384.3017765189178,131.7154986698712,defined
transformer__scene_uniform,29,hard,gates,6404,45.072436876713674,45.072436876713674,0.0,0.0,100.44817818608435,162.71421020469313,100.44817818608435,defined
transformer__scene_uniform,29,hard,hyang,18309,44.16201809237491,44.16203406081268,-1.5968437772073685e-05,3.615874610840564e-05,88.51562033239446,159.51821920567963,88.51562033239446,defined
transformer__scene_uniform,43,all,coupa,27778,11.908139047539505,11.908205875359586,-6.68278200812722e-05,0.0005611913396541546,45.2720158430477,77.69192946370413,45.2720158430477,defined
transformer__scene_uniform,43,all,deathCircle,35760,24.81068191340851,24.81068191340851,0.0,0.0,74.1003428865828,186.71668884635787,74.1003428865828,defined
transformer__scene_uniform,43,all,gates,20236,19.761524366102755,19.761524366102755,0.0,0.0,63.51413075556157,119.37381405539219,63.51413075556157,defined
transformer__scene_uniform,43,all,hyang,89183,15.923345538548977,15.923360932222653,-1.5393673676200592e-05,9.66735210106151e-05,48.7622634939038,89.31745547278106,48.7622634939038,defined
transformer__scene_uniform,43,complete,coupa,24834,11.91130987398175,11.91138462404965,-7.475006789903205e-05,0.000627551458187714,46.686806643226895,80.40344616150492,46.686806643226895,defined
transformer__scene_uniform,43,complete,deathCircle,27394,27.410282071573928,27.410282071573928,0.0,0.0,77.00976659652929,186.96553273984352,77.00976659652929,defined
transformer__scene_uniform,43,complete,gates,15281,21.857657394899473,21.857657394899473,0.0,0.0,67.08977164913256,122.41314224932498,67.08977164913256,defined
transformer__scene_uniform,43,complete,hyang,76409,16.8745716214607,16.87458958863734,-1.7967176638933324e-05,0.00010647474739666762,51.00479833178511,91.37704807716683,51.00479833178511,defined
transformer__scene_uniform,43,zero_CV,coupa,2463,0.0,0.0,0.0,,0.0,0.0,0.0,zero_reference_percentage_undefined
transformer__scene_uniform,43,zero_CV,deathCircle,2984,0.0,0.0,0.0,,0.0,0.0,0.0,zero_reference_percentage_undefined
transformer__scene_uniform,43,zero_CV,gates,1565,0.0,0.0,0.0,,0.0,0.0,0.0,zero_reference_percentage_undefined
transformer__scene_uniform,43,zero_CV,hyang,4554,0.0,0.0,0.0,,0.0,0.0,0.0,zero_reference_percentage_undefined
transformer__scene_uniform,43,positive_easy,coupa,11220,2.205390691212867,2.2054217761071366,-3.108489426972838e-05,0.0014094761649041665,5.686954141716333,6.125000007450581,5.688593111585037,defined
transformer__scene_uniform,43,positive_easy,deathCircle,4581,2.6720498000786166,2.6720498000786166,0.0,0.0,4.73875633966901,4.964727692325079,4.73875633966901,defined
transformer__scene_uniform,43,positive_easy,gates,2923,2.8291753670221667,2.8291753670221667,0.0,0.0,5.050768113241588,5.230939722866429,5.050768113241588,defined
transformer__scene_uniform,43,positive_easy,hyang,19679,2.660401172974553,2.6604463533503466,-4.518037579348544e-05,0.0016982254025355026,5.0852898573061935,5.289945462088267,5.0852898573061935,defined
transformer__scene_uniform,43,hard,coupa,4416,42.671640735975274,42.671640735975274,0.0,0.0,83.68020660994014,117.51461239101063,83.68020660994014,defined
transformer__scene_uniform,43,hard,deathCircle,12715,56.32319009010599,56.32319009010599,0.0,0.0,131.7154986698712,384.3017765189178,131.7154986698712,defined
transformer__scene_uniform,43,hard,gates,6404,45.072436876713674,45.072436876713674,0.0,0.0,100.44817818608435,162.71421020469313,100.44817818608435,defined
transformer__scene_uniform,43,hard,hyang,18309,44.16202941831343,44.16203406081268,-4.642499249030152e-06,1.0512421688702034e-05,88.51562033239446,159.51821920567963,88.51562033239446,defined
transformer__aggregate_unary,17,all,coupa,27778,11.59461501709337,11.908205875359586,-0.3135908582662168,2.6334013834535597,45.02391362202833,77.69192946370413,45.2720158430477,defined
