view,locality,slice,rows,mean_cv,gain_pred,gain_actual,harm_pred,harm_actual,gain_mae,harm_mae,risk_mass_pred,risk_mass_actual,risk_harm_pred,risk_harm_actual,risk_mass_mae,risk_harm_mae
damping097_fold1_seed29_easy_old,eu-locality-074,population,102348,19.761464600296893,1.6895095109939575,1.8363132085555802,0.6603303551673889,0.7370270630916215,1.6602290848194041,0.9266396618384791,0.35195432756830664,0.33712848478798574,0.006642178816449796,0.020465986791444155,0.47101198503690866,0.02672402148663043
damping097_fold1_seed29_easy_old,eu-locality-074,selected,31126,11.980542758336282,1.0342729091644287,0.5797220878290071,0.433471143245697,0.1677546704947602,0.8432546838942088,0.4828768969764031,0.6267029148059302,0.528932307747473,0.004912987081477317,0.011829702370541255,0.7648609288033973,0.016464484324864314
damping097_fold1_seed29_easy_old,eu-locality-082,population,1368,13.688548886436024,2.0007548332214355,1.270129165930008,0.9888673424720764,0.5493385733695222,1.8567626908203252,1.1507390090958822,0.42649915348870776,0.6083002664514048,0.015000030615722113,0.010908787728119264,0.5922307102117219,0.024912992407788
damping097_fold1_seed29_easy_old,eu-locality-082,selected,323,5.78843568264372,0.9805172085762024,0.3147246619844438,0.4841746389865875,0.01329582498228099,0.786732639346519,0.4753101097966449,0.7708377117527527,0.9648687749787056,0.01080622194888468,0.0009546689970836253,0.8326876178329718,0.011001670859064934
damping097_fold1_seed29_easy_old,eu-locality-112,population,5004,24.679682084525158,1.7300275564193726,1.8116739259149108,0.6598377227783203,0.4293223724095752,1.8364073706504724,0.8868189364910414,0.4404280364979352,0.240856551074558,0.007067902043032303,0.0020034776970510202,0.542229433940216,0.008875032203577566
damping097_fold1_seed29_easy_old,eu-locality-112,selected,2501,14.911117649784433,1.2656110525131226,0.8707660365229843,0.5251954197883606,0.05655686104789725,0.9011557712204151,0.5300503889827315,0.5912186281829298,0.2897185767260577,0.005283047807351148,0.0008144193921652915,0.6958299651567493,0.005964561749565333
damping097_fold1_seed29_easy_old,eu-locality-126,population,5790,19.860903597678185,2.072115421295166,1.7888685362369685,0.6929917335510254,0.5669997723146128,2.040566496189913,1.048949557448394,0.47656332731776824,0.557032038407419,0.006173368127872731,0.0042645404522436235,0.6088195078182193,0.010222686254515818
damping097_fold1_seed29_easy_old,eu-locality-126,selected,3446,10.078473438042298,1.5898774862289429,0.6062601371303081,0.5653250217437744,0.10887598508445931,1.2779512577614385,0.6118719698391341,0.5981521446839433,0.6795054514720384,0.0052518988352077585,0.005710471282668927,0.7611114619782202,0.01071054284287471
damping097_fold1_seed29_easy_utility_only,eu-locality-008,population,157961,18.214515006924465,1.969659447669983,1.7081449550231984,0.60826176404953,0.8859677378340031,1.6890023592150867,1.0794333201899897,0.4044212691349981,0.45231468404702985,0.005068614661000279,0.008200744034897612,0.5406079067628417,0.013047030104731683
damping097_fold1_seed29_easy_utility_only,eu-locality-008,selected,81258,9.40691779746872,0.3156037926673889,0.5291289784720798,0.11320702731609344,0.04787222486020458,0.34098542299399276,0.1344379200306532,0.6099486789652844,0.6787462895661611,0.004369414571976391,0.0015911554415965138,0.7976652053540303,0.005707688681281125
damping097_fold1_seed29_easy_utility_only,eu-locality-020,population,1225,6.529874789510041,1.0185168981552124,0.5482882344548559,0.8889629244804382,1.3394418305004283,0.8462253178550598,1.1557859885806447,0.2879265142935476,0.6150969815542982,0.021285140557447447,0.16469800117094038,0.5333233314095337,0.18236341270939418
damping097_fold1_seed29_easy_utility_only,eu-locality-020,selected,98,1.9415195653408075,0.06922657787799835,0.059377259588033006,0.02239464409649372,0.029886784730989983,0.06902360959919523,0.03161782772411135,1.0397417998435545,1.0398498197760284,0.01178539396330182,0.00045490794566130084,0.6448287467836976,0.011400837288205732
damping097_fold1_seed29_easy_utility_only,eu-locality-048,population,8058,26.698045849916497,3.2017929553985596,2.569923142868055,1.11655855178833,1.4652879197269684,2.4336586893196865,1.647571062190838,0.34193591645804206,0.3445792967435959,0.005311917728438398,0.007429080848121664,0.4337225037437363,0.01253759361712661
damping097_fold1_seed29_easy_utility_only,eu-locality-048,selected,3241,12.59063523576756,0.4304981231689453,0.6234197374336946,0.18909771740436554,0.12927561633167742,0.4498198023360529,0.24053217372358085,0.615599441352688,0.6086186078380729,0.005043239853066409,0.0030070362347855645,0.7531140679133748,0.007749042219273137
damping097_fold1_seed29_easy_utility_only,eu-locality-067,population,6903,29.011553933538778,2.5749382972717285,2.595479025532679,0.9638323187828064,1.0318454657312008,1.9004373463783457,1.2089441280342916,0.32826186115566935,0.29188436833518655,0.007967609092277428,0.004070434207343335,0.40595251434756185,0.011687277976675861
damping097_fold1_seed29_easy_utility_only,eu-locality-067,selected,2118,13.852323987513993,0.5667956471443176,0.6539077749328837,0.2606334388256073,0.2164310422397964,0.544294681634709,0.3355282537292958,0.6315435728760008,0.5233516823450164,0.005699710813381755,0.0033338206162300105,0.7212217452035071,0.008605556458078091
damping097_fold1_seed29_easy_utility_only,eu-locality-074,population,102348,19.761464600296893,1.646767497062683,1.8363132085555802,0.6163811683654785,0.7370270630916215,1.4075527892335513,0.8677028649406671,0.35195432756830664,0.33712848478798574,0.006642178816449796,0.020465986791444155,0.47101198503690866,0.02672402148663043
damping097_fold1_seed29_easy_utility_only,eu-locality-074,selected,38188,11.139132599490383,0.4046158194541931,0.5179004256412024,0.1769266575574875,0.14510278965800602,0.41286385797829483,0.23324462379847308,0.6406722868229549,0.5776178482784154,0.0049009235075039796,0.009895154301273483,0.7808499757808451,0.014522130466379722
damping097_fold1_seed29_easy_utility_only,eu-locality-082,population,1368,13.688548886436024,1.405800223350525,1.270129165930008,0.7838236689567566,0.5493385733695222,1.3736164670966797,0.9624716536655041,0.42649915348870776,0.6083002664514048,0.015000030615722113,0.010908787728119264,0.5922307102117219,0.024912992407788
damping097_fold1_seed29_easy_utility_only,eu-locality-082,selected,337,5.778810772173098,0.14716166257858276,0.3249159429020453,0.07750967144966125,0.013460631447620266,0.22810258666071717,0.07696891893896884,0.7889238518140437,0.9409167809524953,0.010997216814150619,0.0010509112987924397,0.8323220030345457,0.011233158690655427
damping097_fold1_seed29_easy_utility_only,eu-locality-112,population,5004,24.679682084525158,1.377729892730713,1.8116739259149108,0.5045286417007446,0.4293223724095752,1.4674403365621824,0.7165163976827431,0.4404280364979352,0.240856551074558,0.007067902043032303,0.0020034776970510202,0.542229433940216,0.008875032203577566
damping097_fold1_seed29_easy_utility_only,eu-locality-112,selected,2651,15.005626648219689,0.46540382504463196,0.8622358218429409,0.19865308701992035,0.05208596139388661,0.5389450854813869,0.21489862366939713,0.5909544894916523,0.2913329903328598,0.0053059527784324574,0.0007956382661412592,0.6953144084916861,0.005963584795698964
damping097_fold1_seed29_easy_utility_only,eu-locality-126,population,5790,19.860903597678185,1.6242092847824097,1.7888685362369685,0.5872398614883423,0.5669997723146128,1.4154852938575166,0.8123839459919501,0.47656332731776824,0.557032038407419,0.006173368127872731,0.0042645404522436235,0.6088195078182193,0.010222686254515818
damping097_fold1_seed29_easy_utility_only,eu-locality-126,selected,3383,10.068495199054125,0.3585793972015381,0.5973995428540357,0.16197703778743744,0.09646594256678785,0.43832525331072986,0.19830257341561405,0.5994204752832132,0.6954512660863944,0.005345736921178807,0.0053581490137327385,0.766816493400477,0.010455834628849027
damping097_fold1_seed29_easy_risk_only,eu-locality-008,population,157961,18.214515006924465,1.6757103204727173,1.7081449550231984,0.46713384985923767,0.8859677378340031,1.8370778617321089,1.1472712953343969,0.40514594316482544,0.45231468404702985,0.002903035841882229,0.008200744034897612,0.5411988939641558,0.011043553664652225
damping097_fold1_seed29_easy_risk_only,eu-locality-008,selected,78423,10.627933391610968,1.0748958587646484,0.6059286533085257,0.3935466408729553,0.07534493320082748,0.8860558868677889,0.4309801378422011,0.5738820433616638,0.6390311533609243,0.0005704973009414971,0.0018247702054407732,0.7589261898062235,0.0023832906870652347
damping097_fold1_seed29_easy_risk_only,eu-locality-020,population,1225,6.529874789510041,1.6256895065307617,0.5482882344548559,1.3456624746322632,1.3394418305004283,1.3376159124643454,1.2155715913002674,0.28719305992126465,0.6150969815542982,0.010272877290844917,0.16469800117094038,0.5321831253040584,0.17286447505753844
damping097_fold1_seed29_easy_risk_only,eu-locality-020,selected,283,2.6839412767580115,0.45560696721076965,0.1117011809912808,0.17454715073108673,0.04805847315384884,0.3953022361860721,0.1916757982110691,0.6487076282501221,0.7594402091657896,0.0005031045293435454,0.0011183198615953387,0.5498791156302143,0.0015981544718860733
damping097_fold1_seed29_easy_risk_only,eu-locality-048,population,8058,26.698045849916497,2.5987284183502197,2.569923142868055,0.8120615482330322,1.4652879197269684,2.532839912320277,1.6686069262607377,0.3425736725330353,0.3445792967435959,0.0035746584180742502,0.007429080848121664,0.43436595029164826,0.010950916360899942
damping097_fold1_seed29_easy_risk_only,eu-locality-048,selected,3518,14.003692317664452,1.4048359394073486,0.727588566553679,0.5102291703224182,0.161472277945796,1.164842522381859,0.5819481180536837,0.5893540978431702,0.5749005474008939,0.0008736400050111115,0.003046916877005367,0.7260743498740098,0.0038922845848486866
damping097_fold1_seed29_easy_risk_only,eu-locality-067,population,6903,29.011553933538778,2.089934825897217,2.595479025532679,0.8539454340934753,1.0318454657312008,2.323110422521999,1.2581871895775847,0.32830607891082764,0.29188436833518655,0.0060479105450212955,0.004070434207343335,0.4062653811575077,0.010087792995171449
damping097_fold1_seed29_easy_risk_only,eu-locality-067,selected,2950,14.408676650600329,1.3794504404067993,0.684723253817502,0.5688133239746094,0.22875183125668092,1.2236065986150175,0.6629722980529851,0.5755095481872559,0.5075484511818037,0.0012818698305636644,0.004513438599563901,0.6852125537440029,0.005759081811996083
damping097_fold1_seed29_easy_risk_only,eu-locality-074,population,102348,19.761464600296893,1.6895095109939575,1.8363132085555802,0.6603303551673889,0.7370270630916215,1.6602290848194041,0.9266396618384791,0.3526291251182556,0.33712848478798574,0.0031772407237440348,0.020465986791444155,0.47170651758901744,0.023501388129499735
damping097_fold1_seed29_easy_risk_only,eu-locality-074,selected,41372,12.994448739909549,1.1521846055984497,0.6945788170792434,0.4620702266693115,0.22649520002242246,0.9643133357682435,0.5357223900333364,0.5443421602249146,0.4670015916400633,0.00114530511200428,0.01706697327841471,0.6916206223198057,0.018121676025957854
damping097_fold1_seed29_easy_risk_only,eu-locality-082,population,1368,13.688548886436024,2.0007548332214355,1.270129165930008,0.9888673424720764,0.5493385733695222,1.8567626908203252,1.1507390090958822,0.4244711399078369,0.6083002664514048,0.011940683238208294,0.010908787728119264,0.591858791501647,0.022452085066763446
damping097_fold1_seed29_easy_risk_only,eu-locality-082,selected,661,6.985577770615262,1.3461352586746216,0.3824490147218399,0.6160398721694946,0.014211264249984935,1.1025482680343612,0.6061578306399678,0.6276493668556213,0.8768048550679014,0.000922028673812747,0.0014931246300299505,0.8104689864172487,0.0023738842278268005
damping097_fold1_seed29_easy_risk_only,eu-locality-112,population,5004,24.679682084525158,1.7300275564193726,1.8116739259149108,0.6598377227783203,0.4293223724095752,1.8364073706504724,0.8868189364910414,0.4405378997325897,0.240856551074558,0.002603927394375205,0.0020034776970510202,0.542480525239334,0.004563701721921362
damping097_fold1_seed29_easy_risk_only,eu-locality-112,selected,3239,15.61523476846718,1.3705358505249023,0.9488477981660377,0.5827027559280396,0.07080386477693427,1.0225304595440379,0.5913530659909468,0.547402024269104,0.2987958976237745,0.0010551445884630084,0.0008695140023144093,0.6667677800449727,0.0019114524427749746
damping097_fold1_seed29_easy_risk_only,eu-locality-126,population,5790,19.860903597678185,2.072115421295166,1.7888685362369685,0.6929917335510254,0.5669997723146128,2.040566496189913,1.048949557448394,0.476398229598999,0.557032038407419,0.002353106625378132,0.0042645404522436235,0.6091008102689651,0.006573510089657743
damping097_fold1_seed29_easy_risk_only,eu-locality-126,selected,3945,10.295858719571706,1.6589939594268799,0.6280123784626974,0.6009266972541809,0.09578884961432037,1.3381700397000231,0.6370047204393131,0.5744153261184692,0.6821503863895804,0.0006927031790837646,0.0027086639741852876,0.7504229783633002,0.0033779382449668463
damping097_fold1_seed29_easy_both,eu-locality-008,population,157961,18.214515006924465,1.969659447669983,1.7081449550231984,0.60826176404953,0.8859677378340031,1.6890023592150867,1.0794333201899897,0.40514594316482544,0.45231468404702985,0.002903035841882229,0.008200744034897612,0.5411988939641558,0.011043553664652225
damping097_fold1_seed29_easy_both,eu-locality-008,selected,88639,10.433536898452367,0.3730123043060303,0.5968223246878598,0.12993384897708893,0.06763213304165148,0.3962619953723324,0.16143655542857505,0.581611156463623,0.6464477485373052,0.0005521843559108675,0.001717210243486304,0.7659921094424816,0.002257973813882492
damping097_fold1_seed29_easy_both,eu-locality-020,population,1225,6.529874789510041,1.0185168981552124,0.5482882344548559,0.8889629244804382,1.3394418305004283,0.8462253178550598,1.1557859885806447,0.28719305992126465,0.6150969815542982,0.010272877290844917,0.16469800117094038,0.5321831253040584,0.17286447505753844
damping097_fold1_seed29_easy_both,eu-locality-020,selected,323,2.4887466271467855,0.11806270480155945,0.10796838822545037,0.03600354865193367,0.04247449411334481,0.10511726421163138,0.05554374290653722,0.6713790893554688,0.7700866984228052,0.00046545203076675534,0.0013473629006273305,0.5638838006867776,0.0017866802699699382
damping097_fold1_seed29_easy_both,eu-locality-048,population,8058,26.698045849916497,3.2017929553985596,2.569923142868055,1.11655855178833,1.4652879197269684,2.4336586893196865,1.647571062190838,0.3425736725330353,0.3445792967435959,0.0035746584180742502,0.007429080848121664,0.43436595029164826,0.010950916360899942
damping097_fold1_seed29_easy_both,eu-locality-048,selected,3545,13.716199610421477,0.49473878741264343,0.7042032453111466,0.20228520035743713,0.14199822119838826,0.5082156739189699,0.2604322713313167,0.589360237121582,0.5880369453895515,0.0008284298819489777,0.0028225447574728884,0.731618145273791,0.0036261438447162454
damping097_fold1_seed29_easy_both,eu-locality-067,population,6903,29.011553933538778,2.5749382972717285,2.595479025532679,0.9638323187828064,1.0318454657312008,1.9004373463783457,1.2089441280342916,0.32830607891082764,0.29188436833518655,0.0060479105450212955,0.004070434207343335,0.4062653811575077,0.010087792995171449
damping097_fold1_seed29_easy_both,eu-locality-067,selected,2952,14.402568568836768,0.5903668403625488,0.660349252187484,0.2604885399341583,0.23881341131710832,0.5668184949828997,0.3561398239454054,0.5707851648330688,0.5175374204764415,0.0012578433379530907,0.003736633608528308,0.6857087760409112,0.004958861283269791
damping097_fold1_seed29_easy_both,eu-locality-074,population,102348,19.761464600296893,1.646767497062683,1.8363132085555802,0.6163811683654785,0.7370270630916215,1.4075527892335513,0.8677028649406671,0.3526291251182556,0.33712848478798574,0.0031772407237440348,0.020465986791444155,0.47170651758901744,0.023501388129499735
damping097_fold1_seed29_easy_both,eu-locality-074,selected,50019,12.307564231999908,0.5294325947761536,0.6342249736950678,0.21608538925647736,0.20229196639569863,0.5198710718347942,0.30116278585725376,0.5546166896820068,0.5018614631756421,0.0010249832412227988,0.01446320550302665,0.7003698923316465,0.015412169151900447
damping097_fold1_seed29_easy_both,eu-locality-082,population,1368,13.688548886436024,1.405800223350525,1.270129165930008,0.7838236689567566,0.5493385733695222,1.3736164670966797,0.9624716536655041,0.4244711399078369,0.6083002664514048,0.011940683238208294,0.010908787728119264,0.591858791501647,0.022452085066763446
damping097_fold1_seed29_easy_both,eu-locality-082,selected,708,6.896633326412766,0.20147565007209778,0.3854490155285158,0.09041855484247208,0.013640064830234234,0.2774893886565633,0.09250282577850161,0.6360949277877808,0.8628197605160504,0.0009166164672933519,0.0014895385650838474,0.8102341551899888,0.0023657811708382077
damping097_fold1_seed29_easy_both,eu-locality-112,population,5004,24.679682084525158,1.377729892730713,1.8116739259149108,0.5045286417007446,0.4293223724095752,1.4674403365621824,0.7165163976827431,0.4405378997325897,0.240856551074558,0.002603927394375205,0.0020034776970510202,0.542480525239334,0.004563701721921362
damping097_fold1_seed29_easy_both,eu-locality-112,selected,3415,15.720944191282415,0.5107423663139343,0.948524407614804,0.21489544212818146,0.06521911091429847,0.5958226175058683,0.23907517274954937,0.5470247268676758,0.2977417056226271,0.0010440987534821033,0.0008002598047839029,0.6643846206355419,0.001831518858972572
damping097_fold1_seed29_easy_both,eu-locality-126,population,5790,19.860903597678185,1.6242092847824097,1.7888685362369685,0.5872398614883423,0.5669997723146128,1.4154852938575166,0.8123839459919501,0.476398229598999,0.557032038407419,0.002353106625378132,0.0042645404522436235,0.6091008102689651,0.006573510089657743
damping097_fold1_seed29_easy_both,eu-locality-126,selected,3895,10.349618837645993,0.38282689452171326,0.621335493024983,0.16405317187309265,0.09215875486380667,0.45092852411429113,0.19798907156270196,0.575019121170044,0.6956716435756184,0.0006877127452753484,0.002356451780304554,0.755214789046343,0.0030202838016524583
neural_fold1_seed43_all_old,eu-locality-008,population,157961,18.214515006924465,2.7339789867401123,3.247560801588533,0.8265132308006287,4.396623883692622,3.90080418732934,4.703284604996966,23.94102494812369,18.214515006924312,1.7981828663228847,4.396623883692622,18.58817801042982,4.948382616891799
neural_fold1_seed43_all_old,eu-locality-008,selected,20465,27.966958989913948,7.3211870193481445,5.870298886410619,0.13298675417900085,9.523346519954563,8.084394507117384,9.56249128428174,43.02676571434441,27.96695898991403,0.4279645836180555,9.523346519954563,30.100697199503138,9.48632947830379
neural_fold1_seed43_all_old,eu-locality-020,population,1225,6.529874789510041,1.0141351222991943,0.6254420929827035,2.9313485622406006,4.076661614758825,1.3423802258112467,4.346975379470959,18.614915906726097,6.529874789510041,2.495061779148813,4.076661614758825,13.017775460024367,3.8644193619357345
neural_fold1_seed43_all_old,eu-locality-020,selected,104,8.372035874919842,4.012026309967041,1.3890803022843206,0.0718337669968605,3.5938589322611394,4.683095197705051,3.5513318231004574,18.69560075006806,8.372035874919844,0.09249299262901237,3.5938589322611394,12.74462222255225,3.5904773639071217
neural_fold1_seed43_all_old,eu-locality-048,population,8058,26.698045849916497,4.581250190734863,4.859117178461798,2.6815435886383057,6.015159722334265,5.834054821248441,6.5921993831016,39.238612651008744,26.698045849916557,3.9973392842014337,6.015159722334265,25.84329959537368,6.758711752236365
neural_fold1_seed43_all_old,eu-locality-048,selected,1612,37.16532299348764,13.053844451904297,10.52070199871586,0.15633715689182281,8.634773213869952,13.914248445604809,8.714566445394361,56.854865677895084,37.1653229934876,0.36551377955343456,8.634773213869952,36.50316624205542,8.66891278855536
neural_fold1_seed43_all_old,eu-locality-067,population,6903,29.011553933538778,3.0600576400756836,5.433718430753519,2.241917371749878,3.7675002081621978,5.328832162980193,4.147102747595075,31.967987054681824,29.01155393353873,3.744662917291253,3.7675002081621978,22.11266549230481,4.390882526233082
neural_fold1_seed43_all_old,eu-locality-067,selected,1276,39.472119136710695,9.307695388793945,14.19521835114401,0.23545216023921967,2.6260749396820686,12.287800822641401,2.7891816342439246,42.130404372118576,39.4721191367107,0.2593264983825413,2.6260749396820686,23.66824527981426,2.762579992597822
neural_fold1_seed43_all_old,eu-locality-074,population,102348,19.761464600296893,2.917414665222168,4.073037009022275,1.6805088520050049,2.4492818034939274,4.14569459783766,2.857678677630924,24.86818293310354,19.761464600296776,2.499028725685648,2.4492818034939274,17.567017353955958,3.0981746549622526
neural_fold1_seed43_all_old,eu-locality-074,selected,18182,29.087644577213354,9.108857154846191,9.586543459429654,0.17636018991470337,2.7442280447792493,9.36182258724773,2.813232705854893,40.814230475443296,29.087644577213336,0.27314605791731694,2.7442280447792493,25.47153119191765,2.8497359563769997
neural_fold1_seed43_all_old,eu-locality-082,population,1368,13.688548886436024,1.4234782457351685,2.1948365664963925,2.5462846755981445,1.2597963672676311,2.650068729597044,2.9396719284677726,23.882974210995854,13.688548886436054,2.5942445872127964,1.2597963672676311,16.530008811872648,2.97568991190469
neural_fold1_seed43_all_old,eu-locality-082,selected,116,19.936817735098007,3.2268543243408203,4.215615287028613,0.17523859441280365,2.858240083907303,4.919441501025139,3.0137539405377867,27.701084790301735,19.93681773509801,0.1852786396055888,2.858240083907303,19.200934583671003,2.920440215157528
neural_fold1_seed43_all_old,eu-locality-112,population,5004,24.679682084525158,2.942816972732544,4.820511849794069,1.3883624076843262,1.4954274403243712,4.559309964401759,2.4835130430210013,22.283987526232817,24.679682084525137,1.7248138055461233,1.4954274403243712,17.85968602682615,2.7520946907352912
neural_fold1_seed43_all_old,eu-locality-112,selected,623,42.2644728203562,8.651251792907715,11.498049769178676,0.3903818428516388,6.106698309722097,11.778791452623896,6.4006525308769495,37.49810296421449,42.26447282035613,0.3439893399058145,6.106698309722097,30.867038037237084,6.251792471884231
neural_fold1_seed43_all_old,eu-locality-126,population,5790,19.860903597678185,3.6530258655548096,4.199086814016807,1.609463095664978,2.0877651621757343,4.75841395406985,2.995715628825634,29.15034053454076,19.860903597678202,2.0703507634871876,2.0877651621757343,19.778529603861685,3.2237500902274356
neural_fold1_seed43_all_old,eu-locality-126,selected,922,31.743728787540274,7.610335826873779,9.748643106288066,0.42577436566352844,3.062944521533337,9.51125055224561,3.338196649584506,38.230496045533336,31.743728787540284,0.367237535370758,3.062944521533337,23.43351724153099,3.237847056664344
neural_fold1_seed43_all_utility_only,eu-locality-008,population,157961,18.214515006924465,4.442490577697754,3.247560801588533,1.9751008749008179,4.396623883692622,5.165894682108916,4.731101486432304,23.94102494812369,18.214515006924312,1.7981828663228847,4.396623883692622,18.58817801042982,4.948382616891799
neural_fold1_seed43_all_utility_only,eu-locality-008,selected,17468,30.242268889490628,14.936704635620117,6.352959441451534,1.5500123500823975,10.821065842245,13.800376156907914,10.621657461981671,46.25011678282807,30.242268889490614,0.4432586807279,10.821065842245,32.33393814045092,10.743161429371499
neural_fold1_seed43_all_utility_only,eu-locality-020,population,1225,6.529874789510041,1.1867337226867676,0.6254420929827035,3.040022611618042,4.076661614758825,1.2933196985143476,3.4559635541750016,18.614915906726097,6.529874789510041,2.495061779148813,4.076661614758825,13.017775460024367,3.8644193619357345
neural_fold1_seed43_all_utility_only,eu-locality-020,selected,136,8.323005954800125,4.1887593269348145,1.2404854800066027,0.9684670567512512,4.6325342739891395,3.8934235876081345,4.39378691640248,18.547744570190417,8.323005954800129,0.1355027446421973,4.6325342739891395,12.196049445588836,4.598201979610957
neural_fold1_seed43_all_utility_only,eu-locality-048,population,8058,26.698045849916497,6.515451908111572,4.859117178461798,4.2701520919799805,6.015159722334265,6.90442548828352,6.731277675250326,39.238612651008744,26.698045849916557,3.9973392842014337,6.015159722334265,25.84329959537368,6.758711752236365
neural_fold1_seed43_all_utility_only,eu-locality-048,selected,1477,36.69746940390095,21.75925064086914,10.83813689235438,2.13740611076355,8.211232254721898,18.188228808563668,8.374606474325896,58.12292046262835,36.69746940390092,0.35283314502503554,8.211232254721898,37.23793565612511,8.247416376601818
neural_fold1_seed43_all_utility_only,eu-locality-067,population,6903,29.011553933538778,4.350086688995361,5.433718430753519,3.386834144592285,3.7675002081621978,4.957212251982581,4.397292956113676,31.967987054681824,29.01155393353873,3.744662917291253,3.7675002081621978,22.11266549230481,4.390882526233082
neural_fold1_seed43_all_utility_only,eu-locality-067,selected,1330,42.317837863318495,13.899680137634277,14.516141197217674,1.2357255220413208,2.725618877689749,11.689894707158064,3.239117685262466,41.880621055295144,42.31783786331849,0.2664887116196156,2.725618877689749,25.957728445721617,2.8626992008544314
neural_fold1_seed43_all_utility_only,eu-locality-074,population,102348,19.761464600296893,2.8232970237731934,4.073037009022275,2.130810499191284,2.4492818034939274,3.8431999610876932,2.9670059123214085,24.86818293310354,19.761464600296776,2.499028725685648,2.4492818034939274,17.567017353955958,3.0981746549622526
neural_fold1_seed43_all_utility_only,eu-locality-074,selected,17145,28.928259351218305,9.140006065368652,9.718241315159165,1.1538283824920654,2.7502748744767653,8.436438013052214,3.225198541149407,41.15793453357727,28.92825935121828,0.2641315565464987,2.7502748744767653,25.478710685771325,2.8520329456330353
neural_fold1_seed43_all_utility_only,eu-locality-082,population,1368,13.688548886436024,1.5410677194595337,2.1948365664963925,3.0641872882843018,1.2597963672676311,2.5132633279324104,3.241611235543754,23.882974210995854,13.688548886436054,2.5942445872127964,1.2597963672676311,16.530008811872648,2.97568991190469
neural_fold1_seed43_all_utility_only,eu-locality-082,selected,144,22.534637988904727,6.374245643615723,4.6692364314354995,1.0416407585144043,3.153016526862196,6.424562578582403,3.282154094291849,28.098102188565665,22.53463798890473,0.23348235682253116,3.153016526862196,18.893547135262445,3.2127470926894865
neural_fold1_seed43_all_utility_only,eu-locality-112,population,5004,24.679682084525158,2.842304229736328,4.820511849794069,1.7261263132095337,1.4954274403243712,4.562292706626625,2.5943622063007736,22.283987526232817,24.679682084525137,1.7248138055461233,1.4954274403243712,17.85968602682615,2.7520946907352912
neural_fold1_seed43_all_utility_only,eu-locality-112,selected,600,42.598938584701685,12.84692668914795,11.746678466910407,1.387207269668579,6.254546364329074,13.74502368217302,6.5393497853875875,37.91225076278051,42.59893858470163,0.33943764267544685,6.254546364329074,30.86395970318718,6.389199818330606
neural_fold1_seed43_all_utility_only,eu-locality-126,population,5790,19.860903597678185,2.9243247509002686,4.199086814016807,2.133892059326172,2.0877651621757343,3.9468636802012047,2.9519245909313514,29.15034053454076,19.860903597678202,2.0703507634871876,2.0877651621757343,19.778529603861685,3.2237500902274356
neural_fold1_seed43_all_utility_only,eu-locality-126,selected,819,32.91790540035064,10.712523460388184,10.459314039140857,1.4866530895233154,3.097803534773511,9.194221850774706,3.660220606148139,39.3082388492076,32.91790540035065,0.3620181527311487,3.097803534773511,23.79516880058823,3.264024009398938
neural_fold1_seed43_all_risk_only,eu-locality-008,population,157961,18.214515006924465,2.7339789867401123,3.247560801588533,0.8265132308006287,4.396623883692622,3.90080418732934,4.703284604996966,23.939023971557617,18.214515006924312,3.8775370121002197,4.396623883692622,18.627298991000885,5.028022164193165
neural_fold1_seed43_all_risk_only,eu-locality-008,selected,26114,5.14199583717217,2.4674811363220215,0.6586813837249054,0.4166807532310486,0.30809816675597745,2.0681794220360743,0.6773763897620534,18.777252197265625,5.141995837172118,0.17454689741134644,0.30809816675597745,15.724997805190714,0.41833847442710975
neural_fold1_seed43_all_risk_only,eu-locality-020,population,1225,6.529874789510041,1.0141351222991943,0.6254420929827035,2.9313485622406006,4.076661614758825,1.3423802258112467,4.346975379470959,19.81927490234375,6.529874789510041,2.123156785964966,4.076661614758825,14.187539097408079,3.3885738702574777
neural_fold1_seed43_all_risk_only,eu-locality-020,selected,139,3.3053527075536957,0.49839332699775696,0.6664462026624358,0.09904985129833221,0.22775640387142282,1.0004990047681117,0.325761319655996,7.4031805992126465,3.3053527075536957,0.043455544859170914,0.22775640387142282,5.67450170369291,0.2522277956010068
neural_fold1_seed43_all_risk_only,eu-locality-048,population,8058,26.698045849916497,4.581250190734863,4.859117178461798,2.6815435886383057,6.015159722334265,5.834054821248441,6.5921993831016,39.12938690185547,26.698045849916557,6.782473564147949,6.015159722334265,25.91815932350495,7.302835503169327
neural_fold1_seed43_all_risk_only,eu-locality-048,selected,1594,8.071614056449675,4.1988606452941895,1.4201423379990712,0.8282533288002014,0.4128715805600766,3.6458901373752153,1.1564577794437776,23.196760177612305,8.071614056449674,0.2238290160894394,0.4128715805600766,18.605826755032272,0.5349269319552314
neural_fold1_seed43_all_risk_only,eu-locality-067,population,6903,29.011553933538778,3.0600576400756836,5.433718430753519,2.241917371749878,3.7675002081621978,5.328832162980193,4.147102747595075,31.867462158203125,29.01155393353873,4.805625915527344,3.7675002081621978,22.523252805124034,4.822838269042833
neural_fold1_seed43_all_risk_only,eu-locality-067,selected,1039,9.102492549048394,3.4446964263916016,2.1335388446913592,0.8117921352386475,0.14799909977535333,3.276476317397015,0.8892249752626411,20.740793228149414,9.102492549048382,0.17660287022590637,0.14799909977535333,16.552410981567327,0.27798000018095637
