arm,schedule,mode,group_type,group,rows,ade,cv_ade,gain_percent,harm_over_cv,easy_pixel_harm,actual_changed_rate
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video1:182,25,14.51856663989684,0.0,,14.51856663989684,0.014518567329491751,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video1:184,18,23.055851696142813,0.0,,23.055851696142813,0.023055852791237008,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video1:208,5,1165.656705015019,1169.0197252218622,0.28767865368610757,-3.3630202068430664,,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video1:218,26,26.96758646402753,0.0,,26.96758646402753,0.026967587744919162,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video1:239,25,31.32925975992996,0.0,,31.32925975992996,0.03132926124798995,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video1:240,15,25.507266419430024,0.0,,25.507266419430024,0.025507267630960163,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video1:242,43,416.2431334503043,401.54060174232103,-3.661530526225154,14.702531707983288,0.01873044239874062,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video1:243,63,541.223760815872,527.847916474434,-2.534033747973674,13.375844341438034,0.022561883635006757,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video1:27,82,1456.5303976724258,1440.7955592647409,-1.0920937607355574,15.734838407684817,0.029219730577110234,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video1:280,2,3334.571220784309,3335.412033596108,0.025208663977038803,-0.8408128117991964,,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video1:281,25,19.99364079248241,0.0,,19.99364079248241,0.019993641742129392,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video1:285,16,917.3764678436014,906.3006616153684,-1.2220896108021906,11.075806228233002,0.02192072221160711,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video1:286,26,16.720243673372718,0.0,,16.720243673372718,0.016720244467541674,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video1:287,26,16.87985043579763,0.0,,16.87985043579763,0.016879851237547504,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video1:299,6,8085.500322956398,8083.907783210015,-0.019700122627464012,1.59253974638447,,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video1:307,82,808.7917296762421,790.9406023927345,-2.25694916021566,17.8511272835076,0.038014099550881676,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video1:308,45,1128.6556146232283,1113.6601869593508,-1.3464993935735192,14.995427663877503,,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video1:309,79,671.305749326043,646.1233585307223,-3.8974586606163264,25.18239079532079,0.04333151924630171,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video1:35,15,1658.7850253319098,1624.1160461352722,-2.1346368246983216,34.668979196637714,0.03966029930245043,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video1:44,27,1316.180949733464,1297.9634083033181,-1.4035481519436344,18.217541430145435,0.04249376308037667,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video1:5,15,708.7934352099185,698.9043090985111,-1.414947079688611,9.889126111407332,,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video1:56,5,1917.369727402091,1915.8749284104038,-0.0780217418956175,1.494798991687503,,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video1:61,44,1058.7155257498405,1045.5040602377933,-1.2636455480662834,13.21146551204697,0.022537872132685974,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video1:71,43,443.6902636857102,429.90252554010084,-3.207177749953294,13.787738145609397,0.021393320589161754,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video1:73,36,468.7337104137612,453.2698325054156,-3.4116274235305166,15.463877908345536,0.02090510427404528,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video1:75,40,300.5840600934665,283.41044243751486,-6.0596276934072435,17.173617655951734,0.020859126272129217,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video1:82,25,27.369197626523786,0.0,,27.369197626523786,0.02736919892649092,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video1:87,54,925.0262091327264,908.0702902147319,-1.8672474037207953,16.95591891799472,0.03665178382599628,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video1:88,35,257.981673942102,229.30043733082388,-12.508147365588407,28.681236611278127,0.035446933949237286,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video2:113,35,268.1482271930056,235.77690723032242,-13.729639744175937,32.37131996268314,0.03852027070711405,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video2:142,25,34.08354652285684,0.0,,34.08354652285684,0.03408354814173844,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video2:168,3,42.29532725253777,0.0,,42.29532725253777,0.04229532926145802,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video2:17,26,31.066213055539713,0.0,,31.066213055539713,0.031066214531105658,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video2:18,211,570.6284643467769,546.386768132164,-4.436728271711932,24.241696214612865,0.03508028440316135,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video2:181,35,611.5429374495379,578.0833646115001,-5.7880186295490965,33.45957283803782,0.04362623622634877,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video2:19,240,954.4846076610035,931.9656170620397,-2.4162898487557483,22.518990598963903,0.039198349320428004,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video2:224,46,519.4888510055396,482.08099242253854,-7.759662623290775,37.40785858300104,0.04496442712571031,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video2:239,37,599.4860871589991,568.437329695354,-5.462124994550455,31.04875746364507,0.036910487533540766,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video2:276,25,41.599496464767746,0.0,,41.599496464767746,0.04159949844063779,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video2:54,4,632.0307860078536,615.3279981492814,-2.714452764835862,16.702787858572307,,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video2:83,26,39.88671384518432,0.0,,39.88671384518432,0.03988671573970157,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video2:87,14,920.2342154653578,884.8852822068036,-3.9947475643846264,35.34893325855427,0.042322938158132574,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video2:91,2,2794.481415985613,2791.666666666667,-0.10082684127568076,2.814749318946042,,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video3:1,37,487.4304110530563,467.34234234234236,-4.298362654244325,20.088068710713976,0.024979700699707133,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video3:111,26,36.45707969473436,0.0,,36.45707969473436,0.036457081426352726,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video3:142,32,642.6093907473652,612.941973085625,-4.840167416238561,29.667417661740217,0.038599823784854735,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video3:15,14,2058.902748771619,2038.8498715445476,-0.9835386855570727,20.052877227071175,0.03127850161667742,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video3:158,25,37.55720253460256,0.0,,37.55720253460256,0.03755720431847396,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video3:167,36,1175.7633903817623,1166.8190530113297,-0.7665573635731171,8.944337370432775,,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video3:180,31,652.2626685295752,625.7165098871275,-4.242521688813405,26.54615864244768,0.03252441240030726,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video3:181,24,1753.6443722759313,1743.498762887637,-0.5819109026203639,10.145609388294522,,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video3:183,47,218.98393901737865,189.35434141721132,-15.64769911183781,29.629597600167283,0.03492554962908957,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video3:184,14,27.68529033386671,0.0,,27.68529033386671,0.02768529164884744,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video3:186,14,31.47115803373006,0.0,,31.47115803373006,0.031471159528529864,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video3:190,14,36.614134443094464,0.0,,36.614134443094464,0.03661413618217253,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video3:2,25,36.7266274043065,0.0,,36.7266274043065,0.0367266291487277,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video3:219,42,624.8177448736536,600.9313216034949,-3.9749006935470454,23.88642327015871,0.036607319863131406,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video3:239,35,409.4345765605167,378.904892725334,-8.057347482528687,30.529683835182706,0.038136655344710675,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video3:258,24,22.411399324912978,0.0,,22.411399324912978,0.02241140038939733,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video3:260,39,3338.886514280425,3324.3364604174567,-0.43768294925061735,14.550053862968765,0.0315862789611592,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video3:261,2,42.92049206451251,0.0,,42.92049206451251,0.04292049410312649,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video3:263,35,501.58470703139164,481.53247503752345,-4.164253302397847,20.05223199386818,0.02012773056560351,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video3:296,19,1039.8178907708348,1015.9637801324463,-2.3479292377213357,23.85411063838841,0.037816435603766976,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video3:297,25,20.48987953345071,0.0,,20.48987953345071,0.02048988050666777,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video3:298,25,21.695597469716812,0.0,,21.695597469716812,0.021695598500202397,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video3:299,25,21.34478829440409,0.0,,21.34478829440409,0.021344789308227138,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video3:3,25,37.597041457234845,0.0,,37.597041457234845,0.0375970432429985,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video3:30,25,37.98136279634662,0.0,,37.98136279634662,0.03798136460036455,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video3:300,25,19.940736080739022,0.0,,19.940736080739022,0.019940737027873166,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video3:31,35,382.347036519104,350.62533475751815,-9.04717903043817,31.721701761585777,0.03915598322130678,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video3:39,26,36.85919377748679,0.0,,36.85919377748679,0.036859195528204554,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video3:48,25,37.72677153085914,0.0,,37.72677153085914,0.03772677332278463,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video3:49,25,36.98985248137332,0.0,,36.98985248137332,0.03698985423829704,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video3:96,35,442.59602982856256,422.23368392172296,-4.822529959645405,20.36234590683965,0.02760143137280545,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video3:97,25,21.989683996272234,0.0,,21.989683996272234,0.021989685040726178,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video4:105,3,2185.32013512037,2166.6666666666665,-0.8609293132478602,18.653468453703834,,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video4:111,25,49.80555590399468,0.0,,49.80555590399468,0.049805558269631636,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video4:126,13,690.6702881130805,657.7557446190024,-5.0040678113945525,32.91454349407802,0.03400630877736481,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video4:151,1,46.80587846656366,0.0,,46.80587846656366,0.0468058806897236,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video4:158,25,43.12751457325515,0.0,,43.12751457325515,0.04312751662170218,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video4:185,35,2854.920157478517,2822.59825001399,-1.1451118650827041,32.32190746452734,0.039069048916971265,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video4:21,25,48.400730481725034,0.0,,48.400730481725034,0.04840073278063636,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video4:27,6,29.43208286178097,0.0,,29.43208286178097,0.02943208425972989,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video4:28,7,44.99167333285151,0.0,,44.99167333285151,0.04499167546984133,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video4:43,4,37.56093091028474,0.0,,37.56093091028474,0.03756093269433322,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video4:45,8,38.579507604725805,0.0,,38.579507604725805,0.03857950943715409,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video4:71,14,35.033423169157615,0.0,,35.033423169157615,0.03503342483315593,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video4:79,11,46.95862910465027,0.0,,46.95862910465027,0.04695863133506546,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video4:82,20,63.16756332837605,0.0,,63.16756332837605,0.0631675663286743,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video4:85,15,58.26031125852855,0.0,,58.26031125852855,0.058260314025744844,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video5:105,15,35.530001429410405,0.0,,35.530001429410405,0.035530003116994925,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video5:11,64,672.4096518431982,650.1077504522352,-3.4304930798700672,22.301901390962875,0.031426450363493216,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video5:12,55,909.3460847538553,890.7619654211832,-2.0863171143465697,18.584119332672284,0.030773313945139425,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video5:152,5,22.781034608688252,0.0,,22.781034608688252,0.022781035690729333,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video5:158,9,31.98280825547176,0.0,,31.98280825547176,0.031982809774573635,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video5:159,8,30.606627749219133,0.0,,30.606627749219133,0.03060662920295594,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video5:169,17,30.070103965106295,0.0,,30.070103965106295,0.030070105393359598,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video5:31,25,29.456632250972234,0.0,,29.456632250972234,0.029456633650087195,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video5:32,25,28.870385285489082,0.0,,28.870385285489082,0.0288703866567588,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video5:42,25,29.46740268802569,0.0,,29.46740268802569,0.029467404087652214,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video5:46,10,43.08129406035922,0.0,,43.08129406035922,0.04308129610661089,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video5:47,7,43.45315602246608,0.0,,43.45315602246608,0.04345315808638024,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video5:61,25,31.626861744428343,0.0,,31.626861744428343,0.031626863246623664,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video5:84,21,2256.799402542535,2246.9904503535045,-0.43653733319104493,9.808952189030535,,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video5:85,35,232.79897707147683,215.0396519675999,-8.258628090856824,17.75932510387689,0.025161267893922073,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video5:88,3,40.40930388864093,0.0,,40.40930388864093,0.04040930580797988,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video5:90,3,47.2962333686476,0.0,,47.2962333686476,0.04729623561509814,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video6:10,25,22.518320697242434,0.0,,22.518320697242434,0.02251832176680528,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video6:120,8,1604.242638020603,1604.1666666666665,-0.004735876609029965,0.07597135393622523,,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video6:121,3,14.663008008888745,0.0,,14.663008008888745,0.014663008705344255,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video6:126,23,19.498733452665952,0.0,,19.498733452665952,0.019498734378806098,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video6:131,7,31.928246589227467,0.0,,31.928246589227467,0.031928248105737814,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video6:18,34,1548.2733173635559,1539.6606059570274,-0.559390256086667,8.612711406528556,0.018014913843246327,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video6:22,2,23.466526938088442,0.0,,23.466526938088442,0.023466528052688666,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video6:6,14,24.11953847498001,0.0,,24.11953847498001,0.024119539620596615,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video6:61,16,29.559181285490453,0.0,,29.559181285490453,0.029559182689476226,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video6:67,5,26.187452908439514,0.0,,26.187452908439514,0.02618745415227678,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video6:7,17,25.073554055795366,0.0,,25.073554055795366,0.025073555246725273,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video6:72,7,17.993431626678124,0.0,,17.993431626678124,0.017993432481320265,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video6:73,26,8.932693435013615,0.0,,8.932693435013615,0.008932693859293786,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video6:74,26,9.884499632470503,0.0,,9.884499632470503,0.009884500101959043,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video6:75,16,815.388387339492,799.1963915847988,-2.026034642446861,16.191995754693192,0.024751326328288407,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video6:76,16,4174.414090173231,4159.131405280815,-0.3674489551595217,15.282684892415286,0.024544503877984257,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video6:78,1,3512.0243379830204,3513.3058040184355,0.03647465113766346,-1.2814660354151783,,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video6:79,26,11.563243440883062,0.0,,11.563243440883062,0.011563243990107655,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video6:80,26,11.988398376488421,0.0,,11.988398376488421,0.01198839894590679,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video6:81,26,10.761845767941548,0.0,,10.761845767941548,0.010761846279101796,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video6:82,10,17.154800949034616,0.0,,17.154800949034616,0.017154801763843937,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video6:87,7,23.75326094561253,0.0,,23.75326094561253,0.02375326207383189,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video6:9,25,22.82333614337655,0.0,,22.82333614337655,0.022823337227426847,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video6:92,25,21.710156717127802,0.0,,21.710156717127802,0.021710157748304912,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video6:93,25,22.566247530149962,0.0,,22.566247530149962,0.022566248601989213,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video6:94,25,23.57897192575798,0.0,,23.57897192575798,0.023578973045699052,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video6:95,25,24.623058052952643,0.0,,24.623058052952643,0.02462305922248514,1.0
past_rgb,parent_2k,uncontrolled,scoped_agent,bookstore/video6:98,66,653.9208054531142,646.8134450342027,-1.0988269451535082,7.107360418911606,0.010625176168908925,1.0
past_rgb,parent_2k,fixed_probability_guard,recording,bookstore/video0,2601,1074.3829854340045,1074.2519411608769,-0.012198653603179288,0.13104427312754888,0.0003275855723498364,0.0074330385749070875
past_rgb,parent_2k,fixed_probability_guard,recording,bookstore/video1,1662,776.7387683537507,776.3253572015786,-0.05325230566501915,0.4134111521721046,0.0005371003288700651,0.022262334536702764
past_rgb,parent_2k,fixed_probability_guard,recording,bookstore/video2,729,591.8688153821676,591.3380134598498,-0.08976286155055746,0.5308019223178213,0.00032754651196497986,0.018289894833104708
past_rgb,parent_2k,fixed_probability_guard,recording,bookstore/video3,856,477.9553282517829,477.7487767400338,-0.04323433607900107,0.20655151174900868,0.0001591175911448201,0.010903426791277258
past_rgb,parent_2k,fixed_probability_guard,recording,bookstore/video4,212,537.4534832247866,536.9894501440408,-0.08641381699794337,0.46403308074569394,0.0005070877205703583,0.012578616352201257
past_rgb,parent_2k,fixed_probability_guard,recording,bookstore/video5,352,414.3572186954883,412.81815739601626,-0.3728182183603934,1.5390612994720712,0.001657212581049695,0.04356060606060606
past_rgb,parent_2k,fixed_probability_guard,recording,bookstore/video6,532,359.5458607441322,358.492541093981,-0.29381912575834335,1.053319650151196,0.0013031769313869668,0.08145363408521304
past_rgb,parent_2k,fixed_probability_guard,scoped_agent,bookstore/video0:102,21,8116.0014673480055,8116.0014673480055,0.0,0.0,,0.0
past_rgb,parent_2k,fixed_probability_guard,scoped_agent,bookstore/video0:118,12,2648.317090678963,2648.317090678963,0.0,0.0,,0.0
past_rgb,parent_2k,fixed_probability_guard,scoped_agent,bookstore/video0:125,117,972.9146400741182,972.9146400741182,0.0,0.0,0.0,0.0
past_rgb,parent_2k,fixed_probability_guard,scoped_agent,bookstore/video0:128,41,907.6779847117049,907.6779847117049,0.0,0.0,0.0,0.0
past_rgb,parent_2k,fixed_probability_guard,scoped_agent,bookstore/video0:132,46,623.8095187055804,623.8095187055804,0.0,0.0,0.0,0.0
past_rgb,parent_2k,fixed_probability_guard,scoped_agent,bookstore/video0:135,25,0.0,0.0,,0.0,0.0,0.0
past_rgb,parent_2k,fixed_probability_guard,scoped_agent,bookstore/video0:146,26,0.0,0.0,,0.0,0.0,0.0
past_rgb,parent_2k,fixed_probability_guard,scoped_agent,bookstore/video0:159,32,2364.26103511158,2364.1932485415587,-0.0028672178157718164,0.06778657002122301,0.0,0.010416666666666666
past_rgb,parent_2k,fixed_probability_guard,scoped_agent,bookstore/video0:174,47,475.0644226520406,475.0644226520406,0.0,0.0,0.0,0.0
past_rgb,parent_2k,fixed_probability_guard,scoped_agent,bookstore/video0:175,242,746.0581197112924,746.0449053210118,-0.001771259368754663,0.013214390280676284,0.0,0.004132231404958678
past_rgb,parent_2k,fixed_probability_guard,scoped_agent,bookstore/video0:176,513,544.1207113806579,544.0546100379071,-0.01214976245607069,0.06610134275087277,0.00017127809627238746,0.007797270955165692
past_rgb,parent_2k,fixed_probability_guard,scoped_agent,bookstore/video0:177,467,564.8649092132629,564.8616826162682,-0.0005712189539375245,0.0032265969947480617,0.0,0.0007137758743754461
past_rgb,parent_2k,fixed_probability_guard,scoped_agent,bookstore/video0:19,13,1959.2201238828877,1959.4310052085443,0.010762375663964097,-0.21088132565654844,,0.02564102564102564
past_rgb,parent_2k,fixed_probability_guard,scoped_agent,bookstore/video0:2,5,5301.514468504027,5301.514468504027,0.0,0.0,,0.0
past_rgb,parent_2k,fixed_probability_guard,scoped_agent,bookstore/video0:20,2,9537.155630841818,9537.155630841818,0.0,0.0,,0.0
past_rgb,parent_2k,fixed_probability_guard,scoped_agent,bookstore/video0:205,25,0.0,0.0,,0.0,0.0,0.0
past_rgb,parent_2k,fixed_probability_guard,scoped_agent,bookstore/video0:21,26,0.0,0.0,,0.0,0.0,0.0
past_rgb,parent_2k,fixed_probability_guard,scoped_agent,bookstore/video0:219,26,0.0,0.0,,0.0,0.0,0.0
past_rgb,parent_2k,fixed_probability_guard,scoped_agent,bookstore/video0:222,14,13171.510110544199,13171.510110544199,0.0,0.0,0.0,0.0
past_rgb,parent_2k,fixed_probability_guard,scoped_agent,bookstore/video0:227,137,721.3230267185415,721.3230267185415,0.0,0.0,0.0,0.0
past_rgb,parent_2k,fixed_probability_guard,scoped_agent,bookstore/video0:229,40,3791.462068390515,3791.462068390515,0.0,0.0,0.0,0.0
past_rgb,parent_2k,fixed_probability_guard,scoped_agent,bookstore/video0:27,35,996.0502471881334,996.0502471881334,0.0,0.0,0.0,0.0
past_rgb,parent_2k,fixed_probability_guard,scoped_agent,bookstore/video0:31,291,1313.3188100206928,1313.300464654813,-0.0013968902298877595,0.018345365879781247,0.0,0.0011454753722794958
past_rgb,parent_2k,fixed_probability_guard,scoped_agent,bookstore/video0:5,153,1258.4510279321619,1258.226693633538,-0.01782940226582319,0.22433429862382376,0.001472621674877366,0.0196078431372549
past_rgb,parent_2k,fixed_probability_guard,scoped_agent,bookstore/video0:59,20,13.010589301256033,0.0,,13.010589301256033,0.013010589919225865,0.4333333333333333
past_rgb,parent_2k,fixed_probability_guard,scoped_agent,bookstore/video0:65,61,3729.7869032696062,3729.738865332944,-0.0012879705093782334,0.048037936661636256,0.0,0.02185792349726776
past_rgb,parent_2k,fixed_probability_guard,scoped_agent,bookstore/video0:73,23,6263.850863112686,6263.850863112686,0.0,0.0,0.0,0.0
past_rgb,parent_2k,fixed_probability_guard,scoped_agent,bookstore/video0:90,140,561.4996688461836,561.4996688461836,0.0,0.0,0.0,0.0
past_rgb,parent_2k,fixed_probability_guard,scoped_agent,bookstore/video0:97,1,25088.07741474434,25088.07741474434,0.0,0.0,,0.0
past_rgb,parent_2k,fixed_probability_guard,scoped_agent,bookstore/video1:103,12,1676.7769077603334,1676.7769077603334,0.0,0.0,,0.0
past_rgb,parent_2k,fixed_probability_guard,scoped_agent,bookstore/video1:110,46,2631.425670098514,2631.425670098514,0.0,0.0,0.0,0.0
past_rgb,parent_2k,fixed_probability_guard,scoped_agent,bookstore/video1:117,176,1002.0684042415288,1001.6881596319558,-0.037960377779922005,0.3802446095730534,0.00035477310783670204,0.05871212121212121
past_rgb,parent_2k,fixed_probability_guard,scoped_agent,bookstore/video1:12,12,1237.510848046642,1237.510848046642,0.0,0.0,,0.0
past_rgb,parent_2k,fixed_probability_guard,scoped_agent,bookstore/video1:126,25,7.945797840148844,0.0,,7.945797840148844,0.007945798217553987,0.1733333333333333
past_rgb,parent_2k,fixed_probability_guard,scoped_agent,bookstore/video1:127,18,1009.8507217857737,1008.281891691929,-0.15559439346988224,1.5688300938446484,0.0,0.05555555555555555
past_rgb,parent_2k,fixed_probability_guard,scoped_agent,bookstore/video1:132,145,1069.387880473127,1069.3708346214232,-0.001594007537142339,0.01704585170390648,0.0,0.0022988505747126436
past_rgb,parent_2k,fixed_probability_guard,scoped_agent,bookstore/video1:140,41,682.0029421931864,682.0029421931864,0.0,0.0,0.0,0.0
past_rgb,parent_2k,fixed_probability_guard,scoped_agent,bookstore/video1:144,26,0.0,0.0,,0.0,0.0,0.0
past_rgb,parent_2k,fixed_probability_guard,scoped_agent,bookstore/video1:145,26,0.0,0.0,,0.0,0.0,0.0
