view,locality,slice,rows,positive_rows,probability_mean,positive_rate,brier,ece,positive_fraction_mse
neural_fold0_seed43_all_hurdle,eu-locality-124,population,3550,822,0.2875140905380249,0.2315492957746479,0.15203116834163666,0.060676058453153554,0.01846533002580763
neural_fold0_seed43_all_hurdle,eu-locality-124,selected,1186,127,0.18375195562839508,0.10708263069139966,0.09958969056606293,0.0795738956377438,0.016208305616205
neural_fold0_seed43_easy_product_mse,eu-locality-007,population,5526,478,0.025940217077732086,0.08650018096272168,0.082281693816185,0.06085896502251302,0.02041136131733639
neural_fold0_seed43_easy_product_mse,eu-locality-007,selected,2140,233,0.025976737961173058,0.1088785046728972,0.10326004773378372,0.08318835200358914,0.022903377352544035
neural_fold0_seed43_easy_product_mse,eu-locality-008,population,157961,8602,0.026889147236943245,0.05445647976399238,0.05246366560459137,0.02764376072234479,0.026467306982679288
neural_fold0_seed43_easy_product_mse,eu-locality-008,selected,59085,4335,0.021568503230810165,0.07336887534907337,0.07025358080863953,0.051800372010006895,0.02901402444544798
neural_fold0_seed43_easy_product_mse,eu-locality-020,population,1225,202,0.032082900404930115,0.16489795918367348,0.15379542112350464,0.13281505877874336,0.022560209347500616
neural_fold0_seed43_easy_product_mse,eu-locality-020,selected,262,30,0.017479106783866882,0.11450381679389313,0.11053495854139328,0.09702471001002624,0.014152535521764598
neural_fold0_seed43_easy_product_mse,eu-locality-048,population,8058,430,0.026034092530608177,0.053363117398858274,0.050967101007699966,0.02743032533323152,0.022527629121557455
neural_fold0_seed43_easy_product_mse,eu-locality-048,selected,2291,193,0.02555006369948387,0.08424268878219118,0.08004717528820038,0.05869262508270731,0.02837452158953838
neural_fold0_seed43_easy_product_mse,eu-locality-067,population,6903,400,0.02477610856294632,0.05794582065768506,0.05494944751262665,0.03316971209473874,0.02168744651641544
neural_fold0_seed43_easy_product_mse,eu-locality-067,selected,1898,217,0.02305697835981846,0.11433087460484721,0.10809080302715302,0.09127389624502875,0.02080746725515551
neural_fold0_seed43_easy_product_mse,eu-locality-110,population,8550,322,0.027439473196864128,0.03766081871345029,0.03643759340047836,0.010244977377921521,0.030819153863010776
neural_fold0_seed43_easy_product_mse,eu-locality-110,selected,3846,221,0.02313593029975891,0.05746229849193968,0.05489346757531166,0.03432636819218077,0.031552794850301394
neural_fold0_seed43_easy_product_mse,eu-locality-119,population,5639,297,0.026455331593751907,0.05266891292782408,0.05042964965105057,0.02621358133407217,0.01653082073559778
neural_fold0_seed43_easy_product_mse,eu-locality-119,selected,1757,82,0.02583528310060501,0.0466704610130905,0.044819023460149765,0.02083517791248549,0.019762790080204633
neural_fold0_seed43_easy_product_mse,eu-locality-124,population,3550,122,0.028263188898563385,0.03436619718309859,0.03330887854099274,0.006163445159163274,0.017889881068070303
neural_fold0_seed43_easy_product_mse,eu-locality-124,selected,1187,67,0.02802867256104946,0.05644481887110362,0.05381864681839943,0.028416146310054163,0.020740382356313505
neural_fold0_seed43_easy_hurdle,eu-locality-007,population,5526,478,0.06094784662127495,0.08650018096272168,0.07819956541061401,0.026839688209964453,0.01704365487114921
neural_fold0_seed43_easy_hurdle,eu-locality-007,selected,1193,194,0.07340782135725021,0.16261525565800503,0.1408001184463501,0.08924472155884745,0.01727941623132804
neural_fold0_seed43_easy_hurdle,eu-locality-008,population,157961,8602,0.04943834990262985,0.05445647976399238,0.05158030614256859,0.011582236233927337,0.018612295288627193
neural_fold0_seed43_easy_hurdle,eu-locality-008,selected,30719,3643,0.05031074583530426,0.11859109997070218,0.10796340554952621,0.06828034915629805,0.01872536854111941
neural_fold0_seed43_easy_hurdle,eu-locality-020,population,1225,202,0.09235004335641861,0.16489795918367348,0.14224660396575928,0.07578721714263059,0.02580285249020416
neural_fold0_seed43_easy_hurdle,eu-locality-020,selected,240,26,0.0790875107049942,0.10833333333333334,0.09511510282754898,0.03269916381686926,0.00924976293753483
neural_fold0_seed43_easy_hurdle,eu-locality-048,population,8058,430,0.05315577611327171,0.053363117398858274,0.050131432712078094,0.005030082624251209,0.0175154804824551
neural_fold0_seed43_easy_hurdle,eu-locality-048,selected,894,126,0.06631015241146088,0.14093959731543623,0.12549090385437012,0.07462944535401042,0.01750894758569522
neural_fold0_seed43_easy_hurdle,eu-locality-067,population,6903,400,0.059493035078048706,0.05794582065768506,0.05358574539422989,0.0035399277884079756,0.01845271159705535
neural_fold0_seed43_easy_hurdle,eu-locality-067,selected,876,163,0.06976044178009033,0.1860730593607306,0.16344892978668213,0.12142403143113607,0.017243793576708077
neural_fold0_seed43_easy_hurdle,eu-locality-110,population,8550,322,0.0575370192527771,0.03766081871345029,0.0369759239256382,0.019876197789147582,0.02045444237096492
neural_fold0_seed43_easy_hurdle,eu-locality-110,selected,1246,159,0.061923637986183167,0.1276083467094703,0.11546482145786285,0.06568471178484195,0.019431856663692352
neural_fold0_seed43_easy_hurdle,eu-locality-119,population,5639,297,0.06193477660417557,0.05266891292782408,0.05003754049539566,0.009265863985526137,0.01702367663525794
neural_fold0_seed43_easy_hurdle,eu-locality-119,selected,631,45,0.06849861145019531,0.07131537242472266,0.06680295616388321,0.01758610144281161,0.020510028054484163
neural_fold0_seed43_easy_hurdle,eu-locality-124,population,3550,122,0.06375051289796829,0.03436619718309859,0.034621790051460266,0.029384315030675536,0.015737055124522434
neural_fold0_seed43_easy_hurdle,eu-locality-124,selected,424,46,0.06407967954874039,0.10849056603773585,0.09823475033044815,0.04716957143490325,0.01589180062286299
damping097_fold0_seed43_all_product_mse,eu-locality-007,population,5526,1310,0.2874501049518585,0.2370611653999276,0.1897774487733841,0.06597841772649585,0.02004326700905645
damping097_fold0_seed43_all_product_mse,eu-locality-007,selected,1877,370,0.2617228031158447,0.19712306872669152,0.17180931568145752,0.07950637984542562,0.020763608719938046
damping097_fold0_seed43_all_product_mse,eu-locality-008,population,157961,32908,0.2785680592060089,0.20832990421686365,0.17945367097854614,0.09094155200312104,0.019752675546430967
damping097_fold0_seed43_all_product_mse,eu-locality-008,selected,77966,10604,0.27199482917785645,0.1360080034887002,0.14648929238319397,0.16570100641247476,0.02169228898907565
damping097_fold0_seed43_all_product_mse,eu-locality-020,population,1225,458,0.2842154800891876,0.37387755102040815,0.27316731214523315,0.1814718246459961,0.01767361888465498
damping097_fold0_seed43_all_product_mse,eu-locality-020,selected,197,33,0.25128448009490967,0.16751269035532995,0.1649985909461975,0.08377181349066913,0.018265136342775965
damping097_fold0_seed43_all_product_mse,eu-locality-048,population,8058,2235,0.2591671347618103,0.27736411020104246,0.20531363785266876,0.07556991638062342,0.01825564973061717
damping097_fold0_seed43_all_product_mse,eu-locality-048,selected,3682,545,0.2545984983444214,0.14801738185768604,0.14579923450946808,0.12364910866727265,0.02154991373561918
damping097_fold0_seed43_all_product_mse,eu-locality-067,population,6903,2011,0.26785150170326233,0.29132261335651166,0.20739015936851501,0.042757766157513886,0.016910464877726128
damping097_fold0_seed43_all_product_mse,eu-locality-067,selected,2490,412,0.24814249575138092,0.16546184738955824,0.14681489765644073,0.08323230658429694,0.018430287296954843
damping097_fold0_seed43_all_product_mse,eu-locality-110,population,8550,946,0.2793889343738556,0.11064327485380117,0.12975837290287018,0.16874563271016402,0.021227290029271904
damping097_fold0_seed43_all_product_mse,eu-locality-110,selected,5593,468,0.2761549949645996,0.08367602360092974,0.11563938856124878,0.19247895308423718,0.02289895860145958
damping097_fold0_seed43_all_product_mse,eu-locality-119,population,5639,1494,0.27230823040008545,0.26494059230359995,0.20013907551765442,0.0361432207510137,0.01884549830019981
damping097_fold0_seed43_all_product_mse,eu-locality-119,selected,2576,358,0.26828300952911377,0.1389751552795031,0.1402682214975357,0.12930783740481974,0.02075071256577294
damping097_fold0_seed43_all_product_mse,eu-locality-124,population,3550,676,0.28264427185058594,0.19042253521126762,0.1681356579065323,0.10547773592069118,0.019802566626644428
damping097_fold0_seed43_all_product_mse,eu-locality-124,selected,1620,167,0.273701936006546,0.10308641975308643,0.12988024950027466,0.1723972429095963,0.0183086723912873
damping097_fold0_seed43_all_hurdle,eu-locality-007,population,5526,1310,0.18642732501029968,0.2370611653999276,0.17516852915287018,0.06297108110605353,0.015288019075445797
damping097_fold0_seed43_all_hurdle,eu-locality-007,selected,2647,499,0.13053517043590546,0.18851530034000755,0.1554611474275589,0.058383894408023884,0.01569226663577369
damping097_fold0_seed43_all_hurdle,eu-locality-008,population,157961,32908,0.18764254450798035,0.20832990421686365,0.14513474702835083,0.045546493740182645,0.015227030536914144
damping097_fold0_seed43_all_hurdle,eu-locality-008,selected,99437,12291,0.13585436344146729,0.12360590122389051,0.10844001173973083,0.029109608397609038,0.01455499963380856
damping097_fold0_seed43_all_hurdle,eu-locality-020,population,1225,458,0.3190363943576813,0.37387755102040815,0.17981576919555664,0.10918326526272056,0.02126010704691464
damping097_fold0_seed43_all_hurdle,eu-locality-020,selected,233,45,0.13981932401657104,0.19313304721030042,0.14596621692180634,0.05331373240303072,0.012186049129191008
damping097_fold0_seed43_all_hurdle,eu-locality-048,population,8058,2235,0.23099659383296967,0.27736411020104246,0.16787832975387573,0.05943408123011564,0.015456992514602193
damping097_fold0_seed43_all_hurdle,eu-locality-048,selected,4628,652,0.14906367659568787,0.14088159031979255,0.12112002074718475,0.026605317998571236,0.014910007487670395
damping097_fold0_seed43_all_hurdle,eu-locality-067,population,6903,2011,0.23022757470607758,0.29132261335651166,0.17992152273654938,0.06603351891133624,0.014845690859031336
damping097_fold0_seed43_all_hurdle,eu-locality-067,selected,3716,661,0.13880153000354767,0.1778794402583423,0.14624059200286865,0.03907789466792338,0.014060744375626311
damping097_fold0_seed43_all_hurdle,eu-locality-110,population,8550,946,0.18392564356327057,0.11064327485380117,0.10043232887983322,0.0761722106090066,0.016121563953568212
damping097_fold0_seed43_all_hurdle,eu-locality-110,selected,6783,564,0.1545388400554657,0.08314904909332153,0.08289097994565964,0.0755685202082086,0.015738689242115363
damping097_fold0_seed43_all_hurdle,eu-locality-119,population,5639,1494,0.21758174896240234,0.26494059230359995,0.16837163269519806,0.05463765131114414,0.01986188893539255
damping097_fold0_seed43_all_hurdle,eu-locality-119,selected,3455,630,0.16636887192726135,0.18234442836468887,0.14587938785552979,0.02529236558722346,0.01575349160246206
damping097_fold0_seed43_all_hurdle,eu-locality-124,population,3550,676,0.2211679220199585,0.19042253521126762,0.1374451369047165,0.04201363353662089,0.016478624022739103
damping097_fold0_seed43_all_hurdle,eu-locality-124,selected,2032,234,0.15386167168617249,0.11515748031496063,0.10402841866016388,0.04786931751955917,0.014277252584319935
damping097_fold0_seed43_easy_product_mse,eu-locality-007,population,5526,367,0.023181336000561714,0.0664133188563156,0.06365502625703812,0.043306811704255516,0.0157311464641416
damping097_fold0_seed43_easy_product_mse,eu-locality-007,selected,1843,141,0.025847332552075386,0.07650569723277266,0.0731329694390297,0.050658364680697274,0.015606340335571166
damping097_fold0_seed43_easy_product_mse,eu-locality-008,population,157961,5312,0.025765258818864822,0.033628553883553534,0.0325205959379673,0.007924612537680146,0.016339989111636182
damping097_fold0_seed43_easy_product_mse,eu-locality-008,selected,79921,3180,0.026814797893166542,0.0397892919257767,0.038263462483882904,0.012995267447568813,0.01680102615376049
damping097_fold0_seed43_easy_product_mse,eu-locality-020,population,1225,172,0.015323476865887642,0.1404081632653061,0.13650044798851013,0.12508468639941847,0.02800302465018788
damping097_fold0_seed43_easy_product_mse,eu-locality-020,selected,228,17,0.014828228391706944,0.07456140350877193,0.072336345911026,0.059733175117064975,0.009590307600229196
damping097_fold0_seed43_easy_product_mse,eu-locality-048,population,8058,233,0.02300664596259594,0.02891536361379995,0.027797143906354904,0.005908717651204012,0.014611176195987414
damping097_fold0_seed43_easy_product_mse,eu-locality-048,selected,3047,126,0.027600623667240143,0.041352149655398754,0.0395396426320076,0.01375152598815861,0.01595457924025783
damping097_fold0_seed43_easy_product_mse,eu-locality-067,population,6903,255,0.02238914556801319,0.03694046066927423,0.03537064790725708,0.014651635372731958,0.015275040237309773
damping097_fold0_seed43_easy_product_mse,eu-locality-067,selected,2216,146,0.026460694149136543,0.06588447653429604,0.06266316771507263,0.03942378238515949,0.013825211410260206
damping097_fold0_seed43_easy_product_mse,eu-locality-110,population,8550,181,0.02736140973865986,0.021169590643274852,0.020709233358502388,0.006191819095385007,0.010492728909844443
damping097_fold0_seed43_easy_product_mse,eu-locality-110,selected,5518,158,0.029516547918319702,0.028633562885103298,0.027752844616770744,0.0008829850332164046,0.008842022955242607
damping097_fold0_seed43_easy_product_mse,eu-locality-119,population,5639,179,0.024077514186501503,0.03174321688242596,0.030761459842324257,0.007741081192600621,0.012805188247325834
damping097_fold0_seed43_easy_product_mse,eu-locality-119,selected,2466,79,0.02817460149526596,0.03203568532035685,0.031207943335175514,0.0038610838250908927,0.015122454715845383
damping097_fold0_seed43_easy_product_mse,eu-locality-124,population,3550,77,0.024143414571881294,0.021690140845070423,0.021181808784604073,0.002453272056726502,0.011799826196693598
damping097_fold0_seed43_easy_product_mse,eu-locality-124,selected,1648,43,0.029743792489171028,0.026092233009708737,0.025373144075274467,0.0036515594794622915,0.011921391708846292
damping097_fold0_seed43_easy_hurdle,eu-locality-007,population,5526,367,0.042231202125549316,0.0664133188563156,0.061260808259248734,0.02688943124617242,0.011825559370016153
damping097_fold0_seed43_easy_hurdle,eu-locality-007,selected,1627,132,0.04260299727320671,0.08113091579594345,0.07468576729297638,0.042769871272041377,0.01286004114398686
damping097_fold0_seed43_easy_hurdle,eu-locality-008,population,157961,5312,0.0322280116379261,0.033628553883553534,0.03280692920088768,0.006975252420217116,0.013164585927395035
damping097_fold0_seed43_easy_hurdle,eu-locality-008,selected,75064,3153,0.030651526525616646,0.04200415645315997,0.04041166231036186,0.014077864319190694,0.01300025037206381
damping097_fold0_seed43_easy_hurdle,eu-locality-020,population,1225,172,0.06899820268154144,0.1404081632653061,0.13232389092445374,0.10700534826030536,0.020116326232897084
damping097_fold0_seed43_easy_hurdle,eu-locality-020,selected,185,13,0.06884490698575974,0.07027027027027027,0.07532689720392227,0.0750954516383039,0.007837126020110262
damping097_fold0_seed43_easy_hurdle,eu-locality-048,population,8058,233,0.02954128384590149,0.02891536361379995,0.027929991483688354,0.0006259207073557501,0.012620647699892925
damping097_fold0_seed43_easy_hurdle,eu-locality-048,selected,2706,121,0.033953551203012466,0.044715447154471545,0.04254370182752609,0.010761894869390281,0.012935181917512147
damping097_fold0_seed43_easy_hurdle,eu-locality-067,population,6903,255,0.036632735282182693,0.03694046066927423,0.03536367416381836,0.0035351645371438337,0.012852025244859044
damping097_fold0_seed43_easy_hurdle,eu-locality-067,selected,1876,135,0.03709776699542999,0.07196162046908315,0.0679742842912674,0.040593762145335985,0.01010674200618163
damping097_fold0_seed43_easy_hurdle,eu-locality-110,population,8550,181,0.032890837639570236,0.021169590643274852,0.0212759617716074,0.01172124828402585,0.009878834453779744
damping097_fold0_seed43_easy_hurdle,eu-locality-110,selected,4920,154,0.03282034024596214,0.031300813008130084,0.030512966215610504,0.0015195271643862966,0.008670652942587563
damping097_fold0_seed43_easy_hurdle,eu-locality-119,population,5639,179,0.03534698113799095,0.03174321688242596,0.030867699533700943,0.003603763478003956,0.011931703672903464
damping097_fold0_seed43_easy_hurdle,eu-locality-119,selected,1932,52,0.03642285242676735,0.026915113871635612,0.026733264327049255,0.009507742010473465,0.011195325212129782
damping097_fold0_seed43_easy_hurdle,eu-locality-124,population,3550,77,0.0356709361076355,0.021690140845070423,0.021703151986002922,0.013980796576385767,0.010859950621757975
damping097_fold0_seed43_easy_hurdle,eu-locality-124,selected,1447,40,0.03462734445929527,0.027643400138217002,0.027122117578983307,0.006983946223628053,0.00994146794076835
neural_fold1_seed17_all_product_mse,eu-locality-008,population,157961,47178,0.3010871708393097,0.29866865871955733,0.2325512170791626,0.13560030306508586,0.03763404671089088
neural_fold1_seed17_all_product_mse,eu-locality-008,selected,40111,6954,0.28124165534973145,0.17336890129889557,0.17178454995155334,0.15246732627227133,0.03500914749405133
neural_fold1_seed17_all_product_mse,eu-locality-020,population,1225,563,0.31167125701904297,0.4595918367346939,0.2902577519416809,0.2072700210478233,0.03974908362223995
neural_fold1_seed17_all_product_mse,eu-locality-020,selected,139,8,0.19073525071144104,0.05755395683453238,0.081619493663311,0.13846323832789129,0.03303623085038139
neural_fold1_seed17_all_product_mse,eu-locality-048,population,8058,3047,0.29712972044944763,0.3781335318937702,0.24413412809371948,0.08100380124762326,0.0415967871731844
neural_fold1_seed17_all_product_mse,eu-locality-048,selected,2036,405,0.2588638961315155,0.19891944990176819,0.1786387860774994,0.12400836432407554,0.02735232353732031
neural_fold1_seed17_all_product_mse,eu-locality-067,population,6903,2563,0.2926863729953766,0.37128784586411706,0.23505046963691711,0.07878564391730401,0.039448894359459225
neural_fold1_seed17_all_product_mse,eu-locality-067,selected,1378,297,0.23567460477352142,0.2155297532656023,0.18014024198055267,0.10409633378418506,0.028032134689273406
neural_fold1_seed17_all_product_mse,eu-locality-074,population,102348,33855,0.30166637897491455,0.33078321022394186,0.2280808687210083,0.06992608701573141,0.035380092993636286
neural_fold1_seed17_all_product_mse,eu-locality-074,selected,15079,2820,0.23243148624897003,0.18701505404867697,0.16893316805362701,0.11662204589335773,0.026353031891612044
neural_fold1_seed17_all_product_mse,eu-locality-082,population,1368,386,0.3239058554172516,0.2821637426900585,0.21852299571037292,0.12839969759534675,0.06621519887815079
neural_fold1_seed17_all_product_mse,eu-locality-082,selected,282,54,0.26610109210014343,0.19148936170212766,0.16956233978271484,0.11310905176512105,0.039302973030531374
neural_fold1_seed17_all_product_mse,eu-locality-112,population,5004,987,0.3014768362045288,0.19724220623501199,0.18024134635925293,0.1251652850363728,0.036319084585608334
neural_fold1_seed17_all_product_mse,eu-locality-112,selected,944,177,0.2593611478805542,0.1875,0.16621671617031097,0.11038788293993448,0.030081251898525868
neural_fold1_seed17_all_product_mse,eu-locality-126,population,5790,1361,0.3022301495075226,0.23506044905008636,0.19206298887729645,0.08615544345776754,0.038767848891394736
neural_fold1_seed17_all_product_mse,eu-locality-126,selected,2604,421,0.28346148133277893,0.16167434715821813,0.1612044870853424,0.1406074686636848,0.03490184508852833
neural_fold1_seed17_all_hurdle,eu-locality-008,population,157961,47178,0.2463025450706482,0.29866865871955733,0.1862141340970993,0.05760802693349526,0.020155419542745263
neural_fold1_seed17_all_hurdle,eu-locality-008,selected,65234,8835,0.1784207969903946,0.13543550909035165,0.12117083370685577,0.04975729021751001,0.020911529358232938
neural_fold1_seed17_all_hurdle,eu-locality-020,population,1225,563,0.3825981616973877,0.4595918367346939,0.19626809656620026,0.15598345384305834,0.021956838133790648
neural_fold1_seed17_all_hurdle,eu-locality-020,selected,172,9,0.17883990705013275,0.05232558139534884,0.07163572311401367,0.12651432166958965,0.012126868479063283
neural_fold1_seed17_all_hurdle,eu-locality-048,population,8058,3047,0.3164638578891754,0.3781335318937702,0.21772602200508118,0.07522136708973477,0.019975174116907187
neural_fold1_seed17_all_hurdle,eu-locality-048,selected,2555,474,0.22577624022960663,0.18551859099804305,0.15944652259349823,0.06977064903176694,0.022481067562101834
neural_fold1_seed17_all_hurdle,eu-locality-067,population,6903,2563,0.3316507041454315,0.37128784586411706,0.21881921589374542,0.05929868210576055,0.01830004288312193
neural_fold1_seed17_all_hurdle,eu-locality-067,selected,1622,344,0.2213883399963379,0.2120838471023428,0.17407704889774323,0.06367291729672182,0.02009496946257577
neural_fold1_seed17_all_hurdle,eu-locality-074,population,102348,33855,0.26973360776901245,0.33078321022394186,0.2047840654850006,0.06902417193805739,0.019552767320965666
neural_fold1_seed17_all_hurdle,eu-locality-074,selected,27807,4962,0.17164921760559082,0.1784442766209947,0.152084082365036,0.05603337951882542,0.020208117696355464
neural_fold1_seed17_all_hurdle,eu-locality-082,population,1368,386,0.35451433062553406,0.2821637426900585,0.18466617166996002,0.07551358371145195,0.020981814221226185
neural_fold1_seed17_all_hurdle,eu-locality-082,selected,372,54,0.24316607415676117,0.14516129032258066,0.13310076296329498,0.10703282048224762,0.022885123775683414
neural_fold1_seed17_all_hurdle,eu-locality-112,population,5004,987,0.2725841701030731,0.19724220623501199,0.16175341606140137,0.07970049046575547,0.020530224787513974
neural_fold1_seed17_all_hurdle,eu-locality-112,selected,1619,250,0.22819218039512634,0.15441630636195183,0.13989707827568054,0.0808068657451533,0.020766038099273763
neural_fold1_seed17_all_hurdle,eu-locality-126,population,5790,1361,0.29779523611068726,0.23506044905008636,0.1810987889766693,0.07171644161942708,0.021847451719602815
neural_fold1_seed17_all_hurdle,eu-locality-126,selected,3055,451,0.25728097558021545,0.14762684124386252,0.14313992857933044,0.11198663334994777,0.02578046620027469
neural_fold1_seed17_easy_product_mse,eu-locality-008,population,157961,6895,0.016453351825475693,0.043650014877089915,0.04254692420363426,0.0287045366845441,0.027880565113672783
neural_fold1_seed17_easy_product_mse,eu-locality-008,selected,92467,5563,0.01230705063790083,0.06016200374187548,0.05817596986889839,0.04785495331697615,0.030551820794172718
neural_fold1_seed17_easy_product_mse,eu-locality-020,population,1225,136,0.011550630442798138,0.1110204081632653,0.10844265669584274,0.09946977772046717,0.03026530534240266
neural_fold1_seed17_easy_product_mse,eu-locality-020,selected,199,9,0.011204967275261879,0.04522613065326633,0.04405190423130989,0.034021163378004454,0.0033077164371509743
neural_fold1_seed17_easy_product_mse,eu-locality-048,population,8058,335,0.012781651690602303,0.04157359146190122,0.04051780700683594,0.029046743685417997,0.03115616267716634
neural_fold1_seed17_easy_product_mse,eu-locality-048,selected,4062,256,0.010840998962521553,0.06302314130969966,0.06138065457344055,0.052182142347178107,0.03681723318334604
neural_fold1_seed17_easy_product_mse,eu-locality-067,population,6903,322,0.013585792854428291,0.046646385629436474,0.04516347870230675,0.03306059146443778,0.023245492053401377
neural_fold1_seed17_easy_product_mse,eu-locality-067,selected,2545,197,0.011654074303805828,0.07740667976424362,0.07482960820198059,0.06575260665011547,0.02735365774141596
neural_fold1_seed17_easy_product_mse,eu-locality-074,population,102348,3973,0.015298321843147278,0.03881854066518154,0.03798000514507294,0.0250294552651158,0.02886836952062955
neural_fold1_seed17_easy_product_mse,eu-locality-074,selected,49705,2049,0.011120559647679329,0.04122321698018308,0.04023405537009239,0.030102655389401923,0.03149821389898626
neural_fold1_seed17_easy_product_mse,eu-locality-082,population,1368,102,0.014306842349469662,0.07456140350877193,0.0723239853978157,0.06025456115930227,0.02019485496322324
neural_fold1_seed17_easy_product_mse,eu-locality-082,selected,509,36,0.014487219974398613,0.07072691552062868,0.06864380836486816,0.05623969554623007,0.024663464526338177
neural_fold1_seed17_easy_product_mse,eu-locality-112,population,5004,146,0.01597362942993641,0.029176658673061552,0.02843848615884781,0.013668987856839867,0.027747923932636333
neural_fold1_seed17_easy_product_mse,eu-locality-112,selected,2771,100,0.011055724695324898,0.03608805485384338,0.03501548990607262,0.02503233015851848,0.03389810869927178
neural_fold1_seed17_easy_product_mse,eu-locality-126,population,5790,356,0.015294884331524372,0.0614853195164076,0.05973038449883461,0.046237937831006215,0.04046328965209473
neural_fold1_seed17_easy_product_mse,eu-locality-126,selected,3875,313,0.013641885481774807,0.0807741935483871,0.07834456115961075,0.06713230899024394,0.04351865016331743
neural_fold1_seed17_easy_hurdle,eu-locality-008,population,157961,6895,0.032554756850004196,0.043650014877089915,0.04114748165011406,0.011095259363273989,0.021090458471588556
neural_fold1_seed17_easy_hurdle,eu-locality-008,selected,35511,4217,0.04119060933589935,0.11875193601982484,0.10924471914768219,0.0775613281929875,0.022818693490042563
neural_fold1_seed17_easy_hurdle,eu-locality-020,population,1225,136,0.04376189410686493,0.1110204081632653,0.10340006649494171,0.06848105781388525,0.02573019772974295
neural_fold1_seed17_easy_hurdle,eu-locality-020,selected,64,2,0.03293529152870178,0.03125,0.02898084744811058,0.0016852915287017822,0.009211115343763737
neural_fold1_seed17_easy_hurdle,eu-locality-048,population,8058,335,0.03483682870864868,0.04157359146190122,0.039388276636600494,0.008712482706385444,0.02169197481100891
neural_fold1_seed17_easy_hurdle,eu-locality-048,selected,1311,175,0.05000865086913109,0.13348588863463004,0.12260331958532333,0.08347723441529509,0.025341697598877784
neural_fold1_seed17_easy_hurdle,eu-locality-067,population,6903,322,0.03949834033846855,0.046646385629436474,0.04299779608845711,0.0076642837782847605,0.019437909188308435
neural_fold1_seed17_easy_hurdle,eu-locality-067,selected,775,139,0.05561954528093338,0.17935483870967742,0.16009487211704254,0.12373529682236332,0.017736674984463536
neural_fold1_seed17_easy_hurdle,eu-locality-074,population,102348,3973,0.03582197055220604,0.03881854066518154,0.037247877568006516,0.006770234022863295,0.02054709769678508
neural_fold1_seed17_easy_hurdle,eu-locality-074,selected,13360,913,0.042860712856054306,0.06833832335329341,0.06392933428287506,0.025633935794278896,0.019137165657021303
neural_fold1_seed17_easy_hurdle,eu-locality-082,population,1368,102,0.054258089512586594,0.07456140350877193,0.06722892820835114,0.020303312179834,0.01924069634169577
neural_fold1_seed17_easy_hurdle,eu-locality-082,selected,149,21,0.06407663226127625,0.14093959731543623,0.12192583829164505,0.07686296742934509,0.014952670953808029
neural_fold1_seed17_easy_hurdle,eu-locality-112,population,5004,146,0.04754038527607918,0.029176658673061552,0.02842242829501629,0.01836372874855852,0.01783554190239944
neural_fold1_seed17_easy_hurdle,eu-locality-112,selected,441,54,0.0469793826341629,0.12244897959183673,0.10960759967565536,0.07546959986356921,0.01816098325947567
neural_fold1_seed17_easy_hurdle,eu-locality-126,population,5790,356,0.05003124848008156,0.0614853195164076,0.0575258769094944,0.017691531523238605,0.02566839967967548
neural_fold1_seed17_easy_hurdle,eu-locality-126,selected,1509,214,0.056459102779626846,0.1418157720344599,0.12799905240535736,0.08535666687992963,0.030224041613549094
damping097_fold1_seed17_all_product_mse,eu-locality-008,population,157961,32908,0.2575196921825409,0.20832990421686365,0.17354895174503326,0.07231031179902792,0.021657070989989938
damping097_fold1_seed17_all_product_mse,eu-locality-008,selected,73292,10047,0.22541570663452148,0.13708180974731213,0.13281811773777008,0.11198842092772723,0.01739516686399255
damping097_fold1_seed17_all_product_mse,eu-locality-020,population,1225,458,0.23607905209064484,0.37387755102040815,0.25307679176330566,0.18081470030911112,0.017372106339130364
damping097_fold1_seed17_all_product_mse,eu-locality-020,selected,354,58,0.19720126688480377,0.1638418079096045,0.1448058933019638,0.11250357268809599,0.024138092709395313
damping097_fold1_seed17_all_product_mse,eu-locality-048,population,8058,2235,0.24261663854122162,0.27736411020104246,0.202681303024292,0.06155397425472485,0.019692410606277137
damping097_fold1_seed17_all_product_mse,eu-locality-048,selected,3782,604,0.21925890445709229,0.15970386039132733,0.1433069407939911,0.09177068124083473,0.018340639932201648
damping097_fold1_seed17_all_product_mse,eu-locality-067,population,6903,2011,0.2375010848045349,0.29132261335651166,0.2019590437412262,0.057018177154512156,0.019811441954681933
damping097_fold1_seed17_all_product_mse,eu-locality-067,selected,2876,479,0.202823668718338,0.1665507649513213,0.139778271317482,0.03801932506087094,0.0171307118277455
damping097_fold1_seed17_all_product_mse,eu-locality-074,population,102348,27199,0.2461855411529541,0.2657501856411459,0.1975036859512329,0.054968718534995256,0.01848555885858696
damping097_fold1_seed17_all_product_mse,eu-locality-074,selected,39870,7594,0.2075137495994568,0.19046902432906948,0.15696224570274353,0.04130005572848012,0.01614246200955699
damping097_fold1_seed17_all_product_mse,eu-locality-082,population,1368,294,0.2204822301864624,0.2149122807017544,0.1708819717168808,0.03553223179664179,0.021147553851967014
damping097_fold1_seed17_all_product_mse,eu-locality-082,selected,593,84,0.19964058697223663,0.14165261382799327,0.12552510201931,0.0755402384731058,0.020165511729026444
damping097_fold1_seed17_all_product_mse,eu-locality-112,population,5004,782,0.24619123339653015,0.15627498001598722,0.14261040091514587,0.09103189501613615,0.021825932180618037
