view,locality,slice,rows,reference_pred,harm_pred,reference_actual,harm_actual
neural_fold1_seed29_easy_envelope,eu-locality-074,population,102348,0.3578931987285614,0.028527285903692245,0.33712848478798574,0.09230524922344706
neural_fold1_seed29_easy_envelope,eu-locality-074,selected,27791,0.698329508304596,0.0036700034979730844,0.7526968398893168,0.0227284165034245
neural_fold1_seed29_easy_envelope,eu-locality-082,population,1368,0.43627670407295227,0.038211021572351456,0.6083002664514048,0.027581735900323895
neural_fold1_seed29_easy_envelope,eu-locality-082,selected,449,0.742394208908081,0.0026408755220472813,1.0182082491273403,0.01848686459871015
neural_fold1_seed29_easy_envelope,eu-locality-112,population,5004,0.44402164220809937,0.02499976195394993,0.240856551074558,0.015997231332428894
neural_fold1_seed29_easy_envelope,eu-locality-112,selected,1913,0.6338358521461487,0.0045904056169092655,0.46601913351453833,0.01847653652993394
neural_fold1_seed29_easy_envelope,eu-locality-126,population,5790,0.47208625078201294,0.028115006163716316,0.557032038407419,0.03624285907189044
neural_fold1_seed29_easy_envelope,eu-locality-126,selected,2810,0.6342405676841736,0.0028163224924355745,0.8586251819394837,0.02992219088802243
neural_fold1_seed29_easy_product_mse,eu-locality-008,population,157961,0.41651231050491333,0.04845479875802994,0.45231468404702985,0.05188757364763199
neural_fold1_seed29_easy_product_mse,eu-locality-008,selected,63111,0.6081146001815796,0.003681139787659049,0.8854259301986852,0.016735930406384193
neural_fold1_seed29_easy_product_mse,eu-locality-020,population,1225,0.3305526673793793,0.02852286584675312,0.6150969815542982,0.504300177112939
neural_fold1_seed29_easy_product_mse,eu-locality-020,selected,206,0.7086878418922424,0.0014883046969771385,0.8944962817414118,0.003742534451452393
neural_fold1_seed29_easy_product_mse,eu-locality-048,population,8058,0.36126288771629333,0.0579758882522583,0.3445792967435959,0.051106001844758886
neural_fold1_seed29_easy_product_mse,eu-locality-048,selected,2200,0.6507614254951477,0.004283670801669359,0.9302672310641085,0.02760760281439067
neural_fold1_seed29_easy_product_mse,eu-locality-067,population,6903,0.34677228331565857,0.04976056516170502,0.29188436833518655,0.025979858011168453
neural_fold1_seed29_easy_product_mse,eu-locality-067,selected,1314,0.6667982339859009,0.003755239536985755,0.9253807721679678,0.01959119775830981
neural_fold1_seed29_easy_product_mse,eu-locality-074,population,102348,0.38271498680114746,0.03225850686430931,0.33712848478798574,0.09230524922344706
neural_fold1_seed29_easy_product_mse,eu-locality-074,selected,24472,0.6708682179450989,0.004351851996034384,0.8146651352178463,0.013506190360154307
neural_fold1_seed29_easy_product_mse,eu-locality-082,population,1368,0.44217169284820557,0.035532280802726746,0.6083002664514048,0.027581735900323895
neural_fold1_seed29_easy_product_mse,eu-locality-082,selected,446,0.6914373636245728,0.0027998327277600765,1.0432611601501598,0.01861121570587636
neural_fold1_seed29_easy_product_mse,eu-locality-112,population,5004,0.45012348890304565,0.0340195968747139,0.240856551074558,0.015997231332428894
neural_fold1_seed29_easy_product_mse,eu-locality-112,selected,1513,0.5988128781318665,0.005188775714486837,0.5504771040544066,0.019045213266213955
neural_fold1_seed29_easy_product_mse,eu-locality-126,population,5790,0.4727954864501953,0.034819476306438446,0.557032038407419,0.03624285907189044
neural_fold1_seed29_easy_product_mse,eu-locality-126,selected,2489,0.6120147109031677,0.0036239861510694027,0.9300571815774711,0.024716723420229278
neural_fold1_seed29_easy_hurdle,eu-locality-008,population,157961,0.4098527133464813,0.09413287788629532,0.45231468404702985,0.05188757364763199
neural_fold1_seed29_easy_hurdle,eu-locality-008,selected,30168,0.5708069205284119,0.005249312147498131,1.1438104553843909,0.011905335919198276
neural_fold1_seed29_easy_hurdle,eu-locality-020,population,1225,0.16843892633914948,0.04793442413210869,0.6150969815542982,0.504300177112939
neural_fold1_seed29_easy_hurdle,eu-locality-020,selected,122,0.3129075765609741,0.0031155687756836414,0.7692514870789801,0.13291966259423654
neural_fold1_seed29_easy_hurdle,eu-locality-048,population,8058,0.41598746180534363,0.1511552631855011,0.3445792967435959,0.051106001844758886
neural_fold1_seed29_easy_hurdle,eu-locality-048,selected,1035,0.6478555202484131,0.006132025271654129,1.136854031502812,0.012028818724286676
neural_fold1_seed29_easy_hurdle,eu-locality-067,population,6903,0.3951420485973358,0.1381276398897171,0.29188436833518655,0.025979858011168453
neural_fold1_seed29_easy_hurdle,eu-locality-067,selected,687,0.6349191665649414,0.005793814547359943,1.1471583538182655,0.011404182406359537
neural_fold1_seed29_easy_hurdle,eu-locality-074,population,102348,0.3897207975387573,0.10304265469312668,0.33712848478798574,0.09230524922344706
neural_fold1_seed29_easy_hurdle,eu-locality-074,selected,11015,0.5570129752159119,0.005876955576241016,1.0527537084913863,0.013048058403930682
neural_fold1_seed29_easy_hurdle,eu-locality-082,population,1368,0.3556124269962311,0.08033425360918045,0.6083002664514048,0.027581735900323895
neural_fold1_seed29_easy_hurdle,eu-locality-082,selected,228,0.5480417013168335,0.005625639110803604,1.0930109328525046,0.007551605079164803
neural_fold1_seed29_easy_hurdle,eu-locality-112,population,5004,0.47839638590812683,0.11109916865825653,0.240856551074558,0.015997231332428894
neural_fold1_seed29_easy_hurdle,eu-locality-112,selected,370,0.5345373153686523,0.006429243832826614,0.9053504807563627,0.012381848603137858
neural_fold1_seed29_easy_hurdle,eu-locality-126,population,5790,0.5346164703369141,0.13206851482391357,0.557032038407419,0.03624285907189044
neural_fold1_seed29_easy_hurdle,eu-locality-126,selected,1108,0.6720595359802246,0.0060608056373894215,1.0766407960744537,0.013300676114606681
damping097_fold1_seed29_all_old,eu-locality-008,population,157961,24.586136102748767,0.5427464373001053,18.214515006924312,0.8859677378340031
damping097_fold1_seed29_all_old,eu-locality-008,selected,54022,43.304888122170176,0.45679185340685824,23.67350699910798,1.158010003998717
damping097_fold1_seed29_all_old,eu-locality-020,population,1225,22.3729611209339,1.0052797555037756,6.529874789510041,1.3394418305004283
damping097_fold1_seed29_all_old,eu-locality-020,selected,50,34.83971190690994,0.4115055989008397,12.196124171109588,1.1954464815013157
damping097_fold1_seed29_all_old,eu-locality-048,population,8058,38.059388519323356,0.7501016695916441,26.698045849916557,1.4652879197269684
damping097_fold1_seed29_all_old,eu-locality-048,selected,3323,53.2596799523006,0.46123810300310353,35.06887901155115,1.388650025219222
damping097_fold1_seed29_all_old,eu-locality-067,population,6903,30.121938388689966,0.8421105984341384,29.01155393353873,1.0318454657312008
damping097_fold1_seed29_all_old,eu-locality-067,selected,1769,40.74487882054007,0.3608475524209305,35.950795108529135,0.6203176790451782
damping097_fold1_seed29_all_old,eu-locality-074,population,102348,23.950094879843167,0.5991693247547154,19.761464600296776,0.7370270630916215
damping097_fold1_seed29_all_old,eu-locality-074,selected,27374,40.7749332006254,0.3680387356317955,30.208954790191978,0.6157193530061984
damping097_fold1_seed29_all_old,eu-locality-082,population,1368,24.967069983003082,0.930954457948693,13.688548886436054,0.5493385733695222
damping097_fold1_seed29_all_old,eu-locality-082,selected,89,46.47685087463829,0.6236423074301813,20.318487951444478,1.0874487889122013
damping097_fold1_seed29_all_old,eu-locality-112,population,5004,22.23435010289964,0.5761551715717982,24.679682084525137,0.4293223724095752
damping097_fold1_seed29_all_old,eu-locality-112,selected,1490,35.16371141192097,0.4158421421123531,32.00897267430193,0.5239049733784537
damping097_fold1_seed29_all_old,eu-locality-126,population,5790,28.05386912272133,0.6056096390872512,19.860903597678202,0.5669997723146128
damping097_fold1_seed29_all_old,eu-locality-126,selected,2362,39.78738812810783,0.45372672099659533,30.041318698045266,0.692903990682511
damping097_fold1_seed29_all_envelope,eu-locality-008,population,157961,24.593685150146484,0.8144260048866272,18.214515006924312,0.8859677378340031
damping097_fold1_seed29_all_envelope,eu-locality-008,selected,65907,26.365781784057617,0.23291361331939697,13.173925266644817,0.33251669785870785
damping097_fold1_seed29_all_envelope,eu-locality-020,population,1225,22.38538360595703,0.45271679759025574,6.529874789510041,1.3394418305004283
damping097_fold1_seed29_all_envelope,eu-locality-020,selected,403,10.964113235473633,0.12254256010055542,4.392917652206316,0.2731961804042845
damping097_fold1_seed29_all_envelope,eu-locality-048,population,8058,38.057254791259766,1.1394352912902832,26.698045849916557,1.4652879197269684
damping097_fold1_seed29_all_envelope,eu-locality-048,selected,3324,36.70705032348633,0.34084999561309814,20.021811209755477,0.41000454547717086
damping097_fold1_seed29_all_envelope,eu-locality-067,population,6903,30.121013641357422,0.954962968826294,29.01155393353873,1.0318454657312008
damping097_fold1_seed29_all_envelope,eu-locality-067,selected,2508,27.78499984741211,0.2459729015827179,19.621481646717243,0.1852254817589428
damping097_fold1_seed29_all_envelope,eu-locality-074,population,102348,23.945167541503906,0.5878987908363342,19.761464600296776,0.7370270630916215
damping097_fold1_seed29_all_envelope,eu-locality-074,selected,33355,31.043386459350586,0.2907898426055908,19.6571179875675,0.3055215106028742
damping097_fold1_seed29_all_envelope,eu-locality-082,population,1368,24.9957332611084,0.5537461638450623,13.688548886436054,0.5493385733695222
damping097_fold1_seed29_all_envelope,eu-locality-082,selected,671,20.31483268737793,0.10599202662706375,8.065086995110875,0.14759518313589595
damping097_fold1_seed29_all_envelope,eu-locality-112,population,5004,22.23623275756836,0.5011745095252991,24.679682084525137,0.4293223724095752
damping097_fold1_seed29_all_envelope,eu-locality-112,selected,2500,24.780635833740234,0.21174809336662292,17.76615567478565,0.1774096960476083
damping097_fold1_seed29_all_envelope,eu-locality-126,population,5790,28.05442237854004,0.5696060657501221,19.860903597678202,0.5669997723146128
damping097_fold1_seed29_all_envelope,eu-locality-126,selected,3569,25.038806915283203,0.15886402130126953,11.943684468433986,0.09928388955255504
damping097_fold1_seed29_all_product_mse,eu-locality-008,population,157961,24.587575912475586,0.8229958415031433,18.214515006924312,0.8859677378340031
damping097_fold1_seed29_all_product_mse,eu-locality-008,selected,67429,26.638105392456055,0.2244182974100113,13.64610999367437,0.3379988371134562
damping097_fold1_seed29_all_product_mse,eu-locality-020,population,1225,22.38884925842285,0.43503710627555847,6.529874789510041,1.3394418305004283
damping097_fold1_seed29_all_product_mse,eu-locality-020,selected,417,11.364336967468262,0.12736397981643677,4.473764271657667,0.287997492251122
damping097_fold1_seed29_all_product_mse,eu-locality-048,population,8058,38.05792236328125,1.1600621938705444,26.698045849916557,1.4652879197269684
damping097_fold1_seed29_all_product_mse,eu-locality-048,selected,3409,37.20081329345703,0.317377507686615,20.724417595675405,0.4166660433703137
damping097_fold1_seed29_all_product_mse,eu-locality-067,population,6903,30.122474670410156,0.9584396481513977,29.01155393353873,1.0318454657312008
damping097_fold1_seed29_all_product_mse,eu-locality-067,selected,2611,28.093603134155273,0.23022301495075226,20.588345342285887,0.2002692076850562
damping097_fold1_seed29_all_product_mse,eu-locality-074,population,102348,23.943010330200195,0.5810144543647766,19.761464600296776,0.7370270630916215
damping097_fold1_seed29_all_product_mse,eu-locality-074,selected,34780,30.856462478637695,0.27472755312919617,20.023126780067543,0.30095594355469324
damping097_fold1_seed29_all_product_mse,eu-locality-082,population,1368,25.01412582397461,0.5288199782371521,13.688548886436054,0.5493385733695222
damping097_fold1_seed29_all_product_mse,eu-locality-082,selected,682,20.83711814880371,0.11681558191776276,8.390954977202728,0.15055455067347068
damping097_fold1_seed29_all_product_mse,eu-locality-112,population,5004,22.238319396972656,0.5002678036689758,24.679682084525137,0.4293223724095752
damping097_fold1_seed29_all_product_mse,eu-locality-112,selected,2537,24.93157386779785,0.20766207575798035,18.360466837551428,0.17793375762239036
damping097_fold1_seed29_all_product_mse,eu-locality-126,population,5790,28.058530807495117,0.5806951522827148,19.860903597678202,0.5669997723146128
damping097_fold1_seed29_all_product_mse,eu-locality-126,selected,3607,25.48027801513672,0.16038118302822113,12.450823216249175,0.09689443409579492
damping097_fold1_seed29_all_hurdle,eu-locality-008,population,157961,24.33417320251465,0.5185695290565491,18.214515006924312,0.8859677378340031
damping097_fold1_seed29_all_hurdle,eu-locality-008,selected,89036,23.49336051940918,0.15911012887954712,15.248396143779644,0.4108650307285591
damping097_fold1_seed29_all_hurdle,eu-locality-020,population,1225,23.9329891204834,0.6384005546569824,6.529874789510041,1.3394418305004283
damping097_fold1_seed29_all_hurdle,eu-locality-020,selected,469,12.720297813415527,0.12718334794044495,4.732150729935609,0.3613153381099099
damping097_fold1_seed29_all_hurdle,eu-locality-048,population,8058,37.91769027709961,1.0175738334655762,26.698045849916557,1.4652879197269684
damping097_fold1_seed29_all_hurdle,eu-locality-048,selected,4619,33.030582427978516,0.22299359738826752,22.67034770155176,0.5800017293618429
damping097_fold1_seed29_all_hurdle,eu-locality-067,population,6903,30.281530380249023,0.8560582399368286,29.01155393353873,1.0318454657312008
damping097_fold1_seed29_all_hurdle,eu-locality-067,selected,3646,25.630895614624023,0.1631603091955185,22.914889482424233,0.2636263985605641
damping097_fold1_seed29_all_hurdle,eu-locality-074,population,102348,24.164276123046875,0.44219502806663513,19.761464600296776,0.7370270630916215
damping097_fold1_seed29_all_hurdle,eu-locality-074,selected,53683,25.574419021606445,0.17613938450813293,19.433041906984094,0.3323004066431011
damping097_fold1_seed29_all_hurdle,eu-locality-082,population,1368,26.10320472717285,0.704825222492218,13.688548886436054,0.5493385733695222
damping097_fold1_seed29_all_hurdle,eu-locality-082,selected,788,19.850717544555664,0.09675934910774231,8.75413464732066,0.11687845567450227
damping097_fold1_seed29_all_hurdle,eu-locality-112,population,5004,22.5065975189209,0.363130658864975,24.679682084525137,0.4293223724095752
damping097_fold1_seed29_all_hurdle,eu-locality-112,selected,3423,22.534793853759766,0.1499674916267395,20.286785103722444,0.2057403576362489
damping097_fold1_seed29_all_hurdle,eu-locality-126,population,5790,28.010902404785156,0.47971922159194946,19.860903597678202,0.5669997723146128
damping097_fold1_seed29_all_hurdle,eu-locality-126,selected,4270,25.093111038208008,0.13362815976142883,14.713275009619776,0.18298290134013967
damping097_fold1_seed29_easy_old,eu-locality-008,population,157961,0.4044212691349981,0.005068614661000279,0.45231468404702985,0.008200744034897612
damping097_fold1_seed29_easy_old,eu-locality-008,selected,71776,0.6017110283418865,0.004357512157821029,0.6700909129588006,0.0017115099757116048
damping097_fold1_seed29_easy_old,eu-locality-020,population,1225,0.2879265142935476,0.021285140557447447,0.6150969815542982,0.16469800117094038
damping097_fold1_seed29_easy_old,eu-locality-020,selected,93,0.9530311826095786,0.011207877265249369,1.0200642195826048,0.0006761737572589148
damping097_fold1_seed29_easy_old,eu-locality-048,population,8058,0.34193591645804206,0.005311917728438398,0.3445792967435959,0.007429080848121664
damping097_fold1_seed29_easy_old,eu-locality-048,selected,3233,0.6134107381732258,0.004945695091501579,0.59128689893572,0.0032350562465213424
damping097_fold1_seed29_easy_old,eu-locality-067,population,6903,0.32826186115566935,0.007967609092277428,0.29188436833518655,0.004070434207343335
damping097_fold1_seed29_easy_old,eu-locality-067,selected,2160,0.6340231391566771,0.005612053117214667,0.5135755553197011,0.004482209086804869
damping097_fold1_seed29_easy_old,eu-locality-074,population,102348,0.35195432756830664,0.006642178816449796,0.33712848478798574,0.020465986791444155
damping097_fold1_seed29_easy_old,eu-locality-074,selected,31126,0.6267029148059302,0.004912987081477317,0.528932307747473,0.011829702370541255
damping097_fold1_seed29_easy_old,eu-locality-082,population,1368,0.42649915348870776,0.015000030615722113,0.6083002664514048,0.010908787728119264
damping097_fold1_seed29_easy_old,eu-locality-082,selected,323,0.7708377117527527,0.01080622194888468,0.9648687749787056,0.0009546689970836253
damping097_fold1_seed29_easy_old,eu-locality-112,population,5004,0.4404280364979352,0.007067902043032303,0.240856551074558,0.0020034776970510202
damping097_fold1_seed29_easy_old,eu-locality-112,selected,2501,0.5912186281829298,0.005283047807351148,0.2897185767260577,0.0008144193921652915
damping097_fold1_seed29_easy_old,eu-locality-126,population,5790,0.47656332731776824,0.006173368127872731,0.557032038407419,0.0042645404522436235
damping097_fold1_seed29_easy_old,eu-locality-126,selected,3446,0.5981521446839433,0.0052518988352077585,0.6795054514720384,0.005710471282668927
damping097_fold1_seed29_easy_envelope,eu-locality-008,population,157961,0.40514594316482544,0.002903035841882229,0.45231468404702985,0.008200744034897612
damping097_fold1_seed29_easy_envelope,eu-locality-008,selected,78423,0.5738820433616638,0.0005704973009414971,0.6390311533609243,0.0018247702054407732
damping097_fold1_seed29_easy_envelope,eu-locality-020,population,1225,0.28719305992126465,0.010272877290844917,0.6150969815542982,0.16469800117094038
damping097_fold1_seed29_easy_envelope,eu-locality-020,selected,283,0.6487076282501221,0.0005031045293435454,0.7594402091657896,0.0011183198615953387
damping097_fold1_seed29_easy_envelope,eu-locality-048,population,8058,0.3425736725330353,0.0035746584180742502,0.3445792967435959,0.007429080848121664
damping097_fold1_seed29_easy_envelope,eu-locality-048,selected,3518,0.5893540978431702,0.0008736400050111115,0.5749005474008939,0.003046916877005367
damping097_fold1_seed29_easy_envelope,eu-locality-067,population,6903,0.32830607891082764,0.0060479105450212955,0.29188436833518655,0.004070434207343335
damping097_fold1_seed29_easy_envelope,eu-locality-067,selected,2950,0.5755095481872559,0.0012818698305636644,0.5075484511818037,0.004513438599563901
damping097_fold1_seed29_easy_envelope,eu-locality-074,population,102348,0.3526291251182556,0.0031772407237440348,0.33712848478798574,0.020465986791444155
damping097_fold1_seed29_easy_envelope,eu-locality-074,selected,41372,0.5443421602249146,0.00114530511200428,0.4670015916400633,0.01706697327841471
damping097_fold1_seed29_easy_envelope,eu-locality-082,population,1368,0.4244711399078369,0.011940683238208294,0.6083002664514048,0.010908787728119264
damping097_fold1_seed29_easy_envelope,eu-locality-082,selected,661,0.6276493668556213,0.000922028673812747,0.8768048550679014,0.0014931246300299505
damping097_fold1_seed29_easy_envelope,eu-locality-112,population,5004,0.4405378997325897,0.002603927394375205,0.240856551074558,0.0020034776970510202
damping097_fold1_seed29_easy_envelope,eu-locality-112,selected,3239,0.547402024269104,0.0010551445884630084,0.2987958976237745,0.0008695140023144093
damping097_fold1_seed29_easy_envelope,eu-locality-126,population,5790,0.476398229598999,0.002353106625378132,0.557032038407419,0.0042645404522436235
damping097_fold1_seed29_easy_envelope,eu-locality-126,selected,3945,0.5744153261184692,0.0006927031790837646,0.6821503863895804,0.0027086639741852876
damping097_fold1_seed29_easy_product_mse,eu-locality-008,population,157961,0.3918919861316681,0.004852216225117445,0.45231468404702985,0.008200744034897612
damping097_fold1_seed29_easy_product_mse,eu-locality-008,selected,75121,0.5607722401618958,0.0009454942774027586,0.6630305965354053,0.00142142728146958
damping097_fold1_seed29_easy_product_mse,eu-locality-020,population,1225,0.2872917950153351,0.008564700372517109,0.6150969815542982,0.16469800117094038
damping097_fold1_seed29_easy_product_mse,eu-locality-020,selected,289,0.6313563585281372,0.000412786757806316,0.7930066408916371,0.001095102148205816
damping097_fold1_seed29_easy_product_mse,eu-locality-048,population,8058,0.33791598677635193,0.005895155016332865,0.3445792967435959,0.007429080848121664
damping097_fold1_seed29_easy_product_mse,eu-locality-048,selected,3245,0.6014102101325989,0.0014293813146650791,0.6118500918654277,0.0025278464554891397
damping097_fold1_seed29_easy_product_mse,eu-locality-067,population,6903,0.32905182242393494,0.007000439800322056,0.29188436833518655,0.004070434207343335
damping097_fold1_seed29_easy_product_mse,eu-locality-067,selected,2564,0.6113100051879883,0.0019264024449512362,0.5740138178439703,0.003583314920566784
damping097_fold1_seed29_easy_product_mse,eu-locality-074,population,102348,0.34775570034980774,0.004243781790137291,0.33712848478798574,0.020465986791444155
damping097_fold1_seed29_easy_product_mse,eu-locality-074,selected,37215,0.5650820136070251,0.0017627183115109801,0.4983038728557625,0.012707652442983438
damping097_fold1_seed29_easy_product_mse,eu-locality-082,population,1368,0.43619656562805176,0.008466670289635658,0.6083002664514048,0.010908787728119264
damping097_fold1_seed29_easy_product_mse,eu-locality-082,selected,672,0.6372516751289368,0.0010736415861174464,0.8741720571818619,0.0016014962808089672
damping097_fold1_seed29_easy_product_mse,eu-locality-112,population,5004,0.4371527135372162,0.0038639288395643234,0.240856551074558,0.0020034776970510202
damping097_fold1_seed29_easy_product_mse,eu-locality-112,selected,3070,0.5555168390274048,0.0017467899015173316,0.31450751899036605,0.0009367354183746063
damping097_fold1_seed29_easy_product_mse,eu-locality-126,population,5790,0.4682838022708893,0.003518761834129691,0.557032038407419,0.0042645404522436235
damping097_fold1_seed29_easy_product_mse,eu-locality-126,selected,3766,0.5770286321640015,0.0010595890926197171,0.7096573517242841,0.0029826183623033824
damping097_fold1_seed29_easy_hurdle,eu-locality-008,population,157961,0.45030611753463745,0.017101062461733818,0.45231468404702985,0.008200744034897612
damping097_fold1_seed29_easy_hurdle,eu-locality-008,selected,67088,0.5371145606040955,0.0029251468367874622,0.7394748563922324,0.0014717393117173073
damping097_fold1_seed29_easy_hurdle,eu-locality-020,population,1225,0.14857852458953857,0.007376720663160086,0.6150969815542982,0.16469800117094038
damping097_fold1_seed29_easy_hurdle,eu-locality-020,selected,271,0.2947840094566345,0.0012018444249406457,0.8552010427958584,0.0013686415221054835
damping097_fold1_seed29_easy_hurdle,eu-locality-048,population,8058,0.42140093445777893,0.02452928200364113,0.3445792967435959,0.007429080848121664
damping097_fold1_seed29_easy_hurdle,eu-locality-048,selected,2616,0.5687121152877808,0.003365791169926524,0.7469137433652172,0.0030014241371023936
damping097_fold1_seed29_easy_hurdle,eu-locality-067,population,6903,0.38654059171676636,0.02313998155295849,0.29188436833518655,0.004070434207343335
damping097_fold1_seed29_easy_hurdle,eu-locality-067,selected,1937,0.5564928650856018,0.003297812771052122,0.7289299311864962,0.0019432642156306374
damping097_fold1_seed29_easy_hurdle,eu-locality-074,population,102348,0.41962599754333496,0.017394885420799255,0.33712848478798574,0.020465986791444155
damping097_fold1_seed29_easy_hurdle,eu-locality-074,selected,30288,0.5267800092697144,0.0037106582894921303,0.566661922003776,0.00561235184962681
damping097_fold1_seed29_easy_hurdle,eu-locality-082,population,1368,0.35417598485946655,0.00993559043854475,0.6083002664514048,0.010908787728119264
damping097_fold1_seed29_easy_hurdle,eu-locality-082,selected,598,0.5132998824119568,0.0017890630988404155,0.9391190298719231,0.0011691408741463277
damping097_fold1_seed29_easy_hurdle,eu-locality-112,population,5004,0.48169365525245667,0.017479458823800087,0.240856551074558,0.0020034776970510202
damping097_fold1_seed29_easy_hurdle,eu-locality-112,selected,2206,0.5350523591041565,0.004500768147408962,0.4241606916600476,0.0008795394349014906
damping097_fold1_seed29_easy_hurdle,eu-locality-126,population,5790,0.5014500617980957,0.017668427899479866,0.557032038407419,0.0042645404522436235
damping097_fold1_seed29_easy_hurdle,eu-locality-126,selected,3089,0.5572736263275146,0.0028398206923156977,0.8460775778105313,0.0014550877225899819
neural_fold1_seed43_all_old,eu-locality-008,population,157961,23.94102494812369,1.7981828663228847,18.214515006924312,4.396623883692622
neural_fold1_seed43_all_old,eu-locality-008,selected,20465,43.02676571434441,0.4279645836180555,27.96695898991403,9.523346519954563
neural_fold1_seed43_all_old,eu-locality-020,population,1225,18.614915906726097,2.495061779148813,6.529874789510041,4.076661614758825
neural_fold1_seed43_all_old,eu-locality-020,selected,104,18.69560075006806,0.09249299262901237,8.372035874919844,3.5938589322611394
neural_fold1_seed43_all_old,eu-locality-048,population,8058,39.238612651008744,3.9973392842014337,26.698045849916557,6.015159722334265
neural_fold1_seed43_all_old,eu-locality-048,selected,1612,56.854865677895084,0.36551377955343456,37.1653229934876,8.634773213869952
neural_fold1_seed43_all_old,eu-locality-067,population,6903,31.967987054681824,3.744662917291253,29.01155393353873,3.7675002081621978
neural_fold1_seed43_all_old,eu-locality-067,selected,1276,42.130404372118576,0.2593264983825413,39.4721191367107,2.6260749396820686
neural_fold1_seed43_all_old,eu-locality-074,population,102348,24.86818293310354,2.499028725685648,19.761464600296776,2.4492818034939274
neural_fold1_seed43_all_old,eu-locality-074,selected,18182,40.814230475443296,0.27314605791731694,29.087644577213336,2.7442280447792493
neural_fold1_seed43_all_old,eu-locality-082,population,1368,23.882974210995854,2.5942445872127964,13.688548886436054,1.2597963672676311
neural_fold1_seed43_all_old,eu-locality-082,selected,116,27.701084790301735,0.1852786396055888,19.93681773509801,2.858240083907303
neural_fold1_seed43_all_old,eu-locality-112,population,5004,22.283987526232817,1.7248138055461233,24.679682084525137,1.4954274403243712
neural_fold1_seed43_all_old,eu-locality-112,selected,623,37.49810296421449,0.3439893399058145,42.26447282035613,6.106698309722097
neural_fold1_seed43_all_old,eu-locality-126,population,5790,29.15034053454076,2.0703507634871876,19.860903597678202,2.0877651621757343
neural_fold1_seed43_all_old,eu-locality-126,selected,922,38.230496045533336,0.367237535370758,31.743728787540284,3.062944521533337
neural_fold1_seed43_all_envelope,eu-locality-008,population,157961,23.939023971557617,3.8775370121002197,18.214515006924312,4.396623883692622
neural_fold1_seed43_all_envelope,eu-locality-008,selected,26114,18.777252197265625,0.17454689741134644,5.141995837172118,0.30809816675597745
neural_fold1_seed43_all_envelope,eu-locality-020,population,1225,19.81927490234375,2.123156785964966,6.529874789510041,4.076661614758825
neural_fold1_seed43_all_envelope,eu-locality-020,selected,139,7.4031805992126465,0.043455544859170914,3.3053527075536957,0.22775640387142282
neural_fold1_seed43_all_envelope,eu-locality-048,population,8058,39.12938690185547,6.782473564147949,26.698045849916557,6.015159722334265
neural_fold1_seed43_all_envelope,eu-locality-048,selected,1594,23.196760177612305,0.2238290160894394,8.071614056449674,0.4128715805600766
neural_fold1_seed43_all_envelope,eu-locality-067,population,6903,31.867462158203125,4.805625915527344,29.01155393353873,3.7675002081621978
neural_fold1_seed43_all_envelope,eu-locality-067,selected,1039,20.740793228149414,0.17660287022590637,9.102492549048382,0.14799909977535333
neural_fold1_seed43_all_envelope,eu-locality-074,population,102348,24.707006454467773,3.022613525390625,19.761464600296776,2.4492818034939274
neural_fold1_seed43_all_envelope,eu-locality-074,selected,9553,29.758737564086914,0.27283158898353577,13.036827752343754,0.5429510564551145
neural_fold1_seed43_all_envelope,eu-locality-082,population,1368,24.005565643310547,2.9999754428863525,13.688548886436054,1.2597963672676311
neural_fold1_seed43_all_envelope,eu-locality-082,selected,251,19.526674270629883,0.13221131265163422,7.11397290550586,0.4737967011653111
neural_fold1_seed43_all_envelope,eu-locality-112,population,5004,22.281789779663086,2.417205333709717,24.679682084525137,1.4954274403243712
neural_fold1_seed43_all_envelope,eu-locality-112,selected,706,21.72346305847168,0.21622547507286072,8.673611516942103,0.1695695608622966
neural_fold1_seed43_all_envelope,eu-locality-126,population,5790,28.874126434326172,3.0624680519104004,19.860903597678202,2.0877651621757343
neural_fold1_seed43_all_envelope,eu-locality-126,selected,2309,20.92006492614746,0.1697748899459839,4.944660504032731,0.12085618208554887
neural_fold1_seed43_all_product_mse,eu-locality-008,population,157961,23.985626220703125,3.087456226348877,18.214515006924312,4.396623883692622
neural_fold1_seed43_all_product_mse,eu-locality-008,selected,38898,19.265647888183594,0.16724006831645966,7.258193779022766,1.0822834627453182
neural_fold1_seed43_all_product_mse,eu-locality-020,population,1225,19.516759872436523,2.0327632427215576,6.529874789510041,4.076661614758825
neural_fold1_seed43_all_product_mse,eu-locality-020,selected,167,10.874469757080078,0.08062251657247543,4.543308173641802,1.6382697559550488
neural_fold1_seed43_all_product_mse,eu-locality-048,population,8058,38.59040069580078,6.366866588592529,26.698045849916557,6.015159722334265
neural_fold1_seed43_all_product_mse,eu-locality-048,selected,2042,25.023895263671875,0.21775256097316742,10.914307006510953,0.9347157354363339
neural_fold1_seed43_all_product_mse,eu-locality-067,population,6903,31.826129913330078,4.605175971984863,29.01155393353873,3.7675002081621978
neural_fold1_seed43_all_product_mse,eu-locality-067,selected,1352,22.008785247802734,0.18714258074760437,12.888417302432222,0.39066039855868545
neural_fold1_seed43_all_product_mse,eu-locality-074,population,102348,24.478910446166992,2.7464282512664795,19.761464600296776,2.4492818034939274
