tag,arm,seed,pair,parameters,fitting_prior,start_BCE,end_BCE,start_Brier,end_Brier,fit_seconds
fold0_seed17_controller1_motion_only_eu-locality-110,linear,17,motion_only,400,0.010869586687468758,0.06379072368144989,0.05785755813121796,0.011582140810787678,0.011569649912416935,0.5148137500218581
fold0_seed17_controller1_motion_only_eu-locality-110,mlp,17,motion_only,12833,0.010869586687468758,0.06379072368144989,0.03148624300956726,0.011582140810787678,0.009277932345867157,1.5271192920044996
fold0_seed17_controller1_motion_only_eu-locality-119,linear,17,motion_only,400,0.0066619927336193175,0.006684303283691406,0.008407505229115486,4.438213727553375e-05,0.00020107466843910515,0.5325411660014652
fold0_seed17_controller1_motion_only_eu-locality-119,mlp,17,motion_only,12833,0.0066619927336193175,0.006684303283691406,0.0026267431676387787,4.438213727553375e-05,0.00010317361011402681,1.318305084016174
fold0_seed17_controller1_motion_only_eu-locality-124,linear,17,motion_only,400,0.007996636601098554,0.08335250616073608,0.06469856202602386,0.015439053066074848,0.014829511754214764,0.5327588330255821
fold0_seed17_controller1_motion_only_eu-locality-124,mlp,17,motion_only,12833,0.007996636601098554,0.08335250616073608,0.03510907292366028,0.015439053066074848,0.011039531789720058,1.1152130420086905
fold0_seed17_controller2_full_eu-locality-008,linear,17,full,400,0.13457533953432568,0.3917117118835449,0.19606229662895203,0.11517643928527832,0.056294094771146774,0.5269479159906041
fold0_seed17_controller2_full_eu-locality-008,mlp,17,full,12833,0.13457533953432568,0.3917117118835449,0.10718711465597153,0.11517643928527832,0.030091185122728348,1.1497248339874204
fold0_seed17_controller2_full_eu-locality-020,linear,17,full,400,0.02915493400566277,0.1391366869211197,0.09190661460161209,0.03027782216668129,0.022869449108839035,0.6284602500090841
fold0_seed17_controller2_full_eu-locality-020,mlp,17,full,12833,0.02915493400566277,0.1391366869211197,0.08061662316322327,0.03027782216668129,0.02129095047712326,1.1204370420018677
fold0_seed17_controller2_full_eu-locality-048,linear,17,full,400,0.10045414593032864,0.31994619965553284,0.17890864610671997,0.08812732994556427,0.04748469218611717,0.6181707910145633
fold0_seed17_controller2_full_eu-locality-048,mlp,17,full,12833,0.10045414593032864,0.31994619965553284,0.12094345688819885,0.08812732994556427,0.03337619826197624,1.00574541700189
fold0_seed17_controller2_full_eu-locality-067,linear,17,full,400,0.09715413519295392,0.3286118805408478,0.21226157248020172,0.09126698970794678,0.05815379321575165,0.6203017919906415
fold0_seed17_controller2_full_eu-locality-067,mlp,17,full,12833,0.09715413519295392,0.3286118805408478,0.1487940549850464,0.09126698970794678,0.04124835133552551,0.9714289580006152
fold0_seed17_controller2_motion_only_eu-locality-008,linear,17,motion_only,400,0.04487426068897016,0.1773097664117813,0.11372140794992447,0.0411260649561882,0.029037276282906532,0.5214195000007749
fold0_seed17_controller2_motion_only_eu-locality-008,mlp,17,motion_only,12833,0.04487426068897016,0.1773097664117813,0.039375655353069305,0.0411260649561882,0.009155931882560253,0.9816929590015206
fold0_seed17_controller2_motion_only_eu-locality-020,linear,17,motion_only,400,0.004256043524038886,0.025574488565325737,0.023740578442811966,0.003891113679856062,0.003881002077832818,0.6096604169870261
fold0_seed17_controller2_motion_only_eu-locality-020,mlp,17,motion_only,12833,0.004256043524038886,0.025574488565325737,0.020649658516049385,0.003891113679856062,0.003852469613775611,1.0367984590120614
fold0_seed17_controller2_motion_only_eu-locality-048,linear,17,motion_only,400,0.019305865904155936,0.09621065855026245,0.0690164640545845,0.01914982870221138,0.014772837981581688,0.6032887500186916
fold0_seed17_controller2_motion_only_eu-locality-048,mlp,17,motion_only,12833,0.019305865904155936,0.09621065855026245,0.027618471533060074,0.01914982870221138,0.006391266826540232,0.940989750000881
fold0_seed17_controller2_motion_only_eu-locality-067,linear,17,motion_only,400,0.02544587797673124,0.08273497223854065,0.05128391832113266,0.015477308072149754,0.01136201061308384,0.6084664160152897
fold0_seed17_controller2_motion_only_eu-locality-067,mlp,17,motion_only,12833,0.02544587797673124,0.08273497223854065,0.013766825199127197,0.015477308072149754,0.002657175762578845,1.0434451669862028
fold0_seed29_controller1_full_eu-locality-007,linear,29,full,400,0.03282232792309722,0.15231630206108093,0.05930444598197937,0.03392573073506355,0.012244642712175846,0.5288859159918502
fold0_seed29_controller1_full_eu-locality-007,mlp,29,full,12833,0.03282232792309722,0.15231630206108093,0.026843536645174026,0.03392573073506355,0.004970645997673273,1.0643493749957997
fold0_seed29_controller1_full_eu-locality-110,linear,29,full,400,0.0324029453184686,0.139082133769989,0.06754538416862488,0.03027476742863655,0.015600156038999557,0.5145493750169408
fold0_seed29_controller1_full_eu-locality-110,mlp,29,full,12833,0.0324029453184686,0.139082133769989,0.043483152985572815,0.03027476742863655,0.01009274274110794,1.6891519159835298
fold0_seed29_controller1_full_eu-locality-119,linear,29,full,400,0.035014194835892604,0.15223267674446106,0.09237416088581085,0.03392031043767929,0.022068357095122337,0.5502780409879051
fold0_seed29_controller1_full_eu-locality-119,mlp,29,full,12833,0.035014194835892604,0.15223267674446106,0.05952485650777817,0.03392031043767929,0.01696173846721649,1.0113021669967566
fold0_seed29_controller1_full_eu-locality-124,linear,29,full,400,0.03439812523457858,0.13921457529067993,0.09737888723611832,0.03028334677219391,0.022677209228277206,0.5378240830032155
fold0_seed29_controller1_full_eu-locality-124,mlp,29,full,12833,0.03439812523457858,0.13921457529067993,0.07628330588340759,0.03028334677219391,0.01720874384045601,0.9990524579770863
fold0_seed29_controller1_motion_only_eu-locality-007,linear,29,motion_only,400,0.010833703015159997,0.028526464477181435,0.02680068090558052,0.003938980400562286,0.003986329771578312,0.5298114579927642
fold0_seed29_controller1_motion_only_eu-locality-007,mlp,29,motion_only,12833,0.010833703015159997,0.028526464477181435,0.018651915714144707,0.003938980400562286,0.004531718324869871,1.553028207999887
fold0_seed29_controller1_motion_only_eu-locality-110,linear,29,motion_only,400,0.011632694478007969,0.029053587466478348,0.031112223863601685,0.003950688522309065,0.004144752863794565,0.5096765830239747
fold0_seed29_controller1_motion_only_eu-locality-110,mlp,29,motion_only,12833,0.011632694478007969,0.029053587466478348,0.02125493623316288,0.003950688522309065,0.004713001195341349,1.3336720830120612
fold0_seed29_controller1_motion_only_eu-locality-119,linear,29,motion_only,400,0.007552615552573187,0.007581233978271484,0.011628519743680954,5.70419906580355e-05,0.0003429233329370618,0.5276387080084532
fold0_seed29_controller1_motion_only_eu-locality-119,mlp,29,motion_only,12833,0.007552615552573187,0.007581233978271484,0.00581663241609931,5.70419906580355e-05,0.0007997428765520453,1.0567720839753747
fold0_seed29_controller1_motion_only_eu-locality-124,linear,29,motion_only,400,0.009660354243483724,0.027793457731604576,0.028408564627170563,0.0039241015911102295,0.004045834299176931,0.5304159169900231
fold0_seed29_controller1_motion_only_eu-locality-124,mlp,29,motion_only,12833,0.009660354243483724,0.027793457731604576,0.013228140771389008,0.0039241015911102295,0.002848533447831869,1.229918249999173
fold0_seed29_controller2_full_eu-locality-008,linear,29,full,400,0.10597354305697701,0.31194621324539185,0.17779257893562317,0.0851103663444519,0.04418116435408592,0.5240367079968564
fold0_seed29_controller2_full_eu-locality-008,mlp,29,full,12833,0.10597354305697701,0.31194621324539185,0.12269505858421326,0.0851103663444519,0.031686119735240936,1.3898066249967087
fold0_seed29_controller2_full_eu-locality-020,linear,29,full,400,0.0340650884584804,0.12611892819404602,0.0837419182062149,0.026641247794032097,0.020293278619647026,0.6227252919925377
fold0_seed29_controller2_full_eu-locality-020,mlp,29,full,12833,0.0340650884584804,0.12611892819404602,0.07264457643032074,0.026641247794032097,0.019564373418688774,1.425534207985038
fold0_seed29_controller2_full_eu-locality-048,linear,29,full,400,0.08460614283036005,0.22793292999267578,0.1680854856967926,0.055837176740169525,0.04195419326424599,0.623928666987922
fold0_seed29_controller2_full_eu-locality-048,mlp,29,full,12833,0.08460614283036005,0.22793292999267578,0.1164659783244133,0.055837176740169525,0.03312746807932854,0.9290596669889055
fold0_seed29_controller2_full_eu-locality-067,linear,29,full,400,0.07865448121806867,0.23571830987930298,0.18337731063365936,0.05885472521185875,0.047888386994600296,0.6131619579973631
fold0_seed29_controller2_full_eu-locality-067,mlp,29,full,12833,0.07865448121806867,0.23571830987930298,0.14045992493629456,0.05885472521185875,0.03550289198756218,1.6342767500027549
fold0_seed29_controller2_motion_only_eu-locality-008,linear,29,motion_only,400,0.055905371601499304,0.30043700337409973,0.1723404824733734,0.07945419102907181,0.04880748316645622,0.523031208984321
fold0_seed29_controller2_motion_only_eu-locality-008,mlp,29,motion_only,12833,0.055905371601499304,0.30043700337409973,0.06217068433761597,0.07945419102907181,0.016729092225432396,1.3445772090053651
fold0_seed29_controller2_motion_only_eu-locality-020,linear,29,motion_only,400,0.004834123775206851,0.025655031204223633,0.02651345543563366,0.0038918519858270884,0.003929742146283388,0.6211547089915257
fold0_seed29_controller2_motion_only_eu-locality-020,mlp,29,motion_only,12833,0.004834123775206851,0.025655031204223633,0.022376079112291336,0.0038918519858270884,0.0038928654976189137,2.2763393329805695
fold0_seed29_controller2_motion_only_eu-locality-048,linear,29,motion_only,400,0.0284743779460461,0.1667730212211609,0.10853756964206696,0.03764872997999191,0.03027528151869774,0.6118477080017328
fold0_seed29_controller2_motion_only_eu-locality-048,mlp,29,motion_only,12833,0.0284743779460461,0.1667730212211609,0.034369174391031265,0.03764872997999191,0.006208173930644989,1.220895958977053
fold0_seed29_controller2_motion_only_eu-locality-067,linear,29,motion_only,400,0.025864007278659028,0.15377578139305115,0.1145535409450531,0.03400663286447525,0.02969946525990963,0.6546322499925736
fold0_seed29_controller2_motion_only_eu-locality-067,mlp,29,motion_only,12833,0.025864007278659028,0.15377578139305115,0.06132102757692337,0.03400663286447525,0.010746734216809273,1.5002688329841476
fold0_seed43_controller1_full_eu-locality-007,linear,43,full,400,0.02582275531361392,0.05452392250299454,0.04222426190972328,0.008075833320617676,0.005793781019747257,0.532241291977698
fold0_seed43_controller1_full_eu-locality-007,mlp,43,full,12833,0.02582275531361392,0.05452392250299454,0.028866436332464218,0.008075833320617676,0.004407994914799929,1.1718100419966504
fold0_seed43_controller1_full_eu-locality-110,linear,43,full,400,0.031951611863525284,0.04579777643084526,0.030916500836610794,0.004677534103393555,0.0029691574163734913,0.5177369579905644
fold0_seed43_controller1_full_eu-locality-110,mlp,43,full,12833,0.031951611863525284,0.04579777643084526,0.024062886834144592,0.004677534103393555,0.0036019221879541874,0.8245802499877755
fold0_seed43_controller1_full_eu-locality-119,linear,43,full,400,0.030040833107614216,0.057647429406642914,0.04981435835361481,0.008245564997196198,0.007541500963270664,0.520738708000863
fold0_seed43_controller1_full_eu-locality-119,mlp,43,full,12833,0.030040833107614216,0.057647429406642914,0.04005599766969681,0.008245564997196198,0.008310914039611816,1.1110525410040282
fold0_seed43_controller1_full_eu-locality-124,linear,43,full,400,0.03183086601594086,0.0723675787448883,0.06770024448633194,0.011985920369625092,0.011026160791516304,0.5288543339993339
fold0_seed43_controller1_full_eu-locality-124,mlp,43,full,12833,0.03183086601594086,0.0723675787448883,0.05875574052333832,0.011985920369625092,0.011554655618965626,1.397955833002925
fold0_seed43_controller1_motion_only_eu-locality-007,linear,43,motion_only,400,0.009465095797740622,0.0640096589922905,0.04955939203500748,0.011586499400436878,0.011067227460443974,0.5259096249938011
fold0_seed43_controller1_motion_only_eu-locality-007,mlp,43,motion_only,12833,0.009465095797740622,0.0640096589922905,0.02988993003964424,0.011586499400436878,0.00872977077960968,1.2067502079880796
fold0_seed43_controller1_motion_only_eu-locality-110,linear,43,motion_only,400,0.008926094258885945,0.045761361718177795,0.03240984305739403,0.007752706296741962,0.006530380807816982,0.5140948329935782
fold0_seed43_controller1_motion_only_eu-locality-110,mlp,43,motion_only,12833,0.008926094258885945,0.045761361718177795,0.019224688410758972,0.007752706296741962,0.004061461426317692,0.8163443749945145
fold0_seed43_controller1_motion_only_eu-locality-119,linear,43,motion_only,400,0.005173971235513777,0.005187511444091797,0.006884410046041012,2.6769972464535385e-05,0.00011142055882373825,0.5148159169766586
fold0_seed43_controller1_motion_only_eu-locality-119,mlp,43,motion_only,12833,0.005173971235513777,0.005187511444091797,0.001453537493944168,2.6769972464535385e-05,6.38630663161166e-05,0.9169857910019346
fold0_seed43_controller1_motion_only_eu-locality-124,linear,43,motion_only,400,0.007506413974603595,0.007534503936767578,0.00952113512903452,5.6346234487136826e-05,0.0001830198016250506,0.5178254999918863
fold0_seed43_controller1_motion_only_eu-locality-124,mlp,43,motion_only,12833,0.007506413974603595,0.007534503936767578,0.005487128160893917,5.6346234487136826e-05,0.000346579123288393,2.1560847079963423
fold0_seed43_controller2_full_eu-locality-008,linear,43,full,400,0.1213710851131143,0.3227041959762573,0.23199692368507385,0.0886818915605545,0.06534945964813232,0.5177473750081845
fold0_seed43_controller2_full_eu-locality-008,mlp,43,full,12833,0.1213710851131143,0.3227041959762573,0.14376741647720337,0.0886818915605545,0.03744350001215935,0.864370625000447
fold0_seed43_controller2_full_eu-locality-020,linear,43,full,400,0.02653417686532543,0.12539659440517426,0.08624975383281708,0.02659672126173973,0.02139453776180744,0.6308300830132794
fold0_seed43_controller2_full_eu-locality-020,mlp,43,full,12833,0.02653417686532543,0.12539659440517426,0.0762944445014,0.02659672126173973,0.02013874612748623,1.2931926250166725
fold0_seed43_controller2_full_eu-locality-048,linear,43,full,400,0.09056131702280258,0.39228880405426025,0.25002211332321167,0.11375977098941803,0.07248923927545547,0.6301546250178944
fold0_seed43_controller2_full_eu-locality-048,mlp,43,full,12833,0.09056131702280258,0.39228880405426025,0.186341792345047,0.11375977098941803,0.057657405734062195,1.2520704159978777
fold0_seed43_controller2_full_eu-locality-067,linear,43,full,400,0.08425571778694138,0.4142128825187683,0.25088196992874146,0.12077910453081131,0.07422968745231628,0.6116712920193095
fold0_seed43_controller2_full_eu-locality-067,mlp,43,full,12833,0.08425571778694138,0.4142128825187683,0.17701861262321472,0.12077910453081131,0.054262224584817886,1.2603151249932125
fold0_seed43_controller2_motion_only_eu-locality-008,linear,43,motion_only,400,0.06846412963687132,0.26467034220695496,0.17187760770320892,0.06874343007802963,0.04869133606553078,0.5207229169900529
fold0_seed43_controller2_motion_only_eu-locality-008,mlp,43,motion_only,12833,0.06846412963687132,0.26467034220695496,0.06551434099674225,0.06874343007802963,0.015437811613082886,1.3542769170016982
fold0_seed43_controller2_motion_only_eu-locality-020,linear,43,motion_only,400,0.004346060730868274,0.02558249980211258,0.02496424876153469,0.00389118492603302,0.0038965351413935423,0.6248481660149992
fold0_seed43_controller2_motion_only_eu-locality-020,mlp,43,motion_only,12833,0.004346060730868274,0.02558249980211258,0.022726599127054214,0.00389118492603302,0.003881351090967655,1.500785750016803
fold0_seed43_controller2_motion_only_eu-locality-048,linear,43,motion_only,400,0.029463380310837936,0.15276660025119781,0.11604669690132141,0.03395269066095352,0.029712822288274765,0.6126986250164919
fold0_seed43_controller2_motion_only_eu-locality-048,mlp,43,motion_only,12833,0.029463380310837936,0.15276660025119781,0.05626673251390457,0.03395269066095352,0.009154458530247211,1.0551602499908768
fold0_seed43_controller2_motion_only_eu-locality-067,linear,43,motion_only,400,0.02974620783486184,0.17993754148483276,0.12932954728603363,0.041297271847724915,0.03475985676050186,0.608081874990603
fold0_seed43_controller2_motion_only_eu-locality-067,mlp,43,motion_only,12833,0.02974620783486184,0.17993754148483276,0.05150652304291725,0.041297271847724915,0.009872262366116047,1.2328246249817312
fold1_seed17_controller0_full_eu-locality-074,linear,17,full,400,0.06462842051639922,0.21295218169689178,0.14474095404148102,0.051795605570077896,0.03824982792139053,0.5159337089862674
fold1_seed17_controller0_full_eu-locality-074,mlp,17,full,12833,0.06462842051639922,0.21295218169689178,0.09272334724664688,0.051795605570077896,0.027614686638116837,0.878601083997637
fold1_seed17_controller0_full_eu-locality-082,linear,17,full,400,0.05189132618835689,0.22351953387260437,0.1693597286939621,0.055205438286066055,0.04210086911916733,0.6066334999923129
fold1_seed17_controller0_full_eu-locality-082,mlp,17,full,12833,0.05189132618835689,0.22351953387260437,0.14573557674884796,0.055205438286066055,0.039313171058893204,1.1287542910140473
fold1_seed17_controller0_full_eu-locality-112,linear,17,full,400,0.07479453408182134,0.25459447503089905,0.20132990181446075,0.06538873165845871,0.05089331790804863,0.585639416007325
fold1_seed17_controller0_full_eu-locality-112,mlp,17,full,12833,0.07479453408182134,0.25459447503089905,0.16066120564937592,0.06538873165845871,0.045025236904621124,1.2339245000039227
fold1_seed17_controller0_full_eu-locality-126,linear,17,full,400,0.06453155368198094,0.22338126599788666,0.1733628511428833,0.05519578605890274,0.04244685173034668,0.5778568329988047
fold1_seed17_controller0_full_eu-locality-126,mlp,17,full,12833,0.06453155368198094,0.22338126599788666,0.1293947398662567,0.05519578605890274,0.03458802029490471,1.0027263750089332
