group,arm,metric,subset,locality,rows,model_error,reference_error,gain_percent,model_p95,model_p99,reference_p95
fold0_seed17_all,floor_utility,ADE_vs_floor,complete,eu-locality-048,4716,24.400706930946036,24.739928821563144,1.3711514413147552,86.39052269449988,150.53843627794993,87.71462321552522
fold0_seed17_all,floor_utility,ADE_vs_floor,complete,eu-locality-067,3417,27.449683633585096,28.20240894987635,2.6690107133367946,87.00755418912514,159.2669354365236,87.81611306924334
fold0_seed17_all,floor_utility,ADE_vs_floor,complete,eu-locality-110,5804,26.381952879320078,27.055028090049493,2.4878008201993485,109.83042543804812,257.33139749434275,110.18704472382363
fold0_seed17_all,floor_utility,ADE_vs_floor,complete,eu-locality-119,3148,26.642913972120894,26.943602787716127,1.1159933508681386,103.20378997279019,189.1833789691684,102.83942498191885
fold0_seed17_all,floor_utility,ADE_vs_floor,complete,eu-locality-124,2077,36.844872123493296,37.36538917553391,1.393045980587404,167.2667834166025,315.79700044017295,171.59254389597885
fold0_seed17_all,floor_utility,ADE_vs_CV,all,eu-locality-007,5526,12.746878467963082,13.731098649130566,7.167818150005079,43.95122125345763,76.43866311332394,46.03588494020081
fold0_seed17_all,floor_utility,ADE_vs_CV,all,eu-locality-008,157961,17.066240576767274,18.214515006924465,6.304172412609721,60.468603193279,125.71433803027959,63.9700524103003
fold0_seed17_all,floor_utility,ADE_vs_CV,all,eu-locality-020,1225,6.397398382847428,6.529874789510041,2.0287740719841962,20.649557710350873,41.37090371937323,21.020763749430696
fold0_seed17_all,floor_utility,ADE_vs_CV,all,eu-locality-048,8058,24.750028710659386,26.698045849916497,7.296478364775916,83.94136277256709,149.41133462060048,89.55098636922551
fold0_seed17_all,floor_utility,ADE_vs_CV,all,eu-locality-067,6903,26.94848045643971,29.011553933538778,7.111213283594752,88.67424623165155,162.58933051821012,93.29868317030169
