trial,held_site,objective,seed,step,loss,gradient_norm,learning_rate,supported_batch_rows,mean_past_normalized_ADE
deathCircle_native_coordinate_seed43,deathCircle,native_coordinate,43,1200,0.8353611826896667,3.985818862915039,0.00023885216315867728,64,76.53103637695312
deathCircle_native_coordinate_seed43,deathCircle,native_coordinate,43,1250,0.7945610880851746,1.3736908435821533,0.0002340688550009797,64,175.519287109375
deathCircle_native_coordinate_seed43,deathCircle,native_coordinate,43,1300,0.9326896071434021,1.486810326576233,0.00022915816798029423,63,472.0016784667969
deathCircle_native_coordinate_seed43,deathCircle,native_coordinate,43,1350,0.912614107131958,3.025284767150879,0.00022412767780696793,62,69.7781982421875
deathCircle_native_coordinate_seed43,deathCircle,native_coordinate,43,1400,1.137868046760559,1.6068036556243896,0.00021898514501151274,64,331.8786315917969
deathCircle_native_coordinate_seed43,deathCircle,native_coordinate,43,1450,0.894763708114624,4.553710460662842,0.0002137385029724445,64,378.946533203125
deathCircle_native_coordinate_seed43,deathCircle,native_coordinate,43,1500,1.2486488819122314,5.1928510665893555,0.00020839584567747136,62,55.75552749633789
deathCircle_native_coordinate_seed43,deathCircle,native_coordinate,43,1550,0.9431896805763245,2.6544957160949707,0.00020296541523690906,63,63.606204986572266
deathCircle_native_coordinate_seed43,deathCircle,native_coordinate,43,1600,1.1025820970535278,3.47711181640625,0.00019745558916858856,64,74.27610778808594
deathCircle_native_coordinate_seed43,deathCircle,native_coordinate,43,1650,1.241355061531067,3.396099328994751,0.0001918748674738704,62,44.48602294921875
deathCircle_native_coordinate_seed43,deathCircle,native_coordinate,43,1700,1.1700217723846436,3.048906087875366,0.0001862318595247038,62,78.74307250976562
deathCircle_native_coordinate_seed43,deathCircle,native_coordinate,43,1750,0.6330417394638062,3.1472318172454834,0.00018053527078196,63,79.4547119140625
deathCircle_native_coordinate_seed43,deathCircle,native_coordinate,43,1800,0.6741926670074463,2.6488053798675537,0.0001747938893655294,62,46.82262420654297
deathCircle_native_coordinate_seed43,deathCircle,native_coordinate,43,1850,0.7512768507003784,4.167667865753174,0.00016901657249690066,62,46.82478713989258
deathCircle_native_coordinate_seed43,deathCircle,native_coordinate,43,1900,0.8159657120704651,1.985700011253357,0.00016321223283513668,64,149.9737548828125
deathCircle_native_coordinate_seed43,deathCircle,native_coordinate,43,1950,0.8610866069793701,2.917846441268921,0.00015738982472732766,64,30.723308563232422
deathCircle_native_coordinate_seed43,deathCircle,native_coordinate,43,2000,0.8315247893333435,2.282155990600586,0.0001515583303947313,63,27.496225357055664
deathCircle_native_coordinate_seed43,deathCircle,native_coordinate,43,2050,1.002830147743225,0.8008848428726196,0.00014572674607591255,63,0.2280227541923523
deathCircle_native_coordinate_seed43,deathCircle,native_coordinate,43,2100,1.052907943725586,5.178709506988525,0.00013990406814825762,64,73.419921875
deathCircle_native_coordinate_seed43,deathCircle,native_coordinate,43,2150,0.871996283531189,1.1487154960632324,0.0001340992792492751,64,62.84433364868164
deathCircle_native_coordinate_seed43,deathCircle,native_coordinate,43,2200,0.8360415101051331,0.9050198793411255,0.00012832133441909274,63,10.51982307434082
deathCircle_native_coordinate_seed43,deathCircle,native_coordinate,43,2250,0.7185442447662354,5.253336429595947,0.00012257914728552898,62,19.882423400878906
deathCircle_native_coordinate_seed43,deathCircle,native_coordinate,43,2300,1.0712087154388428,3.8649935722351074,0.00011688157631305119,62,28.824962615966797
deathCircle_native_coordinate_seed43,deathCircle,native_coordinate,43,2350,0.7965056300163269,4.278261184692383,0.00011123741113683434,64,118.91475677490234
deathCircle_native_coordinate_seed43,deathCircle,native_coordinate,43,2400,1.1721163988113403,1.409688949584961,0.00010565535900300224,62,30.156930923461914
deathCircle_native_coordinate_seed43,deathCircle,native_coordinate,43,2450,1.0951426029205322,4.18127965927124,0.00010014403133597081,64,257.8779296875
deathCircle_native_coordinate_seed43,deathCircle,native_coordinate,43,2500,0.9944543242454529,2.487170696258545,9.471193045361487e-05,63,18.32431411743164
deathCircle_native_coordinate_seed43,deathCircle,native_coordinate,43,2550,0.7686455249786377,2.0616602897644043,8.936743645075374e-05,62,24.695005416870117
deathCircle_native_coordinate_seed43,deathCircle,native_coordinate,43,2600,0.9967820048332214,1.430968999862671,8.411879427119006e-05,64,52.852203369140625
deathCircle_native_coordinate_seed43,deathCircle,native_coordinate,43,2650,1.00675368309021,1.7530710697174072,7.897410098824593e-05,62,105.06304168701172
deathCircle_native_coordinate_seed43,deathCircle,native_coordinate,43,2700,0.892520546913147,2.1568500995635986,7.394129331341849e-05,64,0.5272090435028076
deathCircle_native_coordinate_seed43,deathCircle,native_coordinate,43,2750,1.0131356716156006,2.378314256668091,6.90281353524261e-05,64,64.93157958984375
deathCircle_native_coordinate_seed43,deathCircle,native_coordinate,43,2800,0.889961838722229,2.014500379562378,6.424220662753214e-05,62,95.7448959350586
deathCircle_native_coordinate_seed43,deathCircle,native_coordinate,43,2850,1.1043981313705444,4.3052873611450195,5.95908903846265e-05,63,47.26793670654297
deathCircle_native_coordinate_seed43,deathCircle,native_coordinate,43,2900,0.9659302234649658,3.697678804397583,5.508136220310183e-05,64,53.10923385620117
deathCircle_native_coordinate_seed43,deathCircle,native_coordinate,43,2950,1.2360265254974365,3.903290033340454,5.072057892609671e-05,63,44.05837631225586
deathCircle_native_coordinate_seed43,deathCircle,native_coordinate,43,3000,1.1921310424804688,1.924038290977478,4.651526792818301e-05,62,0.2831982672214508
deathCircle_native_coordinate_seed43,deathCircle,native_coordinate,43,3050,1.090720772743225,2.4744906425476074,4.2471916737054047e-05,61,25.66901969909668
deathCircle_native_coordinate_seed43,deathCircle,native_coordinate,43,3100,0.8700671792030334,4.289620399475098,3.8596763025224284e-05,63,271.744140625
deathCircle_native_coordinate_seed43,deathCircle,native_coordinate,43,3150,1.4117025136947632,3.0832810401916504,3.489578498718005e-05,64,201.96469116210938
deathCircle_native_coordinate_seed43,deathCircle,native_coordinate,43,3200,0.8931461572647095,1.8165993690490723,3.13746921168271e-05,63,44.0259895324707
deathCircle_native_coordinate_seed43,deathCircle,native_coordinate,43,3250,0.879601240158081,3.0974459648132324,2.803891639946175e-05,64,33.48069763183594
deathCircle_native_coordinate_seed43,deathCircle,native_coordinate,43,3300,1.0985639095306396,2.3238277435302734,2.4893603931854464e-05,63,19.244661331176758
deathCircle_native_coordinate_seed43,deathCircle,native_coordinate,43,3350,0.9109208583831787,5.7600297927856445,2.1943606983373167e-05,62,0.255392849445343
deathCircle_native_coordinate_seed43,deathCircle,native_coordinate,43,3400,1.039878249168396,1.8581191301345825,1.9193476510393732e-05,64,90.95054626464844
deathCircle_native_coordinate_seed43,deathCircle,native_coordinate,43,3450,0.9100189208984375,4.635135650634766,1.6647455135545614e-05,60,29.77944564819336
deathCircle_native_coordinate_seed43,deathCircle,native_coordinate,43,3500,1.0755614042282104,2.379178762435913,1.4309470602623549e-05,63,436.7091979980469
deathCircle_native_coordinate_seed43,deathCircle,native_coordinate,43,3550,0.7727701663970947,2.2212767601013184,1.2183129717262534e-05,60,107.70221710205078
deathCircle_native_coordinate_seed43,deathCircle,native_coordinate,43,3600,1.0607291460037231,2.6586267948150635,1.0271712782723344e-05,64,109.37812042236328
deathCircle_native_coordinate_seed43,deathCircle,native_coordinate,43,3650,0.9231858253479004,1.4892383813858032,8.578168539373221e-06,63,50.63039016723633
deathCircle_native_coordinate_seed43,deathCircle,native_coordinate,43,3700,1.0351454019546509,3.703029155731201,7.105109615667955e-06,64,125.82701110839844
deathCircle_native_coordinate_seed43,deathCircle,native_coordinate,43,3750,1.1084665060043335,2.9918744564056396,5.854808497653461e-06,64,74.99833679199219
deathCircle_native_coordinate_seed43,deathCircle,native_coordinate,43,3800,0.8061088919639587,1.1464532613754272,4.829194023204497e-06,61,21.7293701171875
deathCircle_native_coordinate_seed43,deathCircle,native_coordinate,43,3850,1.229324221611023,5.782973766326904,4.029848406409195e-06,64,101.01836395263672
deathCircle_native_coordinate_seed43,deathCircle,native_coordinate,43,3900,0.8977975249290466,3.4089016914367676,3.458004796689305e-06,63,9.467779159545898
deathCircle_native_coordinate_seed43,deathCircle,native_coordinate,43,3950,0.885414183139801,1.3623052835464478,3.1145453764223597e-06,63,38.824283599853516
deathCircle_native_coordinate_seed43,deathCircle,native_coordinate,43,4000,1.2696030139923096,1.9916961193084717,2.9999999999999997e-06,63,117.77027130126953
gates_past_normalized_seed17,gates,past_normalized,17,1,0.8853231072425842,0.21495892107486725,0.0003,63,86.6577377319336
gates_past_normalized_seed17,gates,past_normalized,17,50,0.0020692707039415836,0.03603791445493698,0.00029988999006034904,63,0.2646975517272949
gates_past_normalized_seed17,gates,past_normalized,17,100,0.3422570526599884,0.04843679070472717,0.0002995511049040809,63,61.950645446777344
gates_past_normalized_seed17,gates,past_normalized,17,150,1.9928851127624512,0.0336640328168869,0.00029898382150483655,64,267.0322570800781
gates_past_normalized_seed17,gates,past_normalized,17,200,0.3544209897518158,0.0416705347597599,0.0002981890150099629,62,36.165348052978516
gates_past_normalized_seed17,gates,past_normalized,17,250,2.8498311042785645,0.022728322073817253,0.00029716791156638426,62,284.3406982421875
gates_past_normalized_seed17,gates,past_normalized,17,300,0.41932862997055054,0.06135871633887291,0.00029592208642902746,64,52.444400787353516
gates_past_normalized_seed17,gates,past_normalized,17,350,1.0046539306640625,0.044355567544698715,0.0002944534615306779,63,104.89833068847656
gates_past_normalized_seed17,gates,past_normalized,17,400,0.03786524385213852,0.13300229609012604,0.0002927643025170163,64,6.7726874351501465
gates_past_normalized_seed17,gates,past_normalized,17,450,0.0029370931442826986,0.13706707954406738,0.0002908572152514106,64,0.3650248050689697
gates_past_normalized_seed17,gates,past_normalized,17,500,4.309200286865234,0.05694414675235748,0.00028873514179485345,63,384.807373046875
gates_past_normalized_seed17,gates,past_normalized,17,550,0.3508608341217041,0.059164971113204956,0.00028640135586724896,63,63.552528381347656
gates_past_normalized_seed17,gates,past_normalized,17,600,0.6094658374786377,0.013029518537223339,0.0002838594577970492,63,77.22732543945312
gates_past_normalized_seed17,gates,past_normalized,17,650,0.2209557592868805,0.10149489343166351,0.00028111336896703226,62,19.558246612548828
gates_past_normalized_seed17,gates,past_normalized,17,700,2.1006274223327637,0.15603718161582947,0.00027816732576479037,62,268.344482421875
gates_past_normalized_seed17,gates,past_normalized,17,750,1.1932166814804077,0.058635272085666656,0.00027502587304726044,63,126.28602600097656
gates_past_normalized_seed17,gates,past_normalized,17,800,0.17632707953453064,0.1346495896577835,0.00027169385712937896,64,31.873170852661133
gates_past_normalized_seed17,gates,past_normalized,17,850,2.817081928253174,0.03671032935380936,0.0002681764183076788,62,285.7574157714844
gates_past_normalized_seed17,gates,past_normalized,17,900,1.0261753797531128,0.055984918028116226,0.00026447898293036027,64,171.14810180664062
gates_past_normalized_seed17,gates,past_normalized,17,950,3.485165596008301,0.05167733505368233,0.000260607255026071,63,332.8431396484375
gates_past_normalized_seed17,gates,past_normalized,17,1000,5.385810852050781,0.03453648462891579,0.00025656720750430874,62,904.4443969726562
gates_past_normalized_seed17,gates,past_normalized,17,1050,2.551711320877075,0.06474491953849792,0.00025236507294102155,62,347.8177185058594
gates_past_normalized_seed17,gates,past_normalized,17,1100,1.1001396179199219,0.025943573564291,0.0002480073339636212,64,103.80936431884766
gates_past_normalized_seed17,gates,past_normalized,17,1150,2.9043939113616943,0.1485326737165451,0.00024350071325024268,63,361.01251220703125
gates_past_normalized_seed17,gates,past_normalized,17,1200,0.27970191836357117,0.03412128612399101,0.00023885216315867728,63,37.056732177734375
gates_past_normalized_seed17,gates,past_normalized,17,1250,1.0270370244979858,0.07568307965993881,0.0002340688550009797,64,94.05733489990234
gates_past_normalized_seed17,gates,past_normalized,17,1300,0.07696464657783508,0.060490407049655914,0.00022915816798029423,63,13.856834411621094
gates_past_normalized_seed17,gates,past_normalized,17,1350,0.7096987962722778,0.0268655177205801,0.00022412767780696793,64,128.70887756347656
gates_past_normalized_seed17,gates,past_normalized,17,1400,2.27764630317688,0.04184999316930771,0.00021898514501151274,60,413.256591796875
gates_past_normalized_seed17,gates,past_normalized,17,1450,0.34524914622306824,0.01932249404489994,0.0002137385029724445,62,53.524192810058594
gates_past_normalized_seed17,gates,past_normalized,17,1500,0.5303637981414795,0.04450280964374542,0.00020839584567747136,62,55.30131912231445
gates_past_normalized_seed17,gates,past_normalized,17,1550,0.39743319153785706,0.05451546236872673,0.00020296541523690906,62,44.43189239501953
gates_past_normalized_seed17,gates,past_normalized,17,1600,4.7587714195251465,0.08640540391206741,0.00019745558916858856,64,603.1748657226562
gates_past_normalized_seed17,gates,past_normalized,17,1650,0.8366814255714417,0.01360054686665535,0.0001918748674738704,62,107.24142456054688
gates_past_normalized_seed17,gates,past_normalized,17,1700,0.4310327172279358,0.007590009365230799,0.0001862318595247038,62,57.80219268798828
gates_past_normalized_seed17,gates,past_normalized,17,1750,1.023276686668396,0.04730735346674919,0.00018053527078196,64,158.23033142089844
gates_past_normalized_seed17,gates,past_normalized,17,1800,3.423307180404663,0.10762376338243484,0.0001747938893655294,64,621.21923828125
gates_past_normalized_seed17,gates,past_normalized,17,1850,2.5356602668762207,0.23473788797855377,0.00016901657249690066,63,353.0609436035156
gates_past_normalized_seed17,gates,past_normalized,17,1900,0.06655328720808029,0.05620161443948746,0.00016321223283513668,62,11.945582389831543
gates_past_normalized_seed17,gates,past_normalized,17,1950,0.2103215754032135,0.07684371620416641,0.00015738982472732766,61,38.05832290649414
gates_past_normalized_seed17,gates,past_normalized,17,2000,0.2610683739185333,0.08299695700407028,0.0001515583303947313,63,43.79351043701172
gates_past_normalized_seed17,gates,past_normalized,17,2050,0.14362788200378418,0.10932891070842743,0.00014572674607591255,64,19.834407806396484
gates_past_normalized_seed17,gates,past_normalized,17,2100,1.5794177055358887,0.08070223033428192,0.00013990406814825762,62,141.65289306640625
gates_past_normalized_seed17,gates,past_normalized,17,2150,0.5804647207260132,0.004356469493359327,0.0001340992792492751,64,105.26338195800781
gates_past_normalized_seed17,gates,past_normalized,17,2200,0.3260517716407776,0.12233538925647736,0.00012832133441909274,64,58.99873733520508
gates_past_normalized_seed17,gates,past_normalized,17,2250,0.27065330743789673,0.03616597503423691,0.00012257914728552898,64,43.40974426269531
gates_past_normalized_seed17,gates,past_normalized,17,2300,0.7566040754318237,0.07898979634046555,0.00011688157631305119,64,96.60990905761719
gates_past_normalized_seed17,gates,past_normalized,17,2350,0.81241375207901,0.019412219524383545,0.00011123741113683434,62,147.36788940429688
gates_past_normalized_seed17,gates,past_normalized,17,2400,0.08859740197658539,0.06842338293790817,0.00010565535900300224,64,15.9403657913208
gates_past_normalized_seed17,gates,past_normalized,17,2450,0.3975982367992401,0.014726285822689533,0.00010014403133597081,62,62.880149841308594
gates_past_normalized_seed17,gates,past_normalized,17,2500,1.5456397533416748,0.07194345444440842,9.471193045361487e-05,63,170.95443725585938
gates_past_normalized_seed17,gates,past_normalized,17,2550,0.21749356389045715,0.07532884180545807,8.936743645075374e-05,63,39.379783630371094
gates_past_normalized_seed17,gates,past_normalized,17,2600,0.3937009572982788,0.04752104729413986,8.411879427119006e-05,63,71.36422729492188
gates_past_normalized_seed17,gates,past_normalized,17,2650,1.0596027374267578,0.0436641089618206,7.897410098824593e-05,63,112.31206512451172
gates_past_normalized_seed17,gates,past_normalized,17,2700,1.0072814226150513,0.0561138391494751,7.394129331341849e-05,63,138.89971923828125
gates_past_normalized_seed17,gates,past_normalized,17,2750,0.5242680311203003,0.07026483863592148,6.90281353524261e-05,63,67.91220092773438
gates_past_normalized_seed17,gates,past_normalized,17,2800,0.2817203402519226,0.05769437551498413,6.424220662753214e-05,63,51.026466369628906
gates_past_normalized_seed17,gates,past_normalized,17,2850,0.23898594081401825,0.0863439068198204,5.95908903846265e-05,63,43.26659393310547
gates_past_normalized_seed17,gates,past_normalized,17,2900,0.36063310503959656,0.0857384130358696,5.508136220310183e-05,63,56.97632598876953
gates_past_normalized_seed17,gates,past_normalized,17,2950,1.4030853509902954,0.05037812143564224,5.072057892609671e-05,62,132.1763153076172
gates_past_normalized_seed17,gates,past_normalized,17,3000,0.29467910528182983,0.04407531023025513,4.651526792818301e-05,62,44.33951950073242
gates_past_normalized_seed17,gates,past_normalized,17,3050,0.24922923743724823,0.03608711063861847,4.2471916737054047e-05,64,45.124820709228516
gates_past_normalized_seed17,gates,past_normalized,17,3100,0.06214837729930878,0.10962485522031784,3.8596763025224284e-05,64,11.133813858032227
gates_past_normalized_seed17,gates,past_normalized,17,3150,5.169919013977051,0.007266520522534847,3.489578498718005e-05,61,585.791015625
gates_past_normalized_seed17,gates,past_normalized,17,3200,0.06749717146158218,0.13564668595790863,3.13746921168271e-05,64,12.042530059814453
gates_past_normalized_seed17,gates,past_normalized,17,3250,0.4645170569419861,0.07052719593048096,2.803891639946175e-05,63,41.41115951538086
gates_past_normalized_seed17,gates,past_normalized,17,3300,0.6572043895721436,0.07102887332439423,2.4893603931854464e-05,63,91.21687316894531
gates_past_normalized_seed17,gates,past_normalized,17,3350,2.350254535675049,0.08647241443395615,2.1943606983373167e-05,62,230.473876953125
gates_past_normalized_seed17,gates,past_normalized,17,3400,0.010410016402602196,0.10603368282318115,1.9193476510393732e-05,61,1.692458152770996
gates_past_normalized_seed17,gates,past_normalized,17,3450,0.534614086151123,0.043617233633995056,1.6647455135545614e-05,63,74.58145904541016
gates_past_normalized_seed17,gates,past_normalized,17,3500,0.0027518337592482567,0.027056999504566193,1.4309470602623549e-05,63,0.387457013130188
gates_past_normalized_seed17,gates,past_normalized,17,3550,0.015171755105257034,0.1281508356332779,1.2183129717262534e-05,62,2.6011831760406494
gates_past_normalized_seed17,gates,past_normalized,17,3600,0.6981254816055298,0.11245054751634598,1.0271712782723344e-05,64,126.58708953857422
gates_past_normalized_seed17,gates,past_normalized,17,3650,0.9162716865539551,0.03496602550148964,8.578168539373221e-06,62,100.65962219238281
gates_past_normalized_seed17,gates,past_normalized,17,3700,0.03247801959514618,0.011405742727220058,7.105109615667955e-06,63,5.78497314453125
gates_past_normalized_seed17,gates,past_normalized,17,3750,0.13897518813610077,0.05499083548784256,5.854808497653461e-06,63,23.433189392089844
gates_past_normalized_seed17,gates,past_normalized,17,3800,0.37318235635757446,0.1463630050420761,4.829194023204497e-06,62,57.76103973388672
gates_past_normalized_seed17,gates,past_normalized,17,3850,0.6256619691848755,0.0992572233080864,4.029848406409195e-06,64,86.39107513427734
gates_past_normalized_seed17,gates,past_normalized,17,3900,0.9486687183380127,0.06820710748434067,3.458004796689305e-06,61,109.84283447265625
gates_past_normalized_seed17,gates,past_normalized,17,3950,1.3780715465545654,0.23137889802455902,3.1145453764223597e-06,62,232.12411499023438
gates_past_normalized_seed17,gates,past_normalized,17,4000,0.03515300527215004,0.04622329771518707,2.9999999999999997e-06,63,6.232669353485107
gates_past_normalized_seed29,gates,past_normalized,29,1,0.36550459265708923,0.3507571518421173,0.0003,62,44.06431579589844
gates_past_normalized_seed29,gates,past_normalized,29,50,4.029317855834961,0.022501083090901375,0.00029988999006034904,63,449.508056640625
gates_past_normalized_seed29,gates,past_normalized,29,100,3.8281750679016113,0.03772898390889168,0.0002995511049040809,62,495.3162841796875
gates_past_normalized_seed29,gates,past_normalized,29,150,0.21706536412239075,0.03118637017905712,0.00029898382150483655,60,39.31290817260742
gates_past_normalized_seed29,gates,past_normalized,29,200,0.7696370482444763,0.1022217720746994,0.0002981890150099629,61,103.21965026855469
gates_past_normalized_seed29,gates,past_normalized,29,250,0.0022341462317854166,0.08921490609645844,0.00029716791156638426,64,0.2882167398929596
gates_past_normalized_seed29,gates,past_normalized,29,300,0.48114916682243347,0.03555091470479965,0.00029592208642902746,63,50.043880462646484
gates_past_normalized_seed29,gates,past_normalized,29,350,0.23618467152118683,0.04504430294036865,0.0002944534615306779,63,33.95981979370117
gates_past_normalized_seed29,gates,past_normalized,29,400,1.5931921005249023,0.028336795046925545,0.0002927643025170163,63,203.2732391357422
gates_past_normalized_seed29,gates,past_normalized,29,450,0.7339756488800049,0.058020517230033875,0.0002908572152514106,64,61.716453552246094
gates_past_normalized_seed29,gates,past_normalized,29,500,2.1184496879577637,0.0807957872748375,0.00028873514179485345,63,183.97552490234375
gates_past_normalized_seed29,gates,past_normalized,29,550,7.214764595031738,0.08285947889089584,0.00028640135586724896,64,615.897705078125
gates_past_normalized_seed29,gates,past_normalized,29,600,0.06304261088371277,0.0800735130906105,0.0002838594577970492,62,8.035998344421387
gates_past_normalized_seed29,gates,past_normalized,29,650,0.22376838326454163,0.08946015685796738,0.00028111336896703226,61,32.10315704345703
gates_past_normalized_seed29,gates,past_normalized,29,700,0.2821785807609558,0.041452936828136444,0.00027816732576479037,64,51.076473236083984
gates_past_normalized_seed29,gates,past_normalized,29,750,0.7773107886314392,0.052844975143671036,0.00027502587304726044,64,108.17567443847656
gates_past_normalized_seed29,gates,past_normalized,29,800,3.12558650970459,0.09903150051832199,0.00027169385712937896,63,273.8144836425781
gates_past_normalized_seed29,gates,past_normalized,29,850,0.35256412625312805,0.05521133169531822,0.0002681764183076788,62,35.443756103515625
gates_past_normalized_seed29,gates,past_normalized,29,900,0.0022518422920256853,0.0244679506868124,0.00026447898293036027,62,0.2842148244380951
gates_past_normalized_seed29,gates,past_normalized,29,950,0.6534383893013,0.11992296576499939,0.000260607255026071,63,118.53556823730469
gates_past_normalized_seed29,gates,past_normalized,29,1000,0.3574010133743286,0.06502289324998856,0.00025656720750430874,62,40.59625244140625
gates_past_normalized_seed29,gates,past_normalized,29,1050,0.5085135102272034,0.0416514053940773,0.00025236507294102155,63,77.06698608398438
gates_past_normalized_seed29,gates,past_normalized,29,1100,0.34335359930992126,0.08745191991329193,0.0002480073339636212,62,59.16717529296875
gates_past_normalized_seed29,gates,past_normalized,29,1150,1.0678040981292725,0.19245705008506775,0.00024350071325024268,63,128.51687622070312
gates_past_normalized_seed29,gates,past_normalized,29,1200,2.1799674034118652,0.07109422981739044,0.00023885216315867728,63,347.1893615722656
gates_past_normalized_seed29,gates,past_normalized,29,1250,0.3079465925693512,0.08408739417791367,0.0002340688550009797,64,25.934165954589844
gates_past_normalized_seed29,gates,past_normalized,29,1300,0.7790747880935669,0.023593982681632042,0.00022915816798029423,61,98.97581481933594
gates_past_normalized_seed29,gates,past_normalized,29,1350,0.29506081342697144,0.07527294754981995,0.00022412767780696793,61,53.43284606933594
gates_past_normalized_seed29,gates,past_normalized,29,1400,1.9770768880844116,0.13110856711864471,0.00021898514501151274,63,195.99166870117188
gates_past_normalized_seed29,gates,past_normalized,29,1450,0.5442532300949097,0.042391277849674225,0.0002137385029724445,61,69.44187927246094
gates_past_normalized_seed29,gates,past_normalized,29,1500,0.6668174266815186,0.05091094598174095,0.00020839584567747136,64,56.06637954711914
gates_past_normalized_seed29,gates,past_normalized,29,1550,0.10916728526353836,0.04287738353013992,0.00020296541523690906,61,19.711576461791992
gates_past_normalized_seed29,gates,past_normalized,29,1600,1.9514957666397095,0.020463917404413223,0.00019745558916858856,64,260.1980895996094
gates_past_normalized_seed29,gates,past_normalized,29,1650,0.351796418428421,0.06221039220690727,0.0001918748674738704,63,37.97989273071289
gates_past_normalized_seed29,gates,past_normalized,29,1700,0.12365312874317169,0.11532697826623917,0.0001862318595247038,63,22.339824676513672
gates_past_normalized_seed29,gates,past_normalized,29,1750,0.5591226816177368,0.05456816032528877,0.00018053527078196,64,72.28759765625
gates_past_normalized_seed29,gates,past_normalized,29,1800,0.16488757729530334,0.03815947845578194,0.0001747938893655294,62,13.909808158874512
gates_past_normalized_seed29,gates,past_normalized,29,1850,0.902035117149353,0.04494832083582878,0.00016901657249690066,64,105.03518676757812
gates_past_normalized_seed29,gates,past_normalized,29,1900,0.5779740810394287,0.033825308084487915,0.00016321223283513668,63,93.93565368652344
gates_past_normalized_seed29,gates,past_normalized,29,1950,1.9621686935424805,0.07478516548871994,0.00015738982472732766,64,301.8875732421875
gates_past_normalized_seed29,gates,past_normalized,29,2000,1.6017382144927979,0.15738371014595032,0.0001515583303947313,63,228.49710083007812
gates_past_normalized_seed29,gates,past_normalized,29,2050,0.1570911407470703,0.036402955651283264,0.00014572674607591255,60,20.428577423095703
gates_past_normalized_seed29,gates,past_normalized,29,2100,0.5786857604980469,0.048254258930683136,0.00013990406814825762,64,104.8602066040039
gates_past_normalized_seed29,gates,past_normalized,29,2150,0.9894440174102783,0.08534599095582962,0.0001340992792492751,62,133.89776611328125
gates_past_normalized_seed29,gates,past_normalized,29,2200,0.20645862817764282,0.037535782903432846,0.00012832133441909274,62,30.618099212646484
gates_past_normalized_seed29,gates,past_normalized,29,2250,2.8414947986602783,0.08129847794771194,0.00012257914728552898,62,270.033203125
gates_past_normalized_seed29,gates,past_normalized,29,2300,1.0511144399642944,0.011417374014854431,0.00011688157631305119,64,95.75060272216797
gates_past_normalized_seed29,gates,past_normalized,29,2350,0.6873273253440857,0.029942598193883896,0.00011123741113683434,64,109.06341552734375
gates_past_normalized_seed29,gates,past_normalized,29,2400,8.424060821533203,0.0683022141456604,0.00010565535900300224,64,732.8189086914062
gates_past_normalized_seed29,gates,past_normalized,29,2450,0.19610269367694855,0.03431432321667671,0.00010014403133597081,64,35.477787017822266
gates_past_normalized_seed29,gates,past_normalized,29,2500,1.6738102436065674,0.01256311871111393,9.471193045361487e-05,62,150.10618591308594
gates_past_normalized_seed29,gates,past_normalized,29,2550,0.5936031937599182,0.044379375874996185,8.936743645075374e-05,63,102.7264175415039
gates_past_normalized_seed29,gates,past_normalized,29,2600,0.2683655917644501,0.030695682391524315,8.411879427119006e-05,64,48.519203186035156
gates_past_normalized_seed29,gates,past_normalized,29,2650,0.24244192242622375,0.028975090011954308,7.897410098824593e-05,63,41.4077262878418
gates_past_normalized_seed29,gates,past_normalized,29,2700,0.33962252736091614,0.11053664982318878,7.394129331341849e-05,61,59.35929870605469
gates_past_normalized_seed29,gates,past_normalized,29,2750,1.0528628826141357,0.03604850172996521,6.90281353524261e-05,64,102.37472534179688
gates_past_normalized_seed29,gates,past_normalized,29,2800,5.624504566192627,0.030719183385372162,6.424220662753214e-05,62,494.7095642089844
gates_past_normalized_seed29,gates,past_normalized,29,2850,0.14518073201179504,0.11960122734308243,5.95908903846265e-05,64,26.20046615600586
gates_past_normalized_seed29,gates,past_normalized,29,2900,0.30550140142440796,0.0329119898378849,5.508136220310183e-05,63,55.34812545776367
gates_past_normalized_seed29,gates,past_normalized,29,2950,0.6368263363838196,0.0895213931798935,5.072057892609671e-05,64,93.13101959228516
gates_past_normalized_seed29,gates,past_normalized,29,3000,1.340759038925171,0.04484221339225769,4.651526792818301e-05,64,175.6528778076172
gates_past_normalized_seed29,gates,past_normalized,29,3050,0.7496352195739746,0.07710644602775574,4.2471916737054047e-05,63,107.97576904296875
gates_past_normalized_seed29,gates,past_normalized,29,3100,1.0110231637954712,0.07604771107435226,3.8596763025224284e-05,64,117.71942138671875
gates_past_normalized_seed29,gates,past_normalized,29,3150,0.06659195572137833,0.20422042906284332,3.489578498718005e-05,64,11.95717716217041
gates_past_normalized_seed29,gates,past_normalized,29,3200,3.6804022789001465,0.08795168995857239,3.13746921168271e-05,63,409.90960693359375
gates_past_normalized_seed29,gates,past_normalized,29,3250,1.3022149801254272,0.14223943650722504,2.803891639946175e-05,63,149.2536163330078
gates_past_normalized_seed29,gates,past_normalized,29,3300,0.49081242084503174,0.07130977511405945,2.4893603931854464e-05,64,88.97723388671875
gates_past_normalized_seed29,gates,past_normalized,29,3350,0.19806060194969177,0.033785730600357056,2.1943606983373167e-05,63,35.73627853393555
gates_past_normalized_seed29,gates,past_normalized,29,3400,0.405659943819046,0.05868957191705704,1.9193476510393732e-05,64,63.37099075317383
