trial,step,bce,gradient_norm
past_rgb_gates_seed17,300,0.6915498375892639,0.1705302596092224
past_rgb_gates_seed17,400,0.6888192892074585,0.32145532965660095
past_rgb_gates_seed17,500,0.6500592231750488,0.2586042284965515
past_rgb_gates_seed17,600,0.6796633005142212,0.3058251142501831
past_rgb_gates_seed17,700,0.6518284678459167,0.33232998847961426
past_rgb_gates_seed17,800,0.67592853307724,0.3439236581325531
past_rgb_gates_seed17,900,0.6656168699264526,0.2982417047023773
past_rgb_gates_seed17,1000,0.6452498435974121,0.3361218273639679
past_rgb_gates_seed17,1100,0.65336012840271,0.4588674008846283
past_rgb_gates_seed17,1200,0.7456291317939758,0.7659560441970825
past_rgb_gates_seed17,1300,0.6391737461090088,0.34856557846069336
past_rgb_gates_seed17,1400,0.7073944807052612,0.4042906165122986
past_rgb_gates_seed17,1500,0.6085457801818848,0.6408964991569519
past_rgb_gates_seed17,1600,0.5851906538009644,0.46573933959007263
past_rgb_gates_seed17,1700,0.6272866129875183,0.7184526920318604
past_rgb_gates_seed17,1800,0.5878974795341492,0.6843741536140442
past_rgb_gates_seed17,1900,0.6029870510101318,0.4461142122745514
past_rgb_gates_seed17,2000,0.6131808161735535,0.5186442732810974
mask_only_gates_seed29,1,0.6857534646987915,0.10332921147346497
mask_only_gates_seed29,100,0.6954156160354614,0.12415863573551178
mask_only_gates_seed29,200,0.6885131597518921,0.12395155429840088
mask_only_gates_seed29,300,0.6590765714645386,0.188282310962677
mask_only_gates_seed29,400,0.7133768796920776,0.22817356884479523
mask_only_gates_seed29,500,0.6941908597946167,0.19970285892486572
mask_only_gates_seed29,600,0.7175276875495911,0.3679543435573578
mask_only_gates_seed29,700,0.64300137758255,0.3372030258178711
mask_only_gates_seed29,800,0.7032800912857056,0.3428616523742676
mask_only_gates_seed29,900,0.6670424938201904,0.43558090925216675
mask_only_gates_seed29,1000,0.6506856083869934,0.4014366865158081
mask_only_gates_seed29,1100,0.6487001776695251,0.352570116519928
mask_only_gates_seed29,1200,0.6251408457756042,0.3682921826839447
mask_only_gates_seed29,1300,0.657660722732544,0.4207017421722412
mask_only_gates_seed29,1400,0.6050553321838379,0.5403363704681396
mask_only_gates_seed29,1500,0.5753690600395203,0.4524288773536682
mask_only_gates_seed29,1600,0.588225245475769,0.5449010133743286
mask_only_gates_seed29,1700,0.6707931756973267,0.5311012864112854
mask_only_gates_seed29,1800,0.5877218246459961,0.43777450919151306
mask_only_gates_seed29,1900,0.6813212633132935,0.6044864654541016
mask_only_gates_seed29,2000,0.6450693011283875,0.5982689261436462
past_rgb_gates_seed29,1,0.6857559680938721,0.10337306559085846
past_rgb_gates_seed29,100,0.6956081390380859,0.12837271392345428
past_rgb_gates_seed29,200,0.6830757856369019,0.12890571355819702
past_rgb_gates_seed29,300,0.6568999886512756,0.20582056045532227
past_rgb_gates_seed29,400,0.7227927446365356,0.2699573338031769
past_rgb_gates_seed29,500,0.683250904083252,0.2427523285150528
past_rgb_gates_seed29,600,0.715889573097229,0.4117107093334198
past_rgb_gates_seed29,700,0.6327667832374573,0.34245869517326355
past_rgb_gates_seed29,800,0.6901028752326965,0.3728771507740021
past_rgb_gates_seed29,900,0.6771706342697144,0.5034672021865845
past_rgb_gates_seed29,1000,0.6480187177658081,0.4095803201198578
past_rgb_gates_seed29,1100,0.6295204758644104,0.4016752243041992
past_rgb_gates_seed29,1200,0.6312692761421204,0.3932414650917053
past_rgb_gates_seed29,1300,0.6200218796730042,0.46891698241233826
past_rgb_gates_seed29,1400,0.5966364145278931,0.5227209329605103
past_rgb_gates_seed29,1500,0.5693183541297913,0.4704715609550476
past_rgb_gates_seed29,1600,0.5637140274047852,0.49907296895980835
past_rgb_gates_seed29,1700,0.6724991798400879,0.5701537728309631
past_rgb_gates_seed29,1800,0.5863155126571655,0.5085871815681458
past_rgb_gates_seed29,1900,0.6832981705665588,0.6594619750976562
past_rgb_gates_seed29,2000,0.615129292011261,0.6523069739341736
mask_only_gates_seed43,1,0.6984332799911499,0.13950911164283752
mask_only_gates_seed43,100,0.6789240837097168,0.09671188145875931
mask_only_gates_seed43,200,0.6505635976791382,0.2223353385925293
mask_only_gates_seed43,300,0.687703549861908,0.17723973095417023
mask_only_gates_seed43,400,0.6498620510101318,0.20767375826835632
mask_only_gates_seed43,500,0.6906338334083557,0.20024608075618744
mask_only_gates_seed43,600,0.686566948890686,0.3490745425224304
mask_only_gates_seed43,700,0.6630944013595581,0.2742694914340973
mask_only_gates_seed43,800,0.6429238319396973,0.3211172819137573
mask_only_gates_seed43,900,0.6960464715957642,0.4409307837486267
mask_only_gates_seed43,1000,0.6477669477462769,0.3019511103630066
mask_only_gates_seed43,1100,0.7411323189735413,0.37744179368019104
mask_only_gates_seed43,1200,0.6493033170700073,0.3251999318599701
mask_only_gates_seed43,1300,0.6290603280067444,0.42261672019958496
mask_only_gates_seed43,1400,0.6531261205673218,0.3873361349105835
mask_only_gates_seed43,1500,0.6473504900932312,0.4041847288608551
mask_only_gates_seed43,1600,0.6234754323959351,0.3776174485683441
mask_only_gates_seed43,1700,0.6599235534667969,0.5621626973152161
mask_only_gates_seed43,1800,0.5499427318572998,0.6655482053756714
mask_only_gates_seed43,1900,0.6273789405822754,0.472979873418808
mask_only_gates_seed43,2000,0.6547605991363525,0.4702245593070984
past_rgb_gates_seed43,1,0.6984317898750305,0.13945141434669495
past_rgb_gates_seed43,100,0.6790171265602112,0.09686394780874252
past_rgb_gates_seed43,200,0.6498319506645203,0.22407759726047516
past_rgb_gates_seed43,300,0.6898652911186218,0.18479041755199432
past_rgb_gates_seed43,400,0.6467202305793762,0.21502241492271423
past_rgb_gates_seed43,500,0.6979745626449585,0.22016210854053497
past_rgb_gates_seed43,600,0.6767334938049316,0.3953445255756378
past_rgb_gates_seed43,700,0.6398574709892273,0.308390736579895
past_rgb_gates_seed43,800,0.654872715473175,0.3570757508277893
past_rgb_gates_seed43,900,0.6952300071716309,0.45300766825675964
past_rgb_gates_seed43,1000,0.6096928715705872,0.32858800888061523
past_rgb_gates_seed43,1100,0.7026675343513489,0.4004765748977661
past_rgb_gates_seed43,1200,0.6324423551559448,0.36750251054763794
past_rgb_gates_seed43,1300,0.6500363945960999,0.44834214448928833
past_rgb_gates_seed43,1400,0.6543474197387695,0.427021324634552
past_rgb_gates_seed43,1500,0.648331880569458,0.47756826877593994
past_rgb_gates_seed43,1600,0.6402298808097839,0.42651310563087463
past_rgb_gates_seed43,1700,0.6546258330345154,0.5549494028091431
past_rgb_gates_seed43,1800,0.5599226951599121,0.7421982884407043
past_rgb_gates_seed43,1900,0.6170754432678223,0.47736266255378723
past_rgb_gates_seed43,2000,0.6537163257598877,0.4997052550315857
mask_only_hyang_seed17,1,0.6918860673904419,0.0784328505396843
mask_only_hyang_seed17,100,0.6740900278091431,0.17218761146068573
mask_only_hyang_seed17,200,0.6740540266036987,0.15957769751548767
mask_only_hyang_seed17,300,0.6200827956199646,0.22903640568256378
mask_only_hyang_seed17,400,0.638367235660553,0.23156718909740448
mask_only_hyang_seed17,500,0.6877905130386353,0.3584446609020233
mask_only_hyang_seed17,600,0.6197094917297363,0.24096323549747467
mask_only_hyang_seed17,700,0.6684073805809021,0.3245853781700134
mask_only_hyang_seed17,800,0.6594263911247253,0.28469225764274597
mask_only_hyang_seed17,900,0.6471935510635376,0.3622278571128845
mask_only_hyang_seed17,1000,0.6249011754989624,0.5247964859008789
mask_only_hyang_seed17,1100,0.6181558966636658,0.4171617329120636
mask_only_hyang_seed17,1200,0.617843747138977,0.5376529097557068
mask_only_hyang_seed17,1300,0.60059654712677,0.5125019550323486
mask_only_hyang_seed17,1400,0.6493234038352966,0.5966706871986389
mask_only_hyang_seed17,1500,0.6306374073028564,0.6186641454696655
mask_only_hyang_seed17,1600,0.5828976631164551,0.4695253074169159
mask_only_hyang_seed17,1700,0.5581164360046387,0.8041631579399109
mask_only_hyang_seed17,1800,0.5404698848724365,0.6552130579948425
mask_only_hyang_seed17,1900,0.595535933971405,0.7205190658569336
mask_only_hyang_seed17,2000,0.5337173342704773,0.7224194407463074
past_rgb_hyang_seed17,1,0.6918548345565796,0.07831587642431259
past_rgb_hyang_seed17,100,0.6744540929794312,0.17246046662330627
past_rgb_hyang_seed17,200,0.6741359829902649,0.1597020924091339
past_rgb_hyang_seed17,300,0.6201244592666626,0.2289966493844986
past_rgb_hyang_seed17,400,0.6387903690338135,0.23228153586387634
past_rgb_hyang_seed17,500,0.6865923404693604,0.35962584614753723
past_rgb_hyang_seed17,600,0.6183261275291443,0.24196408689022064
past_rgb_hyang_seed17,700,0.6670916676521301,0.322855144739151
past_rgb_hyang_seed17,800,0.6581827998161316,0.2868706285953522
past_rgb_hyang_seed17,900,0.645386815071106,0.3608195185661316
past_rgb_hyang_seed17,1000,0.6254026889801025,0.5291601419448853
past_rgb_hyang_seed17,1100,0.6186128854751587,0.4235891103744507
past_rgb_hyang_seed17,1200,0.6245580911636353,0.5648146271705627
past_rgb_hyang_seed17,1300,0.5914133787155151,0.5238858461380005
past_rgb_hyang_seed17,1400,0.6478574872016907,0.5956410765647888
past_rgb_hyang_seed17,1500,0.6352012157440186,0.6692218780517578
past_rgb_hyang_seed17,1600,0.5744310021400452,0.4695809483528137
past_rgb_hyang_seed17,1700,0.5380408763885498,0.8307099938392639
past_rgb_hyang_seed17,1800,0.5152810215950012,0.6820577383041382
past_rgb_hyang_seed17,1900,0.5719263553619385,0.7941678166389465
past_rgb_hyang_seed17,2000,0.5144101977348328,0.9224294424057007
mask_only_hyang_seed29,1,0.7081488370895386,0.13769054412841797
mask_only_hyang_seed29,100,0.7006233930587769,0.1382521092891693
mask_only_hyang_seed29,200,0.666193962097168,0.11998578906059265
mask_only_hyang_seed29,300,0.643592357635498,0.15964722633361816
mask_only_hyang_seed29,400,0.6698945164680481,0.17943938076496124
mask_only_hyang_seed29,500,0.6596099734306335,0.2783495783805847
mask_only_hyang_seed29,600,0.6583927869796753,0.33812326192855835
mask_only_hyang_seed29,700,0.6790832281112671,0.3885986804962158
mask_only_hyang_seed29,800,0.5899954438209534,0.3577876091003418
mask_only_hyang_seed29,900,0.6376163959503174,0.4084852635860443
mask_only_hyang_seed29,1000,0.6467318534851074,0.43675631284713745
mask_only_hyang_seed29,1100,0.6018123626708984,0.43446671962738037
mask_only_hyang_seed29,1200,0.5878261923789978,0.4800347089767456
mask_only_hyang_seed29,1300,0.6070671081542969,0.34758302569389343
mask_only_hyang_seed29,1400,0.5993854999542236,0.5137230157852173
mask_only_hyang_seed29,1500,0.5705909132957458,0.522998034954071
mask_only_hyang_seed29,1600,0.6358619928359985,0.568284273147583
mask_only_hyang_seed29,1700,0.5449565052986145,0.5026649236679077
mask_only_hyang_seed29,1800,0.5285767316818237,0.4897060692310333
mask_only_hyang_seed29,1900,0.6439001560211182,0.7153052091598511
mask_only_hyang_seed29,2000,0.5780192613601685,0.7880920767784119
past_rgb_hyang_seed29,1,0.7081551551818848,0.1377057135105133
past_rgb_hyang_seed29,100,0.7006117105484009,0.13830681145191193
past_rgb_hyang_seed29,200,0.6661897897720337,0.11996445059776306
past_rgb_hyang_seed29,300,0.6435655355453491,0.15952235460281372
past_rgb_hyang_seed29,400,0.6697840690612793,0.17920641601085663
past_rgb_hyang_seed29,500,0.6596720218658447,0.28104740381240845
past_rgb_hyang_seed29,600,0.657336413860321,0.35207411646842957
past_rgb_hyang_seed29,700,0.6808042526245117,0.39525941014289856
past_rgb_hyang_seed29,800,0.5762178897857666,0.37929677963256836
past_rgb_hyang_seed29,900,0.6328149437904358,0.4342856705188751
past_rgb_hyang_seed29,1000,0.6364823579788208,0.5000867247581482
past_rgb_hyang_seed29,1100,0.5941853523254395,0.7342860698699951
past_rgb_hyang_seed29,1200,0.5791013240814209,0.6367454528808594
past_rgb_hyang_seed29,1300,0.5584749579429626,0.47732487320899963
past_rgb_hyang_seed29,1400,0.5955966711044312,0.5592305064201355
past_rgb_hyang_seed29,1500,0.5622788667678833,0.6694783568382263
past_rgb_hyang_seed29,1600,0.6460787057876587,0.9383568167686462
past_rgb_hyang_seed29,1700,0.5567358732223511,1.1939061880111694
past_rgb_hyang_seed29,1800,0.5331289768218994,2.799304962158203
past_rgb_hyang_seed29,1900,0.5932995676994324,0.732623279094696
past_rgb_hyang_seed29,2000,0.564430296421051,2.48709774017334
mask_only_hyang_seed43,1,0.6995244026184082,0.1718139946460724
mask_only_hyang_seed43,100,0.7174229621887207,0.2959173321723938
mask_only_hyang_seed43,200,0.6571596264839172,0.17488810420036316
mask_only_hyang_seed43,300,0.6748220324516296,0.26296839118003845
mask_only_hyang_seed43,400,0.6703875064849854,0.27296045422554016
mask_only_hyang_seed43,500,0.6174803972244263,0.3383226990699768
mask_only_hyang_seed43,600,0.6698533892631531,0.29757481813430786
mask_only_hyang_seed43,700,0.6577184796333313,0.42800843715667725
mask_only_hyang_seed43,800,0.6323086023330688,0.31845715641975403
mask_only_hyang_seed43,900,0.6090402603149414,0.40223416686058044
mask_only_hyang_seed43,1000,0.6100981831550598,0.3356671631336212
mask_only_hyang_seed43,1100,0.6323171854019165,0.42103666067123413
mask_only_hyang_seed43,1200,0.609900712966919,0.48467761278152466
mask_only_hyang_seed43,1300,0.652967631816864,0.5875351428985596
mask_only_hyang_seed43,1400,0.5741138458251953,0.5202290415763855
mask_only_hyang_seed43,1500,0.6323168277740479,0.4639434516429901
mask_only_hyang_seed43,1600,0.6068158149719238,0.7130754590034485
mask_only_hyang_seed43,1700,0.6211304664611816,0.6026543378829956
mask_only_hyang_seed43,1800,0.5812313556671143,0.5032538771629333
mask_only_hyang_seed43,1900,0.557243287563324,0.7900667786598206
mask_only_hyang_seed43,2000,0.5708687901496887,0.5142849087715149
past_rgb_hyang_seed43,1,0.6995132565498352,0.17174693942070007
past_rgb_hyang_seed43,100,0.7189513444900513,0.3052981197834015
past_rgb_hyang_seed43,200,0.6570724844932556,0.17509323358535767
past_rgb_hyang_seed43,300,0.6746296882629395,0.26357004046440125
past_rgb_hyang_seed43,400,0.6703796982765198,0.27390390634536743
past_rgb_hyang_seed43,500,0.6168293952941895,0.3396264314651489
past_rgb_hyang_seed43,600,0.6690826416015625,0.3004607856273651
past_rgb_hyang_seed43,700,0.6576150059700012,0.42935270071029663
past_rgb_hyang_seed43,800,0.6329845786094666,0.35284432768821716
past_rgb_hyang_seed43,900,0.615283727645874,0.5357049107551575
past_rgb_hyang_seed43,1000,0.6047295331954956,0.3770207166671753
past_rgb_hyang_seed43,1100,0.6168580055236816,0.4419250786304474
past_rgb_hyang_seed43,1200,0.5886829495429993,0.9928884506225586
past_rgb_hyang_seed43,1300,0.645310640335083,0.6844795346260071
past_rgb_hyang_seed43,1400,0.5344767570495605,1.2502524852752686
past_rgb_hyang_seed43,1500,0.5887643694877625,0.5315154194831848
past_rgb_hyang_seed43,1600,0.6111225485801697,2.1352999210357666
past_rgb_hyang_seed43,1700,0.600480854511261,2.6332287788391113
past_rgb_hyang_seed43,1800,0.5697149038314819,0.5877068638801575
past_rgb_hyang_seed43,1900,0.5770801305770874,4.776012897491455
past_rgb_hyang_seed43,2000,0.5370416641235352,0.9278217554092407
