view,locality,rows,selected,selected_known_ADE,predicted_risk_violations,selected_positive_harm_mean,selected_net_gain_mean
damping097_fold1_seed29_all_product_original,eu-locality-126,5891,3647,3607,0,0.09689443409579503,1.0385234021034258
damping097_fold1_seed29_all_hurdle_original,eu-locality-008,161653,90515,89036,0,0.41086503072856007,0.9180654067953572
damping097_fold1_seed29_all_hurdle_original,eu-locality-020,1282,503,469,0,0.3613153381099099,0.08644690477100254
damping097_fold1_seed29_all_hurdle_original,eu-locality-048,8344,4732,4619,0,0.5800017293618428,1.9941272736464424
damping097_fold1_seed29_all_hurdle_original,eu-locality-067,7105,3714,3646,0,0.26362639856056386,2.2554253774039004
damping097_fold1_seed29_all_hurdle_original,eu-locality-074,104353,54530,53683,0,0.3323004066431011,1.757357444727853
damping097_fold1_seed29_all_hurdle_original,eu-locality-082,1448,812,788,0,0.11687845567450225,0.41084991725526343
damping097_fold1_seed29_all_hurdle_original,eu-locality-112,5131,3468,3423,0,0.20574035763624846,1.2167324146287606
damping097_fold1_seed29_all_hurdle_original,eu-locality-126,5891,4323,4270,0,0.18298290134013961,1.2057579159088503
damping097_fold1_seed29_all_product_common,eu-locality-008,161653,68354,67429,0,0.337998837113456,0.9095770746640355
damping097_fold1_seed29_all_product_common,eu-locality-020,1282,446,417,0,0.287997492251122,0.15314695001580045
damping097_fold1_seed29_all_product_common,eu-locality-048,8344,3471,3409,0,0.41666604337031343,2.211300667930176
damping097_fold1_seed29_all_product_common,eu-locality-067,7105,2659,2611,0,0.2002692076850562,2.221046865990624
damping097_fold1_seed29_all_product_common,eu-locality-074,104353,35311,34780,0,0.3009559435546938,1.7905424102229224
damping097_fold1_seed29_all_product_common,eu-locality-082,1448,696,682,0,0.1505545506734706,0.35214420272921443
damping097_fold1_seed29_all_product_common,eu-locality-112,5131,2565,2537,0,0.17793375762239053,1.1064076923652653
damping097_fold1_seed29_all_product_common,eu-locality-126,5891,3647,3607,0,0.09689443409579503,1.0385234021034258
damping097_fold1_seed29_all_hurdle_common,eu-locality-008,161653,90515,89036,0,0.41086503072856007,0.9180654067953572
damping097_fold1_seed29_all_hurdle_common,eu-locality-020,1282,503,469,0,0.3613153381099099,0.08644690477100254
damping097_fold1_seed29_all_hurdle_common,eu-locality-048,8344,4732,4619,0,0.5800017293618428,1.9941272736464424
damping097_fold1_seed29_all_hurdle_common,eu-locality-067,7105,3714,3646,0,0.26362639856056386,2.2554253774039004
damping097_fold1_seed29_all_hurdle_common,eu-locality-074,104353,54530,53683,0,0.3323004066431011,1.757357444727853
damping097_fold1_seed29_all_hurdle_common,eu-locality-082,1448,812,788,0,0.11687845567450225,0.41084991725526343
damping097_fold1_seed29_all_hurdle_common,eu-locality-112,5131,3468,3423,0,0.20574035763624846,1.2167324146287606
damping097_fold1_seed29_all_hurdle_common,eu-locality-126,5891,4323,4270,0,0.18298290134013961,1.2057579159088503
damping097_fold1_seed29_all_hurdle_at_product,eu-locality-008,161653,68354,67548,0,0.11748147289145483,0.7902570363648742
damping097_fold1_seed29_all_hurdle_at_product,eu-locality-020,1282,446,413,0,0.13933025181305808,0.1757645908199867
damping097_fold1_seed29_all_hurdle_at_product,eu-locality-048,8344,3471,3409,0,0.19742909700435607,1.9587313270449918
damping097_fold1_seed29_all_hurdle_at_product,eu-locality-067,7105,2659,2617,0,0.14346720770267912,2.1104113931724586
damping097_fold1_seed29_all_hurdle_at_product,eu-locality-074,104353,35311,34867,0,0.17910847875018115,1.7187218344091775
damping097_fold1_seed29_all_hurdle_at_product,eu-locality-082,1448,696,683,0,0.033954199275164125,0.3617274413145843
damping097_fold1_seed29_all_hurdle_at_product,eu-locality-112,5131,2565,2540,0,0.1122672305585802,0.8864989246028279
damping097_fold1_seed29_all_hurdle_at_product,eu-locality-126,5891,3647,3606,0,0.05725210061911419,0.8344625247623454
damping097_fold1_seed29_all_product_at_hurdle,eu-locality-008,161653,90515,88807,22161,0.6332680817802441,0.9842547841151515
damping097_fold1_seed29_all_product_at_hurdle,eu-locality-020,1282,503,472,57,0.3478956904698218,0.20830517903699322
damping097_fold1_seed29_all_product_at_hurdle,eu-locality-048,8344,4732,4613,1261,0.8817598045974221,2.023984626026146
damping097_fold1_seed29_all_product_at_hurdle,eu-locality-067,7105,3714,3633,1055,0.4483759642155301,2.1665236240269463
damping097_fold1_seed29_all_product_at_hurdle,eu-locality-074,104353,54530,53551,19219,0.49523455864617133,1.8416808336054091
damping097_fold1_seed29_all_product_at_hurdle,eu-locality-082,1448,812,786,116,0.20925719569021867,0.49593230047419196
damping097_fold1_seed29_all_product_at_hurdle,eu-locality-112,5131,3468,3418,903,0.3367314626489125,1.309359350599918
damping097_fold1_seed29_all_product_at_hurdle,eu-locality-126,5891,4323,4271,676,0.29951649889738235,1.3025825738781607
damping097_fold1_seed29_easy_product_original,eu-locality-008,161653,76149,75121,0,0.05572228857282937,0.5060322347945951
damping097_fold1_seed29_easy_product_original,eu-locality-020,1282,312,289,0,0.030228503914201205,0.07819250087430937
damping097_fold1_seed29_easy_product_original,eu-locality-048,8344,3308,3245,0,0.11181891148753056,0.5226188003633468
damping097_fold1_seed29_easy_product_original,eu-locality-067,7105,2613,2564,0,0.16617893505498255,0.3366708017620587
damping097_fold1_seed29_easy_product_original,eu-locality-074,104353,37708,37215,0,0.1771743298719493,0.422427038536601
damping097_fold1_seed29_easy_product_original,eu-locality-082,1448,688,672,0,0.021913504770897815,0.3523399818476322
damping097_fold1_seed29_easy_product_original,eu-locality-112,5131,3100,3070,0,0.05341702148327583,0.8020334766218528
damping097_fold1_seed29_easy_product_original,eu-locality-126,5891,3816,3766,0,0.06617322529598901,0.47216580864590435
damping097_fold1_seed29_easy_hurdle_original,eu-locality-008,161653,67897,67088,0,0.05528502955976098,0.4130980699311058
damping097_fold1_seed29_easy_hurdle_original,eu-locality-020,1282,283,271,0,0.01583871082910369,0.09702310731303757
damping097_fold1_seed29_easy_hurdle_original,eu-locality-048,8344,2654,2616,0,0.07591274428686813,0.4686555413690892
damping097_fold1_seed29_easy_hurdle_original,eu-locality-067,7105,1972,1937,0,0.049561242692158336,0.4633098229636676
damping097_fold1_seed29_easy_hurdle_original,eu-locality-074,104353,30612,30288,0,0.09478812358933464,0.660425428565197
damping097_fold1_seed29_easy_hurdle_original,eu-locality-082,1448,608,598,0,0.010165222258949017,0.27761424779092647
damping097_fold1_seed29_easy_hurdle_original,eu-locality-112,5131,2230,2206,0,0.04055248678976312,0.5623910548319496
damping097_fold1_seed29_easy_hurdle_original,eu-locality-126,5891,3121,3089,0,0.01577931831158139,0.30633595118575313
damping097_fold1_seed29_easy_product_common,eu-locality-008,161653,76149,75121,0,0.05572228857282937,0.5060322347945951
damping097_fold1_seed29_easy_product_common,eu-locality-020,1282,312,289,0,0.030228503914201205,0.07819250087430937
damping097_fold1_seed29_easy_product_common,eu-locality-048,8344,3308,3245,0,0.11181891148753056,0.5226188003633468
damping097_fold1_seed29_easy_product_common,eu-locality-067,7105,2613,2564,0,0.16617893505498255,0.3366708017620587
damping097_fold1_seed29_easy_product_common,eu-locality-074,104353,37708,37215,0,0.1771743298719493,0.422427038536601
damping097_fold1_seed29_easy_product_common,eu-locality-082,1448,688,672,0,0.021913504770897815,0.3523399818476322
damping097_fold1_seed29_easy_product_common,eu-locality-112,5131,3100,3070,0,0.05341702148327583,0.8020334766218528
damping097_fold1_seed29_easy_product_common,eu-locality-126,5891,3816,3766,0,0.06617322529598901,0.47216580864590435
damping097_fold1_seed29_easy_hurdle_common,eu-locality-008,161653,67896,67087,0,0.05526831829360738,0.41312176292396485
damping097_fold1_seed29_easy_hurdle_common,eu-locality-020,1282,282,270,0,0.015897372721063334,0.09549375485033003
damping097_fold1_seed29_easy_hurdle_common,eu-locality-048,8344,2654,2616,0,0.07591274428686813,0.4686555413690892
damping097_fold1_seed29_easy_hurdle_common,eu-locality-067,7105,1972,1937,0,0.049561242692158336,0.4633098229636676
damping097_fold1_seed29_easy_hurdle_common,eu-locality-074,104353,30611,30287,0,0.09479125325300518,0.660425612879255
damping097_fold1_seed29_easy_hurdle_common,eu-locality-082,1448,608,598,0,0.010165222258949017,0.27761424779092647
damping097_fold1_seed29_easy_hurdle_common,eu-locality-112,5131,2230,2206,0,0.04055248678976312,0.5623910548319496
damping097_fold1_seed29_easy_hurdle_common,eu-locality-126,5891,3121,3089,0,0.01577931831158139,0.30633595118575313
damping097_fold1_seed29_easy_hurdle_at_product,eu-locality-008,161653,76149,75153,8253,0.11209012345006397,0.5069324195391345
damping097_fold1_seed29_easy_hurdle_at_product,eu-locality-020,1282,312,294,30,0.024081336523936486,0.10789186650476733
damping097_fold1_seed29_easy_hurdle_at_product,eu-locality-048,8344,3308,3258,654,0.16273872859461036,0.8776249716614233
damping097_fold1_seed29_easy_hurdle_at_product,eu-locality-067,7105,2613,2572,641,0.11016201221841952,0.8311349189007414
damping097_fold1_seed29_easy_hurdle_at_product,eu-locality-074,104353,37708,37268,7097,0.14401202772607788,0.8375214058611483
damping097_fold1_seed29_easy_hurdle_at_product,eu-locality-082,1448,688,673,80,0.012529306773442292,0.379933144633499
damping097_fold1_seed29_easy_hurdle_at_product,eu-locality-112,5131,3100,3063,870,0.08086379680509014,0.8626117169969701
damping097_fold1_seed29_easy_hurdle_at_product,eu-locality-126,5891,3816,3765,695,0.08979092820824149,0.5409044518100918
damping097_fold1_seed29_easy_product_at_hurdle,eu-locality-008,161653,67896,67087,0,0.019467839416688722,0.4211883706079586
damping097_fold1_seed29_easy_product_at_hurdle,eu-locality-020,1282,282,262,0,0.010505625168284342,0.05063416246491922
damping097_fold1_seed29_easy_product_at_hurdle,eu-locality-048,8344,2654,2619,0,0.030967320126031025,0.396825078486483
damping097_fold1_seed29_easy_product_at_hurdle,eu-locality-067,7105,1972,1934,0,0.0486807321101168,0.24952200586717702
damping097_fold1_seed29_easy_product_at_hurdle,eu-locality-074,104353,30611,30259,0,0.08808059970586188,0.38466761116438325
damping097_fold1_seed29_easy_product_at_hurdle,eu-locality-082,1448,608,601,0,0.011534633152130451,0.24203255003048033
damping097_fold1_seed29_easy_product_at_hurdle,eu-locality-112,5131,2230,2213,0,0.02059416848019758,0.5176166989988845
damping097_fold1_seed29_easy_product_at_hurdle,eu-locality-126,5891,3121,3086,0,0.011481391095930205,0.3079660156601701
neural_fold1_seed43_all_product_original,eu-locality-008,161653,39375,38898,0,1.0822834627453206,0.0173996961867715
neural_fold1_seed43_all_product_original,eu-locality-020,1282,182,167,0,1.6382697559550488,-0.943142601039336
neural_fold1_seed43_all_product_original,eu-locality-048,8344,2081,2042,0,0.9347157354363337,1.4599487693146311
neural_fold1_seed43_all_product_original,eu-locality-067,7105,1376,1352,0,0.3906603985586854,3.1847695336314974
neural_fold1_seed43_all_product_original,eu-locality-074,104353,14501,14326,0,0.7558172214721045,3.1644473297583553
neural_fold1_seed43_all_product_original,eu-locality-082,1448,286,282,0,0.7748844691367454,0.17579918119609309
neural_fold1_seed43_all_product_original,eu-locality-112,5131,878,872,0,0.4915172582593576,2.190200724516754
neural_fold1_seed43_all_product_original,eu-locality-126,5891,2569,2541,0,0.15449408778959267,0.7203685367496341
neural_fold1_seed43_all_hurdle_original,eu-locality-008,161653,68884,68166,0,0.2099810838889315,1.1131617169485544
neural_fold1_seed43_all_hurdle_original,eu-locality-020,1282,148,138,0,0.0069622735906819016,0.689565028294452
neural_fold1_seed43_all_hurdle_original,eu-locality-048,8344,2732,2693,0,0.6426964379778647,1.3292373004457523
neural_fold1_seed43_all_hurdle_original,eu-locality-067,7105,1739,1714,0,0.4406283130584069,2.3754731853818445
neural_fold1_seed43_all_hurdle_original,eu-locality-074,104353,29469,29206,0,0.5243911861049313,1.942823705379632
neural_fold1_seed43_all_hurdle_original,eu-locality-082,1448,297,295,0,0.042030822937563384,0.8308141649046231
neural_fold1_seed43_all_hurdle_original,eu-locality-112,5131,1769,1755,0,0.10880840204267488,1.5587959557038578
neural_fold1_seed43_all_hurdle_original,eu-locality-126,5891,3108,3072,0,0.12000015215620845,0.834658352780504
neural_fold1_seed43_all_product_common,eu-locality-008,161653,39375,38898,0,1.0822834627453206,0.0173996961867715
neural_fold1_seed43_all_product_common,eu-locality-020,1282,182,167,0,1.6382697559550488,-0.943142601039336
neural_fold1_seed43_all_product_common,eu-locality-048,8344,2081,2042,0,0.9347157354363337,1.4599487693146311
neural_fold1_seed43_all_product_common,eu-locality-067,7105,1376,1352,0,0.3906603985586854,3.1847695336314974
neural_fold1_seed43_all_product_common,eu-locality-074,104353,14501,14326,0,0.7558172214721045,3.1644473297583553
neural_fold1_seed43_all_product_common,eu-locality-082,1448,286,282,0,0.7748844691367454,0.17579918119609309
neural_fold1_seed43_all_product_common,eu-locality-112,5131,878,872,0,0.4915172582593576,2.190200724516754
neural_fold1_seed43_all_product_common,eu-locality-126,5891,2569,2541,0,0.15449408778959267,0.7203685367496341
neural_fold1_seed43_all_hurdle_common,eu-locality-008,161653,68884,68166,0,0.2099810838889315,1.1131617169485544
neural_fold1_seed43_all_hurdle_common,eu-locality-020,1282,148,138,0,0.0069622735906819016,0.689565028294452
neural_fold1_seed43_all_hurdle_common,eu-locality-048,8344,2732,2693,0,0.6426964379778647,1.3292373004457523
neural_fold1_seed43_all_hurdle_common,eu-locality-067,7105,1739,1714,0,0.4406283130584069,2.3754731853818445
neural_fold1_seed43_all_hurdle_common,eu-locality-074,104353,29469,29206,0,0.5243911861049313,1.942823705379632
neural_fold1_seed43_all_hurdle_common,eu-locality-082,1448,297,295,0,0.042030822937563384,0.8308141649046231
neural_fold1_seed43_all_hurdle_common,eu-locality-112,5131,1769,1755,0,0.10880840204267488,1.5587959557038578
neural_fold1_seed43_all_hurdle_common,eu-locality-126,5891,3108,3072,0,0.12000015215620845,0.834658352780504
neural_fold1_seed43_all_hurdle_at_product,eu-locality-008,161653,39375,38983,0,0.09404745075838725,0.5703032139903189
neural_fold1_seed43_all_hurdle_at_product,eu-locality-020,1282,182,168,34,0.2542316943133643,0.5821476329994267
neural_fold1_seed43_all_hurdle_at_product,eu-locality-048,8344,2081,2054,0,0.2996793551088076,1.059276415471679
neural_fold1_seed43_all_hurdle_at_product,eu-locality-067,7105,1376,1356,0,0.28852455999749543,1.8293304546913152
neural_fold1_seed43_all_hurdle_at_product,eu-locality-074,104353,14501,14378,0,0.3073273529300666,1.721800428497684
neural_fold1_seed43_all_hurdle_at_product,eu-locality-082,1448,286,284,0,0.04313519010900311,0.8165027912515689
neural_fold1_seed43_all_hurdle_at_product,eu-locality-112,5131,878,872,0,0.08937629130654441,0.9183975380311492
neural_fold1_seed43_all_hurdle_at_product,eu-locality-126,5891,2569,2540,0,0.08372145899029469,0.5651616940930493
neural_fold1_seed43_all_product_at_hurdle,eu-locality-008,161653,68884,68017,29509,1.803979950954835,-0.13177209000503892
neural_fold1_seed43_all_product_at_hurdle,eu-locality-020,1282,148,134,0,0.5055833770538077,0.34896091819012215
neural_fold1_seed43_all_product_at_hurdle,eu-locality-048,8344,2732,2679,651,1.4247151269399678,1.5949272501460894
neural_fold1_seed43_all_product_at_hurdle,eu-locality-067,7105,1739,1706,363,0.4736557894355586,3.801437722582307
neural_fold1_seed43_all_product_at_hurdle,eu-locality-074,104353,29469,29105,14968,0.9849424608188136,2.867059828799442
neural_fold1_seed43_all_product_at_hurdle,eu-locality-082,1448,297,292,11,0.7483473297827472,0.32308625907674854
neural_fold1_seed43_all_product_at_hurdle,eu-locality-112,5131,1769,1750,891,0.8849610868278533,2.115938087731476
neural_fold1_seed43_all_product_at_hurdle,eu-locality-126,5891,3108,3072,539,0.23672258181462605,1.032228118171573
neural_fold1_seed43_easy_product_original,eu-locality-008,161653,71176,70429,0,0.060166124905473545,0.8606023593291859
neural_fold1_seed43_easy_product_original,eu-locality-020,1282,143,131,0,0.046377045903990055,0.4291404063163438
neural_fold1_seed43_easy_product_original,eu-locality-048,8344,2546,2510,0,0.1242774882007915,0.7128271732361889
neural_fold1_seed43_easy_product_original,eu-locality-067,7105,1513,1487,0,0.11980481017491376,0.5726170044270891
neural_fold1_seed43_easy_product_original,eu-locality-074,104353,29017,28784,0,0.12240447483663686,0.7727553587760696
neural_fold1_seed43_easy_product_original,eu-locality-082,1448,351,349,0,0.041848144547322975,0.7140932691179727
neural_fold1_seed43_easy_product_original,eu-locality-112,5131,1733,1721,0,0.07854869414435393,1.2285343307257632
neural_fold1_seed43_easy_product_original,eu-locality-126,5891,3010,2978,0,0.06618811158032556,0.8007683395065895
neural_fold1_seed43_easy_hurdle_original,eu-locality-008,161653,32379,32014,0,0.03865908360932543,0.32639166734306807
neural_fold1_seed43_easy_hurdle_original,eu-locality-020,1282,50,45,0,0.015538264779966561,0.6192929760177504
neural_fold1_seed43_easy_hurdle_original,eu-locality-048,8344,1238,1217,0,0.050359600435335,0.24397790596950894
neural_fold1_seed43_easy_hurdle_original,eu-locality-067,7105,777,764,0,0.07393718873668581,0.279552833069003
neural_fold1_seed43_easy_hurdle_original,eu-locality-074,104353,11858,11774,0,0.09156946788572128,0.46398801921969507
neural_fold1_seed43_easy_hurdle_original,eu-locality-082,1448,164,161,0,0.21410832805200433,0.24601871927201865
neural_fold1_seed43_easy_hurdle_original,eu-locality-112,5131,426,423,0,0.067277451855305,0.5554373488158237
neural_fold1_seed43_easy_hurdle_original,eu-locality-126,5891,1386,1367,0,0.0199654900794952,0.21786604109108304
neural_fold1_seed43_easy_product_common,eu-locality-008,161653,71176,70429,0,0.060166124905473545,0.8606023593291859
neural_fold1_seed43_easy_product_common,eu-locality-020,1282,143,131,0,0.046377045903990055,0.4291404063163438
neural_fold1_seed43_easy_product_common,eu-locality-048,8344,2546,2510,0,0.1242774882007915,0.7128271732361889
neural_fold1_seed43_easy_product_common,eu-locality-067,7105,1513,1487,0,0.11980481017491376,0.5726170044270891
neural_fold1_seed43_easy_product_common,eu-locality-074,104353,29017,28784,0,0.12240447483663686,0.7727553587760696
neural_fold1_seed43_easy_product_common,eu-locality-082,1448,351,349,0,0.041848144547322975,0.7140932691179727
neural_fold1_seed43_easy_product_common,eu-locality-112,5131,1733,1721,0,0.07854869414435393,1.2285343307257632
neural_fold1_seed43_easy_product_common,eu-locality-126,5891,3010,2978,0,0.06618811158032556,0.8007683395065895
neural_fold1_seed43_easy_hurdle_common,eu-locality-008,161653,32379,32014,0,0.03865908360932543,0.32639166734306807
neural_fold1_seed43_easy_hurdle_common,eu-locality-020,1282,50,45,0,0.015538264779966561,0.6192929760177504
neural_fold1_seed43_easy_hurdle_common,eu-locality-048,8344,1238,1217,0,0.050359600435335,0.24397790596950894
neural_fold1_seed43_easy_hurdle_common,eu-locality-067,7105,777,764,0,0.07393718873668581,0.279552833069003
neural_fold1_seed43_easy_hurdle_common,eu-locality-074,104353,11858,11774,0,0.09156946788572128,0.46398801921969507
neural_fold1_seed43_easy_hurdle_common,eu-locality-082,1448,164,161,0,0.21410832805200433,0.24601871927201865
neural_fold1_seed43_easy_hurdle_common,eu-locality-112,5131,426,423,0,0.067277451855305,0.5554373488158237
neural_fold1_seed43_easy_hurdle_common,eu-locality-126,5891,1386,1367,0,0.0199654900794952,0.21786604109108304
neural_fold1_seed43_easy_hurdle_at_product,eu-locality-008,161653,71176,70355,38797,0.22254131294398408,0.61528917596852
neural_fold1_seed43_easy_hurdle_at_product,eu-locality-020,1282,143,132,93,1.2888636400778626,-0.6623094327481731
neural_fold1_seed43_easy_hurdle_at_product,eu-locality-048,8344,2546,2510,1308,0.18694669874785486,0.5458404238854428
neural_fold1_seed43_easy_hurdle_at_product,eu-locality-067,7105,1513,1490,736,0.16720609834007064,0.5244085840719347
neural_fold1_seed43_easy_hurdle_at_product,eu-locality-074,104353,29017,28763,17159,0.16500947428173665,0.95757397783942
neural_fold1_seed43_easy_hurdle_at_product,eu-locality-082,1448,351,348,187,0.537740246027484,0.3603417662492274
neural_fold1_seed43_easy_hurdle_at_product,eu-locality-112,5131,1733,1718,1307,0.20367572286356944,0.956081666409862
neural_fold1_seed43_easy_hurdle_at_product,eu-locality-126,5891,3010,2976,1624,0.09519917229135559,0.651250845558979
neural_fold1_seed43_easy_product_at_hurdle,eu-locality-008,161653,32379,32051,0,0.037504060108211355,0.44842001654261154
neural_fold1_seed43_easy_product_at_hurdle,eu-locality-020,1282,50,45,0,0.0014385489600817348,0.149493443782915
neural_fold1_seed43_easy_product_at_hurdle,eu-locality-048,8344,1238,1215,0,0.07497541409687383,0.3364133847690469
neural_fold1_seed43_easy_product_at_hurdle,eu-locality-067,7105,777,763,0,0.04376197111295464,0.3912493621497622
neural_fold1_seed43_easy_product_at_hurdle,eu-locality-074,104353,11858,11800,0,0.058640504318777126,0.469508722175032
neural_fold1_seed43_easy_product_at_hurdle,eu-locality-082,1448,164,164,0,0.018191033772699542,0.2549160762036026
neural_fold1_seed43_easy_product_at_hurdle,eu-locality-112,5131,426,424,0,0.034411556781876115,0.5805746585690178
neural_fold1_seed43_easy_product_at_hurdle,eu-locality-126,5891,1386,1369,0,0.03045072615029102,0.33625250593851314
damping097_fold1_seed43_all_product_original,eu-locality-008,161653,71351,70267,0,0.4574262550966294,0.9669177419702405
damping097_fold1_seed43_all_product_original,eu-locality-020,1282,307,281,0,0.2288007150473481,0.2770910432654736
damping097_fold1_seed43_all_product_original,eu-locality-048,8344,3945,3863,0,0.6638652654677429,2.106167849617135
damping097_fold1_seed43_all_product_original,eu-locality-067,7105,2615,2569,0,0.2678426199748613,2.601038001416811
damping097_fold1_seed43_all_product_original,eu-locality-074,104353,38878,38294,0,0.35586893454285884,1.961512289768662
damping097_fold1_seed43_all_product_original,eu-locality-082,1448,466,451,0,0.2618065020337268,0.34329019417686985
damping097_fold1_seed43_all_product_original,eu-locality-112,5131,2527,2495,0,0.22858453007214902,1.2684603727830501
damping097_fold1_seed43_all_product_original,eu-locality-126,5891,3839,3798,0,0.1905311752427963,1.2011231363439585
damping097_fold1_seed43_all_hurdle_original,eu-locality-008,161653,91638,90112,0,0.4915036808433994,0.8717424242385335
damping097_fold1_seed43_all_hurdle_original,eu-locality-020,1282,350,321,0,0.3441969046299093,0.04915409936020175
damping097_fold1_seed43_all_hurdle_original,eu-locality-048,8344,4803,4684,0,0.5738257769642655,2.0592938903111144
damping097_fold1_seed43_all_hurdle_original,eu-locality-067,7105,3379,3326,0,0.2751058266939142,2.4262138658460293
damping097_fold1_seed43_all_hurdle_original,eu-locality-074,104353,54424,53606,0,0.33356257854480054,1.7384648038435966
damping097_fold1_seed43_all_hurdle_original,eu-locality-082,1448,538,520,0,0.15043006356472557,0.4646749423931213
damping097_fold1_seed43_all_hurdle_original,eu-locality-112,5131,3283,3229,0,0.2291653172430887,1.274902498811025
damping097_fold1_seed43_all_hurdle_original,eu-locality-126,5891,4277,4227,0,0.22723646083255294,1.173125807574363
damping097_fold1_seed43_all_product_common,eu-locality-008,161653,71351,70267,0,0.4574262550966294,0.9669177419702405
damping097_fold1_seed43_all_product_common,eu-locality-020,1282,307,281,0,0.2288007150473481,0.2770910432654736
damping097_fold1_seed43_all_product_common,eu-locality-048,8344,3945,3863,0,0.6638652654677429,2.106167849617135
damping097_fold1_seed43_all_product_common,eu-locality-067,7105,2615,2569,0,0.2678426199748613,2.601038001416811
damping097_fold1_seed43_all_product_common,eu-locality-074,104353,38878,38294,0,0.35586893454285884,1.961512289768662
damping097_fold1_seed43_all_product_common,eu-locality-082,1448,466,451,0,0.2618065020337268,0.34329019417686985
damping097_fold1_seed43_all_product_common,eu-locality-112,5131,2527,2495,0,0.22858453007214902,1.2684603727830501
damping097_fold1_seed43_all_product_common,eu-locality-126,5891,3839,3798,0,0.1905311752427963,1.2011231363439585
damping097_fold1_seed43_all_hurdle_common,eu-locality-008,161653,91638,90112,0,0.4915036808433994,0.8717424242385335
damping097_fold1_seed43_all_hurdle_common,eu-locality-020,1282,350,321,0,0.3441969046299093,0.04915409936020175
damping097_fold1_seed43_all_hurdle_common,eu-locality-048,8344,4803,4684,0,0.5738257769642655,2.0592938903111144
damping097_fold1_seed43_all_hurdle_common,eu-locality-067,7105,3379,3326,0,0.2751058266939142,2.4262138658460293
damping097_fold1_seed43_all_hurdle_common,eu-locality-074,104353,54424,53606,0,0.33356257854480054,1.7384648038435966
damping097_fold1_seed43_all_hurdle_common,eu-locality-082,1448,538,520,0,0.15043006356472557,0.4646749423931213
damping097_fold1_seed43_all_hurdle_common,eu-locality-112,5131,3283,3229,0,0.2291653172430887,1.274902498811025
damping097_fold1_seed43_all_hurdle_common,eu-locality-126,5891,4277,4227,0,0.22723646083255294,1.173125807574363
damping097_fold1_seed43_all_hurdle_at_product,eu-locality-008,161653,71351,70478,0,0.17724163387809586,0.8011309533556883
damping097_fold1_seed43_all_hurdle_at_product,eu-locality-020,1282,307,282,0,0.17357460329831872,0.18292600065073172
damping097_fold1_seed43_all_hurdle_at_product,eu-locality-048,8344,3945,3869,0,0.31411700009689203,1.9567969733596542
damping097_fold1_seed43_all_hurdle_at_product,eu-locality-067,7105,2615,2582,0,0.17768434056166346,2.2754789514306717
damping097_fold1_seed43_all_hurdle_at_product,eu-locality-074,104353,38878,38384,0,0.20029543328507082,1.6801070265299605
damping097_fold1_seed43_all_hurdle_at_product,eu-locality-082,1448,466,455,0,0.04083531871817033,0.4968766667868608
damping097_fold1_seed43_all_hurdle_at_product,eu-locality-112,5131,2527,2501,0,0.12345420116084428,1.0594693970850375
damping097_fold1_seed43_all_hurdle_at_product,eu-locality-126,5891,3839,3796,0,0.09976294198902959,0.937377121437482
damping097_fold1_seed43_all_product_at_hurdle,eu-locality-008,161653,91638,89845,20287,0.6966283143076959,1.0249598522177636
damping097_fold1_seed43_all_product_at_hurdle,eu-locality-020,1282,350,320,43,0.31784498257842614,0.3833066560975563
damping097_fold1_seed43_all_product_at_hurdle,eu-locality-048,8344,4803,4682,858,1.0177644022608527,1.9101245535129117
damping097_fold1_seed43_all_product_at_hurdle,eu-locality-067,7105,3379,3307,764,0.4007637715927563,2.618879413052403
damping097_fold1_seed43_all_product_at_hurdle,eu-locality-074,104353,54424,53448,15546,0.4758246356167314,1.9607249360803265
damping097_fold1_seed43_all_product_at_hurdle,eu-locality-082,1448,538,516,72,0.26120119348009535,0.5474770822541948
damping097_fold1_seed43_all_product_at_hurdle,eu-locality-112,5131,3283,3229,756,0.34778709045913997,1.460833494727976
damping097_fold1_seed43_all_product_at_hurdle,eu-locality-126,5891,4277,4227,438,0.3479400047075317,1.312764341692179
damping097_fold1_seed43_easy_product_original,eu-locality-008,161653,82654,81384,0,0.11094280069626582,0.5754142845653125
damping097_fold1_seed43_easy_product_original,eu-locality-020,1282,314,287,0,0.4299340597818298,0.26533679006977895
damping097_fold1_seed43_easy_product_original,eu-locality-048,8344,3750,3660,0,0.23710846757789344,0.6195093975471628
damping097_fold1_seed43_easy_product_original,eu-locality-067,7105,2900,2841,0,0.3151123288049172,0.5670133229398922
damping097_fold1_seed43_easy_product_original,eu-locality-074,104353,47339,46629,0,0.2779990797784157,0.6997624419076721
damping097_fold1_seed43_easy_product_original,eu-locality-082,1448,509,490,0,0.056848620252547735,0.48355431417146444
damping097_fold1_seed43_easy_product_original,eu-locality-112,5131,3225,3178,0,0.1145778181010645,0.9446618743851091
damping097_fold1_seed43_easy_product_original,eu-locality-126,5891,4051,3995,0,0.1467288841999941,0.5864797079614553
damping097_fold1_seed43_easy_hurdle_original,eu-locality-008,161653,65583,64804,0,0.06841149968305352,0.3478797285111786
damping097_fold1_seed43_easy_hurdle_original,eu-locality-020,1282,222,208,0,0.03368265201212141,0.10287730912916594
damping097_fold1_seed43_easy_hurdle_original,eu-locality-048,8344,2547,2510,0,0.10233460502010029,0.3318901202995166
