group,arm,metric,subset,locality,rows,model_error,reference_error,gain_percent,model_p95,model_p99,reference_p95
fold0_seed17_all,cv_targets,ADE_vs_matched_cv_target,complete,eu-locality-110,5804,26.204964760497035,26.204964760497035,0.0,108.78756290007931,257.33139749434275,108.78756290007931
fold0_seed17_all,cv_targets,ADE_vs_matched_cv_target,complete,eu-locality-119,3148,26.612881852220415,26.612881852220415,0.0,103.20378997279019,189.99779782669526,103.20378997279019
fold0_seed17_all,cv_targets,ADE_vs_matched_cv_target,complete,eu-locality-124,2077,36.66851777683667,36.66851777683667,0.0,166.85994116519117,315.79700044017295,166.85994116519117
fold0_seed17_all,cv_targets,FDE_vs_floor,all,eu-locality-007,3935,27.286985063944506,28.021083104029973,2.619806084440357,98.13709836423327,169.502019332493,99.74000009835866
fold0_seed17_all,cv_targets,FDE_vs_floor,all,eu-locality-008,121088,32.81773096550599,33.623565608115655,2.396636490019266,127.92541679912509,264.9265301578823,128.79015975416985
fold0_seed17_all,cv_targets,FDE_vs_floor,all,eu-locality-020,622,14.411041537833883,14.627580582394309,1.4803476442375674,52.375808020598235,102.34943144507893,52.375808020598235
fold0_seed17_all,cv_targets,FDE_vs_floor,all,eu-locality-048,5582,52.82178263723782,53.81633147703995,1.8480428013314953,197.67135003282542,332.7626459334079,199.98144871686628
fold0_seed17_all,cv_targets,FDE_vs_floor,all,eu-locality-067,4600,57.33210409593105,58.9192547164766,2.69377239780616,192.69391403412456,367.0313156604077,196.65546131977956
fold0_seed17_all,cv_targets,FDE_vs_floor,all,eu-locality-110,7204,52.339527168718526,54.21226435414351,3.4544529872267637,231.88289402447333,520.3180099770442,235.26017178763956
fold0_seed17_all,cv_targets,FDE_vs_floor,all,eu-locality-119,4147,60.71166140393216,61.43987867856576,1.1852518108692922,247.44070532789618,445.5820913837266,247.02998619753183
